Band Number,Original Date,Original Site,Species,Original Sex,Original Age,Recapture Year,Recapture 1,Recapture 2,Recapture 3,Recapture 4,Recapture 5,Recapture 6,Recapture 7,Recapture 8,Recapture 9,Recapture 10,Recapture 11,Recapture 12,Recapture 13,Recapture 14,Recapture 15,Recapture 16,Recapture 17,Comments
5000-11543,06/04/03,MCGC,BTLH,F,AHY,2007,"7/5 3.5g, MTW",,,,,,,,,,,,,,,,,
5000-11601,06/15/03,MCGC,BTLH,F,AHY,2007,"6/9, 3.6g NTW ",6/12 3.5g E6,"6/28, 3.6g","7/8, 3.3g NTW","7/14, 3.3g",7/17 3.5g,,,,,,,,,,,,
5000-11606,06/22/03,MCGC,BTLH,F,AHY,2007,"7/19, 3.3g LTW",,,,,,,,,,,,,,,,,
5000-11614,06/16/03,MCGC,BTLH,F,AHY,2007,"6/8, 3.4g NTW",,,,,,,,,,,,,,,,,
5000-11639,06/22/03,MCGC,BTLH,M,AHY,2007,"5/10, 3.2g","5/11, 3.2g","5/15, 3.1g","5/17, 3.0g","5/21, 3.1g","5/29, n.w.","6/6, 3.1g","6.7, 3.4g","6/9, n.w.","6/14, 3.1g",,,,,,,,
5000-11741,07/11/03,MCGC,BTLH,F,AHY,2007,"6/17, 3.8g NTW",,,,,,,,,,,,,,,,,
5000-11757,07/12/03,MCGC,BTLH,F,AHY,2007,"6/7, 2X, 3.6g, E6","6/8, 3.5g, E6","7/5, 3.5g VLTW",,,,,,,,,,,,,,,
5000-11763*,07/12/03,MCGC,BTLH,F,AHY,2007,"6/17, 4.1g NTW","7/5, 3.9g NTW","7/8, 3.7g","7/9, 3.4g NTW","7/10, 3.4g",,,,,,,,,,,,,*New: E12256
5000-29217,07/20/03,MCGC,BTLH,F,AHY,2007,"6/21, 3.5g E6 NTW",,,,,,,,,,,,,,,,,
5000-29218,07/20/03,MCGC,BTLH,F,AHY,2007,"5/10, 4.0g E6",,,,,,,,,,,,,,,,,
5000-29287,07/28/03,MCGC,BTLH,F,AHY,2007,"7/1, 3.8g E9 at CC3",,,,,,,,,,,,,,,,,
5000-29357,08/04/03,MP1,BTLH,F,AHY,2007,"6/17, 4.0g NTW",,,,,,,,,,,,,,,,,
5000-29407,08/11/03,MP1,BTLH,F,AHY,2007,"5/14, 3.8g","6/8, 3.5g E6",,,,,,,,,,,,,,,,
5000-29428,08/12/03,MCGC,BTLH,F,AHY,2007,"8/7, 3.8g LTW",,,,,,,,,,,,,,,,,
4000-47664,08/17/03,MP1,BTLH,F,AHY,2007,"6/27, 3.9g E8, NTW",,,,,,,,,,,,,,,,,
4000-47686*,08/18/03,MP1,BTLH,F,AHY,2007,"5/13, 3.9g E8 NTW","5/22, 3.4g NTW",,,,,,,,,,,,,,,,*New: E12075
4000-47788,06/10/04,MCGC,BTLH,F,AHY,2007,"6/17, 3.5g HTW",,,,,,,,,,,,,,,,,
5000-29451,06/14/04,MCGC,BTLH,F,AHY,2007,"6/7, 3.5g","6/14, 3.7g","7/10, 3.2g NTW",,,,,,,,,,,,,,,
5000-29452,06/14/04,MCGC,BTLH,F,AHY,2007,"6/9, 3.5g E6","7/30, 3.6g VHTW",,,,,,,,,,,,,,,,
5000-29473,06/16/04,MCGC,BTLH,M,AHY,2007,"6/9, 3.1g",,,,,,,,,,,,,,,,,
5000-29478,06/16/04,MCGC,BTLH,F,AHY,2007,"7/30, 3.8g LTW",,"8/7, 4.1g","8/14, 3.7g","8/14, 3.5g",,,,,,,,,,,,,
5000-29486,06/18/04,MCGC,BTLH,F,AHY,2007,"6/5, 3.4g","6/7, 3.8g E7","6/8, 3.3g","7/5, 3.6g","7/6, 3.6g","7/8, 3.7g","7/10, 3.8g",,,,,,,,,,,
5000-29497,06/25/04,KV1,BTLH,M,AHY,2007,"6/13, 3.2g",,,,,,,,,,,,,,,,,
5000-29523,06/25/04,GNMTN,BTLH,F,AHY,2007,"6/13, 3.7g","7/24, 3.2g",,,,,,,,,,,,,,,,
5000-29526,06/26/04,MCGC,BTLH,F,AHY,2007,"6/14, 4.1g NTW",,,,,,,,,,,,,,,,,
5000-29537,06/30/04,GNMTN,BTLH,F,AHY,2007,"6/13, 3.3g","7/17, 3.4g","8/8, 3.7g NTW",,,,,,,,,,,,,,,
5000-29547,07/06/04,GNMTN,BTLH,F,AHY,2007,"8/1, 3.7g NTW",,,,,,,,,,,,,,,,,
5000-29552*,07/06/04,GNMTN,BTLH,F,AHY,2007,"7/24, 3.9g","8/1, 3.9g",,,,,,,,,,,,,,,,*New: E39955
5000-29592,07/11/04,MCGC,BTLH,F,AHY,2007,"7/5, 3.4g at CC3",,,,,,,,,,,,,,,,,
5000-29595,07/12/04,CC2,BTLH,F,AHY,2007,"7/18, 3.7g HTW at MCGC",,,,,,,,,,,,,,,,,
5000-29608,07/13/04,GNMTN,BTLH,F,AHY,2007,"6/20, n.w. E6","7/6, 3.4g E6 NTW",,,,,,,,,,,,,,,,
5000-29613,07/13/04,GNMTN,BTLH,F,AHY,2007,"6/20, 3.5g E6","8/8, 3.5g VLTW",,,,,,,,,,,,,,,,
5000-29676,07/18/04,GNMTN,BTLH,F,AHY,2007,"8/8, 3.6g NTW","8/23, 3.9g",,,,,,,,,,,,,,,,
5000-29687,07/19/04,MCGC,BTLH,F,AHY,2007,"6/12, 3.3g NTW",,,,,,,,,,,,,,,,,
5000-96612,07/22/04,KV1,BTLH,F,AHY,2007,"8/1, n.w. NTW",,,,,,,,,,,,,,,,,
5000-96639,07/24/04,MCGC,BTLH,F,AHY,2007,"7/1, 3.9g","7/10, 3.7g","7/14, 3.6g MTW",,,,,,,,,,,,,,,
5000-96675,07/26/04,MP1,BTLH,F,AHY,2007,"8/22, n.w. LTW",,,,,,,,,,,,,,,,,
5000-96676,07/26/04,MP1,BTLH,F,AHY,2007,"5/17, 3.7g E6",,,,,,,,,,,,,,,,,
5000-96684,07/26/04,MP1,BTLH,F,AHY,2007,"6/12, 3.3g",,,,,,,,,,,,,,,,,
5000-96714,08/03/04,MCGC,BTLH,F,HY,2007,"6/23, 3.6g NTW",,,,,,,,,,,,,,,,,
5000-96732,08/06/04,MP1,BTLH,F,AHY,2007,"5/16, 3.9g E8","5/22, 3.6 E6","5/29, 3.2g 2X",,,,,,,,,,,,,,,
5000-96737,08/06/04,MP1,BTLH,F,AHY,2007,"6/5, 3.3g",,,,,,,,,,,,,,,,,
5000-96740,08/06/04,MP1,BTLH,F,AHY,2007,"5/22, 3.6g E6 2X",,"5/23, 3.6g E6",,,,,,,,,,,,,,,
5000-96756,08/07/05,MP1,BTLH,M,AHY,2007,"5/13, 3.2g",6/21. 3.2g,,,,,,,,,,,,,,,,
5000-96762,08/07/04,MP1,BTLH,F,AHY,2007,"6/12, 3.9g",,,,,,,,,,,,,,,,,
5000-96765,08/07/05,MP1,BTLH,F,AHY,2007,"6/8, 3.9g","6/19, 4.2g E6",,,,,,,,,,,,,,,,
5000-96820,08/11/04,MP1,BTLH,F,AHY,2007,"5/19, 3.4g",,,,,,,,,,,,,,,,,
5000-96822,08/11/04,MP1,BTLH,F,AHY,2007,"7/23, 3.4g NTW",,,,,,,,,,,,,,,,,
5000-96838,08/13/04,MP1,BTLH,F,AHY,2007,"5/22, 3.9g E8 NTW",,,,,,,,,,,,,,,,,
5000-96868,08/14/04,MP1,BTLH,F,AHY,2007,"6/8, 3.6g NTW",,,,,,,,,,,,,,,,,
5000-96888,08/15/04,MCGC,BTLH,F,HY,2007,"6/9, 3.6g NTW",,,,,,,,,,,,,,,,,
5000-96894,08/16/04,MCGC,BTLH,F,AHY,2007,"7/1, 3.6g VLTW",,,,,,,,,,,,,,,,,
5000-96912,08/20/04,MP1,BTLH,F,AHY,2007,"5/16, 3.8g E6",,,,,,,,,,,,,,,,,
5000-96940,08/21/04,MP1,BTLH,F,AHY,2007,"5/22, 3.6g",,,,,,,,,,,,,,,,,
5000-96942,08/21/04,MP1,BTLH,F,AHY,2007,"5/23, 3.5g",,,,,,,,,,,,,,,,,
5000-96976,08/24/04,MP1,BTLH,M,HY,2007,"6/22, 3.2g at GC1",,,,,,,,,,,,,,,,,
5000-96989,08/25/04,MP1,BTLH,F,AHY,2007,"5/23, 3.6g NTW",,,,,,,,,,,,,,,,,
5000-96992,08/25/04,MP1,BTLH,F,AHY,2007,"6/19, 4.1g E6 LTW",,,,,,,,,,,,,,,,,
5000-97059,05/14/05,MCGC,BTLH,F,AHY,2007,"6/30, 3.8g LTW",,,,,,,,,,,,,,,,,
5000-97094,05/18/05,MP1,BTLH,F,AHY,2007,"5/17, 3.4g",,,,,,,,,,,,,,,,,
5000-97095,05/18/05,MP1,BTLH,F,AHY,2007,"5/11, 3.5g ",,,,,,,,,,,,,,,,,
5000-97097,05/18/05,MP1,BTLH,F,AHY,2007,"6/12, 3.1g",,,,,,,,,,,,,,,,,
6000-23402,05/18/05,MP1,BTLH,F,AHY,2007,"5/23, 3.5g NTW","5/29, 3.4g","6/5, 3.3g",,,,,,,,,,,,,,,
6000-23412,05/24/05,MP1,BTLH,F,AHY,2007,"5/30, 3.5g",,,,,,,,,,,,,,,,,
6000-23432,05/25/05,MP1,BTLH,F,AHY,2007,"5/21, 4.5g E9","5/29, 3.7g NTW",,,,,,,,,,,,,,,,
6000-23446,05/26/05,MP1,BTLH,F,AHY,2007,"5/11, 3.6g","5/14, 3.8g","5/21, 4.0g HTW","5/22, 3.9g E8","5/23, 3.6g ","5/30, 3.4g ",,,,,,,,,,,,
6000-23447,05/26/05,MP1,BTLH,F,AHY,2007,"5/20, 3.6g","5/29, 3.7g",,,,,,,,,,,,,,,,
6000-23448,05/26/05,MP1,BTLH,F,AHY,2007,"7/16, 3.7g NTW",,,,,,,,,,,,,,,,,
6000-23449,05/26/05,MP1,BTLH,F,AHY,2007,"6/5, 3.5g E6",,,,,,,,,,,,,,,,,
6000-23464,05/31/05,MP1,BTLH,F,AHY,2007,"5/29, 3.5g E6","5/30, 3.6g NTW",,,,,,,,,,,,,,,,
6000-23468,05/31/05,MP1,BTLH,F,AHY,2007,"5/30, 3.3g",,,,,,,,,,,,,,,,,
6000-23470,05/31/05,MP1,BTLH,F,AHY,2007,"5/23, 3.4g at HPK1",,,,,,,,,,,,,,,,,
6000-23479,06/01/05,MP1,BTLH,F,AHY,2007,"5/16, 4.1g E9 NTW",,,,,,,,,,,,,,,,,
6000-23482,06/01/05,MP1,BTLH,F,AHY,2007,"6/5, 3.8g ",,,,,,,,,,,,,,,,,
6000-23489,06/01/05,MP1,BTLH,F,AHY,2007,"5/30, 3.7g NTW",,,,,,,,,,,,,,,,,
6000-23494,06/02/05,MP1,BTLH,F,AHY,2007,"5/29, 3.9g","6/5, 3.5g",,,,,,,,,,,,,,,,
6000-23495,06/03/05,MP1,BTLH,F,AHY,2007,"6/8, 3.4g NTW","6/9, 3.6g",,,,,,,,,,,,,,,,
6000-23504,06/04/05,MP1,BTLH,F,AHY,2007,"6/19, 3.3g NTW",,,,,,,,,,,,,,,,,
6000-23510,06/05/05,MP1,BTLH,F,AHY,2007,"5/22, 3.2g","5/30, 3.5g",,,,,,,,,,,,,,,,
6000-23513,06/05/05,MP1,BTLH,F,AHY,2007,"5/29, 3.1g",,,,,,,,,,,,,,,,,
6000-23519,06/10/05,MCGC,BTLH,F,AHY,2007,"7/2, 3.6g","7/14, 3.6g",,,,,,,,,,,,,,,,
6000-23528,06/11/05,MP1,BTLH,F,AHY,2007,"7/16, 3.4g NTW",,,,,,,,,,,,,,,,,
6000-23535,06/12/05,MP1,BTLH,F,AHY,2007,"5/29, 3.7g LTW","6/12, 3.7g",,,,,,,,,,,,,,,,
6000-23536,06/12/05,MP1,BTLH,F,AHY,2007,"7/23, 4.2g ",,,,,,,,,,,,,,,,,"missing tips of p9 and 10, both sides"
6000-23560,06/13/05,MP1,BTLH,F,AHY,2007,"6/12, n.w.",,,,,,,,,,,,,,,,,
6000-23567,06/18/05,MP1,BTLH,F,AHY,2007,"5/17, 4.1g E8",,,,,,,,,,,,,,,,,
6000-23586,06/19/05,MP1,BTLH,F,AHY,2007,"6/21, 3.5g NTW",,,,,,,,,,,,,,,,,
6000-23594,06/25/05,MP1,BTLH,F,AHY,2007,"5/13, 3.7g E6",,,,,,,,,,,,,,,,,
6000-23631,06/27/05,KV1,BTLH,F,AHY,2007,"6/13, 3.6g",,,,,,,,,,,,,,,,,
6000-23633,06/27/05,KV1,BTLH,F,AHY,2007,"6/13, 3.2g NTW",,,,,,,,,,,,,,,,,
6000-23641,06/27/05,GNMTN,BTLH,F,AHY,2007,"7/6, 3.9g E6",,,,,,,,,,,,,,,,,
6000-23645,06/27/05,GNMTN,BTLH,F,AHY,2007,"6/13, 3.6g E7","8/8, 3.2g",,,,,,,,,,,,,,,,
6000-23648,06/27/05,GNMTN,BTLH,F,AHY,2007,"7/24, 3.6g",,,,,,,,,,,,,,,,,
6000-23653,06/29/05,MP1,BTLH,F,AHY,2007,"5/22, 3.5g E6","5/30, 3.3g",,,,,,,,,,,,,,,,
6000-23661,07/01/05,KV1,BTLH,F,AHY,2007,"6/13, 3.5g NTW",,,,,,,,,,,,,,,,,
6000-23675,07/01/05,GNMTN,BTLH,F,AHY,2007,"6/20, 3.5g E7","6/29, 3.8g at HOLZ",,"8/1, 3.8g at HOLZ",,"8/14, n.w. at HOLZ",,,,,,,,,,,,
6000-23679,07/07/05,MCGC,BTLH,F,AHY,2007,"6/17, 3.6g LTW",,"7/9, 3.8g E7","7/14, 4.2g","7/30, 3.7g",,,,,,,,,,,,,
6000-23682,07/07/05,MP1,BTLH,F,AHY,2007,"5/30, 3.6g NTW",,"6/5, 3.5g",,,,,,,,,,,,,,,
6000-23685*,07/07/05,MP1,BTLH,F,AHY,2007,"7/16, 3.9g ",         ,,,,,,,,,,,,,,,,*New: E39804
6000-23694,07/08/05,MCGC,BTLH,F,AHY,2007,"5/29, 3.7g NTW",,"6/6, 3.8g","6/9, 3.5g 2X","6/17, 3.6g","6/30, 4.0g",,,,,,,,,,,,
6000-23700,07/09/05,KV1,BTLH,F,AHY,2007,"6/13, 4.0g E9",,,,,,,,,,,,,,,,,
6000-23724,07/09/05,GNMTN,BTLH,F,AHY,2007,"6/20, 3.3g NTW",,,,,,,,,,,,,,,,,
6000-23731,07/09/05,GNMTN,BTLH,F,AHY,2007,"6/13, 4.0g","6/29, 3.5g","7/17, 3.6g NTW",,,,,,,,,,,,,,,"Died at GNMTN site, suspect Carbaryl poisoning."
6000-23740,07/10/05,MCGC,BTLH,F,AHY,2007,"7/9, 3.5g E6","7/19, 3.5g","7/20, n.w.",,,,,,,,,,,,,,,
6000-23742,07/11/05,MCGC,BTLH,F,AHY,2007,"6/14, 3.9g","8/13, 3.9g at WC1",,,,,,,,,,,,,,,,
6000-23745,07/11/05,MCGC,BTLH,F,AHY,2007,"6/14, 4.1g E7",,,,,,,,,,,,,,,,,
6000-23749,07/11/05,MP1,BTLH,F,AHY,2007,"7/15, 4.4g at MCGC",,,,,,,,,,,,,,,,,
6000-23755,07/11/05,MP1,BTLH,F,AHY,2007,"6/12, 3.6g NTW",,,,,,,,,,,,,,,,,
6000-23757,07/11/05,MP1,BTLH,F,AHY,2007,"6/19, 3.7g NTW",,,,,,,,,,,,,,,,,
6000-23758,07/11/05,MP1,BTLH,F,AHY,2007,"6/22, 3.9g E6 at HPK1",,,,,,,,,,,,,,,,,
6000-23764,07/12/05,MCGC,BTLH,F,AHY,2007,"6/21, 3.3g E6 HTW",,"7/30, 3.4g","7/31, 3.2g","8/3, 3.3g",,,,,,,,,,,,,
6000-23792,07/13/05,MCGC,BTLH,F,AHY,2007,"7/1, 3.6g LTW","7/5, 3.4g",,,,,,,,,,,,,,,,
6000-23795,07/13/05,MCGC,BTLH,F,AHY,2007,"6/17, 3.2g MTW",,,,,,,,,,,,,,,,,
6000-23815,07/18/05,MCGC,BTLH,F,AHY,2007,"6/9, 3.4g NTW",,"7/14, 3.5g at WC1",,,,,,,,,,,,,,,
6000-23817,07/19/05,MCGC,BTLH,F,AHY,2007,"6/6, 4.0g NTW",,"6/22, 3.4g E6","7/8, 3.6g","7/19, 3.8g at CC3","7/27, 3.5g",,,,,,,,,,,,
6000-23820,07/19/05,MCGC,BTLH,F,AHY,2007,"7/6, 3.2g",,,,,,,,,,,,,,,,,
6000-23826,07/19/05,MCGC,BTLH,F,AHY,2007,10-May,"6/5, 3.3g ",6/9 n.w.,,,,,,,,,,,,,,,"prob. C23826 due to distinctive old leg injury. Leg is functional, band removed 5/10"
6000-23835,07/20/05,GNMTN,BTLH,F,AHY,2007,"7/6, 3.6g E8 NTW",,,,,,,,,,,,,,,,,
6000-23872,07/22/05,MCGC,BTLH,M,AHY,2007,"7/5, 3.3g",,,,,,,,,,,,,,,,,
6000-23896,07/21/05,MCGC,BTLH,F,AHY,2007,"6/12, 3.9g NTW",,,,,,,,,,,,,,,,,
6000-53504,07/23/05,MCGC,BTLH,F,AHY,2007,"6/23, 3.8g NTW",,,,,,,,,,,,,,,,,
6000-53508,07/23/05,MCGC,BTLH,F,AHY,2007,"7/5, 3.6g NTW",,,,,,,,,,,,,,,,,
6000-53532,07/23/05,MP1,BTLH,F,AHY,2007,"6/21, 3.3g E6",,,,,,,,,,,,,,,,,
6000-53543*,07/25/05,MCGC,BTLH,F,AHY,2007,"6/14, 3.5g NTW","7/14, 4.2g","7/30, 3.7g HTW",,"8/29, 4.1g",,,,,,,,,,,,,*New: E11925
6000-53545,07/25/05,MCGC,BTLH,F,AHY,2007,"6/8, 3.5g","6/9, 3.6g","7/9, 3.9g","7/14, 3.6g 2X","7/18, 3.9g",,,,,,,,,,,,,
6000-53572,07/25/05,MCGC,BTLH,F,AHY,2007,"6/17, 3.6g NTW",,,,,,,,,,,,,,,,,
6000-53582,07/26/05,MCGC,BTLH,F,AHY,2007,"6/12, 3.4g",,,,,,,,,,,,,,,,,
6000-53584,07/27/05,MP1,BTLH,F,AHY,2007,"6/9, 3.3g",,,,,,,,,,,,,,,,,
6000-53587*,07/26/05,MCGC,BTLH,F,AHY,2007,"6/21, 3.4g NTW","6/23, 3.3g","7/10, 3.9g E7","7/14, 3.5g","7/18, 3.6g 2X","7/25, 3.7g","7/30, 3.6g","8/7, 3.3g","8/8, 3.2g NTW",,,,,,,,,*New: E39914
6000-53603,07/27/05,MP1,BTLH,F,AHY,2007,"6/12, 3.5g E6",,,,,,,,,,,,,,,,,
6000-53611,07/27/05,MP1,BTLH,F,AHY,2007,"6/12, 3.4g 2X NTW",,,,,,,,,,,,,,,,,
6000-53615,07/28/05,GNMTN,BTLH,F,AHY,2007,"6/20, 3.5g",,,,,,,,,,,,,,,,,
6000-53620,07/28/05,GNMTN,BTLH,F,AHY,2007,"6/20, 4.0g E8",,,,,,,,,,,,,,,,,
6000-53634,07/29/05,MCGC,BTLH,F,AHY,2007,"6/21, 3.3g E6","7/6, 3.3g","7/17, 3.2g 2X LTW",,,,,,,,,,,,,,,
6000-53637,07/30/05,MCGC,BTLH,F,AHY,2007,"6/23, 3.4g ","7/14, 3.6g","7/30, 3.5g","8/2, 3.3g LTW",,,,,,,,,,,,,,
6000-53656,07/30/05,MP1,BTLH,F,AHY,2007,"6/19, 3.7g",,,,,,,,,,,,,,,,,
6000-53666,07/31/05,MCGC,BTLH,F,AHY,2007,"6/23, 3.8g NTW",,,,,,,,,,,,,,,,,
6000-53668,07/31/05,MCGC,BTLH,F,AHY,2007,"6/8, 3.4g","6/9, 3.7g","6/12, 4.0g NTW",,"7/2, 3.7g",,,,,,,,,,,,,
6000-53708*,08/01/05,MP1,BTLH,F,AHY,2007,"6/12, 3.9g E8",,,,,,,,,,,,,,,,,*New: E39312
6000-53751,08/08/05,MP1,BTLH,M,HY,2007,"7/7 3.5g E7, female, at HPK1",,,,,,,,,,,,,,,,,
6000-53773,08/09/05,GNMTN,BTLH,F,AHY,2007,"6/29, 3.7g E6","8/8, 4.0g","8/14, n.w. at HOLZ",,,,,,,,,,,,,,,
6000-53782,08/13/05,MP1,BTLH,F,AHY,2007,"6/9, 3.3g NTW",,,,,,,,,,,,,,,,,
6000-53806,08/14/05,MCGC,BTLH,F,AHY,2007,"6/14, 3.4g",,,,,,,,,,,,,,,,,
6000-53809,08/15/05,HOLZ,BTLH,F,AHY,2007,"8/1, 3.5g","8/8, 3.7g HTW","8/14, 3.9g",,,,,,,,,,,,,,,
6000-53816,08/16/05,MP1,BTLH,F,AHY,2007,"5/22, 3.8g",,,,,,,,,,,,,,,,,
6000-53837,08/17/05,MP1,BTLH,F,AHY,2007,"6.8, 3.6g E6",,,,,,,,,,,,,,,,,
6000-53839,08/17/05,MP1,BTLH,F,HY,2007,"6/17, 3.5g NTW",,,,,,,,,,,,,,,,,
6000-53843,08/18/05,MP1,BTLH,F,HY,2007,"5/17, 4.0g E9 at HPK1",,,,,,,,,,,,,,,,,
6000-53887,08/19/05,MP1,BTLH,F,AHY,2007,"6/17, 3.9g NTW ",,,,,,,,,,,,,,,,,
6000-53890,08/24/05,MCGC,BTLH,F,AHY,2007,"6/7, 3.7 E6",,,,,,,,,,,,,,,,,
6000-53892,08/24/05,MCGC,BTLH,F,HY,2007,"6/5, 3.3g","6/6, 3.6g E6","6/28, 3.4g NTW",,,,,,,,,,,,,,,
6000-53897,08/25/05,MP1,BTLH,F,AHY,2007,"6/21, 3.5g LTW",,,,,,,,,,,,,,,,,
6000-53899,08/25/05,MP1,BTLH,F,AHY,2007,"6/21, 4.4g E6 NTW",,,,,,,,,,,,,,,,,
6000-53901,08/25/05,MP1,BTLH,F,HY,2007,"6/19, 3.3g NTW",,,,,,,,,,,,,,,,,
6000-53902,08/25/05,MP1,BTLH,F,HY,2007,"5/30, 3.8g E6 NTW",,,,,,,,,,,,,,,,,
6000-53909,08/26/05,HPE,BTLH,F,AHY,2007,"6/8, 3.7g E6 at MP1",,,,,,,,,,,,,,,,,
6000-53959,08/27/05,HOLZ,BTLH,F,AHY,2007,"7/17, 3.8g LTW",,"8/14, 3.9g","8/23, 3.7g at GNMTN",,,,,,,,,,,,,,
6000-53966,08/28/05,MP1,BTLH,F,AHY,2007,"5/30, 3.5g at HPK1",,,,,,,,,,,,,,,,,
6000-53969,08/29/05,MP1,BTLH,F,AHY,2007,"6/17, n.w. E8",,,,,,,,,,,,,,,,,
6000-53995,05/14/06,MP1,BTLH,M,AHY,2007,"6/27, 3.2g",,,,,,,,,,,,,,,,,
6000-80908,05/13/06,MP1,BTLH,F,AHY,2007,"7/23, 3.6g",,,,,,,,,,,,,,,,,
6000-80910,05/18/06,MP1,BTLH,F,AHY,2007,"5/30, 3.9g NTW at HPK1",,,,,,,,,,,,,,,,,
6000-80916,05/20/06,MP1,BTLH,F,AHY,2007,"5/22, 4.4g E9","5/30, 4.0g E8",,,,,,,,,,,,,,,,
6000-80920,05/25/06,CC3,BTLH,F,AHY,2007,"5/11, 3.9g E8+",,,,,,,,,,,,,,,,,
6000-80933,05/29/06,MCGC,BTLH,F,AHY,2007,"6/7, 3.9g E7","6/12, 3.5g E6","7/27, 4.1g NTW",,,,,,,,,,,,,,,
6000-80934,05/29/06,MCGC,BTLH,F,AHY,2007,"6/14, 3.8g ","8/3, 3.7g NTW",,,,,,,,,,,,,,,,
6000-80939,06/02/06,MCGC,BTLH,F,AHY,2007,"6/5, 3.5g NTW","6/9, 3.4g E6","7/1, 3.4g","7/8, 3.8g","7/9, 3.8g","7/10, 3.5g","7/14, 3.9g","7/27, 3.7g","8/8, 3.8g NTW",,,,,,,,,
6000-80942,06/02/06,MCGC,BTLH,F,AHY,2007,"6/7, 3.4g E6 2x",,,,,,,,,,,,,,,,,
6000-80944,06/03/06,MCGC,BTLH,F,AHY,2007,"7/2, 3.8g E6","8/9, 3.4g LTW",,,,,,,,,,,,,,,,
6000-80954,06/04/06,MCGC,BTLH,F,AHY,2007,"6/5, 3.6g 2X E6","6/7, 3.7g","6/9, 3.3g ",,,,,,,,,,,,,,,
6000-80961,06/04/06,MP1,BTLH,F,AHY,2007,"6/5, 4.2g E6",,,,,,,,,,,,,,,,,
6000-80966,06/04/06,MP1,BTLH,F,AHY,2007,"6/9, 3.4g NTW",,,,,,,,,,,,,,,,,
6000-80969,06/05/06,MCGC,BTLH,F,AHY,2007,"6/18, 3.6g NTW",,,,,,,,,,,,,,,,,
6000-80978,06/06/06,MCGC,BTLH,F,AHY,2007,"7/10, 3.6g",,,,,,,,,,,,,,,,,
6000-80992,06/07/06,MP1,BTLH,F,AHY,2007,"6/12, 3.9g",,,,,,,,,,,,,,,,,
6000-80996,06/07/06,MP1,BTLH,F,AHY,2007,"6/9, 3.4g NTW",,,,,,,,,,,,,,,,,
6000-81011,06/09/06,MP1,BTLH,F,AHY,2007,"5/13, 4.2g E8 HTW","6/12, 4.0g E6",,,,,,,,,,,,,,,,
6000-81013,06/09/06,MP1,BTLH,F,AHY,2007,"7/9, 3.7g at HPK1",,,,,,,,,,,,,,,,,
6000-81017,06/09/06,MP1,BTLH,F,AHY,2007,"6/19, 3.1g",,,,,,,,,,,,,,,,,
6000-81022,06/12/06,MP1,BTLH,F,AHY,2007,"6/17, 3.6g NTW",,,,,,,,,,,,,,,,,
6000-81030,06/13/06,MP1,BTLH,F,AHY,2007,"6/19, 3.6g at HPK1","7/9, 3.7g E8 LTW at HPK1",,,,,,,,,,,,,,,,
6000-81038,06/13/06,MP1,BTLH,F,AHY,2007,"5/29, 3.4g E7","6/12, 4.5g E9",,,,,,,,,,,,,,,,
6000-81041,06/13/06,MP1,BTLH,F,AHY,2007,"7/23, 3.7g NTW at HPK1",,,,,,,,,,,,,,,,,
6000-81044,06/14/06,MCGC,BTLH,F,AHY,2007,"6/17, 3.0g MTW",,,,,,,,,,,,,,,,,
6000-81045,06/14/06,MCGC,BTLH,F,AHY,2007,"6/5, 3.7g HTW","6/6, 3.6g","6/7, 3.6g 2X","6/8, 3.5g","6/12, 3.5g 2X","6/14, 3.3g","7/2, 3.7g","7/9, 3.3g","7/19, 3.7g HTW",,,,,,,,,
6000-81051,06/15/06,MCGC,BTLH,F,AHY,2007,"6/7, 4.0g E6 2X",,"6/8, 3.7g","6/9, 3.5g NTW",,,,,,,,,,,,,,
6000-81052,06/15/06,MCGC,BTLH,F,AHY,2007,"6/7, 3.9g E6","6/9, 3.5g 2X","6/17, 3.6g NTW","7/2, 3.8g E6","7/5, 4.0g 2X","7/14, 4.1g","7/20, n.w.","7/23, 4.3g NTW",,,,,,,,,,
6000-81057,06/16/06,MCGC,BTLH,F,AHY,2007,"6/6, 4.2g E8","6/9, 3.7g NTW",,,,,,,,,,,,,,,,
6000-81063,06/17/06,HOLZ,BTLH,F,AHY,2007,"8/8, 3.6g NTW",,,,,,,,,,,,,,,,,
6000-81065,06/17/06,GNMTN,BTLH,F,AHY,2007,"7/6, 3.6g NTW",,,,,,,,,,,,,,,,,
6000-81066,06/17/06,GNMTN,BTLH,F,AHY,2007,"6/20, 3.7g NTW",,,,,,,,,,,,,,,,,
6000-81069,06/17/06,GNMTN,BTLH,F,AHY,2007,"6/13, 3.4g NTW",,,,,,,,,,,,,,,,,
6000-81070,06/17/06,KV1,BTLH,F,AHY,2007,"8/1, 3.9g VHTW at GNMTN",,,,,,,,,,,,,,,,,
6000-81071,06/17/06,KV1,BTLH,F,AHY,2007,"7/24, 3.5g",,,,,,,,,,,,,,,,,
6000-81080,06/17/06,KV1,BTLH,F,AHY,2007,"6/13, 3.6g NTW",,,,,,,,,,,,,,,,,
6000-81082,06/17/06,KV1,BTLH,F,AHY,2007,"6/13, 3.7g E7 HTW",,,,,,,,,,,,,,,,,
6000-81087,06/18/06,MCGC,BTLH,F,AHY,2007,"6/12, 3.5g NTW",,,,,,,,,,,,,,,,,
