Band Number,Original Date,Original Site,Species,Original Sex,Original Age,Recapture Year,Recapture 1,Recapture 2,Recapture 3,Recapture 4,Recapture 5,Recapture 6,Recapture 7,Recapture 8,Recapture 9,Recapture 10,Recapture 11,Recapture 12,Recapture 13,Recapture 14,Recapture 15,Recapture 16,Recapture 17,Comments
9000-90568,07/12/08,HOLZ,BTLH,M,AHY,2009,"5/24, 3.2g at MCGC****","7/11, 3.4g at HOLZ",,,,,,,,,,,,,,,,
9000-90601,07/20/08,MP1,BTLH,M,AHY,2009,"5/17, 3.6g","5/21, 3.4g","5/23, 3.3g","5/25,3.3g",,,,,,,,,,,,,,
9000-90607,07/22/08,MP1,BTLH,M,AHY,2009,"6/12, 3.5g","6/19, 3.4g",,,,,,,,,,,,,,,,
9000-90632,07/25/08,MCGC,RUHU,F,AHY,2009,"8/4 in Dunster, B.C. CANADA",,,,,,,,,,,,,,,,,
9000-90636,07/25/08,MCGC,BTLH,M,AHY,2009,"5/11, 3.2g","5/14, 3.2g","6/16, 3.1g",,,,,,,,,,,,,,,
9000-90654,07/20/08,MCGC,BTLH,F,AHY,2009,"6/23, 4.6g E9",,,,,,,,,,,,,,,,,
9000-90658,07/20/08,MCGC,BTLH,F,AHY,2009,"8/18, 3.4g",,,,,,,,,,,,,,,,,
9000-90660,07/20/08,MCGC,BTLH,F,AHY,2009,"7/15, 4.1g",,,,,,,,,,,,,,,,,
9000-90662,07/20/08,MCGC,BTLH,F,AHY,2009,"7/15, 3.6g",,,,,,,,,,,,,,,,,
9000-90675,07/20/08,MP1,BTLH,F,AHY,2009,"8/24, 3.4g",,,,,,,,,,,,,,,,,
9000-90677,07/20/08,MP1,BTLH,F,AHY,2009,"5/16, 3.5g","5/26, 3.5g",,,,,,,,,,,,,,,,
9000-90683,07/20/08,MP1,BTLH,M,HY,2009,"5/14, 4.1g E7, female",,,,,,,,,,,,,,,,,
9000-90687,07/20/08,MP1,BTLH,F,AHY,2009,"6/9, 3.6g",,,,,,,,,,,,,,,,,
9000-90698,07/21/08,HPK1,BTLH,F,AHY,2009,"6/11, 3.4g at MP1",,,,,,,,,,,,,,,,,
9000-90729,07/22/08,MP1,BTLH,F,AHY,2009,"6/30, 3.6, E6",,,,,,,,,,,,,,,,,
9000-90738,07/24/08,MP1,BTLH,F,AHY,2009,"6/4, 4.4g E8",,,,,,,,,,,,,,,,,
9000-90744,07/24/08,MP1,BTLH,F,AHY,2009,"6/12, 4.3g",,,,,,,,,,,,,,,,,
9000-90752,07/21/08,HPK1,BTLH,F,AHY,2009,"6/3, 4.1g E8 at MP1",,,,,,,,,,,,,,,,,
9000-90755,07/21/08,HPK1,BTLH,F,AHY,2009,"8/10, 3.2g at MP1",,,,,,,,,,,,,,,,,
9000-90756,07/22/08,MCGC,BTLH,F,AHY,2009,"5/17, 3.6g E6",,,,,,,,,,,,,,,,,
9000-90757,07/22/08,MCGC,BTLH,F,AHY,2009,"5/14, 3.8g E7","5/17, 3.7g E8 2x","6/7, n.w.","6/8, 3.4g","6/9, 3.2g 2x ","6/10, 3.5g","6/12, 3.6g",,,,,,,,,,,
9000-90758,07/22/08,MP1,BTLH,F,AHY,2009,"6/3, 3.3g",,,,,,,,,,,,,,,,,
9000-90764,07/23/08,KV1,BTLH,F,AHY,2009,"5/22, 3.3g",,,,,,,,,,,,,,,,,
9000-90768,07/23/08,KV1,BTLH,F,AHY,2009,"7/11, 3.6g",,,,,,,,,,,,,,,,,
9000-90770,07/23/08,KV1,BTLH,F,AHY,2009,"5/30, 3.7g E6",,,,,,,,,,,,,,,,,
9000-90854,07/13/08,KV1,BTLH,F,AHY,2009,"5/30, 4.9g E9","7/5, 4.3g E6",,,,,,,,,,,,,,,,
9000-90856,07/13/08,KV1,BTLH,F,AHY,2009,"5/30, 3.6g",,,,,,,,,,,,,,,,,
9000-90857,07/13/08,KV1,BTLH,F,AHY,2009,"6/6, 3.6g","7/5, 3.6g",,,,,,,,,,,,,,,,
9000-90867,07/14/08,MCGC,BTLH,F,AHY,2009,"6/30, 4.5g E7","8/9, 3.8g",,,,,,,,,,,,,,,,
9000-90868,07/14/08,MCGC,BTLH,F,AHY,2009,"6/13, 3.9g","6/16, 3.5g",,,,,,,,,,,,,,,,
9000-90869,07/14/08,MCGC,BTLH,F,AHY,2009,"6/16, 3.4g","6/23, n.w.","7/4, 3.6g",,,,,,,,,,,,,,,
9000-90870,07/14/08,MCGC,BTLH,F,AHY,2009,"7/15, 3.4g","7/18, 3.7g","7/20, 3.4g","7/27, 3.5g",,,,,,,,,,,,,,
9000-90871,07/14/08,MCGC,BTLH,F,AHY,2009,"7/24, 3.5g 2x",,,,,,,,,,,,,,,,,
9000-90872,07/14/08,MCGC,BTLH,F,AHY,2009,"8/2, 3.4g",,,,,,,,,,,,,,,,,
9000-90873,07/17/08,MCGC,BTLH,F,AHY,2009,"5/17, 3.5g E8","6/20, n.w. E7",,,,,,,,,,,,,,,,
9000-90874,07/17/08,MCGC,BTLH,F,AHY,2009,"5/11,3.5g","5/12, 3.6g","5/17, 3.6g E9 2x","5/21, 3.4g 2x","5/23, 3.4g","5/24, 3.2g","5/28, 3.4g","5/29, 3.6g","6/7, 3.3g",,,,,,,,,
9000-90875,07/17/08,MCGC,BTLH,F,AHY,2009,"7/1, 4.1g","7/15, 3.7g",,,,,,,,,,,,,,,,
9000-90878,07/17/08,MCGC,BTLH,F,AHY,2009,"7/15, 3.4g",,,,,,,,,,,,,,,,,
9000-90879,07/17/08,MCGC,BTLH,F,AHY,2009,"7/15, 3.1g","8/6, 3.2g",,,,,,,,,,,,,,,,
9000-90880,07/18/08,MCGC,BTLH,F,AHY,2009,"5/14, 3.6g","5/17, 3.7g E7","6/10, 3.5g","6/12, 3.5g","6/13, 3.4g",,,,,,,,,,,,,
9000-90885,07/18/08,MCGC,BTLH,F,AHY,2009,"6/9, 3.6g","6/27, 3.8g E6 at CC3",,,,,,,,,,,,,,,,
9000-90886,07/18/08,MCGC,BTLH,F,AHY,2009,"6/8, 3.4g","6/9, 3.6g","6/10, 3.4g","6/13, 3.8g",,,,,,,,,,,,,,
9000-90888,07/18/08,GNMTN,BTLH,F,AHY,2009,"6/21, 3.5g",,,,,,,,,,,,,,,,,
9000-90894,07/18/08,GNMTN,BTLH,F,AHY,2009,"5/30, 3.8g E6",,,,,,,,,,,,,,,,,
9000-90910,07/26/08,MCGC,BTLH,F,AHY,2009,"6/30, 3.4g",,,,,,,,,,,,,,,,,
9000-90913,07/26/08,MP1,BTLH,F,AHY,2009,"8/28, 3.8g",,,,,,,,,,,,,,,,,
9000-90915,07/26/08,MP1,BTLH,F,AHY,2009,"7/6, 3.7g",,,,,,,,,,,,,,,,,
9000-90931,07/29/08,MP1,BTLH,F,AHY,2009,"6/12, 3.1g E6- at HPK1",,,,,,,,,,,,,,,,,
9000-90932,07/29/08,MP1,BTLH,F,AHY,2009,"6/4, 3.7g E7",,,,,,,,,,,,,,,,,
9000-90938,07/29/08,MCGC,BTLH,F,AHY,2009,"6/17, 3.4g",,,,,,,,,,,,,,,,,
9000-90941,07/29/08,MCGC,BTLH,F,AHY,2009,"5/17, 3.6g E6",,,,,,,,,,,,,,,,,
9000-90950,07/31/08,GNMTN,BTLH,F,AHY,2009,"5/30, 3.5g",,,,,,,,,,,,,,,,,
9000-90966,07/31/08,GNMTN,BTLH,M,AHY,2009,"7/19, 3.3g",,,,,,,,,,,,,,,,,"pine pitch on band, cleaned"
9000-91001,08/03/08,MCGC,BTLH,F,HY,2009,"6/10,3.1g",,,,,,,,,,,,,,,,,
9000-91002,08/03/08,MCGC,BTLH,F,HY,2009,"6/21, n.w. E6","6/25, 3.5g E6-",,,,,,,,,,,,,,,,
9000-91010,08/05/08,MP1,BTLH,F,AHY,2009,"6/10, 3.6g at HPK1",,,,,,,,,,,,,,,,,
9000-91020,08/05/08,MP1,BTLH,F,AHY,2009,"6/12, 3.1g",,,,,,,,,,,,,,,,,
9000-91022,08/06/08,HOLZ,BTLH,F,AHY,2009,"6/28, 4.4g E9","7/11, 3.6g","8/5, 3.6g","8/17, 3.8g 2x",,,,,,,,,,,,,,
9000-91024,08/06/08,GNMTN,BTLH,F,AHY,2009,"5/30, 3.8g at HOLZ",,,,,,,,,,,,,,,,,
9000-91026,08/06/08,KV1,BTLH,F,AHY,2009,"6/28, 4.4g E7",,,,,,,,,,,,,,,,,
9000-91031,08/07/08,MCGC,BTLH,F,AHY,2009,"6/19, 4.0g","7/15, 3.6g ",,,,,,,,,,,,,,,,"reband/old band tight, new H42173"
9000-91039,08/07/08,MCGC,BTLH,F,AHY,2009,"6/10, 3.4g","6/12, 3.5g",,,,,,,,,,,,,,,,
9000-91048,08/10/08,MCGC,BTLH,F,AHY,2009,"7/28, 4.0g fat",,,,,,,,,,,,,,,,,
9000-91054,08/10/08,MCGC,BTLH,F,AHY,2009,"6/12, 3.6g E7","6/13, 3.5g","6/16, 3.3g","7/4, 4.2g E8 ","7/18, 3.9g",,,,,,,,,,,,,
9000-91060,08/11/08,MCGC,BTLH,F,AHY,2009,"5/15, 3.9g E7+","5/17, 3.8g E8 2x","6/7, 3.5g","6/9, 3.9g","6/10, 3.3g","6/13, 3.6g",,,,,,,,,,,,
9000-91091,08/14/08,HPK1,BTLH,M,HY,2009,"6/19, 3.3g at MP1",,,,,,,,,,,,,,,,,
9000-91096,08/14/08,MP1,BTLH,M,HY,2009,"6/10, 3.6g",,,,,,,,,,,,,,,,,
9000-91125,08/03/08,CC3,BTLH,F,AHY,2009,"6/29, 3.9g at MCGC",,,,,,,,,,,,,,,,,
9000-91125,08/03/08,CC3,BTLH,F,AHY,2009,"6/29, 3.9g at MCGC",,,,,,,,,,,,,,,,,
9000-91143,08/02/08,HPK1,BTLH,F,AHY,2009,"6/17, 3.5g",,,,,,,,,,,,,,,,,
9000-91146,08/02/08,HPK1,BTLH,F,AHY,2009,"6/12, 3.3g",,,,,,,,,,,,,,,,,
9000-91147,08/02/08,HPK1,BTLH,F,AHY,2009,"7/23, 3.7g at MP1",,,,,,,,,,,,,,,,,
9000-91155,07/31/08,GNMTN,BTLH,F,AHY,2009,"5/30, 3.6g",,,,,,,,,,,,,,,,,
9000-91157,07/31/08,GNMTN,BTLH,F,AHY,2009,"6/6, 3.5g E6-",,,,,,,,,,,,,,,,,
9000-91158,07/31/08,GNMTN,BTLH,F,AHY,2009,"7/11, 3.9g E7","7/19, 3.6g",,,,,,,,,,,,,,,,
9000-91165,07/31/08,KV1,BTLH,F,AHY,2009,"6/28, 4.0, E6",,,,,,,,,,,,,,,,,
9000-91166,07/31/08,KV1,BTLH,F,AHY,2009,"8/5, 3.9g",,,,,,,,,,,,,,,,,
9000-91168,07/31/08,KV1,BTLH,F,AHY,2009,"5/22, 3.7g",,,,,,,,,,,,,,,,,
9000-91171,07/31/08,KV1,BTLH,F,AHY,2009,"6/6, 3.8g E6",,,,,,,,,,,,,,,,,
9000-91172,07/23/08,KV1,BTLH,F,AHY,2009,"6/28, 3.7g",,,,,,,,,,,,,,,,,
9000-91173,07/31/08,KV1,BTLH,M,HY,2009,"6/28, 3.4g, Female",,,,,,,,,,,,,,,,,
9000-91174,07/31/08,HOLZ,BTLH,F,AHY,2009,"6/28, 3.8g E6",,,,,,,,,,,,,,,,,
9000-91197,08/02/08,MCGC,BTLH,F,AHY,2009,"5/12, 3.4g","5/21, 4.1g E7",,,,,,,,,,,,,,,,
9000-91201,08/15/08,KV1,BTLH,F,AHY,2009,"5/30, n.w.",,,,,,,,,,,,,,,,,
9000-91208,08/15/08,GNMTN,BTLH,F,AHY,2009,"6/28, 3.7g",,,,,,,,,,,,,,,,,
9000-91210,08/16/08,MCGC,BTLH,F,AHY,2009,"8/24, 3.3g",,,,,,,,,,,,,,,,,
9000-91214,08/16/08,MCGC,BTLH,F,AHY,2009,"5/24, 3.6g at CC3",,,,,,,,,,,,,,,,,
9000-91216,08/17/08,MCGC,BTLH,F,AHY,2009,"6/17, 3.0g",,,,,,,,,,,,,,,,,
9000-91223,08/20/08,CC2,BTLH,F,HY,2009,"6/13, 3.7g E7 at MCGC",,,,,,,,,,,,,,,,,
9000-91227,08/21/08,HOLZ,BTLH,F,AHY,2009,"8/12, 3.7g",,,,,,,,,,,,,,,,,
9000-91249,08/23/08,MCGC,BTLH,M,HY,2009,"5/15, 3.6g",,,,,,,,,,,,,,,,,
9000-91251,08/19/08,GC1,BTLH,M,HY,2009,"6/12, 3.0g at HPK1",,,,,,,,,,,,,,,,,
9000-91273,08/25/08,HPK1,BTLH,F,AHY,2009,"6/12, 3.2g at MP1",,,,,,,,,,,,,,,,,
9000-91279,08/25/08,HPK1,BTLH,F,HY,2009,"8/16, 3.6g",,,,,,,,,,,,,,,,,
9000-91286,08/16/08,MCGC,BTLH,M,HY,2009,"6/20, 3.4g",,,,,,,,,,,,,,,,,
9000-91287,08/16/08,MCGC,BTLH,M,HY,2009,"6/30, 3.3g",,,,,,,,,,,,,,,,,
9000-91319,08/13/08,HPK1,BTLH,F,AHY,2009,"6/5, 3.4 E6-",,,,,,,,,,,,,,,,,
9000-91329,08/14/08,MP1,BTLH,F,AHY,2009,"7/6, 4.1g E8",,,,,,,,,,,,,,,,,
9000-91338,08/14/08,MP1,BTLH,F,AHY,2009,"6/3, 4.2g","6/4, 3.3g","6/12, 3.9g",,,,,,,,,,,,,,,
9000-91339,08/14/08,MP1,BTLH,F,HY,2009,"6/3, 3.7g",,,,,,,,,,,,,,,,,
9000-91340,08/14/08,MP1,BTLH,F,AHY,2009,"6/3, 3.5g",,,,,,,,,,,,,,,,,
9000-91347,08/15/08,KV1,BTLH,F,AHY,2009,"5/30, 3.5g",,,,,,,,,,,,,,,,,
9000-91348,08/15/08,KV1,BTLH,F,AHY,2009,"6/6, 3.9g E8",,,,,,,,,,,,,,,,,
9000-91359,08/11/08,MP1,BTLH,F,AHY,2009,"6/17, 3.6g",,,,,,,,,,,,,,,,,
9000-91371,08/12/08,MCGC,BTLH,F,HY,2009,"6/10, 3.4g, male",,,,,,,,,,,,,,,,,
9000-91384,08/07/08,MCGC,BTLH,M,HY,2009,"5/12, 3.7g",,,,,,,,,,,,,,,,,
9000-41405,08/26/08,MP1,BTLH,F,HY,2009,"6/19, 3.9g",,,,,,,,,,,,,,,,,
3100-41414,08/26/08,HPK1,BTLH,F,AHY,2009,"6/12, 4.5g E8","6/17, 3.3g","7/4, 3.4g",,,,,,,,,,,,,,,
3100-41422,08/30/08,MP1,BTLH,F,HY,2009,"6/27, 3.6g",,,,,,,,,,,,,,,,,
3100-41429,08/30/08,HPK1,BTLH,F,HY,2009,"8/13, 3.8g at MP1",,,,,,,,,,,,,,,,,
3100-41435,08/26/08,MCGC,BTLH,F,HY,2009,"8/9, 3.4g",,,,,,,,,,,,,,,,,
3100-41438,08/26/08,HPK1,BTLH,F,AHY,2009,"6/12, 3.5g E7",,,,,,,,,,,,,,,,,
3100-41439,06/26/08,HPK1,BTLH,F,AHY,2009,"6/9, 3.5g at MP1",,,,,,,,,,,,,,,,,
3100-41443,08/28/08,HPK1,BTLH,F,HY,2009,"6/17, 3.3g",,,,,,,,,,,,,,,,,
3100-41448,08/30/08,MP1,BTLH,F,HY,2009,"6/8, 3.9g E8",,,,,,,,,,,,,,,,,
3100-41468,08/30/08,MP1,BTLH,M,HY,2009,"6/11, 3.4g",,,,,,,,,,,,,,,,,former E52548 foreign
3100-41477,08/30/08,HPK1,BTLH,M,AHY,2009,"6/12, 3.1g","7/10, 3.6g at MP1",,,,,,,,,,,,,,,,
3100-41480,08/30/08,HPK1,BTLH,M,HY,2009,"6/12, 3.4g",,,,,,,,,,,,,,,,,
3100-41500,09/02/08,MP1,BTLH,F,HY,2009,"6/9, 3.5g",,,,,,,,,,,,,,,,,
3100-41507,09/05/08,MP1,BTLH,F,AHY,2009,"8/25, 4.1g",,,,,,,,,,,,,,,,,
3100-41510,09/07/08,MCGC,BTLH,F,HY,2009,"6/19, 4.1g E7","6/26, 3.9g","7/4, 4.0g E6-?",,,,,,,,,,,,,,,
3100-41515,09/13/08,MP1,BTLH,F,HY,2009,"5/26, 3.6g E6-",,,,,,,,,,,,,,,,,
3100-41534,09/02/08,HPK1,BTLH,F,HY,2009,"6/12, 3.4g","6/19, 3.7g at MP1",,,,,,,,,,,,,,,,
3100-17085,06/09/09,MP1,BTLH,F,SY,2009,"6/9, 3.7g","7/23, 3.5g",,                  ,,,,,,,,,,,,,,"Foreign: banded at El Coronado Ranch, AZ, 10/20/08"
3100-41540,05/11/09,MCGC,BTLH,F,AHY,2009,"5/15, 3.8g","6/12, 3.4g",,,,,,,,,,,,,,,,
3100-41558,05/11/09,MCGC,BTLH,M,AHY,2009,"5/12, 3.6g","5/14, 3.7g","5/15, 3.7g","6/26, 3.3g",,,,,,,,,,,,,,
3100-41560,05/12/09,MCGC,BTLH,M,AHY,2009,"5/15, 3.5g","7/10, 3.3g",,,,,,,,,,,,,,,,
3100-41564,05/14/09,MCGC,BTLH,M,AHY,2009,"7/10, 3.7",,,,,,,,,,,,,,,,,
3100-41570,05/14/09,MP1,BTLH,M,AHY,2009,"5/16, 3.4g","5/17, 3.3g",,,,,,,,,,,,,,,,
3100-41578,05/14/09,MP1,BTLH,M,AHY,2009,"5/16, 3.3g",,,,,,,,,,,,,,,,,
3100-41581,05/14/09,MCGC,BTLH,M,AHY,2009,"5/15, 3.5g 2x",,,,,,,,,,,,,,,,,
3100-41583,05/14/09,MCGC,BTLH,M,AHY,2009,"5/14, again","5/17, 3.2g",,,,,,,,,,,,,,,,
3100-41584,05/14/09,MCGC,BTLH,M,AHY,2009,"5/14, 3.3g",,,,,,,,,,,,,,,,,
3100-41585,05/14/09,MCGC,BTLH,M,AHY,2009,"5/17, 3.2g","6/26, 3.4g",,,,,,,,,,,,,,,,
3100-41586,05/15/09,MCGC,BTLH,M,AHY,2009,"5/15, again","5/17, 4.0g",,,,,,,,,,,,,,,,
3100-41587,05/15/09,MCGC,BTLH,M,AHY,2009,"5/15, again","6/16, 3.7g",,,,,,,,,,,,,,,,
3100-41588,05/15/09,MCGC,BTLH,M,AHY,2009,"7/9, 3.2g",,,,,,,,,,,,,,,,,
3100-41589,05/15/09,MCGC,BTLH,M,AHY,2009,"7/10, 3.8g",,,,,,,,,,,,,,,,,
3100-41592,05/14/09,MCGC,BTLH,F,AHY,2009,"5/15, 3.4g","6/9, 3.3g","6/13, 3.8g",,,,,,,,,,,,,,,
3100-41593,05/14/09,MP1,BTLH,F,AHY,2009,"6/10, 3.4g at HPK1",,,,,,,,,,,,,,,,,
3100-41601,05/15/09,MCGC,BTLH,F,AHY,2009,"5/17, 3.8g E6","6/7, 3.3g6/10, 3.5g",,,,,,,,,,,,,,,,
3100-41602,05/16/09,MP1,BTLH,M,AHY,2009,"6/4, 3.5g",,,,,,,,,,,,,,,,,
3100-41610,05/16/09,MP1,BTLH,F,AHY,2009,"7/23, 3.9g",,,,,,,,,,,,,,,,,
3100-41618,05/16/09,HPK1,BTLH,F,AHY,2009," 5/21, 3.3g at MP1",,,,,,,,,,,,,,,,,
3100-41622,05/16/09,HPK1,BTLH,F,AHY,2009,"5/22, 3.6g",,,,,,,,,,,,,,,,,
3100-41623,05/09/09,MCGC,BTLH,M,AHY,2009,"5/9, again","5/14, 3.3g 2x","5/15, 3.3g",,,,,,,,,,,,,,,
3100-41635,05/17/09,MCGC,BTLH,F,AHY,2009,"6/12, 3.7g","6/16, 3.2g",,,,,,,,,,,,,,,,
3100-41636,05/17/09,MCGC,BTLH,M,AHY,2009,5/17 again,,,,,,,,,,,,,,,,,
3100-41640,05/17/09,MCGC,BTLH,F,AHY,2009,"6/10, 3.4g","6/30, 4.3g E6+","7/20, 4.1g","7/23, 4.8g fat","8/6, 3.5g","8/16, 4.0g",,,,,,,,,,,,
3100-41642,05/17/09,MP1,BTLH,M,AHY,2009,"6/12, 3.3g at HPK1",,,,,,,,,,,,,,,,,
3100-41646,05/20/09,MCGC,BTLH,M,AHY,2009,"5/20, again","5/21, 3.2g","5/23, 3.2g","5/26, n.w.","6/26, 3.3g",,,,,,,,,,,,,
3100-41647,05/17/09,MP1,BTLH,M,AHY,2009," 5/23, 3.4g at HPK1 2x",,"5/28, n.w.",,,,,,,,,,,,,,,
3100-41653,05/11/09,MP1,BTLH,M,AHY,2009,"5/11, again","5/16, 3.2g",,,,,,,,,,,,,,,,
3100-41654,05/21/09,MCGC,BTLH,F,AHY,2009,"6/16, 3.7g","6/19, 4.1g","6/30, 3.7g E7+","7/6, 3.7g",,,,,,,,,,,,,,
3100-41655,05/21/09,MP1,BTLH,F,AHY,2009,"6/4, 3.7g E6-",,,,,,,,,,,,,,,,,
3100-41658,05/21/09,MP1,BTLH,F,AHY,2009,"6/3, 3.7g E6",,,,,,,,,,,,,,,,,
3100-41660,05/22/09,KV1,BTLH,F,AHY,2009,"5/22, again",,,,,,,,,,,,,,,,,
3100-41662,05/22/09,KV1,BTLH,F,AHY,2009,"6/28, 3.9g E6-",,,,,,,,,,,,,,,,,
3100-41664,05/22/09,KV1,BTLH,F,AHY,2009,"7/11, 5.0g E9",,,,,,,,,,,,,,,,,
3100-41665,05/22/09,KV1,BTLH,F,AHY,2009,"5/22, again","5/30, 3.6g 2x",,,,,,,,,,,,,,,,
3100-41668,05/22/09,KV1,BTLH,F,AHY,2009,"7/5, 3.9g",,,,,,,,,,,,,,,,,
3100-41669,05/22/09,KV1,BTLH,F,AHY,2009,"7/5, 3.5g",,,,,,,,,,,,,,,,,
3100-41672,05/22/09,KV1,BTLH,F,AHY,2009,"7/5, 3.8g E6-",,,,,,,,,,,,,,,,,
3100-41678,05/23/09,MP1,BTLH,F,AHY,2009,"6/2, 3.6g",,,,,,,,,,,,,,,,,
3100-41680,05/23/09,MP1,BTLH,F,AHY,2009,"6/10, 3.4g",,,,,,,,,,,,,,,,,
3100-41686,05/23/09,HPK1,BTLH,F,AHY,2009,"6/12, 3.1g",,,,,,,,,,,,,,,,,
3100-41688,05/25/09,MP1,BTLH,F,AHY,2009,"5/25, again 3x","6/11, 3.8g",,,,,,,,,,,,,,,,
3100-41689,05/25/09,MP1,BTLH,F,AHY,2009,"6/4, 3.7g",,,,,,,,,,,,,,,,,
3100-41692,05/28/09,HPK1,BTLH,F,AHY,2009,"6/4, 3.6g at MP1",,,,,,,,,,,,,,,,,
3100-41697,05/30/09,GNMTN,BTLH,F,AHY,2009,"6/6, 3.5g","7/26, 3.6g",,,,,,,,,,,,,,,,
3100-41698,05/30/09,GNMTN,BTLH,F,AHY,2009,"7/19, 4.2g",,,,,,,,,,,,,,,,,
3100-41701,05/20/09,MCGC,BTLH,M,AHY,2009,"6/13, 3.4g","7/9, 3.5g",,,,,,,,,,,,,,,,
3100-41703,05/21/09,MP1,BTLH,M,AHY,2009,"5/21, again",,,,,,,,,,,,,,,,,
3100-41704,05/22/09,KV1,BTLH,M,AHY,2009,"5/22, again","6/6, 3.4g","6/21, 3.5g",,,,,,,,,,,,,,,
3100-41706,05/22/09,KV1,BTLH,M,AHY,2009,"7/5, 3.4g",,,,,,,,,,,,,,,,,
3100-41707,05/23/09,MP1,BTLH,M,AHY,2009,"6/10, 3.3g","6/12, n.w.",,,,,,,,,,,,,,,,
3100-41709,05/23/09,MP1,BTLH,M,AHY,2009,"6/4, 3.3g","6/9, 3.4g",,,,,,,,,,,,,,,,
3100-41711,05/23/09,HPK1,BTLH,M,AHY,2009,"6/10, n.w.",,,,,,,,,,,,,,,,,
3100-41712,05/24/09,CC3,BTLH,M,AHY,2009,"5/24, again 2x",,,,,,,,,,,,,,,,,
3100-41724,06/03/09,MP1,BTLH,M,AHY,2009,"6/17, 3.2g",,,,,,,,,,,,,,,,,
3100-41727,06/04/09,MP1,BTLH,M,AHY,2009,"6/11, 3.2g","7/6, 3.4g",,,,,,,,,,,,,,,,
3100-41734,05/26/09,MCGC,BTLH,F,AHY,2009,"6/20, n.w. E6",,,,,,,,,,,,,,,,,
3100-41739,05/28/09,MP1,BTLH,F,AHY,2009,"8/15, 3.3g",,,,,,,,,,,,,,,,,
3100-41740,06/04/09,MP1,BTLH,F,AHY,2009,"7/27, 3.4g",,,,,,,,,,,,,,,,,
3100-41741,06/04/09,MP1,BTLH,F,AHY,2009,"7/6, 3.2g",,,,,,,,,,,,,,,,,
3100-41747,06/05/09,HPK1,BTLH,F,AHY,2009,"6/30, 3.7g",,,,,,,,,,,,,,,,,
3100-41752,06/06/09,HOLZ,BTLH,F,AHY,2009,"7/26, 3.4g",,,,,,,,,,,,,,,,,
3100-41753,06/06/09,HOLZ,BTLH,F,AHY,2009,"6/6, again",,,,,,,,,,,,,,,,,
3100-41755,06/06/09,HOLZ,BTLH,F,AHY,2009,"6/21, 3.7g 2x",,,,,,,,,,,,,,,,,
3100-41759,06/06/09,GNMTN,BTLH,F,AHY,2009,"7/26, 4.1g",,,,,,,,,,,,,,,,,
3100-41760,06/06/09,GNMTN,BTLH,F,AHY,2009,"6/21, 3.8g","8/5, 3.7g",,,,,,,,,,,,,,,,
3100-41766,06/06/09,KV1,BTLH,F,AHY,2009,"6/6, 3.6g","7/19, 4.0g",,,,,,,,,,,,,,,,
3100-41768,06/06/09,KV1,BTLH,F,AHY,2009,"6/28, 3.8g",,,,,,,,,,,,,,,,,
3100-41771,06/07/09,MCGC,BTLH,F,AHY,2009,"6/7, again","6/16, 4.4g, E7+ 2x",,"6/25, 3.8g","7/3, 3.7g","7/6, 3.6g",,,,,,,,,,,,
3100-41780,06/06/09,HOLZ,BTLH,M,AHY,2009,"6/6, again","6/12, 3.7g 2x","7/11, 3.4g","7/26, 3.3g",,,,,,,,,,,,,,
3100-41788,06/09/09,MP1,BTLH,M,AHY,2009,"6/12, 3.3g",,,,,,,,,,,,,,,,,
3100-41789,06/09/09,MP1,BTLH,M,AHY,2009,"6/27, 3.2g",,,,,,,,,,,,,,,,,
3100-41794,06/06/09,HOLZ,BTLH,M,AHY,2009,"6/21, 3.3g","7/16, 3.4g",,,,,,,,,,,,,,,,
3100-41796,06/21/09,HOLZ,BTLH,M,AHY,2009,"8/5, 4.2g v. fat",,,,,,,,,,,,,,,,,
3100-41798,06/21/09,HOLZ,BTLH,M,AHY,2009,"6/21, again","7/11, n.w.",,,,,,,,,,,,,,,,
3100-41807,05/30/09,KV1,BTLH,F,AHY,2009,"7/5, 3.8g",,,,,,,,,,,,,,,,,
3100-41811,05/30/09,KV1,BTLH,F,AHY,2009,"7/19, 3.6g",,,,,,,,,,,,,,,,,
3100-41812,06/03/09,MP1,BTLH,F,AHY,2009,"6/10, n.w.",,,,,,,,,,,,,,,,,
3100-41815,06/03/09,MP1,BTLH,F,AHY,2009,"6/4, 3.3g",,,,,,,,,,,,,,,,,
3100-41817,06/03/09,MP1,BTLH,F,AHY,2009,"6/11, 3.2g",,,,,,,,,,,,,,,,,
3100-41818,06/03/09,MP1,BTLH,F,AHY,2009,"8/16, 3.5g",,,,,,,,,,,,,,,,,
3100-41819,06/04/09,MP1,BTLH,F,AHY,2009,"6/12, 3.8g","7/23, 3.6g",,,,,,,,,,,,,,,,
3100-41843,06/12/09,MCGC,BTLH,M,AHY,2009,"6/16, 3.2g",,,,,,,,,,,,,,,,,
3100-41852,06/12/09,MP1,BTLH,M,AHY,2009,"6/19, 3.3g",,,,,,,,,,,,,,,,,
3100-41857,06/12/09,MCGC,BTLH,M,AHY,2009,"6/16, 3.3g","6/25, 3.6g","7/3, 3.6g","7/6, 3.5g","7/12, 3.2g",,,,,,,,,,,,,
3100-41859,06/16/09,MCGC,BTLH,M,AHY,2009,"6/16, again","6/19, 3.3g",,,,,,,,,,,,,,,,
3100-41860,06/17/09,MCGC,BTLH,M,AHY,2009,"7/4, 3.3g",,,,,,,,,,,,,,,,,
