Band Number,Original Date,Original Site,Species,Original Sex,Original Age,Recapture Year,Recapture 1,Recapture 2,Recapture 3,Recapture 4,Recapture 5,Recapture 6,Recapture 7,Recapture 8,Recapture 9,Recapture 10,Recapture 11,Recapture 12,Recapture 13,Recapture 14,Recapture 15,Recapture 16,Recapture 17,Comments
4100-58926,09/01/10,MP1,BTLH,M,HY,2011,"7/5, 3.3g","7/8, 3.19g",,,,,,,,,,,,,,,,
4100-58927,08/30/10,MP1,BTLH,M,HY,2011,"6/12, 3.44g at HPK2",,,,,,,,,,,,,,,,,
4100-58934,08/25/10,HOLZ,BTLH,F,AHY,2011,"8/25, 3.6g","8/31, 3.7g",,,,,,,,,,,,,,,,
4100-58937,08/25/10,HOLZ,BTLH,F,AHY,2011,"6/22, 3.74",,,,,,,,,,,,,,,,,
4100-58941,08/25/10,KV1,BTLH,F,AHY,2011,"6/30, 3.7g",,,,,,,,,,,,,,,,,
4100-58942,08/25/10,KV1,BTLH,F,AHY,2011,"6/30, 3.2g",,,,,,,,,,,,,,,,,
4100-58977,09/02/10,HPK2,BTLH,F,HY,2011,"6/25, 3.52g at MP1",,,,,,,,,,,,,,,,,
4100-08490,07/05/11,MP1,BTLH,F,AHY,2011,"7/8, 3.45g ",,,,,,,,,,,,,,,,,
4100-08652,05/29/11,MP1,BTLH,F,AHY,2011,"7/8, 4.15g E6",,,,,,,,,,,,,,,,,
4100-58641,06/18/11,MP1,BTLH,F,AHY,2011,"7/14, 3.65g",,,,,,,,,,,,,,,,,
4100-58644,06/18/11,MCGC,BTLH,F,AHY,2011,"8/7, 3.93g",,,,,,,,,,,,,,,,,
4100-58902,08/04/11,MCGC,CAHU,F,AHY,2011,"8/5, nw",,,,,,,,,,,,,,,,,
4100-59009,05/31/11,MCGC,BTLH,M,AHY,2011,"6/16, 3.12g",,,,,,,,,,,,,,,,,
4100-59023,06/12/11,MP1,BTLH,M,AHY,2011,"6/23, 3.2g",,,,,,,,,,,,,,,,,
4100-59027,06/03/11,HPK2,BTLH,M,AHY,2011,"6/24, 3.3g",,,,,,,,,,,,,,,,,
4100-59030,06/03/11,CC3,BTLH,F,AHY,2011,6/16 3.5g 3X at MCGC,,,,,,,,,,,,,,,,,
4100-59032,06/03/11,MP1,BTLH,F,AHY,2011,"6/25, 3.26g",,,,,,,,,,,,,,,,,
4100-59035,06/08/11,MCGC,BTLH,F,AHY,2011,"7/26, 3.25g","8/2, 3.6g","8/5, 3.8g","8/12, 3.4g",,,,,,,,,,,,,,
4100-59037,06/08/11,MP1,BTLH,F,AHY,2011,"6/12, 3.6g","6/18, 3.6g","6/23, 3.3g",,,,,,,,,,,,,,,
4100-59038,06/08/11,MP1,BTLH,F,AHY,2011,"7/5, 3.3g",,,,,,,,,,,,,,,,,
4100-59039,06/08/11,MP1,BTLH,F,AHY,2011,"6/12, 3.52g E6+",,,,,,,,,,,,,,,,,
4100-59040,06/08/11,MP1,BTLH,F,AHY,2011,"7/14, 3.66g",,,,,,,,,,,,,,,,,
4100-59044,06/09/11,HPK2,BTLH,F,AHY,2011,"6/12, 3.7g",,,,,,,,,,,,,,,,,missing all 10 rectrices
4100-59045,06/09/11,HPK2,BTLH,F,AHY,2011,"7/3, 3.6g",,,,,,,,,,,,,,,,,
4100-59048,06/09/11,HPK2,BTLH,F,AHY,2011,"6/10, 3.4g","6/12, 3.4g","6/24, 3.45g",,,,,,,,,,,,,,,
4100-59050,06/09/11,HPK2,BTLH,F,AHY,2011,"6/29, 3.5g",,,,,,,,,,,,,,,,,
4100-59055,07/15/11,MCGC,RUHU,M,AHY,2011,"7/15, again",,,,,,,,,,,,,,,,,
4100-59061,05/20/11,MP1,BTLH,F,AHY,2011,"5/20, again",,,,,,,,,,,,,,,,,
4100-59067,05/20/11,MCGC,BTLH,M,AHY,2011,"5/21, 3.5g","5/22, 3.4g","5/27, 3.1g","6/12, 3.1g","7/12, 3.0g",,,,,,,,,,,,,
4100-59080,05/29/11,MCGC,BTLH,F,AHY,2011,"5/31, 3.4g","6/13, 3.2g","6/27, 3.1g",,,,,,,,,,,,,,,
4100-59103,05/29/11,MP1,BTLH,F,AHY,2011,"6/2, 4.1g E7","6/12, 3.7g","7/8, 3.48g 2X",,,,,,,,,,,,,,,
4100-59104,05/29/11,MP1,BTLH,F,AHY,2011,"8/23, 3.4g",,,,,,,,,,,,,,,,,
4100-59105,05/29/11,MP1,BTLH,F,AHY,2011,"6/24, 3.5g at HPK2","7/19, 3.5g at HPK3",,,,,,,,,,,,,,,,
4100-59106,05/29/11,MCGC,BTLH,F,AHY,2011,"7/3, 4.11 E9+","8/12, 3.8g",,,,,,,,,,,,,,,,
4100-59108,05/30/11,MP1,BTLH,F,AHY,2011,"7/8, 3.67g","7/14, 3.47g",,,,,,,,,,,,,,,,
4100-59109,05/30/11,MP1,BTLH,F,AHY,2011,"8/13, 3.3g",,,,,,,,,,,,,,,,,
4100-59110,05/30/11,MP1,BTLH,F,AHY,2011,"7/8, 3.6g",,,,,,,,,,,,,,,,,
4100-59112,05/30/11,MP1,BTLH,F,AHY,2011,"5/31, 3.7g","7/8, 3.56g",,,,,,,,,,,,,,,,
4100-59117,05/31/11,MP1,BTLH,F,AHY,2011,"7/14, 3.58g",,,,,,,,,,,,,,,,,
4100-59118,06/02/11,MCGC,BTLH,F,AHY,2011,"6/16, 3.4g","6/19, 3.6g E6+",,,,,,,,,,,,,,,,
4100-59120,06/02/11,MCGC,BTLH,F,AHY,2011,"6/19, 3.3g","6/27, 3.2g",,,,,,,,,,,,,,,,
4100-59122,06/02/11,MP1,BTLH,F,AHY,2011,"7/14, 3.4g",,,,,,,,,,,,,,,,,
4100-59127,06/09/11,MP1,BTLH,F,AHY,2011,"6/12, 3.48 E6","7/8, 3.39g",,,,,,,,,,,,,,,,
4100-59129,06/09/11,MP1,BTLH,F,AHY,2011,"7/14, 4.0g E8",,,,,,,,,,,,,,,,,
4100-59133,06/10/11,MCGC,BTLH,F,AHY,2011,"6/29, 4.0g","7/20, 3.28g",,,,,,,,,,,,,,,,
4100-59143,06/12/11,MP1,BTLH,F,AHY,2011,"8/2, 3.68g",,,,,,,,,,,,,,,,,
4100-59144,06/12/11,MP1,BTLH,F,AHY,2011,"7/8, 3.61g",,,,,,,,,,,,,,,,,
4100-59149,06/12/11,MP1,BTLH,F,AHY,2011,"7/8, 3.61g",,,,,,,,,,,,,,,,,
4100-59154,06/12/11,HPK2,BTLH,F,AHY,2011,"6/29, 3.5g",,,,,,,,,,,,,,,,,
4100-59163,06/16/11,MCGC,BTLH,F,AHY,2011,"6/16, again","6/23, 3.9g","6/27, 3.4g","6/29, 3.8g","7/13, 3.45g","7/5, 3.4g","7/8, 3.5g","7/10, 3.6g E6-","7/14, 3.9g E7","7/21, 3.4g","7/22, 3.5g","7/23, 3.4g","7/26, 3.4g","8/5, 3.4g",,,,
4100-59165,06/16/11,MCGC,BTLH,F,AHY,2011,"6/18, 3.5g E6-","6/19, 3.5g E6","7/15, 3.2g",,,,,,,,,,,,,,,
4100-59166,06/16/11,MCGC,BTLH,F,AHY,2011,"6/29, 3.5g","7/3, 3.5g","7/4, 3.3g at CC3",,,,,,,,,,,,,,,
4100-59169,06/16/11,MCGC,BTLH,F,AHY,2011,"6/19, 3.2g","6/24, 3.4g","6/27, 3.8g E8","7/16, 3.5g 2X","7/20, 3.4g",,,,,,,,,,,,,
4100-59170,06/16/11,MCGC,BTLH,F,AHY,2011,"8/9, 3.6g",,,,,,,,,,,,,,,,,
4100-59173,06/16/11,MP1,BTLH,F,AHY,2011,"8/13, 3.45g",,,,,,,,,,,,,,,,,
4100-59175,06/16/11,MP1,BTLH,F,AHY,2011,"6/25, 3.69g E7",,,,,,,,,,,,,,,,,
4100-59177,06/16/11,MP1,BTLH,F,AHY,2011,"6/25, 3.31g",,,,,,,,,,,,,,,,,
4100-59181,06/17/11,MP1,BTLH,F,AHY,2011,"7/8, 4.6g E9",,,,,,,,,,,,,,,,,
4100-59189,06/18/11,MP1,BTLH,F,AHY,2011,"6/25, 3.37g",,,,,,,,,,,,,,,,,
4100-59192,06/18/11,MP1,BTLH,F,AHY,2011,"6/23, 3.92g",,,,,,,,,,,,,,,,,
4100-59193,06/18/11,MP1,BTLH,F,AHY,2011,"7/3, 3.8g",,,,,,,,,,,,,,,,,
4100-59196,06/18/11,MCGC,BTLH,F,AHY,2011,"6/27, 3.7g","7/1, 3.5g",,,,,,,,,,,,,,,,
4100-59197,06/18/11,MCGC,BTLH,F,AHY,2011,"6/23, 4.4g E9","7/1, 3.9g","7/4, 3.8g","7/5, 3.8g","7/12, 3.5g","7/14, 3.7g","7/15, 3.4g","7/23, 3.8g 2X","7/29, 4.0g","7/30, 3.7g","8/5, nw",,,,,,,
4100-59198,06/19/11,MCGC,BTLH,F,AHY,2011,"7/23, 3.7g","8/5, 3.7g",,,,,,,,,,,,,,,,
4100-59199,06/19/11,MCGC,BTLH,F,AHY,2011,"6/23, 3.3g","6/24, 3.2g","7/21, 3.3g","7/23, 3.14g","7/25, 3.4g",,,,,,,,,,,,,
4100-59200,06/19/11,MCGC,BTLH,F,AHY,2011,"7/8, 3.2g",,,,,,,,,,,,,,,,,
4100-59201,06/19/11,MCGC,BTLH,M,AHY,2011,"6/24, 2.92g","6/29, 3.1g",,,,,,,,,,,,,,,,
4100-59202,06/19/11,MCGC,BTLH,M,AHY,2011,"6/20, 3.1g","6/24, 3.1g","8/20, 3.6g",,,,,,,,,,,,,,,"p10 tips worn, no trill"
4100-59203,06/19/11,MCGC,BTLH,M,AHY,2011,"6/24, 3.6g",,,,,,,,,,,,,,,,,
4100-59205,06/19/11,MCGC,BTLH,M,AHY,2011,"6/20, 3.5g","6/29, 3.7g","7/1, 3.3g",,,,,,,,,,,,,,,
4100-59206,06/20/11,MCGC,BTLH,M,AHY,2011,"6/23, 3.4g","7/12, 3.3g",,,,,,,,,,,,,,,,
4100-59208,06/22/11,HOLZ,BTLH,M,AHY,2011,"6/22, 3.14g again",,,,,,,,,,,,,,,,,
4100-59209,06/22/11,HOLZ,BTLH,M,AHY,2011,"6/22, again",,,,,,,,,,,,,,,,,
4100-59212,06/22/11,GNMTN,BTLH,M,AHY,2011,"7/9, nw",,,,,,,,,,,,,,,,,
4100-59214,06/23/11,MP1,BTLH,M,AHY,2011,"6/25, 2.80g",,,,,,,,,,,,,,,,,
4100-59216,06/24/11,MCGC,BTLH,M,AHY,2011,"7/1, 3.3g","7/4, 3.5g","7/6, 3.3g","7/8, 3.4g","7/10, 3.3g","7/12, 3.5g","7/14, 3.3g",,,,,,,,,,,
4100-59225,06/26/11,MCGC,BTLH,M,AHY,2011,"6/27, 3.0g","7/15, 3.2g","7/16, 3.1g","7/30, 3.3g",,,,,,,,,,,,,,
4100-59231,06/12/11,HPK2,BTLH,M,AHY,2011,"7/19, 3.3g at HPK3",,,,,,,,,,,,,,,,,
4100-59238,06/13/11,MCGC,BTLH,M,AHY,2011,"6/19, 3.5g","6/24, 3.18g","7/4, 3.16g","7/14, 3.3g","7/20, 4.66g",,,,,,,,,,,,,
4100-59239,06/13/11,MCGC,BTLH,M,AHY,2011,"7/3, 3.2g","7/5, 3.1g",,,,,,,,,,,,,,,,
4100-59242,06/16/11,MCGC,BTLH,M,AHY,2011,"6/20, 3.4g",,,,,,,,,,,,,,,,,
4100-59243,06/16/11,MCGC,BTLH,M,AHY,2011,"7/3, 3.18g","7/5, 3.3g",,,,,,,,,,,,,,,,
4100-59244,06/16/11,MP1,BTLH,M,AHY,2011,"6/23, 3.12g",,,,,,,,,,,,,,,,,
4100-59250,06/18/11,MCGC,BTLH,M,AHY,2011,"6/23, 3.3g","6/27, 3.22g","6/29, 3.3g","7/1, 3.3g","7/3, 3.21g","7/5, 3.4g","7/6, 3.3g","7/8, 3.3g","7/12, 3.3g 2X","7/14, 3.6g",,,,,,,,
4100-59252,06/29/11,MCGC,BTLH,M,AHY,2011,"7/5, 3.0g",,,,,,,,,,,,,,,,,
4100-59253,06/29/11,MCGC,BTLH,M,AHY,2011,"7/1, 3.4g","7/3, 3.3g",,,,,,,,,,,,,,,,
4100-59254,06/30/11,KV1,BTLH,M,AHY,2011,"7/24, 3.7g",,,,,,,,,,,,,,,,,
4100-59255,06/30/11,GNMTN,BTLH,M,AHY,2011,"6/30, again","7/9, 3.26",,,,,,,,,,,,,,,,
4100-59258,07/03/11,MCGC,BTLH,M,AHY,2011,"7/4, 3.3g",,,,,,,,,,,,,,,,,
4100-59259,07/03/11,MCGC,BTLH,M,AHY,2011,"7/5, 3.0g","8/12, 3.1g",,,,,,,,,,,,,,,,
4100-59261,07/04/11,MCGC,BTLH,M,AHY,2011,"7/12, 3.4g",,,,,,,,,,,,,,,,,
4100-59301,06/19/11,MCGC,BTLH,F,AHY,2011,"7/6, 3.6g","7/21, 3.15g",,,,,,,,,,,,,,,,
4100-59302,06/19/11,MCGC,BTLH,F,AHY,2011,"7/1, 3.6g","7/20, 3.6g",,,,,,,,,,,,,,,,
4100-59303,06/19/11,MCGC,BTLH,F,AHY,2011,"7/20, 3.7g","7/26, 3.59g","8/1, 3.8g","8/7, 3.45g","8/12, 3.9g",,,,,,,,,,,,,
4100-59304,06/19/11,MCGC,BTLH,F,AHY,2011,"6/24, 3.3g",,,,,,,,,,,,,,,,,
4100-59306,06/19/11,MCGC,BTLH,F,AHY,2011,"6/20, 3.4g","7/3, 3.5g",,,,,,,,,,,,,,,,
4100-59307,06/20/11,MCGC,BTLH,F,AHY,2011,"7/3, 3.5g",,,,,,,,,,,,,,,,,
4100-59308,06/20/11,MCGC,BTLH,F,AHY,2011,"7/8, 3.5g",,,,,,,,,,,,,,,,,
4100-59309,06/20/11,MCGC,BTLH,F,AHY,2011,"7/1, 3.6g","7/3, 3.5g","7/5, 3.6g","7/12, 3.2g","7/14, 3.4g","7/15, 3.3g","7/23, 3.3g","7/23, 3.5g","8/5, 3.7g","8/15, 3.5g",,,,,,,,
4100-59311,06/22/11,GNMTN,BTLH,F,AHY,2011,"6/22,  3.85g E7","6/30, 3.48g","7/9, 3.4g",,,,,,,,,,,,,,,
4100-59312,06/22/11,GNMTN,BTLH,F,AHY,2011,"7/9, 3.8g","7/17, 3.17g",,,,,,,,,,,,,,,,
4100-59313,07/14/11,MCGC,RUHU,F,AHY,2011,"7/15, 3.5g",,,,,,,,,,,,,,,,,
4100-59314,06/22/11,GNMTN,BTLH,F,AHY,2011,"6/26, 3.65g E7",,,,,,,,,,,,,,,,,
4100-59315,06/22/11,GNMTN,BTLH,F,AHY,2011,"6/30, 4.08g E9","7/9, 3.46g",,,,,,,,,,,,,,,,
4100-59316,06/22/11,GNMTN,BTLH,F,AHY,2011,"6/30, 3.36g",,,,,,,,,,,,,,,,,
4100-59320,06/22/11,KV1,BTLH,F,AHY,2011,"8/25, 3.7g",,,,,,,,,,,,,,,,,
4100-59322,06/22/11,KV1,BTLH,F,AHY,2011,"6/30, 3.7g","7/17, 3.5g","8/17, 3.9g",,,,,,,,,,,,,,,
4100-59323,06/22/11,KV1,BTLH,F,AHY,2011,"6/30, 3.3g",,,,,,,,,,,,,,,,,
4100-59324,06/22/11,KV1,BTLH,F,AHY,2011,"6/26, 3.47g","6/30, 3.7g E7+",,,,,,,,,,,,,,,,
4100-59325,06/22/11,KV1,BTLH,F,AHY,2011,"6/30, 3.3g",,,,,,,,,,,,,,,,,
4100-59326,06/23/11,MCGC,BTLH,F,AHY,2011,"7/1, 3.6g","8/2, 3.79g","8/12, 3.4g",,,,,,,,,,,,,,,
4100-59327,06/23/11,MCGC,BTLH,F,AHY,2011,"6/29, 3.7g","7/1, 3.3g","7/4, 3.4g",,,,,,,,,,,,,,,
4100-59329,06/23/11,MCGC,BTLH,F,AHY,2011,"6/27, 4.1g E7","6/29, 3.6g E6","7/12, 3.4g","8/5, 3.4g 2X","8/18, 3.45g",,,,,,,,,,,,,
4100-59334,06/23/11,MP1,BTLH,F,AHY,2011,"6/29, 3.62g",,,,,,,,,,,,,,,,,
4100-59340,06/24/11,MCGC,BTLH,F,AHY,2011,"6/27, 4.2g",,,,,,,,,,,,,,,,,
4100-59341,06/22/11,KV1,BTLH,F,AHY,2011,"7/24, 3.6g",,,,,,,,,,,,,,,,,
4100-59345,07/08/11,MP1,BTLH,F,AHY,2011,"7/13, 3.9g E8 at HPK2",,,,,,,,,,,,,,,,,
4100-59346,07/09/11,KV1,BTLH,F,AHY,2011,"7/9, 3.4g",,,,,,,,,,,,,,,,,
4100-59350,07/13/11,HPK2,BTLH,F,AHY,2011,"8/2, 3.5g",,,,,,,,,,,,,,,,,former E93733 foreign
4100-59351,06/24/11,MCGC,BTLH,F,AHY,2011,"7/25, 3.9g",,,,,,,,,,,,,,,,,
4100-59352,06/24/11,MCGC,BTLH,F,AHY,2011,"7/14, 3.3g",,,,,,,,,,,,,,,,,
4100-59356,06/24/11,CC3,BTLH,F,AHY,2011,"7/15, 3.5g at MCGC",,,,,,,,,,,,,,,,,
4100-59357,06/24/11,CC3,BTLH,F,AHY,2011,"6/24, 3.6g again",,,,,,,,,,,,,,,,,
4100-59364,07/22/11,MP1,BTLH,F,AHY,2011,"8/6, 3.18g",,,,,,,,,,,,,,,,,
4100-59377,06/25/11,MP1,BTLH,F,AHY,2011,"8/19, 4.41g",,,,,,,,,,,,,,,,,
4100-59382,06/25/11,MP1,BTLH,F,AHY,2011,"8/19, 4.34g",,,,,,,,,,,,,,,,,
4100-59383,06/25/11,MP1,BTLH,F,AHY,2011,"9/3, 3.44g",,,,,,,,,,,,,,,,,
4100-59386,06/26/11,GNMTN,BTLH,F,AHY,2011,"7/9, 3.32g",,,,,,,,,,,,,,,,,
4100-59390,06/26/11,GNMTN,BTLH,F,AHY,2011,"6/30, 3.9g E8+",,,,,,,,,,,,,,,,,
4100-59395,06/26/11,KV1,BTLH,F,AHY,2011,"6/30, 3.6g",,,,,,,,,,,,,,,,,
4100-59396,06/26/11,KV1,BTLH,F,AHY,2011,"7/17, 3.6g",,,,,,,,,,,,,,,,,
4100-59400,06/27/11,MCGC,BTLH,F,AHY,2011,"7/15, 4.4g","7/25, 4.3g","8/1, 3.6g",,,,,,,,,,,,,,,
4100-59413,06/29/11,MCGC,BTLH,F,AHY,2011,"7/1, 3.4g","7/5, 3.4g","7/10, 3.29g","7/12, 3.31g","7/22, 3.7g","8/7, 3.75g",,,,,,,,,,,,
4100-59414,06/29/11,MCGC,BTLH,F,AHY,2011,"7/1, 3.4g",,,,,,,,,,,,,,,,,
4100-59420,06/30/11,KV1,BTLH,F,AHY,2011,"8/17, 3.63g",,,,,,,,,,,,,,,,,
4100-59425,06/30/11,GNMTN,BTLH,F,AHY,2011,"7/9, 3.5g",,,,,,,,,,,,,,,,,
4100-59427,06/30/11,GNMTN,BTLH,F,AHY,2011,"6/30, again E7+",,,,,,,,,,,,,,,,,
4100-59430,06/30/11,GNMTN,BTLH,F,AHY,2011,"7/9, 3.3g",,,,,,,,,,,,,,,,,
4100-59435,07/01/11,MCGC,BTLH,F,AHY,2011,"7/12, 3.7g","7/15, 3.4g",,,,,,,,,,,,,,,,
4100-59436,07/01/11,MCGC,BTLH,F,AHY,2011,"7/20, 3.65g","7/23, 3.5g 2X",,,,,,,,,,,,,,,,
4100-59438,07/03/11,MCGC,BTLH,F,AHY,2011,"7/20, 3.45g","8/2, 3.4g","8/7, 3.55g",,,,,,,,,,,,,,,
4100-59439,07/03/11,MCGC,BTLH,F,AHY,2011,"7/6, 3.3g","7/15, 3.3g",,,,,,,,,,,,,,,,
4100-59444,07/03/11,HPK2,BTLH,F,AHY,2011,"7/13, 3.6g",,,,,,,,,,,,,,,,,
4100-59445,07/03/11,HPK2,BTLH,F,AHY,2011,"8/1, 3.66g at MCGC",,,,,,,,,,,,,,,,,
4100-59460,07/05/11,MCGC,BTLH,F,AHY,2011,"7/12, 3.47g","7/22, 4.3g","7/23, 3.58g","8/1, 3.4g","8/5, 3.4g","8/12, 3.5g","8/26, 3.5g",,,,,,,,,,,
4100-59462,07/05/11,MP1,BTLH,F,AHY,2011,"7/14, 3.68g",,,,,,,,,,,,,,,,,
4100-59464,07/05/11,MP1,BTLH,F,AHY,2011,"7/14, 3.6g",,,,,,,,,,,,,,,,,
4100-59466,07/05/11,MP1,BTLH,F,AHY,2011,"7/14, 3.55g",,,,,,,,,,,,,,,,,
4100-59471,07/06/11,MCGC,BTLH,F,AHY,2011,"7/12, 3.54g 2X",,,,,,,,,,,,,,,,,
4100-59480,07/08/11,MP1,BTLH,F,AHY,2011,"7/30, 3.5g","8/23, 3.65g",,,,,,,,,,,,,,,,
4100-59482,07/08/11,MP1,BTLH,F,AHY,2011,"7/14, 3.3g",,,,,,,,,,,,,,,,,
4100-59484,07/09/11,GNMTN,BTLH,F,AHY,2011,"7/9, again",,,,,,,,,,,,,,,,,
4100-59490,07/09/11,KV1,BTLH,F,AHY,2011,"7/9, 4.2g E8",,,,,,,,,,,,,,,,,p10 3.4mm<p9
4100-59497,07/22/11,MP1,RUHU,M,AHY,2011,"7/22, again ",,,,,,,,,,,,,,,,,
4100-59499,07/23/11,MCGC,RUHU,M,AHY,2011,"7/23, again 3X",,,,,,,,,,,,,,,,,
4100-59501,07/09/11,KV1,BTLH,F,AHY,2011,"8/17, 3.75g",,,,,,,,,,,,,,,,,
4100-59502,07/09/11,KV1,BTLH,F,AHY,2011,"8/3, 3.41g",,,,,,,,,,,,,,,,,
4100-59504,07/10/11,MCGC,BTLH,F,AHY,2011,"7/30, 3.4g","8/5, 3.6g",,,,,,,,,,,,,,,,
4100-59518,07/14/11,MP1,BTLH,F,AHY,2011,"7/22, 3.74g",,,,,,,,,,,,,,,,,
4100-59519,07/14/11,MP1,BTLH,F,AHY,2011,"8/6, 3.52g",,,,,,,,,,,,,,,,,
4100-59520,07/14/11,MP1,BTLH,F,AHY,2011,"7/30, 3.3g",,,,,,,,,,,,,,,,,
4100-59524,07/15/11,MCGC,BTLH,F,AHY,2011,"7/20, 3.5g",,,,,,,,,,,,,,,,,
4100-59525,07/15/11,MCGC,BTLH,F,AHY,2011,"7/20, 3.83g","7/22, 3.39g",,,,,,,,,,,,,,,,
4100-59527,07/15/11,MCGC,BTLH,F,AHY,2011,"7/20, 3.84g","8/5, 3.9g at CC3",,,,,,,,,,,,,,,,
4100-59530,07/15/11,MCGC,BTLH,F,AHY,2011,"7/30, 3.9g",,,,,,,,,,,,,,,,,
4100-59531,07/15/11,MCGC,BTLH,F,AHY,2011,"7/21, 3.43g","8/5, 3.6g at CC3","8/12, 4.1g",,,,,,,,,,,,,,,
4100-59532,07/15/11,MCGC,BTLH,F,AHY,2011,"7/23, 3.3g",,,,,,,,,,,,,,,,,
4100-59533,07/15/11,MCGC,BTLH,F,AHY,2011,"8/1, 3.4g",,,,,,,,,,,,,,,,,
4100-59534,07/15/11,MCGC,BTLH,F,AHY,2011,"7/23, 3.3g",,,,,,,,,,,,,,,,,
4100-59541,07/17/11,GNMTN,BTLH,F,AHY,2011,"8/17, nw at HOLZ",,,,,,,,,,,,,,,,,
4100-59546,07/17/11,KV1,BTLH,F,AHY,2011,"8/10, 3.65g",,,,,,,,,,,,,,,,,
4100-59547,07/17/11,KV1,BTLH,F,AHY,2011,"7.24, 3.4g",,,,,,,,,,,,,,,,,
4100-59548,07/17/11,KV1,BTLH,F,AHY,2011,"7/24, 3.7g","8/10, 3.4g",,,,,,,,,,,,,,,,
4100-59556,07/19/11,HPK2,BTLH,F,AHY,2011,"7/20, 3.11g at MCGC",,,,,,,,,,,,,,,,,
4100-59559,07/20/11,MCGC,BTLH,F,AHY,2011,"7/23, 3.1g","8/1, 3.26g","8/2, 3.25g","8/5, 3.2g","8/7, 3.1g","8/12, 3.1g",,,,,,,,,,,,
4100-59560,07/20/11,MCGC,BTLH,F,AHY,2011,"7/20, again",,,,,,,,,,,,,,,,,
4100-59566,07/21/11,MCGC,BTLH,F,AHY,2011,"7/21, 3.19g",,,,,,,,,,,,,,,,,
4100-59567,07/21/11,MCGC,BTLH,F,AHY,2011,"7/30, 3.9g","8/1, 3.4g","8/13, 3.8g","8/12, 3.5g","8/15, 3.6g",,,,,,,,,,,,,
4100-59573,07/22/11,MCGC,BTLH,F,AHY,2011,"8/12, 3.5g",,,,,,,,,,,,,,,,,
4100-59574,07/22/11,MCGC,BTLH,F,AHY,2011,"7/30, 3.3g","8/1, 3.5g 2X","8/2, 3.25g","8/7, 3.27g","8/12, 3.3g","8/20, 3.4g","8/22, nw",,,,,,,,,,,
4100-59576,07/22/11,MCGC,BTLH,F,AHY,2011,"7/30, 3.4g",,,,,,,,,,,,,,,,,
4100-59581,07/22/11,MP1,BTLH,F,AHY,2011,"8/19, 3.3g",,,,,,,,,,,,,,,,,
4100-59582,07/22/11,MP1,BTLH,F,AHY,2011,"8/13, 3.6g",,,,,,,,,,,,,,,,,
4100-59584,07/23/11,MCGC,BTLH,F,AHY,2011,"7/26, 3.4g","8/5, 3.24g",,,,,,,,,,,,,,,,
4100-59585,07/22/11,MCGC,BTLH,F,AHY,2011,"7/26, 3.3g",,,,,,,,,,,,,,,,,
4100-59588,07/24/11,KV1,BTLH,F,AHY,2011,"8/2, 3.82g","8/5, 3.3g",,,,,,,,,,,,,,,,
4100-59604,08/02/11,MCGC,BTLH,F,HY,2011,"8/5, 3.4g",,,,,,,,,,,,,,,,,
4100-59607,08/02/11,MCGC,BTLH,F,AHY,2011,"8/2, again",,,,,,,,,,,,,,,,,
4100-59611,08/02/11,MCGC,BTLH,F,HY,2011,"8/7, 3.0g",,,,,,,,,,,,,,,,,
4100-59624,08/05/11,MCGC,BTLH,F,AHY,2011,"8/7, 3.6g","8/12, 3.2g","8/15, 3.5g","8/15, 3.1g",,,,,,,,,,,,,,
4100-59625,08/05/11,MCGC,BTLH,F,AHY,2011,"8/11, 3.4g","8/20, 3.5g",,,,,,,,,,,,,,,,
4100-59633,08/06/11,MP1,BTLH,F,AHY,2011,"8/6, 3.45g",,,,,,,,,,,,,,,,,
4100-59634,08/06/11,MP1,BTLH,F,AHY,2011,"8/23, 3.7g",,,,,,,,,,,,,,,,,
4100-59637,08/06/11,MP1,BTLH,F,AHY,2011,"8/13, 3.53g",,,,,,,,,,,,,,,,,
4100-59638,08/07/11,MCGC,BTLH,F,AHY,2011,"8/13, 3.22g",,,,,,,,,,,,,,,,,
4100-59648,08/06/11,MP1,BTLH,F,AHY,2011,"8/19, nw",,,,,,,,,,,,,,,,,
4100-59668,07/24/11,HOLZ,BTLH,F,AHY,2011,"8/10, 3.8g",,,,,,,,,,,,,,,,,
4100-59670,07/25/11,MCGC,BTLH,F,AHY,2011,"7/30, 3.4g",,,,,,,,,,,,,,,,,
4100-59673,07/25/11,MCGC,BTLH,F,AHY,2011,"7/30, 3.5g",,,,,,,,,,,,,,,,,
4100-59674,07/25/11,MCGC,BTLH,F,AHY,2011,"7/26, 3.6g","7/30, 3.2g",,,,,,,,,,,,,,,,
4100-59675,07/25/11,MCGC,BTLH,F,AHY,2011,"7/26, 3.26g","7/30, 4.0g","8/1, 3.45g","8/5, 3.3g","8/12, 3.5g","8/20, 3.5g","8/26, 3.4g",,,,,,,,,,,
4100-59677,07/26/11,MCGC,BTLH,F,AHY,2011,"7/29, 3.6g","8/1, 3.3g",,,,,,,,,,,,,,,,
4100-59679,07/26/11,MCGC,BTLH,F,AHY,2011,"7/30, 3.6g","8/2, 3.89g",,,,,,,,,,,,,,,,
4100-59680,07/26/11,MCGC,BTLH,F,AHY,2011,"7/26, again",,,,,,,,,,,,,,,,,
4100-59682,07/26/11,MCGC,BTLH,F,AHY,2011,"8/5, 3.6g",,,,,,,,,,,,,,,,,
