Band Number,Original Date,Original Site,Species,Original Sex,Original Age,Recapture Year,Recapture 1,Recapture 2,Recapture 3,Recapture 4,Recapture 5,Recapture 6,Recapture 7,Recapture 8,Recapture 9,Recapture 10,Recapture 11,Recapture 12,Recapture 13,Recapture 14,Recapture 15,Recapture 16,Recapture 17,Comments
9000-91128,08/03/2008,CC3,BTLH,F,AHY,2010,"5/24, nw",,,,,,,,,,,,,,,,,
9000-91171,07/31/2008,KV1,BTLH,F,AHY,2010,"6/3, 4.0g E7","6/18, 3.6g",,,,,,,,,,,,,,,,
9000-91173,07/31/2008,KV1,BTLH,M,HY,2010,"6/3, 4.0g E8, female","6/18, 3.3g",,,,,,,,,,,,,,,,
9000-91176,07/31/2008,HOLZ,BTLH,F,AHY,2010,"7/11, 3.8g",,,,,,,,,,,,,,,,,
9000-91196,08/02/2008,MCGC,BTLH,F,AHY,2010,"7/4, 3.6g","7/5, 3.5g",,,,,,,,,,,,,,,,
9000-91223,08/20/2008,CC2,BTLH,F,HY,2010,"5/26, 3.7g E7 at CC3",,,,,,,,,,,,,,,,,
9000-91226,08/21/2008,HOLZ,BTLH,F,AHY,2010,"8/25, 3.7g",,,,,,,,,,,,,,,,,
9000-91227,08/21/2008,HOLZ,BTLH,F,AHY,2010,"7/11, 4.1g",,,,,,,,,,,,,,,,,
9000-91274,08/25/2008,HPK1,BTLH,F,AHY,2010,"6/22, nw at MP1",,,,,,,,,,,,,,,,,
9000-91329,08/14/2008,MP1,BTLH,F,AHY,2010,"7/6, 3.6g",,,,,,,,,,,,,,,,,
9000-91339,08/14/2008,MP1,BTLH,F,HY,2010,"7/6, 3.4g",,,,,,,,,,,,,,,,,
9000-91347,08/15/2008,KV1,BTLH,F,AHY,2010,"7/11, 3.5g",,,,,,,,,,,,,,,,,
9000-91362,08/11/2008,MP1,BTLH,F,AHY,2010,"8/17, 4.2g",,,,,,,,,,,,,,,,,
9000-41411,08/26/2008,MP1,BTLH,F,AHY,2010,"7/21, 3.34g",,,,,,,,,,,,,,,,,
3100-41414,08/26/2008,HPK1,BTLH,F,AHY,2010,"7/22, 3.6g at HPK2",,,,,,,,,,,,,,,,,
3100-41417,08/27/2008,GNMTN,BTLH,F,AHY,2010,"7/11, nw E9+",,,,,,,,,,,,,,,,,
3100-41422,08/30/2008,MP1,BTLH,F,HY,2010,"7/3, 3.8g",,,,,,,,,,,,,,,,,
3100-41435,08/26/2008,MCGC,BTLH,F,HY,2010,"7/6, 3.8g",,,,,,,,,,,,,,,,,
3100-41452,08/26/2008,MCGC,BTLH,M,AHY,2010,"5/23, 3.2g 2x","6/21, 3.2g",,,,,,,,,,,,,,,,
3100-41492,08/30/2008,HPK1,BTLH,F,HY,2010,"8/17, 3.9g at MP1",,,,,,,,,,,,,,,,,
3100-41515,09/13/2008,MP1,BTLH,F,HY,2010,"6/8, 3.3g E6",,,,,,,,,,,,,,,,,
3100-41536,05/11/2009,MP1,BTLH,F,AHY,2010,"7/6, 3.4g",,,,,,,,,,,,,,,,,
3100-41539,05/11/2009,MP1,BTLH,F,AHY,2010,"7/9, 4.5g E9",,,,,,,,,,,,,,,,,
3100-41540,05/11/2009,MCGC,BTLH,F,AHY,2010,"7/3, 3.9g E8","7/15, 3.7g",,,,,,,,,,,,,,,,
3100-41550,05/11/2009,MCGC,BTLH,M,AHY,2010,"5/17, 3.2g",,,,,,,,,,,,,,,,,
3100-41564,05/14/2009,MCGC,BTLH,M,AHY,2010,"5/17, 3.4g","5/18, 3.5g",,,,,,,,,,,,,,,,
3100-41573,05/14/2009,MP1,BTLH,M,AHY,2010,"5/16, 3.1g",,,,,,,,,,,,,,,,,
3100-41582,05/14/2009,MCGC,BTLH,M,AHY,2010,"6/10, 3.2g",,,,,,,,,,,,,,,,,
3100-41584,05/14/2009,MCGC,BTLH,M,AHY,2010,"5/16, 3.2g","5/17, 3.0g","5/21, 3.4g","5/23, 3.2g 2x","6/17, 3.2g",,,,,,,,,,,,,
3100-41588,05/15/2009,MCGC,BTLH,M,AHY,2010,"5/18, 3.4g","5/21, 3.4g","6/18, 3.1g",,,,,,,,,,,,,,,
3100-41590,05/15/2009,MCGC,BTLH,M,AHY,2010,"5/17, nw",,,,,,,,,,,,,,,,,
3100-41611,05/16/2009,MP1,BTLH,F,AHY,2010,"7/6, 3.7g",,,,,,,,,,,,,,,,,
3100-41623,05/09/2009,MCGC,BTLH,M,AHY,2010,"5/16, 3.4g","5/17, 3.2g 2x","5/25, 3.3g",,,,,,,,,,,,,,,
3100-41634,05/17/2009,MCGC,BTLH,F,AHY,2010,"5/21, 3.2g 2x","5/23, 3.0g 2x","5/25, 3.3g","5/28, 3.2g",,,,,,,,,,,,,,
3100-41640,05/17/2009,MCGC,BTLH,F,AHY,2010,"5/16, 3.4g E7","5/17, 3.3g E7","5/22, 4.0g E6","5/25, 3.7g E6","5/25, 3.4g","6/12, 3.8g",,,,,,,,,,,,
3100-41646,05/20/2009,MCGC,BTLH,M,AHY,2010,"5/15, 3.3g",,,,,,,,,,,,,,,,,
3100-41655,05/21/2009,MP1,BTLH,F,AHY,2010,"8/17, 3.8g",,,,,,,,,,,,,,,,,
3100-41662,05/22/2009,KV1,BTLH,F,AHY,2010,"8/25, 3.7g",,,,,,,,,,,,,,,,,
3100-41668,05/22/2009,KV1,BTLH,F,AHY,2010,"6/23, 3.8g",,,,,,,,,,,,,,,,,
3100-41669,05/22/2009,KV1,BTLH,F,AHY,2010,"8/6, 3.3g",,,,,,,,,,,,,,,,,
3100-41688,05/25/2009,MP1,BTLH,F,AHY,2010,"7/3, 3.7g",,,,,,,,,,,,,,,,,
3100-41693,05/28/2009,HPK1,BTLH,F,AHY,2010,"5/28, 3.2g at MP1","6/20, 3.6g at HPK2","7/27, 3.8g at HPK2",,,,,,,,,,,,,,,
3100-41697,05/30/2009,GNMTN,BTLH,F,AHY,2010,"7/11, 4.4g E9",,,,,,,,,,,,,,,,,
3100-41700,05/30/2009,GNMTN,BTLH,F,AHY,2010,"7/19, 4.1g",,,,,,,,,,,,,,,,,
3100-41702,05/21/2009,MCGC,BTLH,M,AHY,2010,"5/23, 2.9g","6/17, 3.2g","7/3, 3.0g",,,,,,,,,,,,,,,
3100-41717,05/28/2009,MP1,BTLH,M,AHY,2010,"7/9, 3.2g",,,,,,,,,,,,,,,,,
3100-41727,06/04/2009,MP1,BTLH,M,AHY,2010,"5/28, 3.2g at MP1",,,,,,,,,,,,,,,,,
3100-41740,06/04/2009,MP1,BTLH,F,AHY,2010,7/6 3.6g,,,,,,,,,,,,,,,,,w/H41741
3100-41741,06/04/2009,MP1,BTLH,F,AHY,2010,"7/6, 3.5g",,,,,,,,,,,,,,,,,
3100-41752,06/06/2009,HOLZ,BTLH,F,AHY,2010,"6/3, 4.0g E6+","6/23, 3.4g",,,,,,,,,,,,,,,,
3100-41758,06/06/2009,GNMTN,BTLH,F,AHY,2010,"8/13, 3.9g",,,,,,,,,,,,,,,,,
3100-41760,06/06/2009,GNMTN,BTLH,F,AHY,2010,"7/1, 3.6g",,,,,,,,,,,,,,,,,
3100-41764,06/06/2009,KV1,BTLH,F,AHY,2010,"5/27, 3.4g","6/3, 4.5g E8",,,,,,,,,,,,,,,,
3100-41796,06/21/2009,HOLZ,BTLH,M,AHY,2010,"7/11, 3.3g",,,,,,,,,,,,,,,,,
3100-41816,06/03/2009,MP1,BTLH,F,AHY,2010,"6/30, 3.5g",,,,,,,,,,,,,,,,,
3100-41820,06/04/2009,MP1,BTLH,F,AHY,2010,"7/6, 4.5g E8 at HPK2",,,,,,,,,,,,,,,,,
3100-41822,06/04/2009,MP1,BTLH,F,AHY,2010,"7/6, 4.1g E8",,,,,,,,,,,,,,,,,
3100-41824,06/04/2009,MP1,BTLH,F,AHY,2010,"6/10, 3.5g",,,,,,,,,,,,,,,,,
3100-41832,06/10/2009,HPK1,BTLH,M,AHY,2010,"6/2, 3.1g at HPK2","6/5, nw at HPK2","7/9, 3.2g at HPK2 ",,,,,,,,,,,,,,,within 12 min
3100-41833,06/10/2009,HPK1,BTLH,M,AHY,2010,"6/2, 3.1g at HPK2","6/24, 3.4g at HPK2",,,,,,,,,,,,,,,,within 12 min
3100-41835,06/10/2009,HPK1,BTLH,M,AHY,2010,"5/19, 3.7g at MP1",,,,,,,,,,,,,,,,,
3100-41849,06/12/2009,MP1,BTLH,M,AHY,2010,"7/6, 3.3g",,,,,,,,,,,,,,,,,
3100-41854,06/12/2009,MP1,BTLH,M,AHY,2010,"5/28, nw",,,,,,,,,,,,,,,,,
3100-41857,06/12/2009,MCGC,BTLH,M,AHY,2010,"5/17, 2.9g","5/23, 3.7g","5/28, 3.1g","6/1, 3.2g",,,,,,,,,,,,,,
3100-41859,06/16/2009,MCGC,BTLH,M,AHY,2010,"5/18, 3.1g 2x",,,,,,,,,,,,,,,,,
3100-41864,06/17/2009,MP1,BTLH,M,AHY,2010,"5/22, 3.2g",,,,,,,,,,,,,,,,,
3100-41876,06/03/2009,MP1,BTLH,F,AHY,2010,"6/8, 3.9g",,,,,,,,,,,,,,,,,
3100-41877,06/03/2009,MP1,BTLH,F,AHY,2010,"7/21, 4.2g","8/23, 4.2g",,,,,,,,,,,,,,,,
3100-41884,06/09/2009,MCGC,BTLH,F,AHY,2010,"7/3, 3.3g","7/15, 3.7g","7/27, 3.5g",,,,,,,,,,,,,,,
3100-41891,06/09/2009,MP1,BTLH,F,AHY,2010,"6/30, 3.4g",,,,,,,,,,,,,,,,,
3100-41892,06/09/2009,MP1,BTLH,F,AHY,2010,"8/17, 3.5g",,,,,,,,,,,,,,,,,within 15 min
3100-41893,06/09/2009,MP1,BTLH,F,AHY,2010,"8/17, 4.0g",,,,,,,,,,,,,,,,,within 15 min
3100-41899,06/10/2009,MCGC,BTLH,F,AHY,2010,"5/25, 3.8 E8","5/28, 3.6g","6/12, 3.5g E6",,,,,,,,,,,,,,,
3100-41914,06/10/2009,MP1,BTLH,F,AHY,2010,"6/10, 3.7g E6",,,,,,,,,,,,,,,,,
3100-41918,06/10/2009,HPK1,BTLH,F,AHY,2010,"5/25, 3.6g at HPK2",,,,,,,,,,,,,,,,,
3100-41930,06/12/2009,MCGC,BTLH,F,AHY,2010,"5/23, 4.0g E6","5/26, 4.3g E7+","7/4, 4.1g E9+","7/9, nw","7/17, 3.9g","7/23, 3.4g","7/24, 3.9g","8/13,4.0g",,,,,,,,,,
3100-41932,06/17/2009,HPK1,BTLH,F,AHY,2010,"6/27, 3.6g",,,,,,,,,,,,,,,,,
3100-41935,06/17/2009,MP1,BTLH,F,AHY,2010,"6/24, 3.4g",,,,,,,,,,,,,,,,,
3100-41937,06/17/2009,MP1,BTLH,F,AHY,2010,6/10 ,,,,,,,,,,,,,,,,,new: L08313
3100-41952,06/21/2009,KV1,BTLH,M,AHY,2010,"5/29, 3.2g","6/3, 3.4g","6/23, 3.4g","7/1, 3.3g",,,,,,,,,,,,,,
3100-41955,06/24/2009,MCGC,BTLH,M,AHY,2010,"5/23, 3.6g","6/1, 3.1g 4x","6/3, 3.3g","6/5, 3.1g","6/7, 3.2g","6/10, 3.1g","6/27, 3.2g","7/2, 3.6g",,,,,,,,,,
3100-41959,06/25/2009,MCGC,BTLH,M,AHY,2010,"6/3, 3.1g","6/12, 3.2g","6/19, 3.2g","7/4, 3.2g","7/5, 3.1g","7/14, 3.1g","7/15, 3.2g","7/17, 3.2g","7/27, 3.4g",,,,,,,,,
3100-41964,06/12/2009,HPK1,BTLH,F,AHY,2010,"6/2, 3.9g","6/8, 3.8g",,,,,,,,,,,,,,,,
3100-41967,06/12/2009,HPK1,BTLH,F,AHY,2010,"6/8, 3.6g",,,,,,,,,,,,,,,,,
3100-41969,06/12/2009,HPK1,BTLH,F,AHY,2010,"6/29, 3.5g at HPK2",,,,,,,,,,,,,,,,,
3100-41972,06/12/2009,MP1,BTLH,F,AHY,2010,"6/8, 3.4g",,,,,,,,,,,,,,,,,
3100-41981,06/13/2009,MCGC,BTLH,F,AHY,2010,"5/25, 3.6g","6/12, 4.2g","6/19, 3.4g","6/21, 3.4g","6/29, 3.6g",,,,,,,,,,,,,
3100-41988,06/16/2009,MCGC,BTLH,F,AHY,2010,"5/23, 3.8g E6","5/25, 3.4g E6","5/29, 3.7g E6","6/1, 4.3g E8",,,,,,,,,,,,,,
3100-41992,06/17/2009,MCGC,BTLH,F,AHY,2010,"5/18, 3.1g 2x",,,,,,,,,,,,,,,,,
3100-41999,06/17/2009,HPK1,BTLH,F,AHY,2010,"6/29, 3.5g at HPK2",,,,,,,,,,,,,,,,,
3100-42007,06/27/2009,HPK1,BTLH,F,AHY,2010,"7/3, 3.5g at MP1",,,,,,,,,,,,,,,,,
3100-42010,06/27/2009,CC3,BTLH,F,AHY,2010,"5/23, 3.9g E8 at MCGC",,"5/26, 4.5g E8 at MCGC",,,,,,,,,,,,,,,
3100-42022,06/28/2009,KV1,BTLH,F,AHY,2010,"7/11, 3.4g at HOLZ",,,,,,,,,,,,,,,,,
3100-42027,06/28/2009,GNMTN,BTLH,F,AHY,2010,"7/19, 4.1g",,,,,,,,,,,,,,,,,
3100-42036,06/28/2009,GNMTN,BTLH,F,AHY,2010,"7/1, 4.1g E7","7/25, 3.3g",,,,,,,,,,,,,,,,
3100-42042,06/29/2009,MCGC,BTLH,F,AHY,2010,"5/24, nw at CC3","5/25, 3.4g E6","7/15, 4.0g","7/18, nw","7/22, 3.5g",,,,,,,,,,,,,
3100-42051,06/30/2009,HPK1,BTLH,F,AHY,2010,"6/8, 3.3g at MP1",,,,,,,,,,,,,,,,,
3100-42068,07/09/2009,MCGC,BTLH,M,AHY,2010,"5/26, 3.0g",,,,,,,,,,,,,,,,,
3100-42069,07/10/2009,MCGC,BTLH,M,AHY,2010,"5/16, 3.3g","5/17, 3.3g 2x","5/21, 3.4g 2x",,,,,,,,,,,,,,,
3100-42076,07/01/2009,MCGC,BTLH,F,AHY,2010,"6/3, 4.2g E8","6/10, 3.7g E8","6/12, 3.7g E6 2x",,"7/14, 3.3g","7/15, 3.5g","8/3, 3.8g","8/6, 3.2g",,,,,,,,,,
3100-42078,07/03/2009,MCGC,BTLH,F,AHY,2010,"6/27, 4.2g E9","7/1, 3.4g","7/5, 3.3g","7/6, 3.5g","7/14, 3.5g","7/17, 3.4g","7/28, 3.5g","8/3, 3.4g 2x","8/13, 3.3g","8/16, 3.6g",,,,,,,,
3100-42080,07/03/2009,MCGC,BTLH,F,AHY,2010,"7/15, 3.4g","7/17, 3.6g","7/23, 3.7g",,,,,,,,,,,,,,,
3100-42082,07/04/2009,HPK1,BTLH,F,AHY,2010,"6/20, nw at HPK2",,,,,,,,,,,,,,,,,
3100-42083,07/06/2009,MCGC,BTLH,M,AHY,2010,"5/25, 3.7g","6/21, 3.3g",,,,,,,,,,,,,,,,
3100-42090,07/05/2009,KV1,BTLH,F,AHY,2010,"6/3, 5.0g E8","7/11, 3.9g","7/25, 3.5g",,,,,,,,,,,,,,,
3100-42091,07/05/2009,KV1,BTLH,F,AHY,2010,"7/19, 3.8g","8/6, 4.1g",,,,,,,,,,,,,,,,
3100-42093,07/05/2009,KV1,BTLH,F,AHY,2010,"6/23, 3.9g",,,,,,,,,,,,,,,,,
3100-42097,07/06/2009,MCGC,BTLH,F,AHY,2010,"7/10, 4.1g","7/15, 3.2g",,,,,,,,,,,,,,,,
3100-42109,07/06/2009,MP1,BTLH,F,AHY,2010,"7/21, 3.7g",,,,,,,,,,,,,,,,,
3100-42110,07/09/2009,MCGC,BTLH,F,AHY,2010,"6/12, 3.4g","6/26, 3.7g","7/15, 3.8g","7/17, 3.1g","7/20, 3.1g","7/22, 3.6g",,,,,,,,,,,,
3100-42118,07/10/2009,MP1,BTLH,F,AHY,2010,"5/22, 3.6g",,,,,,,,,,,,,,,,,
3100-42121,07/11/2009,HOLZ,BTLH,F,AHY,2010,"6/23, 3.6g","7/11, 3.5g","8/13, 3.9g",,,,,,,,,,,,,,,9-16 mim
3100-42122,07/11/2009,HOLZ,BTLH,F,AHY,2010,"6/23, 4.0g E7","7/25, 3.9g","8/13, 3.4g",,,,,,,,,,,,,,,9-16 min
3100-42123,07/11/2009,HOLZ,BTLH,F,AHY,2010,"6/18, 3.7g E7","8/13, 3.4g ",,,,,,,,,,,,,,,,
3100-42124,07/11/2009,HOLZ,BTLH,F,AHY,2010,"7/25, 3.4g",,,,,,,,,,,,,,,,,
3100-42127,07/10/2009,MP1,BTLH,F,AHY,2010,"6/28, 3.5g",,,,,,,,,,,,,,,,,
3100-42146,07/11/2009,HOLZ,BTLH,M,AHY,2010,"7/1, 3.0g",,,,,,,,,,,,,,,,,
3100-42155,07/11/2009,KV1,BTLH,F,AHY,2010,"6/3, 4.4g E7","6/18, 4.0g",,,,,,,,,,,,,,,,
3100-42157,07/11/2009,KV1,BTLH,F,AHY,2010,"6/3, 4.0g E7",,,,,,,,,,,,,,,,,
3100-42164,07/11/2009,KV1,BTLH,F,AHY,2010,"6/18, 3.6g",,,,,,,,,,,,,,,,,
3100-42165,07/11/2009,KV1,BTLH,F,AHY,2010,"7/25, 3.5g",,,,,,,,,,,,,,,,,
3100-42166,07/11/2009,GNMTN,BTLH,F,AHY,2010,"7/25, 3.6g",,,,,,,,,,,,,,,,,
3100-42170,07/11/2009,GNMTN,BTLH,F,AHY,2010,"8/1, 3.6g",,,,,,,,,,,,,,,,,
3100-42186,07/12/2009,MCGC,BTLH,F,AHY,2010,"5/25, 3.6g E7",,,,,,,,,,,,,,,,,
3100-42188,07/14/2009,MCGC,BTLH,F,AHY,2010,"6/12, 3.4g","6/17, 3.3g","6/24, 3.3g",,,,,,,,,,,,,,,
3100-42190,07/15/2009,MCGC,BTLH,F,AHY,2010,"7/20, 3.4g","7/22, 3.9g","7/26, 3.3g","7/28, 3.1g","8/10, 3.9g","8/13, 3.7g","8/16, 4.0g",,,,,,,,,,,
3100-42192,07/15/2009,MCGC,BTLH,F,AHY,2010,"6/17, 3.3g","6/19, 3.5g","7/9, 3.7g",,,,,,,,,,,,,,,
3100-42194,07/15/2009,MCGC,BTLH,F,AHY,2010,"5/29, 3.6g","6/1, 3.3g","6/12, 3.8g","6/17, 3.4g","7/1, 3.5g",,,,,,,,,,,,,
3100-42195,07/15/2009,MCGC,BTLH,F,AHY,2010,"5/26, 3.1g E6","6/12, 3.5g","6/12, 3.5g E6","6/24, 3.4g",,,,,,,,,,,,,,
3100-42204,06/19/2009,MP1,BTLH,F,AHY,2010,"8/19, 3.7g",,,,,,,,,,,,,,,,,
3100-42206,06/19/2009,MP1,BTLH,F,AHY,2010,"6/2, 3.9g E7",,,,,,,,,,,,,,,,,
3100-42211,06/19/2009,MCGC,BTLH,F,AHY,2010,"5/21, 4.0g E8","6/19, 3.5g E6","7/30, 3.3g",,,,,,,,,,,,,,,
3100-42214,06/19/2009,MCGC,BTLH,F,AHY,2010,"5/29, 3.9g","7/17, 3.8g 2x","7/22, 3.8g","8/10, 4.0g","8/13, 3.4g",,,,,,,,,,,,,
3100-42220,06/20/2009,MCGC,BTLH,F,AHY,2010,"5/25, 3.8g E7","6/26, 3.9g","7/6, 3.6g","7/15, 4.2g",,,,,,,,,,,,,,
3100-42225,06/21/2009,HOLZ,BTLH,F,AHY,2010,"7/11, 4.0g",,,,,,,,,,,,,,,,,
3100-42241,06/26/2009,MCGC,BTLH,F,AHY,2010,"5/23, 3.8g E6","6/1, 4.6g E9","6/10, 3.8g","7/4, 3.3g 3x",,,,,,,,,,,,,,
3100-42243,06/26/2009,MCGC,BTLH,F,AHY,2010,"6/26, 4.0g","7/14, 4.3g","7/15, 4.0g 2x","7/18, 3.7g","7/26, 3.5g",,,,,,,,,,,,,
3100-42244,06/26/2009,MCGC,BTLH,F,AHY,2010,"8/13, 3.6g",,,,,,,,,,,,,,,,,
3100-42254,06/21/2009,KV1,BTLH,F,AHY,2010,"8/25, 4.6g",,,,,,,,,,,,,,,,,
3100-42266,06/21/2009,GNMTN,BTLH,F,AHY,2010,"7/1, 3.7g",,,,,,,,,,,,,,,,,
3100-42268,06/21/2009,GNMTN,BTLH,F,AHY,2010,"8/1, nw",,,,,,,,,,,,,,,,,
3100-42270,06/21/2009,GNMTN,BTLH,F,AHY,2010,"7/25, 4.0g",,,,,,,,,,,,,,,,,
3100-42278,06/26/2009,MCGC,BTLH,M,AHY,2010,"5/15, 3.6g 3x","5/16, 3.2g","5/17, 3.1g 2x","5/21, 3.4g","5/23, 3.5g 2x","5/26, nw","6/19, 3.2g",,,,,,,,,,,
3100-42280,06/26/2009,MCGC,BTLH,M,AHY,2010,"5/17, 3.0g","5/23, 3.1g",,,,,,,,,,,,,,,,
3100-42296,06/29/2009,MCGC,BTLH,M,AHY,2010,"6/10, 3.3g","7/5, 3.5g at CC3",,,,,,,,,,,,,,,,
3100-42302,07/23/2009,MP1,BTLH,F,AHY,2010,"7/27, 4.1g at MCGC",,,,,,,,,,,,,,,,,
3100-42304,07/23/2009,MP1,BTLH,F,AHY,2010,"5/22, 3.1g",,,,,,,,,,,,,,,,,
3100-42311,07/23/2009,MCGC,BTLH,F,AHY,2010,"6/10, 3.8g ","6/26, 3.7g",,,,,,,,,,,,,,,,
3100-42314,07/24/2009,HPK1,BTLH,F,AHY,2010,"6/29, 3.2g",,,,,,,,,,,,,,,,,
3100-42324,08/04/2009,MCGC,BTLH,F,AHY,2010,"5/21, 3.7g","6/3, 3.6g","6/12, 3.5g E6","6/24, 3.3g","7/14, 3.4g","7/22, 3.4g","7/28, 3.4g","8/13, 4.0g",,,,,,,,,,
3100-42325,08/04/2009,MCGC,BTLH,F,AHY,2010,"6/17, 3.3g","6/26, 3.9g","7/2, 3.2g","7/22, 3.9g",,,,,,,,,,,,,,
3100-42327,07/27/2009,MCGC,BTLH,F,AHY,2010,"7/3, 4.2g E8","7/4, 3.9g E6","7/9, 3.4g","7/15, 4.0g E7",,,,,,,,,,,,,,
3100-42330,07/27/2009,MCGC,BTLH,F,AHY,2010,"5/21, 3.7g","6/26, 3.8g","7/26, 3.3g",,,,,,,,,,,,,,,
3100-42334,08/02/2009,MCGC,BTLH,F,AHY,2010,"6/13, 3.8g E6","7/27, 3.2g",8/83.4g,,,,,,,,,,,,,,,
3100-42335,08/02/2009,MCGC,BTLH,F,AHY,2010,"5/21, 3.8g E6",,,,,,,,,,,,,,,,,
3100-42336,08/04/2009,MCGC,BTLH,F,AHY,2010,"6/1, 4.8g E7",,,,,,,,,,,,,,,,,
3100-42341,08/09/2009,MCGC,BTLH,F,AHY,2010,"7/15, 3.0g",,,,,,,,,,,,,,,,,
3100-42342,08/09/2009,MCGC,BTLH,F,AHY,2010,"7/17, 3.9g E7","7/30, 3.5g","8/3, 3.7g","8/10, 3.6g",,,,,,,,,,,,,,
3100-42364,07/28/2009,MCGC,BTLH,F,AHY,2010,"5/21, 3.8g E6",,,,,,,,,,,,,,,,,
3100-42366,07/28/2009,MCGC,BTLH,F,AHY,2010,"7/9, nw","7/14, 3.9g","7/15, 3.8g",,,,,,,,,,,,,,,
3100-42369,08/05/2009,MCGC,BTLH,F,HY,2010,"5/29, 3.8g E7","6/27, 3.5g","7/9, 3.7g",,,,,,,,,,,,,,,new: L08560
3100-42390,08/10/2009,MCGC,BTLH,M,HY,2010,"5/23, 3.5g","5/26, 3.2g","6/24, 3.4g",,,,,,,,,,,,,,,
3100-42410,07/20/2009,MCGC,BTLH,M,AHY,2010,"6/21, 3.3g",,,,,,,,,,,,,,,,,
3100-42444,07/26/2009,HOLZ,BTLH,M,AHY,2010,"6/3, 3.1g","6/18, 3.4g 2x","6/23, 3.3g","7/1, 3.2g",,,,,,,,,,,,,,
3100-42453,07/27/2009,MCGC,BTLH,F,AHY,2010,"7/14, nw",,,,,,,,,,,,,,,,,
3100-42464,07/19/2009,KV1,BTLH,F,AHY,2010,"6/18, 3.64g",,,,,,,,,,,,,,,,,
3100-42478,07/20/2009,MCGC,BTLH,F,AHY,2010,"7/9, 3.5g","7/10, 3.6g 3x","7/14, 3.3g","7/15, 3.0g","7/22, 3.2g",,,,,,,,,,,,,
3100-42482,07/23/2009,MP1,BTLH,F,AHY,2010,"8/17, 4.2g",,,,,,,,,,,,,,,,,
3100-42505,07/15/2009,MP1,BTLH,F,AHY,2010,"8/17, 4.6g",,,,,,,,,,,,,,,,,
3100-42511,07/15/2009,MCGC,BTLH,F,AHY,2010,"6/3, 3.6g E6","6/12, 4.0g E6","6/21, 4.0g E6","7/15, 4.5g","7/20, 5.0g",,,,,,,,,,,,,
3100-42512,07/15/2009,MCGC,BTLH,F,AHY,2010,"5/17, 3.6g E6","6/12, 4.0g E6","7/5, 3.6g",,,,,,,,,,,,,,,
3100-42514,07/15/2009,MCGC,BTLH,F,AHY,2010,"5/29, 3.3g7/6, 3.4g",,,,,,,,,,,,,,,,,
3100-42529,06/24/2009,MCGC,BTLH,F,AHY,2010,"7/14, 3.8g","7/18, 3.6g","7/28, 3.2g",,,,,,,,,,,,,,,Former H42233
3100-42530,07/17/2009,MCGC,BTLH,F,AHY,2010,"5/15, 3.9g","5/26, 4.2g at CC3","7/15, 3.5g","7/22, 3.6g 2x","7/31, 3.3g","8/4, 3.6g","8/9, 3.4g 2x",,,,,,,,,,,
3100-42531,07/17/2009,MCGC,BTLH,F,AHY,2010,"5/17, 3.4g","6/21, 3.6g","6/26, 3.6g","7/9, 3.8g",,,,,,,,,,,,,,
3100-42532,07/18/2009,MCGC,BTLH,F,AHY,2010,"5/28, 4.6g E9+","6/1, 3.5g",,,,,,,,,,,,,,,,
3100-42534,07/18/2009,MCGC,BTLH,F,AHY,2010,"5/25, 4.0g E6","6/21, 3.5g",,,,,,,,,,,,,,,,
3100-42536,07/18/2009,MCGC,BTLH,F,AHY,2010,"5/26, 3.6g","5/29, 4.3g E6","6/21, 3.4g","7/4, 3.4g",,,,,,,,,,,,,,
3100-42537,07/18/2009,MCGC,BTLH,F,AHY,2010,"5/18, 3.5g",,,,,,,,,,,,,,,,,
3100-42538,07/19/2009,KV1,BTLH,F,AHY,2010,"7/11, 3.4g","7/25, 3.5g","8/6, 3.4g",,,,,,,,,,,,,,,
3100-42543,07/17/2009,HOLZ,BTLH,F,AHY,2010,"7/25, 3.7g",,,,,,,,,,,,,,,,,
3100-42544,07/17/2009,MCGC,BTLH,F,AHY,2010,"6/6, 4.0g E6 at CC3",,,,,,,,,,,,,,,,,
3100-42546,07/18/2009,MCGC,BTLH,F,AHY,2010,"5/25, 3.9g E8","6/5, 3.6g","7/14, 3.6g","7/18, 3.2g","7/22, 3.5g",,,,,,,,,,,,,
3100-42548,08/11/2009,MCGC,BTLH,F,AHY,2010,"7/9, 3.4g","7/10, 3.4g at CC3",,,,,,,,,,,,,,,,
3100-42601,08/17/2009,HOLZ,BTLH,F,AHY,2010,"6/23, 3.3g",,,,,,,,,,,,,,,,,
3100-42605,08/17/2009,HOLZ,BTLH,F,AHY,2010,"7/11, 3.6g",,,,,,,,,,,,,,,,,
3100-42619,08/24/2009,MCGC,BTLH,F,HY,2010,"5/29, nw",,,,,,,,,,,,,,,,,"band removed, sw"
3100-42622,08/24/2009,HPK1,BTLH,F,AHY,2010,"6/29, 3.4g at HPK2",,,,,,,,,,,,,,,,,
3100-42629,08/17/2009,HOLZ,BTLH,F,AHY,2010,"8/10, 3.6g",,,,,,,,,,,,,,,,,
3100-42642,08/18/2009,MCGC,BTLH,F,AHY,2010,"7/15, nw",,,,,,,,,,,,,,,,,
3100-42665,08/18/2009,CC3,BTLH,M,HY,2010,6/17 3.3g at MCGC,,,,,,,,,,,,,,,,,
3100-42685,08/16/2009,MP1,BTLH,F,AHY,2010,"6/28, 4.4g",,,,,,,,,,,,,,,,,
