Band Number,Original Date,Original Site,Species,Original Sex,Original Age,Recapture Year,Recapture 1,Recapture 2,Recapture 3,Recapture 4,Recapture 5,Recapture 6,Recapture 7,Recapture 8,Recapture 9,Recapture 10,Recapture 11,Recapture 12,Recapture 13,Recapture 14,Recapture 15,Recapture 16,Recapture 17,Comments
4100-58847,8/15/2010,KV1,BTLH,F,AHY,2011,"6/30, 3.2g",,,,,,,,,,,,,,,,,
4100-58859,8/17/2010,MP1,BTLH,F,AHY,2011,"6/25, 3.88g",,,,,,,,,,,,,,,,,
4100-58865,8/19/2010,CC3,BTLH,F,AHY,2011,"6/24, 3.4g",,,,,,,,,,,,,,,,,
4100-58866,8/20/2010,MCGC,BTLH,F,AHY,2011,"6/3, 4.0g E8 at CC3",,,,,,,,,,,,,,,,,
4100-58885,8/28/2010,MP1,BTLH,F,HY,2011,"7/12, 3.3g at HPK2","7/14, 3.34g",,,,,,,,,,,,,,,,
4100-58917,8/23/2010,MP1,BTLH,F,AHY,2011,"8/13, 3.04g",,,,,,,,,,,,,,,,,
4100-58926,9/1/2010,MP1,BTLH,M,HY,2011,"7/5, 3.3g","7/8, 3.19g",,,,,,,,,,,,,,,,
4100-58927,8/30/2010,MP1,BTLH,M,HY,2011,"6/12, 3.44g at HPK2",,,,,,,,,,,,,,,,,
4100-58934,8/25/2010,HOLZ,BTLH,F,AHY,2011,"8/25, 3.6g","8/31, 3.7g",,,,,,,,,,,,,,,,
4100-58937,8/25/2010,HOLZ,BTLH,F,AHY,2011,"6/22, 3.74",,,,,,,,,,,,,,,,,
4100-58941,8/25/2010,KV1,BTLH,F,AHY,2011,"6/30, 3.7g",,,,,,,,,,,,,,,,,
4100-58942,8/25/2010,KV1,BTLH,F,AHY,2011,"6/30, 3.2g",,,,,,,,,,,,,,,,,
4100-58977,9/2/2010,HPK2,BTLH,F,HY,2011,"6/25, 3.52g at MP1",,,,,,,,,,,,,,,,,
4100-08490,7/5/2011,MP1,BTLH,F,AHY,2011,"7/8, 3.45g ",,,,,,,,,,,,,,,,,
4100-08652,5/29/2011,MP1,BTLH,F,AHY,2011,"7/8, 4.15g E6",,,,,,,,,,,,,,,,,
4100-58641,6/18/2011,MP1,BTLH,F,AHY,2011,"7/14, 3.65g",,,,,,,,,,,,,,,,,
4100-58644,6/18/2011,MCGC,BTLH,F,AHY,2011,"8/7, 3.93g",,,,,,,,,,,,,,,,,
4100-58902,8/4/2011,MCGC,CAHU,F,AHY,2011,"8/5, nw",,,,,,,,,,,,,,,,,
4100-59009,5/31/2011,MCGC,BTLH,M,AHY,2011,"6/16, 3.12g",,,,,,,,,,,,,,,,,
4100-59023,6/12/2011,MP1,BTLH,M,AHY,2011,"6/23, 3.2g",,,,,,,,,,,,,,,,,
4100-59027,6/3/2011,HPK2,BTLH,M,AHY,2011,"6/24, 3.3g",,,,,,,,,,,,,,,,,
4100-59030,6/3/2011,CC3,BTLH,F,AHY,2011,6/16 3.5g 3X at MCGC,,,,,,,,,,,,,,,,,
4100-59032,6/3/2011,MP1,BTLH,F,AHY,2011,"6/25, 3.26g",,,,,,,,,,,,,,,,,
4100-59035,6/8/2011,MCGC,BTLH,F,AHY,2011,"7/26, 3.25g","8/2, 3.6g","8/5, 3.8g","8/12, 3.4g",,,,,,,,,,,,,,
4100-59037,6/8/2011,MP1,BTLH,F,AHY,2011,"6/12, 3.6g","6/18, 3.6g","6/23, 3.3g",,,,,,,,,,,,,,,
4100-59038,6/8/2011,MP1,BTLH,F,AHY,2011,"7/5, 3.3g",,,,,,,,,,,,,,,,,
4100-59039,6/8/2011,MP1,BTLH,F,AHY,2011,"6/12, 3.52g E6+",,,,,,,,,,,,,,,,,
4100-59040,6/8/2011,MP1,BTLH,F,AHY,2011,"7/14, 3.66g",,,,,,,,,,,,,,,,,
4100-59044,6/9/2011,HPK2,BTLH,F,AHY,2011,"6/12, 3.7g",,,,,,,,,,,,,,,,,missing all 10 rectrices
4100-59045,6/9/2011,HPK2,BTLH,F,AHY,2011,"7/3, 3.6g",,,,,,,,,,,,,,,,,
4100-59048,6/9/2011,HPK2,BTLH,F,AHY,2011,"6/10, 3.4g","6/12, 3.4g","6/24, 3.45g",,,,,,,,,,,,,,,
4100-59050,6/9/2011,HPK2,BTLH,F,AHY,2011,"6/29, 3.5g",,,,,,,,,,,,,,,,,
4100-59055,7/15/2011,MCGC,RUHU,M,AHY,2011,"7/15, again",,,,,,,,,,,,,,,,,
4100-59061,5/20/2011,MP1,BTLH,F,AHY,2011,"5/20, again",,,,,,,,,,,,,,,,,
4100-59067,5/20/2011,MCGC,BTLH,M,AHY,2011,"5/21, 3.5g","5/22, 3.4g","5/27, 3.1g","6/12, 3.1g","7/12, 3.0g",,,,,,,,,,,,,
4100-59080,5/29/2011,MCGC,BTLH,F,AHY,2011,"5/31, 3.4g","6/13, 3.2g","6/27, 3.1g",,,,,,,,,,,,,,,
4100-59103,5/29/2011,MP1,BTLH,F,AHY,2011,"6/2, 4.1g E7","6/12, 3.7g","7/8, 3.48g 2X",,,,,,,,,,,,,,,
4100-59104,5/29/2011,MP1,BTLH,F,AHY,2011,"8/23, 3.4g",,,,,,,,,,,,,,,,,
4100-59105,5/29/2011,MP1,BTLH,F,AHY,2011,"6/24, 3.5g at HPK2","7/19, 3.5g at HPK3",,,,,,,,,,,,,,,,
4100-59106,5/29/2011,MCGC,BTLH,F,AHY,2011,"7/3, 4.11 E9+","8/12, 3.8g",,,,,,,,,,,,,,,,
4100-59108,5/30/2011,MP1,BTLH,F,AHY,2011,"7/8, 3.67g","7/14, 3.47g",,,,,,,,,,,,,,,,
4100-59109,5/30/2011,MP1,BTLH,F,AHY,2011,"8/13, 3.3g",,,,,,,,,,,,,,,,,
4100-59110,5/30/2011,MP1,BTLH,F,AHY,2011,"7/8, 3.6g",,,,,,,,,,,,,,,,,
4100-59112,5/30/2011,MP1,BTLH,F,AHY,2011,"5/31, 3.7g","7/8, 3.56g",,,,,,,,,,,,,,,,
4100-59117,5/31/2011,MP1,BTLH,F,AHY,2011,"7/14, 3.58g",,,,,,,,,,,,,,,,,
4100-59118,6/2/2011,MCGC,BTLH,F,AHY,2011,"6/16, 3.4g","6/19, 3.6g E6+",,,,,,,,,,,,,,,,
4100-59120,6/2/2011,MCGC,BTLH,F,AHY,2011,"6/19, 3.3g","6/27, 3.2g",,,,,,,,,,,,,,,,
4100-59122,6/2/2011,MP1,BTLH,F,AHY,2011,"7/14, 3.4g",,,,,,,,,,,,,,,,,
4100-59127,6/9/2011,MP1,BTLH,F,AHY,2011,"6/12, 3.48 E6","7/8, 3.39g",,,,,,,,,,,,,,,,
4100-59129,6/9/2011,MP1,BTLH,F,AHY,2011,"7/14, 4.0g E8",,,,,,,,,,,,,,,,,
4100-59133,6/10/2011,MCGC,BTLH,F,AHY,2011,"6/29, 4.0g","7/20, 3.28g",,,,,,,,,,,,,,,,
4100-59143,6/12/2011,MP1,BTLH,F,AHY,2011,"8/2, 3.68g",,,,,,,,,,,,,,,,,
4100-59144,6/12/2011,MP1,BTLH,F,AHY,2011,"7/8, 3.61g",,,,,,,,,,,,,,,,,
4100-59149,6/12/2011,MP1,BTLH,F,AHY,2011,"7/8, 3.61g",,,,,,,,,,,,,,,,,
4100-59154,6/12/2011,HPK2,BTLH,F,AHY,2011,"6/29, 3.5g",,,,,,,,,,,,,,,,,
4100-59163,6/16/2011,MCGC,BTLH,F,AHY,2011,"6/16, again","6/23, 3.9g","6/27, 3.4g","6/29, 3.8g","7/13, 3.45g","7/5, 3.4g","7/8, 3.5g","7/10, 3.6g E6-","7/14, 3.9g E7","7/21, 3.4g","7/22, 3.5g","7/23, 3.4g","7/26, 3.4g","8/5, 3.4g",,,,
4100-59165,6/16/2011,MCGC,BTLH,F,AHY,2011,"6/18, 3.5g E6-","6/19, 3.5g E6","7/15, 3.2g",,,,,,,,,,,,,,,
4100-59166,6/16/2011,MCGC,BTLH,F,AHY,2011,"6/29, 3.5g","7/3, 3.5g","7/4, 3.3g at CC3",,,,,,,,,,,,,,,
4100-59169,6/16/2011,MCGC,BTLH,F,AHY,2011,"6/19, 3.2g","6/24, 3.4g","6/27, 3.8g E8","7/16, 3.5g 2X","7/20, 3.4g",,,,,,,,,,,,,
4100-59170,6/16/2011,MCGC,BTLH,F,AHY,2011,"8/9, 3.6g",,,,,,,,,,,,,,,,,
4100-59173,6/16/2011,MP1,BTLH,F,AHY,2011,"8/13, 3.45g",,,,,,,,,,,,,,,,,
4100-59175,6/16/2011,MP1,BTLH,F,AHY,2011,"6/25, 3.69g E7",,,,,,,,,,,,,,,,,
4100-59177,6/16/2011,MP1,BTLH,F,AHY,2011,"6/25, 3.31g",,,,,,,,,,,,,,,,,
4100-59181,6/17/2011,MP1,BTLH,F,AHY,2011,"7/8, 4.6g E9",,,,,,,,,,,,,,,,,
4100-59189,6/18/2011,MP1,BTLH,F,AHY,2011,"6/25, 3.37g",,,,,,,,,,,,,,,,,
4100-59192,6/18/2011,MP1,BTLH,F,AHY,2011,"6/23, 3.92g",,,,,,,,,,,,,,,,,
4100-59193,6/18/2011,MP1,BTLH,F,AHY,2011,"7/3, 3.8g",,,,,,,,,,,,,,,,,
4100-59196,6/18/2011,MCGC,BTLH,F,AHY,2011,"6/27, 3.7g","7/1, 3.5g",,,,,,,,,,,,,,,,
4100-59197,6/18/2011,MCGC,BTLH,F,AHY,2011,"6/23, 4.4g E9","7/1, 3.9g","7/4, 3.8g","7/5, 3.8g","7/12, 3.5g","7/14, 3.7g","7/15, 3.4g","7/23, 3.8g 2X","7/29, 4.0g","7/30, 3.7g","8/5, nw",,,,,,,
4100-59198,6/19/2011,MCGC,BTLH,F,AHY,2011,"7/23, 3.7g","8/5, 3.7g",,,,,,,,,,,,,,,,
4100-59199,6/19/2011,MCGC,BTLH,F,AHY,2011,"6/23, 3.3g","6/24, 3.2g","7/21, 3.3g","7/23, 3.14g","7/25, 3.4g",,,,,,,,,,,,,
4100-59200,6/19/2011,MCGC,BTLH,F,AHY,2011,"7/8, 3.2g",,,,,,,,,,,,,,,,,
4100-59201,6/19/2011,MCGC,BTLH,M,AHY,2011,"6/24, 2.92g","6/29, 3.1g",,,,,,,,,,,,,,,,
4100-59202,6/19/2011,MCGC,BTLH,M,AHY,2011,"6/20, 3.1g","6/24, 3.1g","8/20, 3.6g",,,,,,,,,,,,,,,"p10 tips worn, no trill"
4100-59203,6/19/2011,MCGC,BTLH,M,AHY,2011,"6/24, 3.6g",,,,,,,,,,,,,,,,,
4100-59205,6/19/2011,MCGC,BTLH,M,AHY,2011,"6/20, 3.5g","6/29, 3.7g","7/1, 3.3g",,,,,,,,,,,,,,,
4100-59206,6/20/2011,MCGC,BTLH,M,AHY,2011,"6/23, 3.4g","7/12, 3.3g",,,,,,,,,,,,,,,,
4100-59208,6/22/2011,HOLZ,BTLH,M,AHY,2011,"6/22, 3.14g again",,,,,,,,,,,,,,,,,
4100-59209,6/22/2011,HOLZ,BTLH,M,AHY,2011,"6/22, again",,,,,,,,,,,,,,,,,
4100-59212,6/22/2011,GNMTN,BTLH,M,AHY,2011,"7/9, nw",,,,,,,,,,,,,,,,,
4100-59214,6/23/2011,MP1,BTLH,M,AHY,2011,"6/25, 2.80g",,,,,,,,,,,,,,,,,
4100-59216,6/24/2011,MCGC,BTLH,M,AHY,2011,"7/1, 3.3g","7/4, 3.5g","7/6, 3.3g","7/8, 3.4g","7/10, 3.3g","7/12, 3.5g","7/14, 3.3g",,,,,,,,,,,
4100-59225,6/26/2011,MCGC,BTLH,M,AHY,2011,"6/27, 3.0g","7/15, 3.2g","7/16, 3.1g","7/30, 3.3g",,,,,,,,,,,,,,
4100-59231,6/12/2011,HPK2,BTLH,M,AHY,2011,"7/19, 3.3g at HPK3",,,,,,,,,,,,,,,,,
4100-59238,6/13/2011,MCGC,BTLH,M,AHY,2011,"6/19, 3.5g","6/24, 3.18g","7/4, 3.16g","7/14, 3.3g","7/20, 4.66g",,,,,,,,,,,,,
4100-59239,6/13/2011,MCGC,BTLH,M,AHY,2011,"7/3, 3.2g","7/5, 3.1g",,,,,,,,,,,,,,,,
4100-59242,6/16/2011,MCGC,BTLH,M,AHY,2011,"6/20, 3.4g",,,,,,,,,,,,,,,,,
4100-59243,6/16/2011,MCGC,BTLH,M,AHY,2011,"7/3, 3.18g","7/5, 3.3g",,,,,,,,,,,,,,,,
4100-59244,6/16/2011,MP1,BTLH,M,AHY,2011,"6/23, 3.12g",,,,,,,,,,,,,,,,,
4100-59250,6/18/2011,MCGC,BTLH,M,AHY,2011,"6/23, 3.3g","6/27, 3.22g","6/29, 3.3g","7/1, 3.3g","7/3, 3.21g","7/5, 3.4g","7/6, 3.3g","7/8, 3.3g","7/12, 3.3g 2X","7/14, 3.6g",,,,,,,,
4100-59252,6/29/2011,MCGC,BTLH,M,AHY,2011,"7/5, 3.0g",,,,,,,,,,,,,,,,,
4100-59253,6/29/2011,MCGC,BTLH,M,AHY,2011,"7/1, 3.4g","7/3, 3.3g",,,,,,,,,,,,,,,,
4100-59254,6/30/2011,KV1,BTLH,M,AHY,2011,"7/24, 3.7g",,,,,,,,,,,,,,,,,
4100-59255,6/30/2011,GNMTN,BTLH,M,AHY,2011,"6/30, again","7/9, 3.26",,,,,,,,,,,,,,,,
4100-59258,7/3/2011,MCGC,BTLH,M,AHY,2011,"7/4, 3.3g",,,,,,,,,,,,,,,,,
4100-59259,7/3/2011,MCGC,BTLH,M,AHY,2011,"7/5, 3.0g","8/12, 3.1g",,,,,,,,,,,,,,,,
4100-59261,7/4/2011,MCGC,BTLH,M,AHY,2011,"7/12, 3.4g",,,,,,,,,,,,,,,,,
4100-59301,6/19/2011,MCGC,BTLH,F,AHY,2011,"7/6, 3.6g","7/21, 3.15g",,,,,,,,,,,,,,,,
4100-59302,6/19/2011,MCGC,BTLH,F,AHY,2011,"7/1, 3.6g","7/20, 3.6g",,,,,,,,,,,,,,,,
4100-59303,6/19/2011,MCGC,BTLH,F,AHY,2011,"7/20, 3.7g","7/26, 3.59g","8/1, 3.8g","8/7, 3.45g","8/12, 3.9g",,,,,,,,,,,,,
4100-59304,6/19/2011,MCGC,BTLH,F,AHY,2011,"6/24, 3.3g",,,,,,,,,,,,,,,,,
4100-59306,6/19/2011,MCGC,BTLH,F,AHY,2011,"6/20, 3.4g","7/3, 3.5g",,,,,,,,,,,,,,,,
4100-59307,6/20/2011,MCGC,BTLH,F,AHY,2011,"7/3, 3.5g",,,,,,,,,,,,,,,,,
4100-59308,6/20/2011,MCGC,BTLH,F,AHY,2011,"7/8, 3.5g",,,,,,,,,,,,,,,,,
4100-59309,6/20/2011,MCGC,BTLH,F,AHY,2011,"7/1, 3.6g","7/3, 3.5g","7/5, 3.6g","7/12, 3.2g","7/14, 3.4g","7/15, 3.3g","7/23, 3.3g","7/23, 3.5g","8/5, 3.7g","8/15, 3.5g",,,,,,,,
4100-59311,6/22/2011,GNMTN,BTLH,F,AHY,2011,"6/22,  3.85g E7","6/30, 3.48g","7/9, 3.4g",,,,,,,,,,,,,,,
4100-59312,6/22/2011,GNMTN,BTLH,F,AHY,2011,"7/9, 3.8g","7/17, 3.17g",,,,,,,,,,,,,,,,
4100-59313,7/14/2011,MCGC,RUHU,F,AHY,2011,"7/15, 3.5g",,,,,,,,,,,,,,,,,
4100-59314,6/22/2011,GNMTN,BTLH,F,AHY,2011,"6/26, 3.65g E7",,,,,,,,,,,,,,,,,
4100-59315,6/22/2011,GNMTN,BTLH,F,AHY,2011,"6/30, 4.08g E9","7/9, 3.46g",,,,,,,,,,,,,,,,
4100-59316,6/22/2011,GNMTN,BTLH,F,AHY,2011,"6/30, 3.36g",,,,,,,,,,,,,,,,,
4100-59320,6/22/2011,KV1,BTLH,F,AHY,2011,"8/25, 3.7g",,,,,,,,,,,,,,,,,
4100-59322,6/22/2011,KV1,BTLH,F,AHY,2011,"6/30, 3.7g","7/17, 3.5g","8/17, 3.9g",,,,,,,,,,,,,,,
4100-59323,6/22/2011,KV1,BTLH,F,AHY,2011,"6/30, 3.3g",,,,,,,,,,,,,,,,,
4100-59324,6/22/2011,KV1,BTLH,F,AHY,2011,"6/26, 3.47g","6/30, 3.7g E7+",,,,,,,,,,,,,,,,
4100-59325,6/22/2011,KV1,BTLH,F,AHY,2011,"6/30, 3.3g",,,,,,,,,,,,,,,,,
4100-59326,6/23/2011,MCGC,BTLH,F,AHY,2011,"7/1, 3.6g","8/2, 3.79g","8/12, 3.4g",,,,,,,,,,,,,,,
4100-59327,6/23/2011,MCGC,BTLH,F,AHY,2011,"6/29, 3.7g","7/1, 3.3g","7/4, 3.4g",,,,,,,,,,,,,,,
4100-59329,6/23/2011,MCGC,BTLH,F,AHY,2011,"6/27, 4.1g E7","6/29, 3.6g E6","7/12, 3.4g","8/5, 3.4g 2X","8/18, 3.45g",,,,,,,,,,,,,
4100-59334,6/23/2011,MP1,BTLH,F,AHY,2011,"6/29, 3.62g",,,,,,,,,,,,,,,,,
4100-59340,6/24/2011,MCGC,BTLH,F,AHY,2011,"6/27, 4.2g",,,,,,,,,,,,,,,,,
4100-59341,6/22/2011,KV1,BTLH,F,AHY,2011,"7/24, 3.6g",,,,,,,,,,,,,,,,,
4100-59345,7/8/2011,MP1,BTLH,F,AHY,2011,"7/13, 3.9g E8 at HPK2",,,,,,,,,,,,,,,,,
4100-59346,7/9/2011,KV1,BTLH,F,AHY,2011,"7/9, 3.4g",,,,,,,,,,,,,,,,,
4100-59350,7/13/2011,HPK2,BTLH,F,AHY,2011,"8/2, 3.5g",,,,,,,,,,,,,,,,,former E93733 foreign
4100-59351,6/24/2011,MCGC,BTLH,F,AHY,2011,"7/25, 3.9g",,,,,,,,,,,,,,,,,
4100-59352,6/24/2011,MCGC,BTLH,F,AHY,2011,"7/14, 3.3g",,,,,,,,,,,,,,,,,
4100-59356,6/24/2011,CC3,BTLH,F,AHY,2011,"7/15, 3.5g at MCGC",,,,,,,,,,,,,,,,,
4100-59357,6/24/2011,CC3,BTLH,F,AHY,2011,"6/24, 3.6g again",,,,,,,,,,,,,,,,,
4100-59364,7/22/2011,MP1,BTLH,F,AHY,2011,"8/6, 3.18g",,,,,,,,,,,,,,,,,
4100-59377,6/25/2011,MP1,BTLH,F,AHY,2011,"8/19, 4.41g",,,,,,,,,,,,,,,,,
4100-59382,6/25/2011,MP1,BTLH,F,AHY,2011,"8/19, 4.34g",,,,,,,,,,,,,,,,,
4100-59383,6/25/2011,MP1,BTLH,F,AHY,2011,"9/3, 3.44g",,,,,,,,,,,,,,,,,
4100-59386,6/26/2011,GNMTN,BTLH,F,AHY,2011,"7/9, 3.32g",,,,,,,,,,,,,,,,,
4100-59390,6/26/2011,GNMTN,BTLH,F,AHY,2011,"6/30, 3.9g E8+",,,,,,,,,,,,,,,,,
4100-59395,6/26/2011,KV1,BTLH,F,AHY,2011,"6/30, 3.6g",,,,,,,,,,,,,,,,,
4100-59396,6/26/2011,KV1,BTLH,F,AHY,2011,"7/17, 3.6g",,,,,,,,,,,,,,,,,
4100-59400,6/27/2011,MCGC,BTLH,F,AHY,2011,"7/15, 4.4g","7/25, 4.3g","8/1, 3.6g",,,,,,,,,,,,,,,
4100-59413,6/29/2011,MCGC,BTLH,F,AHY,2011,"7/1, 3.4g","7/5, 3.4g","7/10, 3.29g","7/12, 3.31g","7/22, 3.7g","8/7, 3.75g",,,,,,,,,,,,
4100-59414,6/29/2011,MCGC,BTLH,F,AHY,2011,"7/1, 3.4g",,,,,,,,,,,,,,,,,
4100-59420,6/30/2011,KV1,BTLH,F,AHY,2011,"8/17, 3.63g",,,,,,,,,,,,,,,,,
4100-59425,6/30/2011,GNMTN,BTLH,F,AHY,2011,"7/9, 3.5g",,,,,,,,,,,,,,,,,
4100-59427,6/30/2011,GNMTN,BTLH,F,AHY,2011,"6/30, again E7+",,,,,,,,,,,,,,,,,
4100-59430,6/30/2011,GNMTN,BTLH,F,AHY,2011,"7/9, 3.3g",,,,,,,,,,,,,,,,,
4100-59435,7/1/2011,MCGC,BTLH,F,AHY,2011,"7/12, 3.7g","7/15, 3.4g",,,,,,,,,,,,,,,,
4100-59436,7/1/2011,MCGC,BTLH,F,AHY,2011,"7/20, 3.65g","7/23, 3.5g 2X",,,,,,,,,,,,,,,,
4100-59438,7/3/2011,MCGC,BTLH,F,AHY,2011,"7/20, 3.45g","8/2, 3.4g","8/7, 3.55g",,,,,,,,,,,,,,,
4100-59439,7/3/2011,MCGC,BTLH,F,AHY,2011,"7/6, 3.3g","7/15, 3.3g",,,,,,,,,,,,,,,,
4100-59444,7/3/2011,HPK2,BTLH,F,AHY,2011,"7/13, 3.6g",,,,,,,,,,,,,,,,,
4100-59445,7/3/2011,HPK2,BTLH,F,AHY,2011,"8/1, 3.66g at MCGC",,,,,,,,,,,,,,,,,
4100-59460,7/5/2011,MCGC,BTLH,F,AHY,2011,"7/12, 3.47g","7/22, 4.3g","7/23, 3.58g","8/1, 3.4g","8/5, 3.4g","8/12, 3.5g","8/26, 3.5g",,,,,,,,,,,
4100-59462,7/5/2011,MP1,BTLH,F,AHY,2011,"7/14, 3.68g",,,,,,,,,,,,,,,,,
4100-59464,7/5/2011,MP1,BTLH,F,AHY,2011,"7/14, 3.6g",,,,,,,,,,,,,,,,,
4100-59466,7/5/2011,MP1,BTLH,F,AHY,2011,"7/14, 3.55g",,,,,,,,,,,,,,,,,
4100-59471,7/6/2011,MCGC,BTLH,F,AHY,2011,"7/12, 3.54g 2X",,,,,,,,,,,,,,,,,
4100-59480,7/8/2011,MP1,BTLH,F,AHY,2011,"7/30, 3.5g","8/23, 3.65g",,,,,,,,,,,,,,,,
4100-59482,7/8/2011,MP1,BTLH,F,AHY,2011,"7/14, 3.3g",,,,,,,,,,,,,,,,,
4100-59484,7/9/2011,GNMTN,BTLH,F,AHY,2011,"7/9, again",,,,,,,,,,,,,,,,,
4100-59490,7/9/2011,KV1,BTLH,F,AHY,2011,"7/9, 4.2g E8",,,,,,,,,,,,,,,,,p10 3.4mm<p9
4100-59497,7/22/2011,MP1,RUHU,M,AHY,2011,"7/22, again ",,,,,,,,,,,,,,,,,
4100-59499,7/23/2011,MCGC,RUHU,M,AHY,2011,"7/23, again 3X",,,,,,,,,,,,,,,,,
4100-59501,7/9/2011,KV1,BTLH,F,AHY,2011,"8/17, 3.75g",,,,,,,,,,,,,,,,,
4100-59502,7/9/2011,KV1,BTLH,F,AHY,2011,"8/3, 3.41g",,,,,,,,,,,,,,,,,
4100-59504,7/10/2011,MCGC,BTLH,F,AHY,2011,"7/30, 3.4g","8/5, 3.6g",,,,,,,,,,,,,,,,
4100-59518,7/14/2011,MP1,BTLH,F,AHY,2011,"7/22, 3.74g",,,,,,,,,,,,,,,,,
4100-59519,7/14/2011,MP1,BTLH,F,AHY,2011,"8/6, 3.52g",,,,,,,,,,,,,,,,,
4100-59520,7/14/2011,MP1,BTLH,F,AHY,2011,"7/30, 3.3g",,,,,,,,,,,,,,,,,
4100-59524,7/15/2011,MCGC,BTLH,F,AHY,2011,"7/20, 3.5g",,,,,,,,,,,,,,,,,
4100-59525,7/15/2011,MCGC,BTLH,F,AHY,2011,"7/20, 3.83g","7/22, 3.39g",,,,,,,,,,,,,,,,
4100-59527,7/15/2011,MCGC,BTLH,F,AHY,2011,"7/20, 3.84g","8/5, 3.9g at CC3",,,,,,,,,,,,,,,,
4100-59530,7/15/2011,MCGC,BTLH,F,AHY,2011,"7/30, 3.9g",,,,,,,,,,,,,,,,,
4100-59531,7/15/2011,MCGC,BTLH,F,AHY,2011,"7/21, 3.43g","8/5, 3.6g at CC3","8/12, 4.1g",,,,,,,,,,,,,,,
4100-59532,7/15/2011,MCGC,BTLH,F,AHY,2011,"7/23, 3.3g",,,,,,,,,,,,,,,,,
4100-59533,7/15/2011,MCGC,BTLH,F,AHY,2011,"8/1, 3.4g",,,,,,,,,,,,,,,,,
4100-59534,7/15/2011,MCGC,BTLH,F,AHY,2011,"7/23, 3.3g",,,,,,,,,,,,,,,,,
4100-59541,7/17/2011,GNMTN,BTLH,F,AHY,2011,"8/17, nw at HOLZ",,,,,,,,,,,,,,,,,
4100-59546,7/17/2011,KV1,BTLH,F,AHY,2011,"8/10, 3.65g",,,,,,,,,,,,,,,,,
4100-59547,7/17/2011,KV1,BTLH,F,AHY,2011,"7.24, 3.4g",,,,,,,,,,,,,,,,,
4100-59548,7/17/2011,KV1,BTLH,F,AHY,2011,"7/24, 3.7g","8/10, 3.4g",,,,,,,,,,,,,,,,
4100-59556,7/19/2011,HPK2,BTLH,F,AHY,2011,"7/20, 3.11g at MCGC",,,,,,,,,,,,,,,,,
4100-59559,7/20/2011,MCGC,BTLH,F,AHY,2011,"7/23, 3.1g","8/1, 3.26g","8/2, 3.25g","8/5, 3.2g","8/7, 3.1g","8/12, 3.1g",,,,,,,,,,,,
4100-59560,7/20/2011,MCGC,BTLH,F,AHY,2011,"7/20, again",,,,,,,,,,,,,,,,,
4100-59566,7/21/2011,MCGC,BTLH,F,AHY,2011,"7/21, 3.19g",,,,,,,,,,,,,,,,,
4100-59567,7/21/2011,MCGC,BTLH,F,AHY,2011,"7/30, 3.9g","8/1, 3.4g","8/13, 3.8g","8/12, 3.5g","8/15, 3.6g",,,,,,,,,,,,,
4100-59573,7/22/2011,MCGC,BTLH,F,AHY,2011,"8/12, 3.5g",,,,,,,,,,,,,,,,,
4100-59574,7/22/2011,MCGC,BTLH,F,AHY,2011,"7/30, 3.3g","8/1, 3.5g 2X","8/2, 3.25g","8/7, 3.27g","8/12, 3.3g","8/20, 3.4g","8/22, nw",,,,,,,,,,,
4100-59576,7/22/2011,MCGC,BTLH,F,AHY,2011,"7/30, 3.4g",,,,,,,,,,,,,,,,,
4100-59581,7/22/2011,MP1,BTLH,F,AHY,2011,"8/19, 3.3g",,,,,,,,,,,,,,,,,
4100-59582,7/22/2011,MP1,BTLH,F,AHY,2011,"8/13, 3.6g",,,,,,,,,,,,,,,,,
4100-59584,7/23/2011,MCGC,BTLH,F,AHY,2011,"7/26, 3.4g","8/5, 3.24g",,,,,,,,,,,,,,,,
4100-59585,7/22/2011,MCGC,BTLH,F,AHY,2011,"7/26, 3.3g",,,,,,,,,,,,,,,,,
4100-59588,7/24/2011,KV1,BTLH,F,AHY,2011,"8/2, 3.82g","8/5, 3.3g",,,,,,,,,,,,,,,,
4100-59604,8/2/2011,MCGC,BTLH,F,HY,2011,"8/5, 3.4g",,,,,,,,,,,,,,,,,
4100-59607,8/2/2011,MCGC,BTLH,F,AHY,2011,"8/2, again",,,,,,,,,,,,,,,,,
4100-59611,8/2/2011,MCGC,BTLH,F,HY,2011,"8/7, 3.0g",,,,,,,,,,,,,,,,,
4100-59624,8/5/2011,MCGC,BTLH,F,AHY,2011,"8/7, 3.6g","8/12, 3.2g","8/15, 3.5g","8/15, 3.1g",,,,,,,,,,,,,,
4100-59625,8/5/2011,MCGC,BTLH,F,AHY,2011,"8/11, 3.4g","8/20, 3.5g",,,,,,,,,,,,,,,,
4100-59633,8/6/2011,MP1,BTLH,F,AHY,2011,"8/6, 3.45g",,,,,,,,,,,,,,,,,
4100-59634,8/6/2011,MP1,BTLH,F,AHY,2011,"8/23, 3.7g",,,,,,,,,,,,,,,,,
4100-59637,8/6/2011,MP1,BTLH,F,AHY,2011,"8/13, 3.53g",,,,,,,,,,,,,,,,,
4100-59638,8/7/2011,MCGC,BTLH,F,AHY,2011,"8/13, 3.22g",,,,,,,,,,,,,,,,,
4100-59648,8/6/2011,MP1,BTLH,F,AHY,2011,"8/19, nw",,,,,,,,,,,,,,,,,
4100-59668,7/24/2011,HOLZ,BTLH,F,AHY,2011,"8/10, 3.8g",,,,,,,,,,,,,,,,,
