Band Number,Date,Time,Site,Bander,Species,Sex,Age,Mass,Wing Chord,Culmen,r1 Length ,r5 Width,r1-5 Wear,Gorget,Throat,Grooves,Comments
5000-11523,5/31/2003,659,MCGC,FE,BTLH,M,AHY,3.3,49.7,17.3,31,4,"M, r5",,,,
5000-11524,5/31/2003,711,MCGC,FE,BTLH,M,AHY,3.3,49.4,17.7,,,,,,,
5000-11525,5/31/2003,1940,MCGC,FE,BTLH,F,AHY,3.6,49.5,17.5,30,5,,,M-H,,
5000-11526,6/1/2003,609,MCGC,FE,BTLH,F,AHY,3.6,50.1,18,31,5,,,,,
5000-11527,6/1/2003,621,MCGC,FE,BTLH,M,AHY,3.4,48.9,19.5,28,5,,,,,
5000-11528,6/1/2003,633,MCGC,FE,BTLH,M,AHY,3.3,50.8,17.5,20.5,5.5,,,,,
5000-11529,6/1/2003,728,MCGC,FE,BTLH,M,AHY,3.2,50.4,17.5,27,5,,,,,
5000-11530,6/1/2003,753,MCGC,FE,BTLH,M,AHY,3,50.1,17,28,5.5,,,,,
5000-11531,6/4/2003,550,MCGC,FE,BTLH,F,AHY,3.3,49.9,18.5,28,5,,2 C,,,
5000-11532,6/4/2003,614,MCGC,FE,BTLH,M,AHY,3.4,49.1,17,29,5,,,,,
5000-11533,6/4/2003,620,MCGC,FE,BTLH,F,AHY,3.2,51.8,18.8,,,,,,,Early Release
5000-11534,6/4/2003,628,MCGC,FE,BTLH,M,AHY,3.2,50.3,18,30.1,5,,,,,
5000-11535,6/4/2003,655,MCGC,FE,BTLH,M,AHY,3.4,49.7,17.8,29.5,4.8,,,,,
5000-11536,6/4/2003,723,MCGC,FE,BTLH,F,AHY,3.8,51,18.5,29,6,,1 C,,,
5000-11537,6/4/2003,742,MCGC,FE,BTLH,F,AHY,3.4,50.4,19.6,28,5.5,,,,,
5000-11538,6/4/2003,759,MCGC,FE,BTLH,F,AHY,3.5,50.9,19.5,29,5.5,VH,,,,
5000-11539,6/4/2003,808,MCGC,FE,BTLH,F,AHY,3.6,49,19,29.2,5,VH,,,,
5000-11540,6/4/2003,1920,MCGC,FE,BTLH,M,AHY,3.2,50.7,16.2,32,5,,,,,
5000-11541,6/4/2003,1930,MCGC,TE,BTLH,F,AHY,3.7,49.5,19,28,,,8 C,,,
5000-11542,6/4/2003,1930,MCGC,FE,BTLH,F,AHY,3.4,50.2,18.8,30,6,,,,,
5000-11543,6/4/2003,1950,MCGC,TE,BTLH,F,AHY,3.3,51.7,18.2,31,5.5,M,,H,,
5000-11544,6/4/2003,1958,MCGC,TE,BTLH,F,AHY,3.4,49.9,19,33,5,,,,,
5000-11545,6/4/2003,1958,MCGC,FE,BTLH,F,AHY,4.1,51.3,18.5,27.2,5.5,,,,,
5000-11546,6/5/2003,549,MCGC,FE,BTLH,F,AHY,3.6,50.4,19,26,5.5,,,,,
5000-11547,6/5/2003,607,MCGC,FE,BTLH,M,AHY,3.5,50.3,18,27.5,5,,,,,
5000-11548,6/5/2003,619,MCGC,FE,BTLH,F,AHY,4.5,49.8,19,26,5.5,L,,,,Egg-8
5000-11549,6/5/2003,633,MCGC,FE,BTLH,F,AHY,3.3,50,18,28.5,6,,6 C,,,
5000-11550,6/5/2003,652,MCGC,FE,BTLH,F,AHY,3.7,51.5,19,29.5,6,,,,,
5000-11551,6/5/2003,702,MCGC,FE,BTLH,F,AHY,3.7,51.3,18.3,27,6,,,M,,
5000-11552,6/5/2003,719,MCGC,FE,BTLH,F,AHY,3.3,48.4,18.2,27.5,5.3,,,VL,,
5000-11553,6/5/2003,730,MCGC,FE,BTLH,M,AHY,3.2,49.6,18,28.5,4.8,,,,,
5000-11554,6/5/2003,758,MCGC,FE,BTLH,F,AHY,3.6,49.7,19,30.5,6,,,,,
5000-11555,6/5/2003,805,MCGC,FE,BTLH,M,AHY,3.1,49.5,17,29.5,5,,,,,
5000-11556,6/12/2003,536,MCGC,FE,BTLH,F,AHY,3.5,51.1,18,30.5,5,,,M,,Egg-7
5000-11557,6/12/2003,550,MCGC,FE,BTLH,F,AHY,3.3,50.4,18.5,29,5.5,,,,,
5000-11558,6/12/2003,616,MCGC,FE,BTLH,F,AHY,3.2,50.6,18.5,29,5.5,"M, r5",8 C,,,
5000-11559,6/12/2003,630,MCGC,FE,BTLH,M,AHY,3,50.7,17.5,29,5,,,,,
5000-11560,6/12/2003,643,MCGC,FE,BTLH,F,AHY,4.1,48.5,18,30,5.8,,,,,Egg-8
5000-11561,6/12/2003,652,MCGC,FE,BTLH,M,AHY,3.2,50.5,18,31,4.5,,,,,
5000-11562,6/12/2003,700,MCGC,TE,BTLH,M,AHY,3,48.4,17.9,28,4.5,,,,,
5000-11563,6/12/2003,705,MCGC,TE,BTLH,F,AHY,3.6,48.9,17.5,30.5,7,,,,,
5000-11564,6/12/2003,710,MCGC,TE,BTLH,M,AHY,3.8,49.8,17.7,24,,,,,,Molt r1-5 left
5000-11565,6/12/2003,715,MCGC,TE,BTLH,F,AHY,3.2,51.3,19.4,27,5,H,,,,
5000-11566,6/13/2003,539,MCGC,FE,BTLH,F,AHY,3,50.1,18,28,5.5,,,VL,,
5000-11567,6/13/2003,610,MCGC,TE,BTLH,F,AHY,4.1,48.6,18.7,31,6,,,,,
5000-11568,6/13/2003,622,MCGC,FE,BTLH,F,AHY,3.1,50.1,19,29,5.5,,,H,,
5000-11569,6/13/2003,634,MCGC,TE,BTLH,M,AHY,3.5,49.5,17.3,32,5,,,,,
5000-11570,6/13/2003,645,MCGC,FE,BTLH,M,AHY,3,48.5,17,31,4.5,,,,,
5000-11571,6/13/2003,649,MCGC,TE,BTLH,F,AHY,3.9,50.8,18.9,30,6,,,,,Egg-8
5000-11572,6/13/2003,650,MCGC,FE,BTLH,M,AHY,3.1,49,17.5,31.5,5,,,,,
5000-11573,6/13/2003,700,MCGC,TE,BTLH,M,AHY,3.3,49.5,17.1,33,5,,,,,
5000-11575,6/13/2003,1855,MCGC,FE,BTLH,M,AHY,3.2,49.2,18.2,30.5,5,,,,,
5000-11576,6/13/2003,705,MCGC,TE,BTLH,F,AHY,3.4,48.5,18.4,29,6,,,,,
5000-11577,6/13/2003,1906,MCGC,FE,BTLH,M,AHY,3.5,50.6,18,31,5,,,,,
5000-11578,6/14/2003,546,MCGC,FE,BTLH,F,AHY,4.2,49.8,18,30,5.7,,1 C,,,Egg-8
5000-11579,6/14/2003,615,MCGC,FE,BTLH,M,AHY,3.4,49.9,17,30.5,5.1,,,,,
5000-11580,6/14/2003,627,MCGC,FE,BTLH,M,AHY,3.4,51.1,19,30.4,5,,,,,
5000-11581,6/14/2003,643,MCGC,FE,BTLH,M,AHY,3.1,49.3,17,29,5,,,,,
5000-11582,6/14/2003,653,MCGC,FE,BTLH,F,AHY,3.8,49.4,19.5,28,6,,1 C,,,Egg-7 (possible)
5000-11583,6/14/2003,653,MCGC,TE,BTLH,F,AHY,4.4,48.1,19.3,30,5,M,,,,
5000-11584,6/14/2003,1843,MCGC,FE,BTLH,F,AHY,3.6,51,19,28.5,6,,,,,
5000-11585,6/14/2003,1900,MCGC,FE,BTLH,M,AHY,3.5,49.8,17.5,29,5,,,,,
5000-11586,6/14/2003,1908,MCGC,FE,BTLH,F,AHY,3.6,51.5,19.5,28.5,5,L,,,,
5000-11587,6/14/2003,1908,MCGC,FE,BTLH,F,AHY,3.6,49.6,18.5,29.5,5.5,M,,,,"Molt, r3, rt."
5000-11588,6/14/2003,1910,MCGC,FE,BTLH,M,AHY,3.4,49.4,17,30.2,5,L,,L,,Egg-7 (possible)
5000-11589,6/14/2003,1930,MCGC,FE,BTLH,F,AHY,4.1,51.8,18.5,29.2,6,,,,,
5000-11590,6/14/2003,1940,MCGC,FE,BTLH,M,AHY,3.2,49.4,18,31,5,,,,,
5000-11591,6/15/2003,647,MCGC,FE,BTLH,M,AHY,3.4,48.6,18.2,31.8,5,,,,,
5000-11592,6/15/2003,710,MCGC,FE,BTLH,M,AHY,3.3,49.7,17,29.5,4.6,,,,,
5000-11593,6/15/2003,728,MCGC,FE,BTLH,F,AHY,3.6,50.3,18.5,30.2,5,,,,,
5000-11594,6/15/2003,735,MCGC,FE,BTLH,M,AHY,3.5,49.5,18,27.5,5,,,,,"r4-5, white tips"
5000-11595,6/15/2003,738,MCGC,TE,BTLH,M,AHY,3.3,51,17.6,34,5,,,,,
5000-11596,6/15/2003,753,MCGC,TE,BTLH,M,AHY,3.3,48.7,18.2,30,6,,,,,
5000-11597,6/15/2003,805,MCGC,TE,BTLH,M,AHY,3.4,50.6,17.1,34,5.5,,,,,
5000-11598,6/15/2003,815,MCGC,TE,BTLH,M,AHY,3,48.9,17.1,32,6,,,,,
5000-11599,6/15/2003,1845,MCGC,TE,BTLH,F,AHY,4.2,48.5,20,31,5,,,,,
5000-11600,6/15/2003,820,MCGC,FE,BTLH,M,AHY,3.1,49.1,18,29,4.5,,,,,
5000-11601,6/15/2003,1853,MCGC,TE,BTLH,F,AHY,3.9,50.1,17.9,32,6,,,,,Egg-7
5000-11602,6/15/2003,1906,MCGC,TE,BTLH,M,AHY,3.3,48.3,17,33,5,,,,,
5000-11603,6/15/2003,1910,MCGC,TE,BTLH,M,AHY,3.8,47.4,16,31,5,,,,,
5000-11604,6/15/2003,1920,MCGC,TE,BTLH,F,AHY,3.7,50.3,18.1,32,6,,3 C,H,,
5000-11605,6/15/2003,1925,MCGC,TE,BTLH,F,AHY,4.2,50.8,18.6,31,6,,,,,
5000-11606,6/15/2003,1935,MCGC,FE,BTLH,F,AHY,4.2,51.1,18.1,29.8,6,,,,,
5000-11607,6/15/2003,1943,MCGC,TE,BTLH,F,AHY,3.8,49.7,19,30,6,,,,,
5000-11608,6/16/2003,625,MCGC,FE,BTLH,F,AHY,4.1,50.8,18.4,31.3,5.8,L,,,,Egg-7
5000-11609,6/16/2003,637,MCGC,FE,BTLH,F,AHY,4.1,51.5,18,31.1,5.8,,,,,
5000-11610,6/16/2003,650,MCGC,FE,BTLH,M,AHY,3.4,51.6,17,31,4.5,,,,,
5000-11611,6/16/2003,703,MCGC,FE,BTLH,M,AHY,3.2,46.5,17.2,35,5,,,,,
5000-11612,6/16/2003,720,MCGC,TE,BTLH,M,AHY,3.3,46.8,17.4,31,5,,,,,
5000-11613,6/16/2003,721,MCGC,FE,BTLH,M,AHY,3.2,50.2,17.5,29.5,5,,,,,
5000-11614,6/16/2003,722,MCGC,TE,BTLH,F,AHY,3.7,49.9,17.6,32,6,,,,,
5000-11615,6/16/2003,723,MCGC,TE,BTLH,F,AHY,,50,18.8,30,5.5,,,,,did not weigh
5000-11616,6/20/2003,1912,MCGC,FE,BTLH,M,AHY,3.2,49.7,18,29.5,5.4,,,,,
5000-11617,6/20/2003,1920,MCGC,TE,BTLH,F,AHY,3.6,52.2,18.4,32,5,,,,,
5000-11618,6/20/2003,1920,MCGC,FE,BTLH,F,AHY,3.9,50.1,18.8,30,4.9,M-H,,,,
5000-11619,6/20/2003,1932,MCGC,TE,BTLH,F,AHY,4.3,48.3,18.2,30,5,,,,,Egg-7
5000-11620,6/20/2003,1935,MCGC,FE,BTLH,F,AHY,3.6,49.9,18.5,29.3,5.5,,,M,,
5000-11621,6/20/2003,1959,MCGC,FE,BTLH,F,AHY,3.8,51.3,18,30,5.5,,,,,
5000-11622,6/20/2003,1950,MCGC,FE,BTLH,F,AHY,3.8,51.6,19.5,28.5,5.5,,,,,
5000-11623,6/20/2003,2005,MCGC,TE,BTLH,F,AHY,3.4,49.3,18.1,31,5,M,,,,
5000-11624,6/20/2003,2010,MCGC,FE,BTLH,F,AHY,3.5,49.5,19,30.1,5.5,,,,,
5000-11625,6/21/2003,607,MCGC,FE,BTLH,F,AHY,3.4,50.9,18,27,5,,,,,
5000-11626,6/21/2003,624,MCGC,FE,BTLH,M,AHY,3.1,49.8,17,29.5,5,,,,,
5000-11627,6/21/2003,722,MCGC,FE,BTLH,M,AHY,3.4,48.9,18.9,31,5,,,,,
5000-11628,6/21/2003,650,MCGC,TE,BTLH,F,AHY,3.1,49.6,19.8,30,6,,,,,
5000-11629,6/21/2003,1818,MCGC,FE,BTLH,F,AHY,3.7,51.4,18,31.5,5.5,,,,,
5000-11630,6/21/2003,1830,MCGC,FE,BTLH,M,AHY,3.3,49.3,18,29.5,5,,,,,
5000-11631,6/21/2003,1840,MCGC,FE,BTLH,M,AHY,3.1,48.4,17,29.5,5,,,,,
5000-11632,6/22/2003,610,MCGC,FE,BTLH,M,AHY,3.1,49.5,17.5,28.8,4.5,,,,,
5000-11633,6/22/2003,630,MCGC,FE,BTLH,M,AHY,3.6,48.9,18,28.3,5,,,,,
5000-11634,6/22/2003,628,MCGC,TE,BTLH,M,AHY,3,48.7,17,28,6,,,,,
5000-11635,6/22/2003,640,MCGC,FE,BTLH,F,AHY,3.5,51.3,18,29,4.8,L,,,,
5000-11636,6/22/2003,723,MCGC,TE,BTLH,M,AHY,3.2,51,19.3,31,5,,,,,
5000-11637,6/22/2003,655,MCGC,FE,BTLH,M,AHY,3.3,49.4,18.5,29.2,4.8,,,,,
5000-11638,6/22/2003,744,MCGC,TE,BTLH,M,AHY,3.5,49.8,18.6,30,5,,,,,
5000-11639,6/22/2003,758,MCGC,FE,BTLH,M,AHY,3,49.8,17.5,28,4.8,,,,,
5000-11640,6/26/2003,1929,MCGC,FE,BTLH,F,AHY,3.5,50.4,18.6,29.8,5.5,,7 C,,,
5000-11641,6/26/2003,1935,MCGC,TE,BTLH,F,AHY,3.5,50.5,19.4,32,6,,1 C,,,
5000-11642,6/26/2003,1942,MCGC,FE,BTLH,F,AHY,3.8,50.6,19,30,5.2,,,,,
5000-11643,6/26/2003,2005,MCGC,TE,BTLH,F,AHY,4.2,50.6,17.9,30,6,,4 C,,,Egg-7 (possible)
5000-11644,6/27/2003,605,MCGC,FE,BTLH,F,AHY,3.4,49.3,18,26.2,5.5,,,,,
5000-11645,6/27/2003,654,MCGC,FE,BTLH,F,AHY,3.5,50.3,18.5,28,5.8,,,,,
5000-11646,6/27/2003,711,MCGC,TE,BTLH,F,AHY,3.4,50.5,19.4,30.5,6,,1 C,,,
5000-11647,6/27/2003,729,MCGC,FE,BTLH,F,AHY,3.2,51,19.4,28,5.8,,4 L,,,
5000-11648,6/27/2003,1956,MCGC,FE,BTLH,F,AHY,3.5,50.4,18,28,6,,Many,,,L. side
5000-11649,6/28/2003,553,MCGC,FE,BTLH,F,AHY,3.7,49.4,19,27.8,6,,,,,
5000-11650,6/28/2003,607,MCGC,FE,BTLH,F,AHY,3.5,51.2,18,28.3,5.2,,,H,,
5000-11651,6/28/2003,652,MCGC,FE,BTLH,F,AHY,3.9,50.3,18,28,5.1,,,,,Egg-7+
5000-11652,6/28/2003,703,MCGC,FE,BTLH,F,AHY,3.2,50.6,19.5,30,5,,,,,
5000-11653,6/28/2003,715,MCGC,TE,BTLH,F,AHY,3.4,50.9,19.3,31,6,H,,,,
5000-11654,6/28/2003,725,MCGC,TE,BTLH,M,AHY,3.1,48.1,18,30,4.5,,,,,
5000-11655,6/28/2003,715,MCGC,FE,BTLH,F,AHY,3.7,50.8,19.5,28.5,5.6,,,,,
5000-11656,6/28/2003,746,MCGC,TE,BTLH,F,AHY,3.6,48.7,19.7,31,6,,,,,Egg-7
5000-11657,6/28/2003,1925,MCGC,FE,BTLH,F,AHY,3.6,51.7,17.5,29.8,6,,,,,
5000-11658,6/28/2003,746,MCGC,FE,BTLH,F,AHY,3.2,49.5,18.5,29,6,,,,,
5000-11659,6/29/2003,700,MCGC,FE,BTLH,F,AHY,3.8,50.6,18.7,27,5.8,,,,,
5000-11660,6/29/2003,717,MCGC,FE,BTLH,F,AHY,3.6,51,20.1,30.2,5.2,,2 C,,,
5000-11661,6/29/2003,725,MCGC,TE,BTLH,F,AHY,3.4,48.9,18.5,30,5,,,,,Egg-8
5000-11662,6/29/2003,730,MCGC,FE,BTLH,F,AHY,3.8,49.1,19,31.2,5.3,,,,,Egg-7 (possible)
5000-11574,7/3/2003,748,MCGC,FE,RUHU,F,AHY,3.4,44.6,17.5,26.2,3.7,,,,,First RUHU
5000-11664,7/3/2003,619,MCGC,FE,BTLH,M,AHY,3.3,50.6,17.8,29.8,5,,,,,White spots-r5 tip
5000-11665,7/3/2003,619,MCGC,FE,BTLH,M,AHY,3.3,50.1,17.5,29.8,4.5,,,,,
5000-11666,7/3/2003,655,MCGC,FE,BTLH,M,AHY,3.4,50.5,18.4,30.1,4.8,,,,,
5000-11667,7/3/2003,748,MCGC,TE,BTLH,M,AHY,3.2,50.2,17.1,33,5,,,,,
5000-11663,7/4/2003,701,MCGC,FE,BTLH,F,AHY,3.6,52,19,28.7,5.5,,1 L,,,"Pollen, base of bill"
5000-11668,7/4/2003,600,MCGC,FE,RUHU,M,AHY,4,40.8,16,26.5,2.5,,,,,
5000-11669,7/4/2003,1756,MCGC,FE,BTLH,F,AHY,3.9,49.7,19,30.2,5,,5 C,,,gaping/released OK
5000-11670,7/4/2003,730,MCGC,FE,RUHU,F,AHY,3.6,44.5,17.8,28.5,3.1,,6 C,,,very small gorget feathers
5000-11671,7/4/2003,1720,MCGC,FE,RUHU,M,AHY,4,40.1,17,29,3,,,,,pine sap on top of bill
5000-11672,7/4/2003,1741,MCGC,FE,RUHU,M,AHY,3.5,39.7,16.2,30.1,2.5,,,,,
5000-11673,7/4/2003,1812,MCGC,TE,RUHU,M,AHY,3.4,38.6,16.6,26,2.5,,,,,pollen on bill
5000-11674,7/4/2003,1834,MCGC,TE,BTLH,F,AHY,3.9,48.6,19.8,28,6,L,,,,
5000-11675,7/4/2003,1845,MCGC,TE,RUHU,F,AHY,4.6,43.3,18,26,3.5,,,,,
5000-11676,7/4/2003,1900,MCGC,FE,BTLH,F,AHY,3.6,50.2,18.5,30.2,5.5,,,,,
5000-11677,7/5/2003,610,MCGC,FE,RUHU,M,AHY,3.5,40.1,16.9,28,2.8,,,,,
5000-11678,7/5/2003,633,MCGC,FE,RUHU,M,AHY,3.5,39.7,16,26.2,2.5,,,,,
5000-11679,7/5/2003,644,MCGC,FE,BTLH,M,AHY,3.2,48.2,16.1,28.2,4.8,,,,,
5000-11680,7/5/2003,707,MCGC,TE,BTLH,F,AHY,3.5,49.4,,29,6,,,H,,escaped 
5000-11681,7/5/2003,737,MCGC,FE,RUHU,M,AHY,3.3,40.9,16,25.2,2.9,,,,,
5000-11682,7/5/2003,725,MCGC,FE,BTLH,F,AHY,3.7,51.4,17.8,26.5,5.8,,3 C,,,
5000-11683,7/5/2003,717,MCGC,TE,BTLH,F,AHY,3.1,49.9,19.1,29,6,,,,,
5000-11684,7/5/2003,750,MCGC,FE,BTLH,F,AHY,3.2,49.4,17,29,6,,,,,
5000-11685,7/5/2003,1739,MCGC,FE,RUHU,M,AHY,3.6,39.7,16,29,2.5,,,,,
5000-11686,7/5/2003,1740,MCGC,TE,RUHU,F,AHY,4.3,44.6,16.6,27.5,3,,,,,pollen on bill
5000-11687,7/5/2003,1752,MCGC,TE,RUHU,F,AHY,4.2,42.6,17.1,28,3,,many,,,
5000-11688,7/5/2003,1759,MCGC,TE,RUHU,F,AHY,3.5,43.6,16.9,29,3,,,,,
5000-11689,7/5/2003,1803,MCGC,TE,RUHU,F,AHY,4.2,44.5,17,28,3,,,,,
5000-11690,7/5/2003,1944,CC2,FE,BTLH,F,AHY,3.5,51.9,20,29,6,,,,,
5000-11691,7/5/2003,1945,CC2,FE,BTLH,F,AHY,3.6,51.8,18,30.3,5.5,"L, both r3",,,,
5000-11692,7/5/2003,2005,CC2,FE,BTLH,F,AHY,3.4,51.2,18.5,29.5,6,,,,,
5000-11693,7/6/2003,600,MCGC,FE,BTLH,M,AHY,3.4,49.8,16.5,29.8,4.5,,,,,
5000-11694,7/6/2003,611,MCGC,FE,BTLH,M,AHY,3.5,51.3,17,29.5,4.1,,,,,
5000-11695,7/6/2003,635,MCGC,FE,BTLH,F,AHY,3.7,50.8,18.4,28.8,5,,,,,pollen on top of bill
5000-11696,7/6/2003,836,MCGC,FE,BTLH,M,AHY,3.4,50.1,17.5,31,4.8,,,,,
5000-11697,7/6/2003,640,MCGC,TE,RUHU,M,AHY,3.5,38.1,16.6,28,2.5,,,,,
5000-11698,7/6/2003,1755,CC2,FE,BTLH,F,AHY,3.3,49.5,19.5,30,5.8,,,,,
5000-11699,7/6/2003,1925,MCGC,FE,BTLH,F,AHY,3.8,51.1,19.5,29.6,6,,,,,
5000-11700,7/6/2003,1934,MCGC,FE,RUHU,M,AHY,3.7,41,16,27,2.5,,,,,
5000-11701,7/6/2003,1945,MCGC,FE,RUHU,F,AHY,3.7,44,18.1,27.5,3.3,,,,,
5000-11702,7/7/2003,626,MCGC,TE,BTLH,F,AHY,3.6,49,18.3,30,6,,,,,
5000-11703,7/7/2003,604,MCGC,FE,RUHU,M,AHY,3.5,40,16,27,2.5,,,,,
5000-11704,7/7/2003,545,MCGC,FE,RUHU,F,AHY,3.4,43.5,18.5,25.5,3,,,,,
5000-11705,7/7/2003,612,MCGC,TE,RUHU,M,AHY,3.3,39.5,15.7,29,2.5,,,,,
5000-11706,7/7/2003,630,MCGC,FE,BTLH,F,AHY,3.8,51,19.8,29.5,5.5,,,,,hvy. pollen on bill
5000-11707,7/7/2003,643,MCGC,TE,BTLH,M,AHY,3.3,48.5,17.1,33,5,,,,,
5000-11708,7/7/2003,700,MCGC,TE,RUHU,F,AHY,3.7,42.8,17.2,26,4,,,,,
5000-11709,7/7/2003,712,MCGC,TE,BTLH,M,AHY,3.5,49.9,17.5,29.5,5,,,,,
5000-11710,7/7/2003,720,MCGC,TE,BTLH,F,AHY,3.6,49,19,31,6,,,M,60%,"pollen, broad base of bill. Prob AHY"
5000-11711,7/7/2003,743,MCGC,FE,BTLH,M,AHY,3.8,51.2,17,29,4.5,,,,,
5000-11712,7/8/2003,1910,MCGC,TE,CAHU,M,AHY,2.9,38,,19,3,,,,,
5000-11713,7/8/2003,1915,MCGC,TE,RUHU,M,AHY,3.5,40.9,14,25,3,,,,,
5000-11714,7/8/2003,1925,MCGC,TE,RUHU,M,AHY,3.5,40,15.6,28,3,,,,,
5000-11715,7/10/2003,627,MCGC,FE,RUHU,M,AHY,3.6,40.1,15.3,23.6,2.2,,,,,
5000-11716,7/10/2003,632,MCGC,FE,BTLH,F,AHY,3.6,50.9,19,28,5,,,,,
5000-11717,7/10/2003,645,MCGC,FE,BTLH,F,AHY,3.9,49.9,17.5,29,5,M,,,,bill W/broad base~2.9mm
5000-11718,7/10/2003,700,MCGC,FE,BTLH,F,AHY,4.4,50.7,18.5,28.1,5.1,,,,,
5000-11719,7/10/2003,702,MCGC,FE,BTLH,F,AHY,3.5,50.3,19.2,30.1,5,,,,,
5000-11720,7/10/2003,658,MCGC,FE,RUHU,F,AHY,3.4,43.5,18,26.9,4,,,,,
5000-11721,7/10/2003,1807,MCGC,FE,RUHU,M,AHY,4,40.2,16.9,29,2.2,,,,,
5000-11722,7/10/2003,720,MCGC,FE,RUHU,F,AHY,3.6,43.6,18,26,3.2,,,,,
5000-11723,7/10/2003,738,MCGC,FE,BTLH,F,AHY,4.4,49.3,18.5,30,6,,,,,
5000-11724,7/10/2003,740,MCGC,FE,RUHU,F,AHY,3.8,45,17.5,27,3.6,,,,,
5000-11725,7/10/2003,750,MCGC,TE,BTLH,F,AHY,4.3,50.3,19.5,30,6,,,,,missing some throat feathers
5000-11727,7/10/2003,1807,MCGC,TE,BTLH,F,AHY,4.1,50,19.7,29,6,,,,,Egg-8
5000-11728,7/10/2003,1815,MCGC,TE,BTLH,F,AHY,4,49.5,17.9,33,5.5,,,,,
5000-11729,7/10/2003,1820,MCGC,TE,BTLH,F,AHY,3.7,49.3,18,30,5.5,H,,,,
5000-11730,7/10/2003,1845,MCGC,FE,RUHU,M,AHY,3.8,41,16,27.5,2.5,,,,,
5000-11731,7/10/2003,1850,MCGC,TE,BTLH,F,AHY,4,50.5,17.1,30.5,6,,,,,
5000-11774,7/10/2003,1901,MCGC,TE,BTLH,M,AHY,3.7,48.5,18.2,32,5,,,,,
5000-11732,7/11/2003,556,MCGC,FE,BTLH,F,AHY,4.5,51.8,20,29.5,5.8,,8 C,,,
5000-11733,7/11/2003,603,MCGC,TE,RUHU,M,AHY,4.1,39.9,15.2,29,3,,,,,
5000-11734,7/11/2003,603,MCGC,FE,BTLH,F,AHY,3.5,50.5,19,30,6.1,L,,,,
5000-11735,7/11/2003,629,MCGC,TE,BTLH,F,AHY,3.7,50.1,18.5,29.5,5.4,,,,,
5000-11736,7/11/2003,707,MCGC,TE,RUHU,F,AHY,4.1,43.2,17,26,4,,,,,
5000-11737,7/11/2003,640,MCGC,TE,BTLH,F,AHY,4,51.7,17.5,30,6,H,,,,
5000-11738,7/11/2003,640,MCGC,FE,BTLH,F,AHY,3.4,50.1,18,28.9,5.5,M,,,,
5000-11739,7/11/2003,641,MCGC,TE,BTLH,F,AHY,3.8,50,18.7,31,6,,,,,
5000-11740,7/11/2003,707,MCGC,FE,BTLH,F,AHY,3.8,49.8,18,29.5,6,L,,,,
5000-11741,7/11/2003,720,MCGC,FE,BTLH,F,AHY,4.2,50.2,18.1,29.1,5.5,L,,,,
5000-11742,7/11/2003,721,MCGC,TE,BTLH,M,AHY,3.2,48.5,17.2,30.4,6,,,,,
5000-11743,7/11/2003,738,MCGC,TE,BTLH,F,AHY,3.8,48.9,17.6,30,5,,1,,,missing r3-5 right
5000-11744,7/11/2003,738,MCGC,FE,BTLH,M,AHY,3.5,50.3,17,29.8,4.6,,,,,pollen on bill
5000-11745,7/11/2003,749,MCGC,FE,BTLH,M,AHY,3.4,47.6,17,29.6,4.9,H,,,,
5000-11746,7/11/2003,1905,MCGC,TE,BTLH,F,AHY,3.9,48.9,17.6,30,7,,,,,
5000-11747,7/11/2003,1906,MCGC,TE,BTLH,F,AHY,4,49.6,18.1,29,5,,,,,
5000-11748,7/11/2003,1907,MCGC,TE,BTLH,F,AHY,3.5,50,19,31,6,,,,,
5000-11749,7/11/2003,1949,MCGC,TE,BTLH,M,AHY,3.6,47.3,17.2,31,5,,,,,
5000-11750,7/11/2003,1935,MCGC,TE,BTLH,F,AHY,3.7,49.6,18.7,30,6,H,,,,
5000-11751,7/11/2003,1950,MCGC,TE,BTLH,F,AHY,3.8,50.1,18.8,30,5,M-H,,,,
5000-11752,7/11/2003,2000,MCGC,FE,RUHU,M,AHY,3.6,40,16,29,2.5,,,,,pollen on crown and bill
5000-11753,7/12/2003,605,MCGC,TE,RUHU,M,AHY,3.4,38.8,15.5,28,3,,,,,
5000-11754,7/12/2003,605,MCGC,FE,BTLH,F,AHY,3.5,48.9,17.2,29.5,5.8,,,H,,
5000-11755,7/12/2003,615,MCGC,TE,RUHU,F,AHY,3.4,44.7,17.9,26,3.5,,1 C,,,hvy pollen on bill
5000-11756,7/12/2003,633,MCGC,FE,BTLH,F,AHY,4.2,49.8,18,28,5.2,,,,,
5000-11757,7/12/2003,648,MCGC,FE,BTLH,F,AHY,3.2,49,19.8,28.5,5,,,L,,pollen on base of bill 
5000-11758,7/12/2003,648,MCGC,TE,RUHU,F,AHY,3.7,43.8,17.9,27,3,,,,,
5000-11759,7/12/2003,649,MCGC,FE,BTLH,F,AHY,4,49.2,19,30,5,,,,,
5000-11760,7/12/2003,700,MCGC,FE,BTLH,M,AHY,3.8,50.3,17,29.5,5.1,,,,,
5000-11761,7/12/2003,700,MCGC,TE,BTLH,F,AHY,3.2,49,17.6,30,5,,,,,
5000-11762,7/12/2003,1830,MCGC,TE,RUHU,M,AHY,3.8,39.2,15.7,28,2.5,,,,,
5000-11763,7/12/2003,1846,MCGC,TE,BTLH,F,AHY,3.7,50.8,18,31,5,,,,,
