Band Number,Date,Time,Site,Bander,Species,Sex,Age,Mass,Wing Chord,Culmen,r1 Length,r5 Width,r1-5 Wear,Gorget,Throat,Grooves,Comments
6000-23787,7/12/2005,640,MCGC,FCE,RUHU,F,AHY,3.6,43.7,17.5,26,3.1,,many c,,,y. pollen on bill
6000-23788,7/12/2005,730,MCGC,FCE,RUHU,F,AHY,4.1,44.5,17.9,26,3.2,,many c,,,
6000-23789,7/12/2005,1941,MCGC,TBE,RUHU,F,AHY,4.3,44.5,15.8,26,3,,,,,
6000-23790,7/12/2005,1951,MCGC,TBE,RUHU,F,AHY,3.6,43.1,16,27,3.5,,,,,
6000-23791,7/13/2005,1006,MCGC,FCE,BTLH,F,AHY,3.2,49.3,19.2,29.5,5.5,r3-5 M,,,,
6000-23792,7/13/2005,1020,MCGC,FCE,BTLH,F,AHY,3.3,50.3,18,29.8,5.8,N,,,,
6000-23793,7/13/2005,1030,MCGC,TBE,BTLH,F,AHY,3.5,48.5,18.4,31,6,H,1c,Lt,,
6000-23794,7/13/2005,1313,MCGC,FCE,BTLH,F,AHY,3.5,50.8,19.3,29.5,5.2,r3-5 Lt,1c,M,,old r1 with stress bar
6000-23795,7/13/2005,1324,MCGC,FCE,BTLH,F,AHY,4,48.9,18.8,29,6,r3-5L M,,,,
6000-23796,7/13/2005,1330,MCGC,FCE,RUHU,M,AHY,4.1,41.5,16.1,27.6,2.8,,,,,
6000-23797,7/13/2005,1350,MCGC,FCE,BTLH,F,AHY,3.3,50.3,18.6,31,5.1,N,,Lt-M,,
6000-23798,7/13/2005,1849,MCGC,FCE,BTLH,F,AHY,3.6,50.5,19,31.2,5.8,N,,Lt,,black spot in tip of r3R only
6000-23799,7/14/2005,633,MCGC,FCE,BTLH,F,AHY,3.5,50.6,17.8,30.2,5.6,N,,M,,p9&10 missing tips
6000-23800,7/14/2005,642,MCGC,FCE,BTLH,F,AHY,4,50.7,17.5,31.2,5.2,N,,Lt-M,,
6000-23801,7/14/2005,650,MCGC,FCE,BTLH,F,AHY,3.4,49.6,18.2,29.1,6,r3-5 M,,,,
6000-23802,7/14/2005,659,MCGC,FCE,RUHU,M,AHY,3.7,41.2,15.9,27,2.5,,,,,
6000-23803,7/14/2005,705,MCGC,FCE,RUHU,M,AHY,3.4,39.9,16.1,27,2.3,,,,,
6000-23804,7/14/2005,714,MCGC,TBE,BTLH,F,AHY,3.5,49.9,18,29.5,6,N,,Lt,,
6000-23805,7/14/2005,746,MCGC,TBE,BTLH,F,AHY,3.8,50.2,18.5,30.5,5.5,,,M,,
6000-23806,7/14/2005,750,MCGC,FCE,BTLH,F,AHY,3.5,49.6,18.1,27.6,5.7,r3-5 M-H,1c,M,,"""skeleton"" r1s"
6000-23807,7/14/2005,816,MCGC,TBE,RUHU,M,AHY,4,39.3,16.8,27,2.8,,,,,
6000-23808,7/14/2005,830,MCGC,FCE,BTLH,F,AHY,3.5,50.8,18.1,30.8,5.1,,,,,
6000-23814,7/18/2005,2022,MCGC,FCE,BTLH,F,AHY,3.5,50.3,19.5,30.2,5.9,M,,,,r5L missing tip
6000-23815,7/18/2005,2023,MCGC,FCE,BTLH,F,AHY,3.8,50,18.8,29.2,5.8,N,,,,
6000-23816,7/18/2005,2024,MCGC,FCE,CAHU,F,HY,2.8,44,15.5,21.9,4.5,,,,,pristine feathers
6000-23817,7/19/2005,845,MCGC,FCE,BTLH,F,AHY,3.7,49.4,17.9,28.8,5.4,,,,,
6000-23818,7/19/2005,855,MCGC,FCE,BTLH,F,AHY,3.3,49.8,17.6,30,5,r3-5 H,,,,
6000-23819,7/19/2005,910,MCGC,FCE,BTLH,F,AHY,3.6,51.7,17.2,31.5,6,Lt,,M,,
6000-23820,7/19/2005,1920,MCGC,FCE,BTLH,F,AHY,4.2,51.3,18.9,30.9,5.8,"r3,4 Lt",,,,
6000-23821,7/19/2005,1925,MCGC,FCE,BTLH,F,AHY,3.7,50.3,18.8,30.1,5.3,,,L-M,,
6000-23822,7/19/2005,1935,MCGC,FCE,CAHU,F,AHY,3.4,42.6,16.5,20.5,4,"r4,4 Lt",6 sm c,H,,
6000-23823,7/19/2005,1950,MCGC,TBE,BTLH,F,AHY,3.8,50,19,30,5.5,H,,M,,
6000-23824,7/13/2005,1301,MCGC,FCE,BTLH,M,AHY,3.5,48.8,18,30,4.6,,,,,r5 white inner and outer edge
6000-23825,7/19/2005,2011,MCGC,FCE,RUHU,M,AHY,3.7,41.8,17.1,29.1,2.4,,,,,
6000-23826,7/19/2005,2019,MCGC,FCE,BTLH,F,AHY,4.3,50.4,18,30.1,6.1,r3-5 M,,M,,
6000-23827,7/19/2005,2030,MCGC,TBE,BTLH,F,HY,4.5,48.5,17.3,30,5,,,L,95%,
6000-23828,7/20/2005,1225,KV1,FCE,BTLH,F,AHY,3.3,49.3,19,30.8,5.2,N,4c,,,r3-5 bn. tips
6000-23829,7/20/2005,1230,KV1,FCE,BTLH,F,AHY,3.9,50.9,19.8,30.3,6,,,,,
6000-23830,7/20/2005,1244,KV1,FCE,BTLH,F,AHY,4,49.9,18.6,29.4,5.2,r3-5 H,,,,old r1s
6000-23831,7/20/2005,1250,KV1,FCE,BTLH,F,AHY,4.1,51.6,19.2,30.7,5.8,N,,,,
6000-23832,7/20/2005,1307,KV1,FCE,BTLH,F,AHY,3.5,49.8,19.3,30.1,5,N,6c,Lt-M,,band upside down
6000-23833,7/20/2005,1315,KV1,FCE,BTLH,F,AHY,3.7,49,18.8,28.5,6.3,Lt-M*,,Lt,,"*r5R new, old r1s"
6000-23834,7/20/2005,1400,KV1,FCE,BTLH,F,AHY,4,51.6,18.9,32.2,5.2,,,M,,new rectrices
6000-23835,7/20/2005,1556,GNMTN,FCE,BTLH,F,AHY,3.5,49.2,19.2,30,5.2,r3-5 M,,,,r5s new
6000-23836,7/20/2005,1607,GNMTN,FCE,BTLH,F,AHY,4.1,51.6,18.7,31.2,6,H,,Lt-M,,
6000-23837,7/21/2005,643,MCGC,FCE,CAHU,M,AHY,2.7,38.7,14.2,18.5,3.8,,,,,
6000-23838,7/21/2005,711,MCGC,FCE,RUHU,M,AHY,4,39.4,16.1,25.7,2.5,,,,,
6000-23839,7/21/2005,721,MCGC,FCE,BTLH,F,AHY,3.2,50.1,18,29.1,5.5,H,,,,"skeleton' r1s, or. Pollen on b"
6000-23840,7/21/2005,747,MCGC,FCE,BTLH,F,AHY,3.5,51.5,19,29.6,5.8,N,,Lt,,
6000-23841,7/14/2005,658,MCGC,TBE,RUHU,F,AHY,3.9,44,15.7,26,3.8,H,12c,Lt,,
6000-23842,7/14/2005,720,MCGC,TBE,RUHU,F,AHY,3.7,43.9,17.3,27,3.5,N,20c,,,
6000-23843,7/14/2005,743,MCGC,FCE,BTLH,M,AHY,3.3,49.1,17.8,32.1,4.5,,,,,
6000-23844,7/14/2005,810,MCGC,FCE,BTLH,M,AHY,3.6,51,17.6,31.2,4.5,,,,,
6000-23849,7/18/2005,1945,MCGC,FCE,RUHU,F,AHY,3.3,43.6,16.6,27.5,4,,,,,
6000-23850,7/19/2005,1935,MCGC,TBE,BTLH,M,AHY,3.7,48.2,18.8,30.5,4.5,,,,,
6000-23854,7/19/2005,755,MCGC,FCE,RUHU,F,AHY,3.7,44.5,17.1,26.2,3.6,Lt,many c,,,
6000-23855,7/19/2005,814,MCGC,FCE,RUHU,F,AHY,3.5,44.1,17.8,28,3.2,N,14+c,,,"8.5 cm long, bill to tail tip"
6000-23856,7/19/2005,823,MCGC,FCE,RUHU,F,AHY,3.8,43.2,17,27,3.3,VLt,14c,,,
6000-23857,7/19/2005,830,MCGC,TBE,RUHU,F,AHY,3.9,43,17.5,28,3.7,,12c,,,
6000-23858,7/19/2005,2018,MCGC,FCE,RUHU,F,AHY,4,45.7,16.8,29,3.5,,10,M,,"skeleton' r1, possible band r"
6000-23859,7/19/2005,2025,MCGC,FCE,RUHU,F,HY,4.2,45,17.8,25.1,4.1,,3c,,90%,
6000-23860,7/20/2005,1213,KV1,FCE,BTLH,M,AHY,3.7,49.4,17.1,31.4,4.8,,,,,
6000-23861,7/20/2005,1220,KV1,FCE,BTLH,M,AHY,3.4,49.3,16.8,29.4,5.1,,,,,
6000-23862,7/20/2005,1235,KV1,FCE,BTLH,M,AHY,3.2,49.1,17.9,30.2,4.8,,,,,"r5 smudged white tip, r4 sma"
6000-23863,7/20/2005,1323,KV1,FCE,BTLH,M,HY,3.6,49.1,17.8,29.6,5.5x7.0,,,M-H,95%,
6000-23864,7/20/2005,1511,GNMTN,FCE,RUHU,F,HY,4,45.1,18.5,27.5,3.8,,2c,Lt,70%,
6000-23865,7/20/2005,1544,GNMTN,FCE,RUHU,F,AHY,3.6,44.1,18.2,27.2,3,,9c,,,
6000-23866,7/21/2005,659,MCGC,FCE,RUHU,F,AHY,3.9,44.2,18.1,27,3.4,,many c,,,
6000-23867,7/21/2005,736,MCGC,FCE,RUHU,F,AHY,3.6,44.3,17.5,27.2,3.5,,many c,,,
6000-23868,7/21/2005,805,MCGC,FCE,RUHU,F,AHY,4,44.6,18.2,28,3.5,,13c,VLt,,
6000-23869,7/22/2005,628,MCGC,FCE,BTLH,M,AHY,3.7,48.9,18,30,4.5,,,,,
6000-23870,7/22/2005,630,MCGC,TBE,RUHU,F,AHY,3.8,44.6,17.5,27,4,N,12,,,
6000-23871,7/22/2005,653,MCGC,FCE,BTLH,M,AHY,3.4,49.8,17.2,30.3,5.2,,,,,
6000-23872,7/22/2005,916,MCGC,FCE,BTLH,M,AHY,3.4,49.9,17.5,29,5.1,,,,,r5L small white area (.5mm)
6000-23873,7/23/2005,726,MCGC,TBE,RUHU,F,AHY,3.9,43,17.6,28,3.5,r3-5R H,20c,,,
6000-23874,7/23/2005,754,MCGC,FCE,BTLH,M,HY,4.8,48.4,16.9,30,5.5x9.0,,2c,VH,95%,checked weight twice
6000-23875,7/23/2005,821,MCGC,TBE,RUHU,F,AHY,3.7,44.6,17.5,27.5,4,Lt,,Lt,,
6000-23876,7/23/2005,825,MCGC,FCE,BTLH,M,HY,3.7,49.8,17,29.8,5.6x9.0,,1c,VH,95%,
6000-23877,7/23/2005,1303,MP1,TBE,RUHU,F,HY,3.5,44.7,12,25,3.5,,2c,,60%,
6000-23878,7/23/2005,1307,MP1,TBE,BTLH,M,AHY,3.4,49.8,17.5,34,4.5,,,,,pristine plumage
6000-23879,7/23/2005,1319,MP1,FCE,RUHU,F,AHY,3.6,44.4,17.5,26.5,3.8,,many,,,
6000-23880,7/23/2005,1350,MP1,FCE,BTLH,M,HY,4.3,50.2,17.2,31.2,5.8x8.0,,,H,90%,or. pollen
6000-23887,7/18/2005,1929,MCGC,FCE,BTLH,F,AHY,3.5,48.8,19.2,30,5.6,Lt,7c,M,,
6000-23888,7/18/2005,1935,MCGC,FCE,RUHU,M,AHY,3.7,40.6,14.5,29,2.5,,,,,
6000-23889,7/18/2005,1950,MCGC,FCE,RUHU,M,AHY,3.5,40,16.1,28,2.8,,,,,
6000-23890,7/23/2005,1354,MP1,TBE,BTLH,M,HY,4,49.5,18.7,31,5.6,,,,,or. pollen
6000-23891,7/20/2005,1238,KV1,TBE,BTLH,M,HY,3.8,47.7,16.3,29,6,,,Lt,,
6000-23892,7/20/2005,1248,KV1,TBE,BTLH,F,AHY,4,50.3,18,29.5,5.5,N,,Lt,,
6000-23893,7/20/2005,1255,KV1,TBE,BTLH,F,AHY,3.2,48.8,17.5,28.5,6,,,M,,
6000-23894,7/20/2005,1338,KV1,TBE,RUHU,F,AHY,3.7,44.2,17.5,27,4,,12,,,
6000-23895,7/21/2005,800,MCGC,FCE,BTLH,F,AHY,3.6,49,19,29.2,5.3,r3-5 M-H,7 sm c,,,
6000-23896,7/21/2005,1057,MCGC,FCE,BTLH,F,AHY,3.5,50.2,18.8,29.8,6,r2-5 N*,,Lt-M,,*old r1s
6000-23897,7/22/2005,620,MCGC,FCE,BTLH,F,AHY,3.5,48.7,17.9,28.5,5.8,N,,,,
6000-23898,7/22/2005,640,MCGC,TBE,BTLH,F,AHY,3.8,49.2,17.7,31,5.5,N,,,,
6000-23899,7/22/2005,702,MCGC,FCE,BTLH,F,AHY,3.9,50.2,19.1,28.5,5.2,Lt,,H,,
6000-23900,7/22/2005,715,MCGC,FCE,BTLH,F,AHY,3.9,48.3,18.9,30.3,5.3,N,,,,
6000-53501,7/22/2005,908,MCGC,FCE,BTLH,F,AHY,3.7,51.6,18.9,29.2,5.2,,,,,
6000-53502,7/22/2005,2001,MCGC,FCE,BTLH,F,AHY,3.5,49.9,18.8,29,5,VLt,,M,,
6000-53503,7/22/2005,2020,MCGC,FCE,BTLH,F,AHY,3.5,50.3,18.5,30.7,5.2,N,,,,
6000-53504,7/23/2005,729,MCGC,FCE,BTLH,F,AHY,3.4,48.2,17.9,30.2,5,M-H*,,Lt,,*r1s heavy wear
6000-53505,7/23/2005,736,MCGC,TBE,BTLH,F,AHY,4,49.5,18,29,5,N,,Lt,,
6000-53506,7/23/2005,738,MCGC,FCE,BTLH,F,AHY,3.5,49.8,19.1,30,6,N,,Lt,,
6000-53507,7/23/2005,758,MCGC,TBE,BTLH,F,AHY,3.8,48.1,18.6,30,5.5,r1-5 H,,Lt-M,,
6000-53508,7/23/2005,810,MCGC,TBE,BTLH,F,AHY,3.6,48.2,18.2,31.5,5,Lt,,Lt,,
6000-53509,7/23/2005,812,MCGC,FCE,BTLH,F,AHY,3.4,49,18.8,27.3,6,Lt*,1 sm c,,,r1s are new; y. pollen on bill
6000-53510,7/23/2005,846,MCGC,FCE,CAHU,F,AHY,2.9,40.8,15.1,20.2,4.5,r3 Lt,,,,1 pin feather on crown
6000-53511,7/23/2005,900,MCGC,FCE,BTLH,F,AHY,4.2,50.2,18.9,29.5,5.8,"r4,5L M*",,Lt-M,,"r5R new, missing throat feath"
6000-53512,7/23/2005,1135,MP1,FCE,BTLH,F,AHY,3.5,49.7,18.6,29.6,5.7,r3-5 M,,,,
6000-53513,7/23/2005,1138,MP1,FCE,BTLH,F,AHY,3.3,49.3,18.7,29.3,5.8,N,,H,,
6000-53514,7/23/2005,1145,MP1,FCE,BTLH,F,AHY,3.5,51.3,18,28,6,Lt,,H,,
6000-53515,7/23/2005,1150,MP1,FCE,BTLH,F,AHY,3.4,50.3,19,31,6,Lt,,Lt,,decurved bill; old injury at mid
6000-53516,7/23/2005,1155,MP1,FCE,BTLH,F,AHY,3.3,50.1,18.1,30.4,6,r3-4 Lt*,,,,"*r1s old, r5s new"
6000-53517,7/23/2005,1159,MP1,FCE,BTLH,F,AHY,3.3,50.2,19.6,29.5,4.9,Lt,,M,,
6000-53518,7/23/2005,1210,MP1,FCE,BTLH,F,AHY,3.5,49.7,18.8,29.5,5.1,N,,M,,
6000-53519,7/23/2005,1215,MP1,FCE,BTLH,F,AHY,4.3,49.1,18.8,30.3,5.1,M-H*,,Lt,,"a ""squeaker"""
6000-53520,7/23/2005,1221,MP1,FCE,BTLH,F,AHY,3.7,50.2,19.6,29.4,5.2,,,M,,bn. pollen
6000-53521,7/23/2005,1227,MP1,FCE,BTLH,F,AHY,3.6,50.9,18.6,30.5,5.2,Lt,,M,,1 white crown feather and 1 r
6000-53522,7/23/2005,1234,MP1,FCE,BTLH,F,AHY,4.1,51.2,19,30.6,5.6,N,,Lt*,,*Lt bn. throat
6000-53523,7/23/2005,1246,MP1,TBE,BTLH,F,AHY,3.4,48.4,17.2,30,5.5,r4-5 Lt,2c,,,
6000-53524,7/23/2005,1250,MP1,TBE,BTLH,F,AHY,3.5,49.5,18.7,31,6,H,,,,
6000-53525,7/23/2005,1256,MP1,TBE,BTLH,F,AHY,4.1,49.8,16.8,28,6,r3-5 H*,6c,H,,*old r1s
6000-53526,7/23/2005,1310,MP1,FCE,BTLH,F,AHY,3.2,49.2,18,30.5,5.6,N,,Lt,,
6000-53527,7/23/2005,1318,MP1,FCE,RUHU,M,AHY,3.4,40.7,16.5,29.1,2.6,,,,,
6000-53528,7/23/2005,1328,MP1,FCE,BTLH,F,AHY,3.8,50.9,19.5,32,5.8,N,,Lt,,
6000-53529,7/23/2005,1332,MP1,fce,BTLH,F,AHY,3.9,51.4,20.2,31,6,N,,M,,
6000-53530,7/23/2005,1340,MP1,FCE,BTLH,F,AHY,3.8,51.4,19,31.8,5.5,N,,M,,
6000-53531,7/23/2005,1409,MP1,FCE,BTLH,F,AHY,3.9,50,20,28.5,5.6,H,,H,,"""skeleton"" r1s"
6000-53532,7/23/2005,1408,MP1,FCE,BTLH,F,AHY,3.4,48.7,18.3,28.7,5.3,,,,,"""puff legs"""
6000-53533,7/23/2005,1905,MCGC,FCE,BTLH,F,AHY,3.5,49.1,18.8,30.6,5.6,N,11c,Lt-M,,
6000-53534,7/23/2005,1927,MCGC,TBE,CAHU,F,AHY,2.9,39.4,14,21,4,H,,Lt,,"""skeleton"" r1s"
6000-53535,7/23/2005,1930,MCGC,FCE,BTLH,F,AHY,3.5,48.8,18.5,28.2,5.8,VLt,,,,
6000-53536,7/28/2005,731,MCGC,FCE,RUHU,M,AHY,3.8,41.8,17,28,2.5,,,,,
6000-53537,7/23/2005,1942,MCGC,FCE,BTLH,F,AHY,3.8,49,19.2,28.9,5.5,r3-4 M,,,,
6000-53538,7/23/2005,1941,MCGC,FCE,CAHU,F,AHY,3.3,41.3,16.5,22,4.5,H,,,,"""skeleton"" r1s, left leg bande"
6000-53539,7/25/2005,645,MCGC,FCE,BTLH,F,AHY,3.6,50.1,18.8,29.2,5.8,,,M,,
6000-53540,7/25/2005,648,MCGC,FCE,BTLH,F,AHY,3.4,50.2,19.5,31,5.2,r5 Lt,,M,,
6000-53541,7/25/2005,655,MCGC,FCE,CAHU,M,AHY,2.9,38.1,14.6,16.8,3.2,,,,,
6000-53542,7/25/2005,710,MCGC,FCE,BTLH,F,AHY,4,51.5,18,31.2,5,N,8c^shape,,,
6000-53543,7/25/2005,737,MCGC,FCE,BTLH,F,AHY,3.5,50.1,19.5,30,5.5,N,,M,,
6000-53544,7/25/2005,756,MCGC,FCE,BTLH,F,AHY,3.6,49,19,28,6,VH,10c,M,,
6000-53545,7/25/2005,800,MCGC,TBE,BTLH,F,AHY,3.7,50.4,18.1,29.5,4.5,N,12 sm,,,
6000-53546,7/25/2005,805,MCGC,FCE,BTLH,F,AHY,3.9,51.2,19.1,31.1,4.5,N,,Lt,,
6000-53547,7/25/2005,814,MCGC,FCE,BTLH,F,AHY,3.9,49.8,19.2,29,5.2,N*,,M,,"* r1 old, Lt wear"
6000-53548,7/25/2005,815,MCGC,TBE,BTLH,F,HY,3.5,49.7,17.5,30,6,N,,M,95%,
6000-53549,7/25/2005,845,MCGC,FCE,RUHU,M,AHY,3.2,40.3,13.9,27,3,,,,,
6000-53550,7/25/2005,908,MCGC,TBE,BTLH,F,AHY,3.3,51,18.5,29,5,N,,Lt,,
6000-53551,7/23/2005,1907,MCGC,FCE,RUHU,F,AHY,3.7,43.1,18.5,27.8,3.7,9 lg c,,,,
6000-53552,7/25/2005,730,MCGC,FCE,BTLH,M,AHY,3.7,49.6,18.2,31.3,4.5,,,,,
6000-53553,7/25/2005,749,MCGC,TBE,BTLH,M,AHY,4.1,47.2,15.4,28,4,,,,,
6000-53554,7/26/2005,648,MCGC,TBE,RUHU,F,AHY,3.5,44.5,17.5,27.5,3.5,N,many,H,,
6000-53555,7/26/2005,910,MCGC,TBE,RUHU,F,AHY,4.2,42.8,17.5,25,3.5,Lt,many,H,,
6000-53556,7/26/2005,925,MCGC,TBE,RUHU,F,AHY,3.8,43.2,17.3,27,3,H,many*,H,,"*gorget triangle shape; ""skele"
6000-53557,7/26/2005,930,MCGC,TBE,RUHU,F,AHY,3.6,43.2,17,27,3,N,10,,,
6000-53558,7/27/2005,650,MCGC,TBE,RUHU,F,HY,3.9,42.6,17,25,4,,1c,Lt,,
6000-53559,7/27/2005,1054,MP1,FCE,BTLH,M,AHY,3.4,48.4,17.9,32,5,,,,,r5 inner and outer web white
6000-53560,7/27/2005,1125,MP1,FCE,RUHU,F,AHY,3.7,44,17,26.4,3.5,,13c,,,
6000-53561,7/28/2005,1610,GNMTN,FCE,RUHU,F,AHY,4.1,43.1,17.8,26,3.4,,many c,,,
6000-53562,7/28/2005,1245,KV1,FCE,CAHU,M,HY,2.6,42.6,8.8,20.2,4.1,,1c,H,95%,or. pollen on bill
6000-53563,7/28/2005,1259,KV1,FCE,BTLH,M,HY,3.8,50.1,18.1,29.6,5.5,,,L,90%,"only three toes on each foot,"
6000-53564,7/28/2005,1900,HOLZ,FCE,CAHU,F,AHY,2.8,41.5,15.9,21,4.1,,4 sm c,H,,
6000-53565,7/29/2005,745,MCGC,FCE,CAHU,F,AHY,3.1,41.9,16.1,20.1,4,r3-5 Lt,1 sm c,,,
6000-53566,7/29/2005,802,MCGC,FCE,RUHU,F,AHY,4.1,44.5,17.5,27.5,3.5,"r2,3,5 Lt",10c,,,B-type r1
6000-53567,7/29/2005,810,MCGC,FCE,BTLH,M,HY,3.8,50.4,17.2,29.9,5.2x8.0,,,VH,95%,"r2 pointed, black smudges at"
6000-53568,7/29/2005,815,MCGC,FCE,RUHU,F,AHY,3.4,44.4,17.1,26.5,3.6,,13c,,,B-type r1
6000-53569,7/29/2005,844,MCGC,FCE,RUHU,F,AHY,3.4,44.5,17.5,26.2,3.7,r3L Lt,14c,,,
6000-53570,7/29/2005,845,MCGC,FCE,BTLH,M,HY,3.3,48.1,17.2,30,5.2x7.0,,,VH,90%,"r3 base, heavy black smudge"
6000-53571,7/25/2005,945,MCGC,FCE,RUHU,M,AHY,3.6,40.5,16.5,27.1,3.2,,,,,
6000-53572,7/25/2005,950,MCGC,TBE,BTLH,F,AHY,3.3,48.5,18.5,30,6,N,,H,,
6000-53573,7/25/2005,948,MCGC,FCE,CAHU,F,AHY,2.6,41.5,15.6,21.1,4.5,M,5 sm c,,,
6000-53574,7/25/2005,1840,MCGC,TBE,BTLH,F,AHY,3.8,48.8,18.5,30,5.5,,,M,,
6000-53575,7/25/2005,1650,MCGC,TBE,BTLH,F,AHY,3.5,48,18,29,5,r3-5 H,,M,,
6000-53576,7/26/2005,640,MCGC,TBE,BTLH,F,AHY,3.3,49.2,17.8,28.6,6,N,,Lt,,
6000-53577,7/26/2005,831,MCGC,TBE,CAHU,M,AHY,2.9,38.4,15,19,3.5,,,,,
6000-53578,7/26/2005,840,MCGC,TBE,BTLH,F,AHY,3.8,49.3,18.5,29.5,5.5,r3-5 M,,Lt,,
6000-53579,7/30/2005,745,MCGC,FCE,BTLH,M,HY,3.6,48.8,17.8,30.1,5.6,,1c,H,90%,
6000-53580,7/26/2005,903,MCGC,TBE,BTLH,F,AHY,3.9,48.8,19,30,6,Lt,,Lt,,
6000-53581,7/26/2005,1835,MCGC,TBE,BTLH,F,AHY,3.8,49.6,17.6,31,5.5,N,1c,Lt,,
6000-53582,7/26/2005,1840,MCGC,TBE,BTLH,F,AHY,4,48.1,17.5,31,6,,,Lt,,
6000-53583,7/26/2005,1843,MCGC,FCE,BTLH,F,AHY,3.4,51.3,18,30,5,VLt,,,,
6000-53584,7/27/2005,1030,MP1,FCE,BTLH,F,AHY,4.1,49.2,17.5,29.3,5.2,N,many c,H,,
6000-53585,7/27/2005,1851,MCGC,FCE,BTLH,F,AHY,3.8,51.6,19.1,30.1,5.6,r5R H*,4c,Lt,,"*r3R M, r 3,4L and r4R Lt; r3"
6000-53586,7/27/2005,1905,MCGC,TBE,BTLH,F,AHY,4.5,49.1,18.8,29,5,r1-5 H,,Lt,,
6000-53587,7/27/2005,1916,MCGC,FCE,BTLH,F,AHY,3.6,51,18.5,30.9,5.7,,,M,,
6000-53588,7/27/2005,1923,MCGC,FCE,CAHU,F,AHY,2.9,43.1,15.2,21,3.1,,,Lt,,
6000-53589,7/27/2005,1920,MCGC,TBE,BTLH,F,AHY,4,49.3,19,31,6,H*,,H,,"*r4,5R missing"
6000-53590,7/27/2005,1939,MCGC,FCE,BTLH,F,AHY,3.7,50.7,19,30.8,5,,12c,VLt,,
6000-53591,7/27/2005,704,MCGC,FCE,BTLH,F,AHY,3.7,50.8,18.2,31,5.8,r1-5 H,,M,,"""skeleton"" r1s"
6000-53592,7/27/2005,715,MCGC,FCE,BTLH,F,AHY,3.7,51.5,19.3,28.3,6,r3-5 M*,,Lt-M,,*old r1s with stress bar
6000-53593,7/27/2005,1033,MP1,FCE,BTLH,F,AHY,3.7,48.8,19.2,30.1,5.6,N,,M,,
6000-53594,7/27/2005,1045,MP1,FCE,BTLH,F,AHY,3.3,49.4,18,30,6.2,r3-5 H,,Lt,,
6000-53595,7/27/2005,1048,MP1,FCE,BTLH,F,AHY,3.6,49.4,19.1,29.5,5.5,"r3,4 M",,Lt,,
6000-53596,7/27/2005,1056,MP1,FCE,BTLH,F,AHY,3.6,50.1,18.1,28.5,5.1,r3-5 M*,,M,,*old r1s
6000-53597,7/27/2005,1059,MP1,FCE,BTLH,F,AHY,3.8,50,18.6,29.2,5.2,r3 Lt*,,Lt,,*old r1s
6000-53598,7/27/2005,1103,MP1,FCE,BTLH,F,AHY,4,51.6,18.6,31,6,Lt,4c,M,,1 white feather on crown
6000-53599,7/27/2005,1113,MP1,FCE,BTLH,F,AHY,3.7,50.3,19.1,28.2,5.2,VLt,,M,,
6000-53600,7/27/2005,1118,MP1,FCE,BTLH,F,AHY,4.7,50.4,19.7,30,5.8,"r3,4 Lt*",,M,,"* old r1s, r5s new"
6000-53601,7/27/2005,1130,MP1,FCE,BTLH,F,AHY,4.4,50.2,18.4,31,6,"r4,5L H*",1 sm,,,*r3R Lt
6000-53602,7/27/2005,1138,MP1,FCE,BTLH,F,AHY,4,50.3,18,30.6,5.8,,1c,M,,
6000-53603,7/27/2005,1143,MP1,FCE,BTLH,F,AHY,4.2,50.5,18.1,28.2,5,r3-5 H*,1 sm c,Lt,,"*""skeleton"" r1s"
6000-53604,7/27/2005,1149,MP1,FCE,BTLH,F,AHY,3.3,50.6,19.2,29.5,5,r5 H,,M,,
6000-53605,7/27/2005,1157,MP1,FCE,BTLH,F,AHY,3.3,49.7,18.1,30.6,6,N,,,,or. pollen on bill
6000-53606,7/27/2005,1200,MP1,FCE,BTLH,F,AHY,3.7,49.7,18.1,29.5,5.2,"r3,4R H",,Lt-M,,
6000-53607,7/27/2005,1205,MP1,FCE,BTLH,F,AHY,3.7,49.1,18.9,29.6,5.2,r3-5 H,,M,,
6000-53608,7/27/2005,1215,MP1,FCE,BTLH,F,AHY,4.2,51.3,18.5,31,6,"r3,4R M",,M-H,,
6000-53609,7/30/2005,758,MCGC,FCE,RUHU,F,AHY,3.8,45.5,17.5,25.1,3.6,VH*,15c,Lt,,"*""skeleton"" r1s, r5s new"
6000-53610,7/27/2005,1225,MP1,FCE,BTLH,F,AHY,3.5,49.1,19.3,28,6,r1 H*,,Lt,,*r5R new
6000-53611,7/27/2005,1230,MP1,FCE,BTLH,F,AHY,4,40.8,19,30.8,6,"r4,5 H*",7c,M,,"*r1s old, r5L new"
6000-53612,7/27/2005,1235,MP1,FCE,BTLH,F,AHY,3.8,48.1,18.8,29,5.5,"r3,4 M",11c,H,,1 pin feather in crown
6000-53613,7/27/2005,1240,MP1,FCE,BTLH,F,AHY,3.9,49.4,19,29.3,5.4,r3-5 H,,,,
6000-53614,7/28/2005,1043,GNMTN,FCE,RUHU,M,AHY,4.4,40.6,16.2,27.4,2.6,,,,,
6000-53615,7/28/2005,1052,GNMTN,FCE,BTLH,F,AHY,3.3,49.3,19.2,29,5,Lt,,M-H,,
6000-53616,7/28/2005,1100,GNMTN,FCE,RUHU,M,AHY,3.7,40.9,17,28.8,2.5,,,,,
6000-53617,7/28/2005,1105,GNMTN,FCE,BTLH,F,AHY,3.5,50.7,18.1,31.3,5.4,N,10c,,,
