Band Number,Date,Time,Site,Bander,Species,Sex,Age,Mass,Wing Chord,Culmen,r1 Length,r5 Width,r1-5 Wear,Gorget,Throat,Grooves,Comments
9000-12311,8/1/2006,1937,MCGC,TBE,BTLH,F,HY,3.9,48.4,17.8,28.7,5.0,N,,H,,gn cheek
9000-12312,8/2/2006,0910,HOLZ,TBE,BTLH,F,AHY,3.4,48.8,18.0,30.0,5.5,N,2c,M,,
9000-12313,8/2/2006,0915,HOLZ,TBE,BTLH,F,AHY,3.7,50.0,19.0,27.5,6.0,H,,,,
9000-12314,8/2/2006,0933,HOLZ,TBE,BTLH,F,AHY,3.8,50.3,18.0,31.0,6.0,N,,,,"one r1 broken, spot on end of r3-5"
9000-12315,8/2/2006,0951,HOLZ,TBE,BTLH,F,AHY,3.2,49.6,19.0,31.0,5.5,M,,,,
9000-12316,8/2/2006,1007,HOLZ,TBE,BTLH,F,AHY,4.2,51.8,20.0,29.5,5.0,N,,L,,old coverts
9000-12317,8/2/2006,1009,HOLZ,TBE,BTLH,F,AHY,3.2,51.6,18.0,30.0,6.0,L,1 c,H,,
9000-12318,8/2/2006,1009,HOLZ,TBE,BTLH,F,AHY,3.6,51.1,19.0,31.0,5.5,L,,M,,
9000-12319,8/2/2006,1029,HOLZ,FCE,BTLH,F,AHY,3.3,51.2,19.1,30.3,5.1,L,2 c ,H,,
9000-12320,8/2/2006,1040,HOLZ,FCE,BTLH,F,AHY,3.1,50.7,18.9,28.8,5.0,"L, r3-5",,L,,
9000-12321,8/2/2006,1252,KV1,TBE,BTLH,F,AHY,3.6,47.1,17.5,29.5,6.0,N,,L,,"rectrices have buffy tips, both r1s are missing web sections"
9000-12322,8/2/2006,1405,GNMTN,TBE,BTLH,F,AHY,3.5,50.0,18.0,30.5,5.0,L,,H,,
9000-12323,8/2/2006,1405,GNMTN,TBE,BTLH,F,AHY,3.7,49.4,19.0,30.0,6.0,L,,L,,
9000-12324,8/2/2006,1428,GNMTN,TBE,BTLH,F,AHY,3.4,49.8,19.0,30.0,5.5,M,3 sm c,M,,
9000-12325,8/2/2006,1428,GNMTN,TBE,BTLH,F,AHY,3.4,48.9,18.0,31.0,5.5,"L, r3R",,VL,,
9000-12326,8/2/2006,1445,GNMTN,FCE,BTLH,F,AHY,4.3,50.8,19.8,30.8,5.8,N,3 v sm,L,,lost r1
9000-12327,8/2/2006,1500,GNMTN,FCE,BTLH,F,AHY,3.2,50.8,21.1,30.2,5.3,N,,M,,"faint brown tips, r3-5"
9000-12328,8/2/2006,1529,GNMTN,FCE,BTLH,F,AHY,3.4,50.9,18.0,30.8,5.8,"H, r3,4",,VH,,
9000-12329,8/2/2006,1529,GNMTN,FCE,BTLH,F,AHY,3.3,50.9,19.8,32.0,5.0,L,,,,skeleton r1
9000-12330,8/2/2006,1540,GNMTN,FCE,BTLH,F,AHY,4.2,50.8,18.2,31.2,5.8,VL,,M,,
9000-12331,8/2/2006,1547,GNMTN,FCE,BTLH,F,AHY,3.6,49.2,18.0,29.9,5.6,"M, r3R, r4",,L,,"similar tail to C81069 captured at same time, dark breast feathers, new r5L"
9000-12332,8/2/2006,1558,GNMTN,FCE,BTLH,F,AHY,3.7,50.3,18.8,29.9,5.2,"M, r4, r5R",,M,,gray feathers on back
9000-12333,8/3/2006,0733,MCGC,FCE,BTLH,F,AHY,3.7,50.9,17.5,30.8,5.4,"M, r4R",1 v sm,VH,,bill bends to left at tip and is decurved
9000-12334,8/3/2006,1745,MP1,TBE,BTLH,F,AHY,3.7,49.8,18.0,30.0,5.5,"H, r4R",,L,,
9000-12335,8/3/2006,1750,MP1,TBE,BTLH,F,AHY,3.5,50.1,18.3,32.0,6.0,N,,L,,r1 black tip
9000-12336,8/3/2006,1758,MP1,TBE,BTLH,F,AHY,3.6,49.8,18.0,30.0,5.0,L,,H,,
9000-12337,8/3/2006,1808,MP1,TBE,BTLH,F,AHY,4.0,49.5,19.0,29.0,5.0,N,,H,,
9000-12338,8/3/2006,1808,MP1,TBE,BTLH,F,AHY,3.6,49.3,19.0,29.0,6.0,H,,M,,"skeleton r1, all rectrices HTW"
9000-12339,8/3/2006,1808,MP1,TBE,BTLH,F,AHY,3.9,48.0,18.0,29.0,5.5,N,,M,,new rectrices
9000-12340,8/3/2006,1821,MP1,TBE,BTLH,F,AHY,3.8,47.4,17.8,30.0,4.5,L,,L,,
9000-12341,8/3/2006,1821,MP1,TBE,BTLH,F,AHY,3.4,49.9,18.2,31.0,5.0,L,,L,,
9000-12342,8/3/2006,1836,MP1,TBE,BTLH,F,AHY,3.7,48.8,18.0,30.0,5.5,M,,M,,"r4R HTW, 16 gorget spangles"
9000-12343,8/3/2006,1845,MP1,TBE,BTLH,F,AHY,3.5,50.2,17.9,29.0,6.0,N,4,M,,
9000-12344,8/3/2006,1852,MP1,FCE,BTLH,F,AHY,3.4,51.6,17.2,30.5,5.3,N,1 v sm,L,,
9000-12345,8/3/2006,1858,MP1,FCE,BTLH,F,AHY,3.7,50.5,18.0,30.0,5.2,"H, r3-5L",8 c,L-M,,"skeleton r1, LTW r3R"
9000-12346,8/4/2006,0636,MCGC,FCE,BTLH,F,AHY,3.6,50.2,19.2,29.2,4.8,L,,L,,
9000-12347,8/4/2006,0645,MCGC,TBE,BTLH,F,AHY,3.3,47.8,19.1,30.0,5.5,N,,L,,
9000-12348,8/4/2006,0640,MCGC,FCE,BTLH,F,AHY,3.4,50.4,18.8,28.4,5.0,L,,L,,old r1s
9000-12349,8/4/2006,0658,MCGC,FCE,BTLH,F,HY,3.5,49.3,,30.3,,,,L,,"r1 stress bar, rt eye smaller than left, captured with E12019"
9000-12350,8/4/2006,0758,MCGC,TBE,BTLH,F,AHY,4.4,49.8,18.0,29.0,5.0,,,,,
9000-12351,8/4/2006,0758,MCGC,FCE,BTLH,F,AHY,3.9,50.2,18.8,28.0,5.3,L,7 c,H,,
9000-12354,8/7/2006,0720,MCGC,FCE,BTLH,F,HY,3.7,49.3,18.9,28.8,,,,M,90%,ornge pollen on bill
9000-12355,8/7/2006,0736,MCGC,FCE,BTLH,F,AHY,4.0,50.8,18.1,30.2,5.1,"L-M, r3-4R",,M,,
9000-12356,8/7/2006,0743,MCGC,FCE,BTLH,F,HY,3.4,50.5,18.7,30.8,5.5,,,L-M,90%,missing many gorget feathers on right side
9000-12357,8/7/2006,0810,MCGC,FCE,BTLH,F,AHY,3.6,48.4,18.4,29.6,5.8,N,,M,,
9000-12358,8/7/2006,0838,MCGC,FCE,BTLH,F,AHY,3.5,51.2,19.0,28.0,,"M, r3-5",,M,,1 skeleton r1
9000-12359,8/7/2006,0850,MCGC,FCE,BTLH,F,HY,3.8,49.6,18.2,29.5,5.0,N,,L,90%,
9000-12360,8/7/2006,0910,MCGC,FCE,BTLH,F,AHY,3.2,50.2,18.9,30.6,5.0,N,,L,,
9000-12361,8/4/2006,0658,MCGC,FCE,BTLH,M,AHY,3.6,48.1,16.3,31.1,4.7,,,,,orange pollen on crown
9000-12362,8/4/2006,0716,MCGC,FCE,BTLH,M,HY,3.8,50.4,18.1,29.5,5.2,N,1 L,H,60%,
9000-12363,8/4/2006,0723,MCGC,TBE,BTLH,M,HY,3.5,47.8,18.1,30.0,5.0,N,1 L,M,90%,
9000-12364,8/4/2006,0740,MCGC,FCE,BTLH,M,HY,3.6,48.4,18.1,28.1,5.1,,2 c ,VH,90%,"r2 stress bar, captured with C53545"
9000-12370,8/7/2006,0810,MCGC,FCE,BTLH,M,HY,4.1,47.4,17.3,28.0,5.5,,,VH,90%,
9000-12375,8/7/2006,1655,MP1,FCE,BTLH,F,AHY,3.3,49.7,18.9,28.8,5.5,VL,,M,,"orange pollen on bill, 5 gorget spangles"
9000-12376,8/7/2006,1705,MP1,FCE,BTLH,F,AHY,3.7,51.3,19.0,30.0,5.2,"H, r3-5",,VL,,old r1-2
9000-12377,8/7/2006,1710,MP1,FCE,BTLH,F,AHY,3.6,49.8,19.4,30.8,5.0,L,1 c,M,,
9000-12378,8/7/2006,1720,MP1,FCE,BTLH,F,HY,4.2,49.6,19.0,29.2,5.0,,,M,60%,
9000-12379,8/7/2006,1720,MP1,FCE,BTLH,F,AHY,4.1,50.2,19.0,30.2,5.5,"M-H, r3-5",8 c,M,,"old r1s, r5R NTW"
9000-12380,8/7/2006,1720,MP1,FCE,BTLH,F,AHY,4.0,50.1,19.1,30.0,5.5,N,,L,,
9000-12381,8/7/2006,1748,MP1,FCE,BTLH,F,AHY,3.4,50.4,18.8,28.0,5.8,N,,L,,orange pollen on bill
9000-12382,8/7/2006,1608,MP1,FCE,BTLH,F,AHY,3.4,50.4,18.2,31.0,5.2,"H, r4 ",,H,,
9000-12383,8/7/2006,1846,MP1,FCE,BTLH,F,AHY,3.6,51.6,18.8,28.0,4.8,N,,L,,"old r1s, tip of one r1 missing"
9000-12384,8/7/2006,1852,MP1,FCE,BTLH,F,AHY,3.7,50.8,18.5,31.2,5.0,H,,,,
9000-12385,8/8/2006,0755,MCGC,FCE,BTLH,F,AHY,3.2,49.6,19.2,29.5,5.2,"M, r3 ",,L,,
9000-12386,8/8/2006,1121,CC3,FCE,BTLH,F,AHY,3.4,49.2,19.0,30.0,5.2,"L, r3,4",,M,,orange pollen on bill
9000-12387,8/8/2006,1135,CC3,FCE,BTLH,F,AHY,3.3,49.4,18.0,29.6,5.2,"L, r3-4",,L,,orange pollen on bill
9000-12388,8/9/2006,1100,GNMTN,FCE,BTLH,F,AHY,3.4,50.2,19.1,30.5,5.5,"H, r3-5L",,L,,
9000-12389,8/9/2006,1107,GNMTN,TBE,BTLH,F,AHY,3.5,50.1,18.0,30.0,5.0,N,,L,,
9000-12390,8/8/2006,1121,GNMTN,FCE,BTLH,F,AHY,3.5,49.8,15.5,30.8,5.3,"H, r3-5R",,L,,
9000-12391,8/7/2006,0838,MCGC,FCE,BTLH,M,AHY,3.5,49.5,18.4,29.4,4.4,,,,,"r5 white inner web, 1 gold/rufous gorget feather in center of gorget"
9000-12392,8/7/2006,1755,MP1,FCE,BTLH,M,HY,4.0,49.4,17.0,29.4,5.0,,2 c,M,90%,
9000-12393,8/7/2006,1608,MP1,FCE,BTLH,M,HY,3.6,49.6,18.0,28.8,5.0,,,H,90%,
9000-12394,8/7/2006,1855,MP1,FCE,RUHU,F,HY,3.1,46.1,17.0,25.6,3.7,N,,VL,80%,
9000-12395,8/8/2006,0635,MCGC,FCE,BTLH,M,AHY,3.8,49.6,17.2,30.1,4.2,,,,,
9000-12396,8/8/2006,0653,MCGC,FCE,RUHU,F,AHY,4.3,44.4,17.3,28.2,4.0,"M, r4",10 c,L,,
9000-12397,8/8/2006,0817,MCGC,FCE,BTLH,M,HY,4.1,49.3,16.0,28.0,5.0,,,,,
9000-12398,8/8/2006,1617,MCGC,FCE,RUHU,F,HY,3.4,45.6,17.8,27.0,4.0,,2 c,L,90%,r1 is Pyle A-type
9000-12399,8/9/2006,1151,GNMTN,FCE,BTLH,M,HY,3.6,48.9,17.5,29.5,5.0,N,,M,,
9000-12400,8/9/2006,1547,HOLZ,TBE,RUHU,F,HY,3.2,46.3,12.5,26.0,3.5,,,VL,,
9000-12401,8/9/2006,1133,GNMTN,TBE,BTLH,F,AHY,4.0,51.2,19.1,30.0,5.0,N,,M,,
9000-12402,8/9/2006,1216,GNMTN,TBE,BTLH,F,AHY,3.0,47.1,19.0,29.5,5.0,VL,,L,,orange pollen on bill
9000-12403,8/9/2006,1220,GNMTN,TBE,BTLH,F,AHY,3.1,49.3,18.0,29.0,5.5,VH,10 c ,H,,
9000-12404,8/9/2006,1427,KV1,FCE,BTLH,F,AHY,4.0,49.4,19.3,31.0,6.0,N,,L,,
9000-12405,8/9/2006,1435,KV1,TBE,BTLH,F,AHY,3.8,49.9,18.0,30.0,5.5,"M, r4-5",,VL,,
9000-12406,8/9/2006,1632,HOLZ,TBE,BTLH,F,AHY,3.8,48.6,19.0,29.5,5.2,"H, r3-5",4,H,,
9000-12407,8/9/2006,1653,HOLZ,FCE,BTLH,F,HY,4.2,48.3,16.2,28.0,5.0,,,,,
9000-12408,8/9/2006,1705,HOLZ,FCE,BTLH,F,AHY,4.0,50.6,19.5,29.0,5.5,"M, r4R",,H,,
9000-12409,8/10/2006,0715,MCGC,FCE,BTLH,F,AHY,4.2,52.0,18.6,31.0,5.2,"M, r3-4,5R",3 c ,L,,orange pollen on crown
9000-12410,8/10/2006,0743,MCGC,FCE,BTLH,F,AHY,4.2,48.9,19.1,29.8,5.0,VL,,L-M,,"prob related to E12232, flew off together when released"
9000-12411,8/10/2006,0840,MCGC,FCE,BTLH,F,HY,4.0,47.5,18.3,28.0,5.8,N,,L,95%,
9000-12412,8/10/2006,0850,MCGC,FCE,BTLH,F,AHY,3.5,49.1,19.7,30.0,5.3,"VL, r3-4L",,M,,prob related to E12411
9000-12413,8/10/2006,0900,MCGC,FCE,BTLH,F,AHY,3.5,49.5,19.1,30.1,5.5,"M, r3-4 ", ,VL,,
9000-12414,8/10/2006,0900,MCGC,TBE,BTLH,F,AHY,3.8,50.7,,30.5,6.0,"H, r4R",,H,,
9000-12415,8/10/2006,1737,MP1,FCE,BTLH,F,AHY,3.9,51.4,19.2,30.2,6.0,"H, r4-5R",,M,,r3R LTW
9000-12416,8/10/2006,1742,MP1,FCE,BTLH,F,AHY,4.7,49.9,18.1,29.6,6.0,"M, r3R",,L,,
9000-12417,8/10/2006,1745,MP1,FCE,BTLH,F,AHY,4.2,51.7,19.2,31.0,5.2,"L, r4L",,L,,
9000-12418,8/10/2006,1801,MP1,FCE,BTLH,F,AHY,4.2,50.0,18.7,30.9,5.0,"L, r3",,L,,old r1s
9000-12419,8/10/2006,1809,MP1,FCE,BTLH,F,AHY,3.5,51.2,19.2,28.0,5.4,N,,L,,
9000-12420,8/10/2006,1814,MP1,FCE,BTLH,F,AHY,4.3,49.3,19.4,29.8,4.8,"H, r5",14 c,H,,
9000-12421,8/10/2006,1822,MP1,TBE,BTLH,F,AHY,3.8,49.0,19.5,31.0,5.5,N,,M,,
9000-12422,8/10/2006,1828,MP1,TBE,BTLH,F,AHY,3.7,50.2,18.8,31.0,5.5,L,,M,,
9000-12423,8/11/2006,0925,MCGC,FCE,BTLH,F,HY,3.5,48.3,17.9,28.8,5.5,N,,M,90%+,
9000-12424,8/11/2006,0925,MCGC,TBE,BTLH,F,HY,3.7,47.8,18.0,28.5,6.0,N,,H,,
9000-12425,8/12/2006,0728,MCGC,TBE,BTLH,F,AHY,3.5,50.9,18.0,29.5,6.0,H,,,,lost rectrix (saved)
9000-12426,8/12/2006,0808,MCGC,FCE,BTLH,F,AHY,3.9,49.1,19.6,30.0,5.3,"L, r3, r4R",,,,
9000-12427,8/12/2006,0816,MCGC,FCE,BTLH,F,AHY,3.3,50.0,19.6,30.2,5.2,L-M,,M,,"MTW, r3-4L; LTW, r3-4R"
9000-12428,8/12/2006,0855,MCGC,FCE,BTLH,F,HY,3.6,49.9,18.1,30.3,5.0,N,,L,,plumage characteristics of both sexes
9000-12429,8/12/2006,1653,MP1,FCE,BTLH,F,AHY,3.6,51.7,18.9,31.0,6.0,N,,L,,
9000-12430,8/12/2006,1723,MP1,FCE,BTLH,F,AHY,3.4,50.1,19.3,29.5,5.2,"M, r4-5L",2 c,M,,MTW r3R also
9000-12431,8/12/2006,1730,MP1,FCE,BTLH,F,AHY,3.2,51.4,18.0,30.2,5.0,N,,M,,
9000-12432,8/12/2006,1740,MP1,FCE,BTLH,F,HY,3.5,49.2,18.2,30.2,5.0,,,M-H,90%,"r1, two stress bars"
9000-12433,8/12/2006,1750,MP1,FCE,BTLH,F,AHY,4.0,51.3,18.3,31.2,5.3,"H, r3-4",,L,,
9000-12434,8/12/2006,1812,MP1,TBE,BTLH,F,AHY,4.1,49.5,19.0,30.0,5.0,N,3 c ,H,,
9000-12435,8/12/2006,1854,MP1,TBE,BTLH,F,AHY,3.9,50.0,19.0,30.0,6.0,L,,H,,
9000-12436,8/13/2006,0629,MCGC,FCE,BTLH,F,HY,3.6,49.8,17.9,29.9,,,,L,95%,r1 stress at tip; orange pollen on bill
9000-12437,8/13/2006,0700,MCGC,FCE,BTLH,F,AHY,3.6,50.8,18.4,29.6,5.0,N,5 c,H,,
9000-12439,8/13/2006,0707,MCGC,TBE,BTLH,F,AHY,3.6,50.9,19.5,29.0,6.0,,,,,pollen on crown and bill
9000-12440,8/13/2006,0740,MCGC,FCE,BTLH,F,AHY,3.6,52.3,18.9,26.0*,5.3,,,M,,* r1 growing in; yellow pollen on bill
9000-12441,8/13/2006,0751,MCGC,FCE,BTLH,F,AHY,3.8,50.9,18.8,31.5,5.0,N,,L,,
9000-12442,8/13/2006,0758,MCGC,FCE,BTLH,F,AHY,3.5,50.2,19.2,30.3,5.2,"H, r4-5 ",,L,,
9000-12443,8/13/2006,0809,MCGC,TBE,BTLH,F,AHY,3.9,50.0,19.5,30.0,5.0,N,,L,,
9000-12444,8/15/2006,0700,MCGC,FCE,BTLH,M,HY,3.4,47.4,16.9,28.2,5.8,,,M,95%,6.0 mm band
9000-12445,8/15/2006,0721,MCGC,FCE,BTLH,F,AHY,3.7,50.7,18.0,29.6,5.0,H,,L,,HTW all but r5R
9000-12446,8/15/2006,0805,MCGC,FCE,BTLH,F,HY,3.5,50.5,18.2,29.2,5.8,N,,H,,
9000-12447,8/15/2006,0830,MCGC,FCE,BTLH,M,HY,4.1,48.4,17.5,29.0,6.0,N,,H,95%,"6 mm band, plumage characteristics of both sexes"
9000-12448,8/16/2006,0751,MCGC,TBE,BTLH,F,AHY,3.7,48.4,18.1,30.1,5.5,N,,M,,
9000-12449,8/16/2006,0805,MCGC,FCE,BTLH,F,HY,3.9,49.8,18.5,30.0,5.0,N,,,,r1-2 stress bars
9000-12450,8/16/2006,0856,MCGC,FCE,BTLH,F,AHY,3.5,52.0,19.6,29.5,5.0,M-H,,L,,"HTW, r3-5R; MTW r3L"
9000-12451,8/16/2006,0920,MCGC,FCE,BTLH,F,AHY,3.6,50.4,19.2,29.9,5.5,"VH, r3-5",,L-M,,
9000-12452,8/16/2006,0938,MCGC,FCE,BTLH,F,AHY,3.8,48.7,18.9,30.0,6.0,,,L,,captured with E12449 and E12436
9000-12453,8/16/2006,1354,MP1,TBE,BTLH,F,AHY,4.6,,18.2,31.0,5.5,N,4 v sm c,M,,
9000-12454,8/16/2006,1359,MP1,TBE,BTLH,F,AHY,3.7,48.2,19.0,30.0,5.5,L,,M,,
9000-12455,8/16/2006,1412,MP1,TBE,BTLH,F,AHY,4.0,49.8,18.0,30.0,5.0,,8 c,M,,
9000-12456,8/16/2006,1423,MP1,FCE,BTLH,F,AHY,4.0,49.1,18.5,30.0,6.0,"H, r3-5",,M-H,,
9000-12457,8/16/2006,1433,MP1,FCE,BTLH,F,AHY,4.2,48.9,19.0,30.0,5.0,N,12 c,M,,new rectrices
9000-12459,8/16/2006,1435,MP1,TBE,BTLH,F,AHY,4.0,50.2,19.0,30.0,4.5,N,6 c,M,,
9000-12460,8/17/2006,1100,HOLZ,FCE,BTLH,F,AHY,3.5,50.2,19.5,30.0,5.0,L,1 c,H,,
9000-12461,8/17/2006,1039,HOLZ,TBE,BTLH,F,AHY,3.5,48.2,19.5,30.0,5.5,VH ,,L,,skeleton r1
9000-12462,8/17/2006,1315,KV1,TBE,BTLH,F,AHY,3.4,49.8,18.5,31.0,5.0,N,,L,,
9000-12463,8/17/2006,1359,KV1,FCE,BTLH,F,AHY,3.6,50.6,19.2,31.0,,"H, r3-5",10,M,,skeleton r1
9000-12464,8/17/2006,1508,GNMTN,FCE,BTLH,F,AHY,3.4,51.4,19.2,29.6,5.5,"M-H, r3-5",,L,,
9000-12465,8/17/2006,1521,GNMTN,FCE,BTLH,F,AHY,3.7,51.4,17.8,31.0,5.0,N,,L,,
9000-12466,8/17/2006,1532,GNMTN,FCE,BTLH,F,AHY,3.4,51.2,18.5,28.0,5.8,"L, r3-4L",,L-M,,
9000-12467,8/17/2006,1620,GNMTN,TBE,BTLH,F,AHY,3.4,49.2,18.0,29.5,5.0,"L, r5",1 v sm c,L-M,,
9000-12468,8/18/2006,0730,MCGC,FCE,BTLH,F,AHY,3.2,49.8,18.5,29.0,5.0,N,,L-M,,new rectrices
9000-12469,8/18/2006,0803,MCGC,FCE,BTLH,F,AHY,3.7,51.7,19.0,28.8,5.2,,4 c ,M,,
9000-12470,8/18/2006,0832,MCGC,FCE,BTLH,F,AHY,3.7,50.6,18.1,31.5,4.5,,,L,,
9000-12471,8/15/2006,1127,CC3,FCE,CAHU,M,HY,3.3,43.1,15.0,27.1,4.2,N,,L-M,,
9000-12472,8/17/2006,1338,KV1,FCE,CAHU,F,AHY,3.0,44.2,15.0,20.0,4.5,"L, r3-4 ",,,,
9000-12473,8/15/2006,0828,MCGC,FCE,RUHU,F,HY,4.2,45.5,17.2,26.1,4.0,N,1 sm c,VL,90%,"r1 stress bar near base, r1 Pyle A-type"
9000-12474,8/15/2006,0931,MCGC,FCE,BTLH,M,AHY,4.0,49.9,19.0,31.0,4.5,"L, r3-4",,,,r5 white inner/outer web at tip
9000-12475,8/15/2006,1045,CC3,FCE,BTLH,M,HY,4.4,50.3,17.4,30.5,5.7,N,,H,,r1 small stress bar at tip
9000-12476,8/16/2006,0729,MCGC,TBE,RUHU,F,AHY,4.7,44.3,17.7,27.5,3.5,N,15 c,M,,
9000-12477,8/15/2006,1106,CC3,FCE,RUHU,F,HY,3.2,45.2,17.3,26.0,3.7,N,,VL,,"1 sm spangle center gorget, r1 is Pyle B-type"
9000-12478,8/16/2006,0911,MCGC,FCE,BTLH,M,HY,3.6,48.2,17.6,29.5,5.2,N,,H,,
9000-12479,8/17/2006,1128,HOLZ,FCE,BTLH,M,AHY,3.9,48.3,17.5,30.0,5.0,,,,,p10 OK
9000-12480,8/18/2006,0743,MCGC,FCE,BTLH,F,HY,3.1,45.9,17.2,29.0,4.0,N,,M,90%,
9000-12481,8/19/2006,0842,MCGC,TBE,BTLH,M,HY,3.3,49.7,17.1,31.0,5.5,N,,M,80%,
9000-12482,8/19/2006,0944,MCGC,TBE,BTLH,M,HY,3.4,49.0,17.0,31.5,5.0,N,,L-M,,
9000-12483,8/20/2006,1453,HPK1,TBE,BTLH,M,HY,3.6,48.3,17.0,29.5,5.0,,3,H,,
9000-12484,8/20/2006,1459,HPK1,FCE,BTLH,M,HY,3.5,50.3,16.5,30.0,5.6,N,,H,95%,
9000-12485,8/20/2006,1726,MP1,TBE,RUHU,F,HY,3.9,46.0,17.5,27.5,4.0,N,15 sm c,L,,r1 is Pyle B-type
9000-12486,8/21/2006,0740,MCGC,FCE,BTLH,M,HY,3.6,49.4,18.1,31.0,4.8,,1 L,,80%,
9000-12487,8/21/2006,0805,MCGC,TBE,BTLH,M,AHY,4.0,50.4,19.5,32.0,5.5,,,,,p10 wing trill OK
9000-12488,8/21/2006,1040,HPK1,TBE,BTLH,M,HY,3.6,49.4,16.0,29.0,5.0,,,,,
9000-12489,8/23/2006,1915,MCGC,FCE,BTLH,M,HY,3.7,48.7,17.2,27.0,5.2,N,,H,,r2-3 stress bars at tips
9000-12490,8/23/2006,1933,MCGC,FCE,BTLH,F,HY,3.6,50.4,18.5,30.0,6.0,,,H,90%,6.0 mm band slipped off leg
9000-12499,9/11/2006,0724,MCGC,FCE,BTLH,M,HY,3.8,48.2,17.2,29.3,5.5,,,M-H,90%,green gorget feathers
9000-12500,9/11/2006,1247,HPK1,TBE,BTLH,M,HY,3.7,48.2,16.2,27.0,6.0,,,L,90%,captured 1 min. prior to E12644. Released together and flew together to same tree and landed within 3 ft. of each other.
9000-12501,8/18/2006,0842,MCGC,TBE,BTLH,F,AHY,3.7,48.4,17.5,30.0,5.0,,,,,
9000-12502,8/18/2006,0855,MCGC,TBE,BTLH,F,HY,3.5,47.8,16.5,28.0,6.0,N,,H,,
9000-12503,8/18/2006,1204,MP1,FCE,BTLH,F,AHY,4.2,50.6,18.4,30.2,5.1,"M, r3-4R",3 v sm c,L,,new r5s
9000-12504,8/18/2006,1214,MP1,FCE,BTLH,F,AHY,3.6,50.6,18.5,30.1,5.6,"H, r1-5",,L,,skeleton r1
9000-12505,8/18/2006,1214,MP1,FCE,BTLH,F,AHY,3.6,49.8,18.1,30.2,4.5,"M-H, r3-5",,M,,band upside down
9000-12506,8/18/2006,1223,MP1,FCE,BTLH,F,AHY,3.7,50.1,19.4,30.2,6.0,"L, r4; M, r3",2 v sm c,H,,
9000-12507,8/19/2006,0929,MCGC,TBE,BTLH,F,HY,3.2,48.4,18.0,30.1,6.0,N,,L,70%,
9000-12508,8/19/2006,0955,MCGC,TBE,BTLH,F,AHY,3.4,50.3,17.8,31.5,5.5,,,,,
9000-12509,8/20/2006,1415,HPK1,TBE,BTLH,F,AHY,3.2,50.3,17.0,30.0,6.0,"H, r3-5",,L,,orange pollen on crown and bill
9000-12510,8/20/2006,1419,HPK1,TBE,BTLH,F,HY,3.8,48.9,18.5,29.5,6.0,N,,L,,
9000-12511,8/20/2006,1423,HPK1,TBE,BTLH,F,AHY,3.6,48.2,19.5,,5.0,H,,,,
9000-12512,8/20/2006,1429,HPK1,TBE,BTLH,F,AHY,4.1,50.3,18.0,30.0,5.0,H,,VL,,
9000-12513,8/20/2006,1445,HPK1,TBE,BTLH,F,AHY,3.7,50.1,18.0,30.0,5.5,H,2 sm,H,,
9000-12514,8/20/2006,1449,HPK1,TBE,BTLH,F,AHY,3.5,50.4,18.1,30.0,5.0,VL,2 sm c,M,,
9000-12515,8/20/2006,1452,HPK1,TBE,BTLH,F,AHY,4.3,50.4,18.8,31.0,5.0,"H, r3-5",,M,,2 spangles in gorget
9000-12516,8/21/2006,0705,MCGC,FCE,BTLH,F,AHY,3.7,50.3,18.9,30.0,5.2,"H, r5L",,L,,"orange pollen on bill, black spots on tips of r3-5"
9000-12517,8/20/2006,1525,HPK1,FCE,BTLH,F,AHY,3.9,49.8,18.2,29.1,5.0,"H, r3-5",1 L c,L,,
9000-12518,8/20/2006,1530,HPK1,TBE,BTLH,F,AHY,3.4,48.8,19.0,29.5,5.0,N,,M,,old bill injury at base of bill
9000-12519,8/20/2006,1533,HPK1,TBE,BTLH,F,AHY,4.1,50.5,20.0,31.0,5.5,H,,VL,,skeleton r1s
9000-12520,8/20/2006,1542,HPK1,TBE,BTLH,F,AHY,3.7,48.9,18.8,30.2,6.0,L,,L,,
9000-12521,8/20/2006,1545,HPK1,TBE,BTLH,F,AHY,3.4,49.8,19.0,30.0,5.0,"H, r3-5",,M,,r2 rufous stripe
9000-12522,8/20/2006,1548,HPK1,TBE,BTLH,F,AHY,4.0,48.8,18.0,31.0,6.0,,,L,,gray feathers on forehead
9000-12523,8/20/2006,1555,HPK1,FCE,BTLH,F,HY,3.7,48.9,18.2,29.8,6.0,,,,,
9000-12524,8/20/2006,1711,MP1,TBE,BTLH,F,AHY,3.3,48.8,19.0,30.0,5.5,"L, r3R",6 c,M,,
9000-12525,8/21/2006,0734,MCGC,FCE,BTLH,F,AHY,3.6,52.0,20.2,31.0,5.0,VH,6 c,,,
9000-12526,8/21/2006,0759,MCGC,FCE,BTLH,F,HY,4.1,49.2,19.0,27.0,5.2,N,,M ,80%,
9000-12527,8/21/2006,1040,HPK1,TBE,BTLH,F,AHY,3.3,48.2,19.0,30.5,5.5,N,,L,,
9000-12528,8/21/2006,1105,HPK1,FCE,BTLH,F,AHY,3.4,50.6,18.8,31.0,5.2,L,,M,,
9000-12529,8/21/2006,1109,HPK1,FCE,BTLH,F,HY,3.3,50.0,18.0,30.0,5.2,N,,L,90%,r1 stress bars
9000-12530,8/21/2006,1118,HPK1,FCE,BTLH,F,AHY,3.6,50.8,20.0,31.0,5.2,L,,M,,
