Band Number, Date,Time,Site,Bander,Species,Sex,Age,Mass,Wing Chord,Culmen,r1 Length,r1 Width,r1-5 Wear,Gorget,Throat,Grooves,Comments
4100-59475,07/08/2011,13:50,MP1,FCE,BTLH,F,AHY,3.55,49.5,19.2,29.6,,,,,,E6
4100-59476,07/08/2011,13:45,MP1,FCE,BTLH,F,AHY,3.52,50.0,18.0,31.0,,,,,,
4100-59477,07/08/2011,13:45,MP1,FCE,BTLH,F,AHY,3.5,50.4,19.5,30.5,,,,,,
4100-59478,07/08/2011,14:50,MP1,FCE,BTLH,F,AHY,3.75,50.6,20.2,29.2,,,,,,
4100-59479,07/08/2011,15:15,MP1,FCE,BTLH,F,AHY,3.54,50.8,18.2,30.0,,,,,,
4100-59480,07/08/2011,15:22,MP1,FCE,BTLH,F,AHY,3.71,51.5,18.0,30.0,,,,,,
4100-59481,07/08/2011,15:30,MP1,FCE,BTLH,F,AHY,3.79,50.3,18.2,29.2,,,,,,
4100-59482,07/08/2011,15:47,MP1,FCE,BTLH,F,AHY,3.59,50.7,18.6,31.7,,,,,,
4100-59483,07/08/2011,16:00,MP1,FCE,BTLH,F,AHY,3.44,50.3,19.2,30.2,,,,,,
4100-59484,07/09/2011,10:23,GNMTN,FCE,BTLH,F,AHY,3.42,49.8,19.2,30.3,,,,,,
4100-59485,07/09/2011,10:23,GNMTN,FCE,BTLH,F,AHY,3.34,49.8,18.3,29.5,,,,,,
4100-59486,07/09/2011,11:12,GNMTN,FCE,BTLH,F,AHY,3.23,51.7,19.0,30.8,,,,,,
4100-59487,07/09/2011,11:39,GNMTN,FCE,BTLH,F,AHY,3.84,51.2,17.8,29.2,,,,,,E7
4100-59488,07/09/2011,12:03,GNMTN,FCE,BTLH,F,AHY,3.23,50.0,18.5,30.2,,,,,,
4100-59489,07/09/2011,12:10,GNMTN,FCE,BTLH,F,AHY,3.41,49.6,18.8,28.6,,,,,,
4100-59490,07/09/2011,14:15,KV1,FCE,BTLH,F,AHY,4.3,49.1,17.4,30.2,,,,,,E9
4100-59491,07/05/2011,12:10,MP1,FCE,RUHU,M,AHY,3.3,40.2,16.8,29.1,,,,,,
4100-59492,07/21/2011,8:25,MCGC,FCE,RUHU,M,AHY,3.4,40.0,15.3,28.2,,,,,,
4100-59493,07/21/2011,8:27,MCGC,FCE,RUHU,M,AHY,3.3,41.3,16.5,28.6,,,,,,
4100-59494,07/21/2011,8:51,MCGC,FCE,RUHU,M,AHY,3.5,41.6,17.2,28.0,,,,,,
4100-59495,07/21/2011,9:03,MCGC,FCE,RUHU,M,AHY,3.2,40.5,16.8,28.6,,,,,,
4100-59496,07/22/2011,7:05,MCGC,TBE,RUHU,M,AHY,3.51,40.3,17.1,27.1,,,,,,
4100-59497,07/22/2011,10:53,MP1,TBE,RUHU,M,AHY,3.28,39.3,15.3,27.0,,,,,,
4100-59498,07/22/2011,18:40,MCGC,FCE,RUHU,M,AHY,3.4,40.7,16.1,27.1,,,,,,
4100-59499,07/23/2011,6:21,MCGC,FCE,RUHU,M,AHY,3.6,39.8,16.8,28.0,,,,,,
4100-59500,07/23/2011,7:24,MCGC,FCE,RUHU,M,AHY,3.6,40.4,16.1,28.0,,,,,,
4100-59501,07/09/2011,14:30,KV1,FCE,BTLH,F,AHY,3.7,50.8,19.3,31.0,,,,,,
4100-59502,07/09/2011,14:55,KV1,FCE,BTLH,F,AHY,3.4,50.2,19.4,28.9,,,,,,
4100-59503,07/10/2011,7:28,MCGC,FCE,BTLH,F,AHY,3.2,49.5,18.8,28.0,,,,,,
4100-59504,07/10/2011,7:38,MCGC,FCE,BTLH,F,AHY,3.3,50.0,19.0,28.7,,,,,,
4100-59505,07/10/2011,10:29,MCGC,FCE,BTLH,F,AHY,4,51.1,18.9,29.8,,,,,,E7
4100-59506,07/12/2011,6:53,MCGC,FCE,BTLH,F,AHY,3.4,51.5,18.1,30.0,,,,,,
4100-59507,07/12/2011,6:53,MCGC,FCE,BTLH,F,AHY,3.4,49.2,19.1,30.0,,,,,,
4100-59508,07/12/2011,11:25,CC3,TBE,BTLH,F,AHY,3.55,50.8,18.8,30.2,,,,,,
4100-59509,07/13/2011,9:22,HPK2,FCE,BTLH,F,AHY,3.4,50.9,19.9,29.0,,,,,,
4100-59510,07/13/2011,9:25,HPK2,FCE,BTLH,F,AHY,3.3,50.7,18.0,28.0,,,,,,
4100-59511,07/13/2011,9:35,HPK2,TBE,BTLH,F,AHY,3.4,48.9,18.3,31.0,,,,,,
4100-59512,07/13/2011,10:10,HPK2,FCE,BTLH,F,AHY,3.35,49.8,18.1,30.2,,,,,,
4100-59513,07/13/2011,10:18,HPK2,FCE,BTLH,F,AHY,3.55,50.7,18.8,29.8,,,,,,
4100-59514,07/13/2011,11:45,HPK2,FCE,BTLH,F,AHY,3.5,50.0,18.7,30.5,,,,,,
4100-59515,07/14/2011,10:48,MP1,FCE,BTLH,F,AHY,3.72,51.3,19.2,30.0,,,,,,
4100-59516,07/14/2011,10:55,MP1,FCE,BTLH,F,AHY,3.55,50.2,19.4,32.0,,,,,,
4100-59517,07/14/2011,11:20,MP1,FCE,BTLH,F,AHY,3.5,50.7,19.8,29.8,,,,,,
4100-59518,07/14/2011,11:35,MP1,FCE,BTLH,F,AHY,3.2,50.1,18.5,30.1,,,,,,
4100-59519,07/14/2011,11:55,MP1,FCE,BTLH,F,AHY,3.47,50.9,19.2,30.2,,,,,,
4100-59520,07/14/2011,12:00,MP1,TBE,BTLH,F,AHY,3.4,48.2,18.8,30.0,,,,,,
4100-59521,07/14/2011,12:44,MP1,FCE,BTLH,F,AHY,3.3,50.6,18.7,30.8,,,,,,
4100-59522,07/14/2011,12:56,MP1,FCE,BTLH,F,AHY,3.29,51.0,19.8,30.2,,,,,,
4100-59523,07/14/2011,13:05,MP1,FCE,BTLH,F,AHY,3.55,50.2,20.0,30.5,,,,,,
4100-59524,07/15/2011,9:00,MCGC,FCE,BTLH,F,AHY,3.1,50.1,19.1,27.9,,,,,,
4100-59525,07/15/2011,9:22,MCGC,FCE,BTLH,F,AHY,3.5,50.4,18.2,29.2,,,,,,
4100-59526,07/15/2011,9:30,MCGC,TBE,BTLH,F,AHY,3.2,50.1,18.3,30.0,,,,,,
4100-59527,07/15/2011,19:00,MCGC,FCE,BTLH,F,AHY,3.6,51.2,18.2,30.7,,,,,,
4100-59528,07/15/2011,19:00,MCGC,TBE,BTLH,F,AHY,3.4,48.1,18.0,29.0,,,,,,
4100-59529,07/15/2011,19:20,MCGC,FCE,BTLH,F,AHY,3.5,51.0,19.1,30.0,,,,,,
4100-59530,07/15/2011,19:20,MCGC,FCE,BTLH,F,AHY,3.2,49.5,20.1,29.1,,,,,,
4100-59531,07/15/2011,19:43,MCGC,FCE,BTLH,F,AHY,4.3,50.7,20.0,30.8,,,,,,FS5
4100-59532,07/15/2011,19:47,MCGC,FCE,BTLH,F,AHY,3.5,49.1,17.3,28.1,,,,,,
4100-59533,07/15/2011,20:10,MCGC,FCE,BTLH,F,AHY,4.2,50.6,19.1,31.8,,,,,,FS4
4100-59534,07/15/2011,20:20,MCGC,FCE,BTLH,F,AHY,3.4,50.8,19.0,30.0,,,,,,
4100-59535,07/16/2011,16:40,MCGC,TBE,BTLH,F,AHY,3.9,49.9,18.3,29.1,,,,,,FS4
4100-59536,07/16/2011,17:43,MCGC,TBE,BTLH,F,AHY,3.3,50.0,19.0,31.0,,,,,,
4100-59537,07/16/2011,17:48,MCGC,TBE,BTLH,F,AHY,3.2,49.5,19.5,32.0,,,,,,
4100-59538,07/17/2011,10:06,GNMTN,FCE,BTLH,F,AHY,3.67,51.1,18.4,30.5,,,,,,
4100-59539,07/17/2011,10:20,GNMTN,FCE,BTLH,F,AHY,3.56,48.9,18.5,29.0,,,,,,
4100-59540,07/17/2011,10:25,GNMTN,TBE,BTLH,F,AHY,3.32,48.4,18.2,29.0,,,,,,
4100-59541,07/17/2011,10:57,GNMTN,FCE,BTLH,F,AHY,4.02,50.7,18.2,31.2,,,,,,FS4
4100-59542,07/17/2011,11:00,GNMTN,TBE,BTLH,F,AHY,3.59,49.3,18.1,32.0,,,,,,
4100-59543,07/17/2011,12:42,KV1,FCE,BTLH,F,AHY,3.03,51.6,19.1,31.6,,,,,,
4100-59544,07/17/2011,12:42,KV1,FCE,BTLH,F,AHY,3.38,50.0,18.0,29.6,,,,,,
4100-59545,07/17/2011,13:21,KV1,FCE,BTLH,F,AHY,3.36,50.2,18.0,31.1,,,,,,
4100-59546,07/17/2011,13:28,KV1,FCE,BTLH,F,AHY,3.69,51.8,19.6,31.2,,,,,,
4100-59547,07/17/2011,13:43,KV1,FCE,BTLH,F,AHY,3.57,51.3,19.2,29.0,,,,,,
4100-59548,07/17/2011,14:00,KV1,FCE,BTLH,F,AHY,4,49.9,19.7,30.0,,,,,,E6+
4100-59549,07/19/2011,9:50,HPK2,FCE,BTLH,F,AHY,3.85,51.2,20.0,31.1,,,,,,
4100-59550,07/19/2011,9:55,HPK2,FCE,BTLH,F,AHY,3.2,50.3,20.0,28.8,,,,,,
4100-59551,07/19/2011,9:55,HPK2,FCE,BTLH,F,AHY,3.7,51.0,18.2,30.0,,,,,,
4100-59552,07/19/2011,10:19,HPK2,FCE,BTLH,F,AHY,4,50.4,19.3,30.8,,,,,,FS3
4100-59553,07/19/2011,10:24,HPK2,FCE,BTLH,F,AHY,,50.8,18.2,31.0,,,,,,
4100-59554,07/19/2011,10:45,HPK2,FCE,BTLH,F,AHY,3.25,50.5,18.1,28.0,,,,,,
4100-59555,07/19/2011,11:03,HPK2,FCE,BTLH,F,AHY,3.3,51.4,18.8,29.8,,,,,,
4100-59556,07/19/2011,11:03,HPK2,FCE,BTLH,F,AHY,3.5,49.7,18.8,30.0,,,,,,
4100-59557,07/19/2011,11:19,HPK2,FCE,BTLH,F,AHY,3.6,51.4,18.8,32.0,,,,,,
4100-59558,07/20/2011,6:50,MCGC,FCE,BTLH,F,AHY,3.4,51.0,18.9,29.0,,,,,,
4100-59559,07/20/2011,6:50,MCGC,TBE,BTLH,F,AHY,3.13,49.7,18.1,29.9,,,,,,
4100-59560,07/20/2011,7:05,MCGC,FCE,BTLH,F,AHY,3.5,50.8,19.0,31.0,,,,,,
4100-59561,07/20/2011,7:16,MCGC,TBE,BTLH,F,AHY,3.42,,,,,,,,,
4100-59562,07/20/2011,8:02,MCGC,FCE,BTLH,F,AHY,3.5,48.5,19.5,30.5,,,,,,
4100-59563,07/20/2011,8:15,MCGC,FCE,BTLH,F,AHY,4.2,49.5,17.5,29.0,,,,,,FS5
4100-59564,07/20/2011,8:25,MCGC,FCE,BTLH,F,AHY,,50.6,,,,,,,,former H42514
4100-59565,07/20/2011,8:50,MCGC,FCE,BTLH,F,AHY,4,51.0,18.2,28.6,,,,,,
4100-59566,07/21/2011,7:49,MCGC,FCE,BTLH,F,AHY,3.4,50.3,18.5,300.0,,,,,,
4100-59567,07/21/2011,8:03,MCGC,FCE,BTLH,F,AHY,3.8,50.6,18.2,29.3,,,,,,
4100-59568,07/21/2011,8:03,MCGC,FCE,BTLH,F,AHY,3.6,50.1,18.1,29.2,,,,,,
4100-59569,07/21/2011,8:14,MCGC,FCE,BTLH,F,AHY,3.5,50.9,18.2,30.2,,,,,,
4100-59570,07/21/2011,8:43,MCGC,FCE,BTLH,F,AHY,3.7,49.4,18.8,29.5,,,,,,
4100-59571,07/21/2011,8:58,MCGC,FCE,BTLH,F,AHY,3.8,49.9,19.2,30.5,,,,,,
4100-59572,07/21/2011,9:08,MCGC,FCE,BTLH,F,AHY,3.7,48.9,18.0,29.2,,,,,,
4100-59573,07/22/2011,6:25,MCGC,FCE,BTLH,F,AHY,3.5,50.1,18.1,31.0,,,,,,
4100-59574,07/22/2011,6:25,MCGC,TBE,BTLH,F,AHY,3.33,49.7,17.9,29.9,,,,,,
4100-59575,07/22/2011,6:25,MCGC,FCE,BTLH,F,AHY,3,50.5,18.5,28.0,,,,,,
4100-59576,07/22/2011,6:55,MCGC,FCE,BTLH,F,AHY,3.3,49.4,17.5,28.0,,,,,,
4100-59577,07/22/2011,7:05,MCGC,TBE,BTLH,F,AHY,3.6,49.4,18.5,29.5,,,,,,
4100-59578,07/22/2011,9:41,MP1,FCE,BTLH,F,AHY,3.06,48.8,18.1,28.7,,,,,,
4100-59579,07/22/2011,9:45,MP1,FCE,BTLH,F,AHY,3.78,51.0,19.2,31.1,,,,,,
4100-59580,07/22/2011,10:00,MP1,FCE,BTLH,F,AHY,3.68,50.3,19.8,28.5,,,,,,
4100-59581,07/22/2011,10:24,MP1,FCE,BTLH,F,AHY,4.12,50.3,20.0,29.9,,,,,,FS5
4100-59582,07/22/2011,10:40,MP1,FCE,BTLH,F,AHY,3.62,51.5,18.7,30.0,,,,,,
4100-59583,07/22/2011,11:25,MP1,FCE,BTLH,F,AHY,3.51,49.6,19.0,29.5,,,,,,
4100-59584,07/23/2011,6:38,MCGC,TBE,BTLH,F,AHY,3.76,48.5,19.0,30.0,,,,,,
4100-59585,07/22/2011,6:38,MCGC,FCE,BTLH,F,AHY,3.5,50.4,18.9,30.0,,,,,,
4100-59586,07/23/2011,7:20,MCGC,FCE,BTLH,F,AHY,3.3,49.1,18.3,30.5,,,,,,
4100-59587,07/23/2011,8:35,MCGC,FCE,BTLH,F,AHY,4,50.7,18.5,31.0,,,,,,FS5
4100-59588,07/24/2011,10:09,KV1,TBE,BTLH,F,AHY,3.13,48.5,18.2,30.0,,,,,,
4100-59589,07/24/2011,10:22,KV1,FCE,BTLH,F,AHY,3.5,49.1,18.1,30.0,,,,,,
4100-59590,07/24/2011,10:30,KV1,FCE,BTLH,F,AHY,3.9,49.7,18.8,28.8,,,,,,
4100-59591,07/23/2011,6:20,MCGC,TBE,RUHU,F,AHY,3.9,42.6,17.5,26.0,,,,,,
4100-59592,07/23/2011,6:56,MCGC,FCE,RUHU,F,AHY,3.5,43.3,17.1,27.0,,,,,,
4100-59593,07/23/2011,8:35,MCGC,TBE,RUHU,F,AHY,3.6,43.4,17.5,27.0,,,,,,
4100-59594,07/24/2011,10:30,KV1,FCE,RUHU,F,AHY,3.5,44.1,18.3,26.2,,,,,,
4100-59595,07/24/2011,11:30,KV1,FCE,RUHU,F,AHY,3.6,44.2,18.0,27.0,,,,,,
4100-59596,07/24/2011,13:01,GNMTN,FCE,RUHU,F,AHY,3.6,43.7,17.8,26.2,,,,,,
4100-59597,07/24/2011,14:09,GNMTN,FCE,RUHU,F,AHY,3.8,44.2,18.7,28.0,,,,,,
4100-59598,07/24/2011,16:00,HOLZ,FCE,BTLH,M,AHY,3.32,48.1,17.1,30.8,,,,,,
4100-59599,07/24/2011,16:25,HOLZ,TBE,RUHU,F,AHY,3.17,43.2,16.6,,,,,,,
4100-59600,07/25/2011,17:31,MCGC,FCE,RUHU,F,AHY,3.8,45.2,18.8,27.0,,,,,,
4100-59601,08/02/2011,11:33,MP1,FCE,BTLH,F,AHY,3.99,49.6,18.0,29.8,,,,,,FS5
4100-59602,08/02/2011,11:50,MP1,FCE,BTLH,F,AHY,4.28,50.8,20.1,30.6,,,,,,FS6
4100-59603,08/02/2011,11:55,MP1,FCE,BTLH,F,AHY,3.58,50.4,17.9,30.5,,,,,,
4100-59604,08/02/2011,18:05,MCGC,FCE,BTLH,F,HY,3.8,50.5,18.8,31.2,,,,,,
4100-59605,08/02/2011,12:05,MP1,FCE,BTLH,F,AHY,3.56,49.6,18.6,30.2,,,,,,
4100-59606,08/02/2011,12:05,MP1,FCE,BTLH,F,AHY,3.74,49.1,20.0,29.0,,,,,,
4100-59607,08/02/2011,18:05,MCGC,FCE,BTLH,F,AHY,4,49.9,18.9,31.0,,,,,,FS4
4100-59608,08/02/2011,18:05,MCGC,FCE,BTLH,F,AHY,3.9,50.1,18.2,30.0,,,,,,
4100-59609,08/02/2011,18:35,MCGC,FCE,BTLH,M,HY,3.6,48.1,17.0,30.0,,,,,,
4100-59610,08/02/2011,18:29,MCGC,FCE,BTLH,F,HY,3.8,48.9,18.4,30.0,,,,,,
4100-59611,08/02/2011,18:45,MCGC,TBE,BTLH,F,HY,3.33,48.3,17.2,30.0,,,,,,
4100-59612,08/03/2011,10:25,KV1,FCE,BTLH,F,AHY,3.3,50.8,18.2,29.8,,,,,,
4100-59613,08/03/2011,10:45,KV1,FCE,BTLH,F,AHY,3.8,52.0,19.8,32.4,,,,,,
4100-59614,08/03/2011,11:00,KV1,FCE,BTLH,F,AHY,3.46,50.8,20.0,30.8,,,,,,
4100-59615,08/03/2011,11:43,KV1,FCE,BTLH,F,AHY,3.62,51.4,19.0,30.4,,,,,,
4100-59616,08/03/2011,11:57,KV1,FCE,BTLH,F,AHY,3.8,49.3,18.2,30.9,,,,,,
4100-59617,08/03/2011,12:33,KV1,FCE,BTLH,F,AHY,3.68,50.9,19.4,30.2,,,,,,
4100-59618,08/03/2011,15:47,GNMTN,FCE,BTLH,F,AHY,3.59,51.0,19.5,28.6,,,,,,
4100-59619,08/04/2011,11:45,HPK2,FCE,BTLH,F,AHY,3.4,50.5,19.8,30.4,,,,,,
4100-59620,08/05/2011,6:48,MCGC,FCE,BTLH,F,AHY,3.7,52.2,19.0,32.0,,,,,,
4100-59621,08/02/2011,18:50,MCGC,FCE,BTLH,F,AHY,3.5,50.1,18.5,31.2,,,,,,
4100-59622,08/02/2011,18:55,MCGC,FCE,BTLH,F,AHY,3.9,50.6,19.0,31.2,,,,,,
4100-59623,08/02/2011,19:00,MCGC,FCE,BTLH,F,AHY,4.1,49.4,18.5,30.0,,,,,,
4100-59624,08/05/2011,7:35,MCGC,FCE,BTLH,F,AHY,3.4,49.7,17.5,29.2,,,,,,
4100-59625,08/05/2011,7:35,MCGC,FCE,BTLH,F,AHY,3.8,49.6,19.1,29.9,,,,,,
4100-59626,08/05/2011,8:30,MCGC,FCE,BTLH,F,AHY,3.5,50.6,19.0,30.8,,,,,,
4100-59627,08/05/2011,13:42,CC3,FCE,BTLH,F,AHY,3.6,51.0,20.2,31.0,,,,,,
4100-59628,08/05/2011,13:55,CC3,FCE,BTLH,F,AHY,3.6,50.3,18.4,27.0,,,,,,
4100-59629,08/06/2011,8:07,MP1,FCE,BTLH,F,AHY,3.49,50.1,18.2,31.3,,,,,,
4100-59630,08/06/2011,8:07,MP1,FCE,BTLH,F,AHY,3.36,49.7,18.3,30.0,,,,,,
4100-59631,08/06/2011,8:50,MP1,FCE,BTLH,F,AHY,4.05,49.6,19.8,29.1,,,,,,
4100-59632,08/06/2011,8:50,MP1,FCE,BTLH,F,AHY,4.01,51.0,19.2,30.2,,,,,,
4100-59633,08/06/2011,8:50,MP1,FCE,BTLH,F,AHY,3.46,51.7,18.6,29.1,,,,,,
4100-59634,08/06/2011,9:15,MP1,FCE,BTLH,F,AHY,3.35,49.8,18.9,29.0,,,,,,
4100-59635,08/06/2011,9:15,MP1,FCE,BTLH,F,AHY,3.91,51.2,18.8,30.1,,,,,,
4100-59636,08/06/2011,9:30,MP1,FCE,BTLH,F,AHY,3.42,48.8,20.0,30.0,,,,,,
4100-59637,08/06/2011,9:30,MP1,FCE,BTLH,F,AHY,3.22,50.4,18.4,28.3,,,,,,
4100-59638,08/07/2011,6:45,MCGC,FCE,BTLH,F,AHY,3,49.0,18.3,29.0,,,,,,
4100-59639,08/06/2011,9:30,MP1,FCE,BTLH,F,AHY,3.55,50.2,19.0,29.2,,,,,,
4100-59640,08/06/2011,9:30,MP1,FCE,BTLH,F,AHY,3.35,49.8,19.3,30.5,,,,,,
4100-59641,08/06/2011,10:08,MP1,FCE,BTLH,F,AHY,4.1,50.1,18.1,28.8,,,,,,FS5
4100-59642,08/06/2011,10:08,MP1,FCE,BTLH,F,AHY,3.53,49.5,19.2,29.0,,,,,,
4100-59643,08/06/2011,10:08,MP1,FCE,BTLH,F,AHY,3.28,50.1,18.1,30.0,,,,,,
4100-59644,08/06/2011,10:36,MP1,FCE,BTLH,F,AHY,3.75,48.8,18.3,29.0,,,,,,
4100-59645,08/06/2011,10:45,MP1,FCE,BTLH,F,AHY,3.7,50.0,19.1,30.0,,,,,,
4100-59646,08/06/2011,10:50,MP1,FCE,BTLH,F,AHY,3.85,50.5,18.9,29.5,,,,,,
4100-59647,08/06/2011,10:57,MP1,FCE,BTLH,F,HY,3.39,47.1,16.5,28.0,,,,,,
4100-59648,08/06/2011,11:00,MP1,FCE,BTLH,F,AHY,3.43,49.8,17.3,30.0,,,,,,
4100-59649,08/07/2011,6:45,MCGC,FCE,BTLH,F,AHY,3.6,49.4,18.4,29.5,,,,,,
4100-59650,08/07/2011,6:45,MCGC,TBE,BTLH,F,AHY,3.53,49.7,19.2,29.0,,,,,,
4100-59651,07/23/2011,7:34,MCGC,FCE,RUHU,M,AHY,3.7,39.0,16.8,28.2,,,,,,
4100-59652,07/23/2011,7:41,MCGC,FCE,RUHU,M,AHY,3.2,40.0,16.1,28.1,,,,,,
4100-59653,07/23/2011,8:50,MCGC,FCE,RUHU,M,AHY,3.5,40.7,16.8,28.1,,,,,,
4100-59654,07/24/2011,10:00,KV1,FCE,RUHU,M,AHY,3.68,39.9,16.0,28.2,,,,,,
4100-59655,07/24/2011,10:47,KV1,FCE,RUHU,M,HY,3.3,42.2,16.9,26.0,,,,,,
4100-59656,07/24/2011,13:13,GNMTN,FCE,RUHU,M,AHY,3.3,40.8,16.2,29.0,,,,,,
4100-59657,07/24/2011,13:23,GNMTN,FCE,RUHU,M,AHY,3.9,39.3,16.2,27.9,,,,,,
4100-59658,07/25/2011,16:20,MCGC,FCE,RUHU,M,AHY,3.8,40.5,16.9,28.0,,,,,,
4100-59659,07/26/2011,6:45,MCGC,FCE,RUHU,M,AHY,3.7,39.3,16.0,28.0,,,,,,
4100-59660,07/26/2011,7:30,MCGC,FCE,RUHU,M,AHY,3.3,40.3,15.8,27.1,,,,,,
4100-59661,07/24/2011,10:47,KV1,TBE,BTLH,F,AHY,3.4,49.3,19.4,29.0,,,,,,
4100-59662,07/24/2011,10:56,KV1,FCE,BTLH,F,AHY,3.2,50.4,18.8,29.8,,,,,,
4100-59663,07/24/2011,11:07,KV1,FCE,BTLH,F,AHY,3.9,51.5,19.3,32.5,,,,,,
4100-59664,07/24/2011,11:28,KV1,FCE,BTLH,F,AHY,3.4,50.2,20.0,30.2,,,,,,
4100-59665,07/24/2011,11:30,KV1,FCE,BTLH,F,AHY,3.7,50.7,19.5,30.0,,,,,,
4100-59666,07/24/2011,13:24,GNMTN,FCE,BTLH,F,AHY,3.3,49.4,18.7,28.5,,,,,,
4100-59667,07/24/2011,16:13,HOLZ,FCE,BTLH,F,AHY,3.4,50.1,17.8,30.0,,,,,,
4100-59668,07/24/2011,16:26,HOLZ,FCE,BTLH,F,AHY,3.6,51.0,19.0,29.8,,,,,,
4100-59669,07/25/2011,16:20,MCGC,FCE,BTLH,F,AHY,3.8,49.7,19.2,29.1,,,,,,
4100-59670,07/25/2011,16:20,MCGC,FCE,BTLH,F,AHY,3.6,49.8,18.3,29.9,,,,,,
4100-59671,07/25/2011,16:40,MCGC,FCE,BTLH,F,AHY,3.7,50.3,18.8,28.4,,,,,,
4100-59672,07/25/2011,16:40,MCGC,FCE,BTLH,F,AHY,3.4,49.0,18.5,30.8,,,,,,
4100-59673,07/25/2011,16:40,MCGC,FCE,BTLH,F,AHY,3.7,49.9,19.7,30.0,,,,,,
4100-59674,07/25/2011,16:40,MCGC,FCE,BTLH,F,AHY,3.4,50.5,19.5,31.0,,,,,,
4100-59675,07/25/2011,17:30,MCGC,FCE,BTLH,F,AHY,3.9,49.9,18.1,29.0,,,,,,
4100-59676,07/26/2011,6:45,MCGC,FCE,BTLH,F,AHY,3.3,49.9,19.1,30.5,,,,,,
4100-59677,07/26/2011,7:15,MCGC,TBE,BTLH,F,AHY,3.53,50.8,18.5,27.0,,,,,,
4100-59678,07/26/2011,7:15,MCGC,FCE,BTLH,F,AHY,3.7,50.8,18.1,29.8,,,,,,
4100-59679,07/26/2011,7:15,MCGC,TBE,BTLH,F,AHY,3.13,50.1,18.5,30.1,,,,,,
4100-59680,07/26/2011,7:30,MCGC,TBE,BTLH,F,AHY,3.1,49.7,19.0,26.0,,,,,,
4100-59681,07/26/2011,7:45,MCGC,TBE,BTLH,F,AHY,3.72,50.0,19.5,31.0,,,,,,
4100-59682,07/26/2011,7:56,MCGC,FCE,BTLH,F,AHY,3.8,51.5,18.9,31.1,,,,,,
4100-59683,07/26/2011,8:06,MCGC,FCE,BTLH,F,AHY,3.7,51.0,20.0,30.0,,,,,,
4100-59684,07/26/2011,8:20,MCGC,TBE,BTLH,F,AHY,3.22,49.2,18.7,28.5,,,,,,
4100-59685,07/26/2011,8:23,MCGC,FCE,BTLH,F,AHY,3.6,50.3,19.8,29.5,,,,,,
4100-59686,07/27/2011,10:50,HPK2,FCE,BTLH,F,AHY,3.1,50.8,18.3,29.2,,,,,,
4100-59687,07/27/2011,11:14,HPK2,FCE,BTLH,F,AHY,3.7,51.6,18.2,31.0,,,,,,
4100-59688,07/27/2011,11:22,HPK2,FCE,BTLH,F,AHY,3.4,49.8,19.0,29.2,,,,,,
4100-59689,07/27/2011,11:40,HPK2,FCE,BTLH,F,AHY,3.35,49.6,20.1,28.2,,,,,,
4100-59690,07/27/2011,11:45,HPK2,FCE,BTLH,F,AHY,3.9,51.0,19.3,31.4,,,,,,
4100-59691,07/27/2011,11:07,HPK2,FCE,BTLH,F,AHY,3.3,49.9,19.0,30.3,,,,,,
4100-59692,07/29/2011,20:05,MCGC,FCE,BTLH,F,AHY,4,51.1,18.0,30.0,,,,,,
4100-59693,07/29/2011,20:05,MCGC,FCE,BTLH,F,AHY,3.7,49.0,18.9,29.2,,,,,,
4100-59694,07/29/2011,20:05,MCGC,FCE,BTLH,F,AHY,4.1,50.4,17.8,29.2,,,,,,
4100-59695,07/30/2011,6:10,MCGC,FCE,BTLH,F,HY,3.4,49.1,18.3,30.0,,,,,,
4100-59696,07/30/2011,6:35,MCGC,FCE,BTLH,F,AHY,3.5,50.8,19.7,29.2,,,,,,
4100-59697,07/30/2011,6:35,MCGC,FCE,BTLH,F,AHY,3.8,50.4,19.1,30.0,,,,,,
4100-59698,07/30/2011,7:07,MCGC,FCE,BTLH,F,AHY,3.3,48.6,17.7,30.8,,,,,,
4100-59699,07/30/2011,7:07,MCGC,FCE,BTLH,F,AHY,3.6,49.7,19.8,29.5,,,,,,
4100-59700,07/30/2011,7:20,MCGC,FCE,BTLH,F,AHY,3.8,50.5,20.1,30.1,,,,,,
4100-59701,07/26/2011,7:15,MCGC,FCE,BTLH,M,AHY,3.8,51.6,18.1,30.2,,,,,,
4100-59702,07/26/2011,7:56,MCGC,TBE,RUHU,F,AHY,3.35,43.4,16.0,27.0,,,,,,
4100-59703,07/27/2011,10:23,HPK2,FCE,RUHU,F,AHY,3.5,44.4,16.3,27.2,,,,,,
4100-59704,07/30/2011,7:25,MCGC,FCE,RUHU,F,AHY,3.7,43.9,17.9,27.2,,,,,,
4100-59705,07/30/2011,9:25,MCGC,FCE,RUHU,F,AHY,3.7,455.0,18.0,28.5,,,,,,
4100-59706,07/30/2011,9:46,MCGC,FCE,RUHU,F,AHY,3.5,45.0,18.3,28.0,,,,,,
4100-59707,07/30/2011,18:09,MP1,FCE,BTLH,M,AHY,3.4,48.8,17.2,29.8,,,,,,
4100-59708,07/30/2011,18:20,MP1,FCE,RUHU,F,AHY,3.9,44.1,17.9,,,,,,,
4100-59709,07/30/2011,19:05,MP1,FCE,RUHU,F,AHY,3.4,44.7,17.0,26.2,,,,,,
4100-59710,07/30/2011,19:11,MP1,FCE,BTLH,M,AHY,3.4,49.5,16.3,32.0,,,,,,
