gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3645740559	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1272212647	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Teotitlán del Valle--Puente Despues de Presa	Oaxaca	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	17.055992	-96.51685							2021-11-06T00:00:00	6	11	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1272212647				CC_BY_4_0		obsr163746			2023-01-24T15:09:36.422Z		CONTINENT_DERIVED_FROM_COORDINATES
3645720510	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_MEX:OBS1274615025	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Presa de Los Serna	Aguascalientes	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	21.82161	-102.839676							2021-11-06T00:00:00	6	11	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD_MEX	OBS1274615025				CC_BY_4_0		obsr47847			2023-01-24T15:13:07.963Z		CONTINENT_DERIVED_FROM_COORDINATES
3645395374	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1103045478	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Calle 20 de Noviembre, Estado de México, MX (19.821, -99.86)	México	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.820576	-99.859634							2021-03-25T00:00:00	25	3	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1103045478				CC_BY_4_0		obsr659838			2023-01-24T15:09:47.141Z		CONTINENT_DERIVED_FROM_COORDINATES
3645389063	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1228479213	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Santiago Tetepec, Oaxaca, MX (16.319, -97.75)	Oaxaca	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	16.318684	-97.750374							2021-02-05T00:00:00	5	2	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1228479213				CC_BY_4_0		obsr1311696			2023-01-24T15:31:48.247Z		CONTINENT_DERIVED_FROM_COORDINATES
3645118907	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1284918891	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Zona Arqueológica Monte Albán--Camino Ecológico	Oaxaca	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	17.052114	-96.76317							2021-11-27T00:00:00	27	11	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1284918891				CC_BY_4_0		obsr161836			2023-01-24T15:13:58.012Z		CONTINENT_DERIVED_FROM_COORDINATES
3644972149	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1068043702	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	ANP Sierra del Águila--Los Llanitos	Jalisco	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	20.63435	-104.03688							2021-02-07T00:00:00	7	2	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1068043702				CC_BY_4_0		obsr255196			2023-01-24T15:29:47.145Z		CONTINENT_DERIVED_FROM_COORDINATES
3643833102	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1284703248	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Camino Los Humeros (Veracruz)	Veracruz	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.60591	-97.37008							2021-11-18T00:00:00	18	11	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1284703248				CC_BY_4_0		obsr131498			2023-01-24T15:30:05.695Z		CONTINENT_DERIVED_FROM_COORDINATES
3643385692	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1287194701	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Comunidad Vida	Michoacán	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.651176	-101.211655							2021-11-29T00:00:00	29	11	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1287194701				CC_BY_4_0		obsr365171			2023-01-24T15:13:58.363Z		CONTINENT_DERIVED_FROM_COORDINATES
3643219152	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1284804912	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	PN Insurgente José María Morelos	Michoacán	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.66481	-101.00604							2021-11-08T00:00:00	8	11	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1284804912				CC_BY_4_0		obsr726801			2023-01-24T15:10:09.537Z		CONTINENT_DERIVED_FROM_COORDINATES
3642155393	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1289260371	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Parque las Maravillas, Ciudad de México, MX (19.149, -99.173)	Ciudad de México	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.149094	-99.17347							2021-12-04T00:00:00	4	12	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1289260371				CC_BY_4_0		obsr556588			2023-01-24T15:32:20.726Z		CONTINENT_DERIVED_FROM_COORDINATES
3641796452	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1333625731	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Rancho Los Portales	Durango	PRESENT	4	e2e717bf-551a-4917-bdc9-4fa0f342c530	23.981554	-104.620804							2021-12-28T00:00:00	28	12	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1333625731				CC_BY_4_0		obsr841764			2023-01-24T15:23:41.116Z		CONTINENT_DERIVED_FROM_COORDINATES
3641286376	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1302763899	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Santuario de la Mariposa Monarca--Piedra Herrada	México	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.177881	-99.9581							2021-12-23T00:00:00	23	12	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1302763899				CC_BY_4_0		obsr1139847			2023-01-24T15:08:43.820Z		CONTINENT_DERIVED_FROM_COORDINATES
3640406341	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1079550555	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Calle 20 de Noviembre, Estado de México, MX (19.821, -99.86)	México	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.820576	-99.859634							2021-02-21T00:00:00	21	2	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1079550555				CC_BY_4_0		obsr659838			2023-01-24T15:10:18.330Z		CONTINENT_DERIVED_FROM_COORDINATES
3639154940	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1296422074	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	PN Volcán Nevado de Colima--Carretera Volcán de Fuego	Jalisco	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.53381	-103.54038							2011-02-21T00:00:00	21	2	2011	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1296422074				CC_BY_4_0		obsr275707			2023-01-24T15:14:02.866Z		CONTINENT_DERIVED_FROM_COORDINATES
3638869280	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1052382965	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Nevado de Colima	Jalisco	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.588713	-103.595856							2021-01-15T00:00:00	15	1	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1052382965				CC_BY_4_0		obsr49601			2023-01-24T15:10:52.098Z		CONTINENT_DERIVED_FROM_COORDINATES
3637867603	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1076620739	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Reserva Ecológica Sierra de San Juan--La Noria	Nayarit	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	21.487095	-104.9923							2021-02-16T00:00:00	16	2	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1076620739				CC_BY_4_0		obsr1076086			2023-01-24T15:10:17.407Z		CONTINENT_DERIVED_FROM_COORDINATES
3637341535	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1273418299	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	PN Insurgente José María Morelos	Michoacán	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.66481	-101.00604							2021-11-08T00:00:00	8	11	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1273418299				CC_BY_4_0		obsr365171			2023-01-24T15:14:23.493Z		CONTINENT_DERIVED_FROM_COORDINATES
3636921539	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1300558221	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Parque Las Maravillas (Bosque), Ciudad de México, MX (19.15, -99.175)	Ciudad de México	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.15003	-99.17484							2021-12-21T00:00:00	21	12	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1300558221				CC_BY_4_0		obsr556588			2023-01-24T15:33:23.997Z		CONTINENT_DERIVED_FROM_COORDINATES
3635579049	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1299902963	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	82616, Concordia MX-SIN 23.58808, -105.87192	Sinaloa	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	23.58808	-105.87192							2021-12-16T00:00:00	16	12	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1299902963				CC_BY_4_0		obsr2356976			2023-01-24T15:09:51.417Z		CONTINENT_DERIVED_FROM_COORDINATES
3633624821	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1179761704	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Reserva de la Biosfera Sierra de Manantlan--Estación Científica las Joyas	Jalisco	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.585932	-104.27139							2018-02-03T00:00:00	3	2	2018	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1179761704				CC_BY_4_0		obsr275707			2023-01-24T15:31:43.084Z		CONTINENT_DERIVED_FROM_COORDINATES
3632675077	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1289386083	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Camino La Cumbre--Oeste	Oaxaca	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	17.177113	-96.60711							2021-12-02T00:00:00	2	12	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1289386083				CC_BY_4_0		obsr120623			2023-01-24T15:33:17.567Z		CONTINENT_DERIVED_FROM_COORDINATES
3632401930	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1225964657	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	PN Cerro de Garnica	Michoacán	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.66713	-100.82172							2020-11-16T00:00:00	16	11	2020	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1225964657				CC_BY_4_0		obsr365171			2023-01-24T15:24:25.201Z		CONTINENT_DERIVED_FROM_COORDINATES
3632115946	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1043879370	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	PN Volcán Nevado de Colima--Carretera a Nevado de Colima	Jalisco	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.613722	-103.567795							2021-01-02T00:00:00	2	1	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1043879370				CC_BY_4_0		obsr613739			2023-01-24T15:32:14.650Z		CONTINENT_DERIVED_FROM_COORDINATES
3631354459	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1048090413	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	La Cima II, Ciudad de México, MX (19.112, -99.192)	Ciudad de México	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.11185	-99.19163							2021-01-09T00:00:00	9	1	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1048090413				CC_BY_4_0		obsr1034801			2023-01-24T15:05:41.486Z		CONTINENT_DERIVED_FROM_COORDINATES
3631354455	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1048083736	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Parque Las Maravillas (Bosque), Ciudad de México, MX (19.15, -99.175)	Ciudad de México	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.15003	-99.17484							2021-01-09T00:00:00	9	1	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1048083736				CC_BY_4_0		obsr1034801			2023-01-24T15:30:35.370Z		CONTINENT_DERIVED_FROM_COORDINATES
3628550565	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1307050679	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	El Mitote	Nuevo León	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	25.618862	-100.37231							2021-12-31T00:00:00	31	12	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1307050679				CC_BY_4_0		obsr621775			2023-01-24T15:09:57.985Z		CONTINENT_DERIVED_FROM_COORDINATES
3628516771	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1288246374	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Camino La Cumbre--Oeste	Oaxaca	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	17.177113	-96.60711							2021-12-02T00:00:00	2	12	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1288246374				CC_BY_4_0		obsr245294			2023-01-24T15:24:04.711Z		CONTINENT_DERIVED_FROM_COORDINATES
3628237098	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1280077001	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Jardín Botánico Vallarta	Jalisco	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	20.465395	-105.29258							2021-11-14T00:00:00	14	11	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1280077001				CC_BY_4_0		obsr268478			2023-01-24T15:30:38.042Z		CONTINENT_DERIVED_FROM_COORDINATES
3628064747	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1284942100	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Camino San Juan Tlacotenco-Coajomulco	Morelos	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.025969	-99.14231							2021-11-27T00:00:00	27	11	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1284942100				CC_BY_4_0		obsr818853			2023-01-24T15:30:28.875Z		CONTINENT_DERIVED_FROM_COORDINATES
3627133803	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1064516011	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Sendero del Estanque y Cementerio	Michoacán	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	20.157759	-102.063805							2021-02-02T00:00:00	2	2	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1064516011				CC_BY_4_0		obsr613500			2023-01-24T15:29:14.315Z		CONTINENT_DERIVED_FROM_COORDINATES
3625828452	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1128348559	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	"Colima volcano ""corral"" area"	Jalisco	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	19.513102	-103.46328							2011-03-08T00:00:00	8	3	2011	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1128348559				CC_BY_4_0		obsr296640			2023-01-24T15:13:02.898Z		CONTINENT_DERIVED_FROM_COORDINATES
3625726754	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1279581726	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Mariashouse	Ciudad de México	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.161877	-98.993454							2021-11-14T00:00:00	14	11	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1279581726				CC_BY_4_0		obsr654720			2023-01-24T15:22:40.705Z		CONTINENT_DERIVED_FROM_COORDINATES
3625453246	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1104189176	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Calle 20 de Noviembre, Estado de México, MX (19.821, -99.86)	México	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.820576	-99.859634							2021-03-26T00:00:00	26	3	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1104189176				CC_BY_4_0		obsr659838			2023-01-24T15:10:54.864Z		CONTINENT_DERIVED_FROM_COORDINATES
3624420129	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1304362888	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Camino La Cumbre--Este	Oaxaca	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	17.163157	-96.594894							2021-12-26T00:00:00	26	12	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1304362888				CC_BY_4_0		obsr801303			2023-01-24T15:30:46.915Z		CONTINENT_DERIVED_FROM_COORDINATES
3623094263	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1044384527	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Las Mesas presa y bosque	Michoacán	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.658802	-101.08127							2021-01-04T00:00:00	4	1	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1044384527				CC_BY_4_0		obsr365171			2023-01-24T15:06:56.313Z		CONTINENT_DERIVED_FROM_COORDINATES
3622513651	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1102438774	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	48960, Cuautitlán de García Barragán MX-JAL 19.60271, -104.30273	Jalisco	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.602713	-104.302734							2021-02-12T00:00:00	12	2	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1102438774				CC_BY_4_0		obsr1853728			2023-01-24T15:11:13.259Z		CONTINENT_DERIVED_FROM_COORDINATES
3622252018	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1097626434	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Parque Ecológico Chipinque	Nuevo León	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	25.609253	-100.355515							2021-03-18T00:00:00	18	3	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1097626434				CC_BY_4_0		obsr797857			2023-01-24T15:21:54.031Z		CONTINENT_DERIVED_FROM_COORDINATES
3621677829	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1077216353	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	48960, Cuautitlán de García Barragán MX-JAL 19.60271, -104.30273	Jalisco	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.602713	-104.302734							2021-02-12T00:00:00	12	2	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1077216353				CC_BY_4_0		obsr1372503			2023-01-24T15:27:53.977Z		CONTINENT_DERIVED_FROM_COORDINATES
3621572139	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1105215517	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Chichinautzin, Ciudad de México, MX (19.119, -99.147)	Ciudad de México	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.119383	-99.1472							2021-03-27T00:00:00	27	3	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1105215517				CC_BY_4_0		obsr331950			2023-01-24T15:10:25.148Z		CONTINENT_DERIVED_FROM_COORDINATES
3621436742	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1151201760	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Durango, MX (23.593, -105.879)	Durango	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	23.593403	-105.87882							2021-01-05T00:00:00	5	1	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1151201760				CC_BY_4_0		obsr2127783			2023-01-24T15:11:40.318Z		CONTINENT_DERIVED_FROM_COORDINATES
