Initials.Bdr,latitude,longitude,elevation,region,Location,session,week,DATE,year,mo,day,time,Band.Status,BAND,0,0,TArsus.LEG,Size.Material,Species,SEX,AGE,Old band number,GPORCOlOR,GorCount (%),Head GCnt (%),Grooves,Buffy,PriWidth,Wng-TailTrait,TailCent,TailMid,TailOut,TailMeas (#),WingCd,Culmen,Pollen– Color,Fat fie1d data,CPBreed,Gorget/head molt,Body Molt,PriMary Molt,Secondary Molt,Tail Molt,Weight,Pollen Collected,Color Mark,Feather collected,Day Recap #,recap time 1,recap time 2,recap time 3,recap time 4,Comment
FTE,,,,CO,RMNP,9,27,7/3/2008,2008,7,3,,R,9000-90343,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/18/2008,2008,7,18,,R,9000-90343,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,7/30/2008,2008,7,30,,R,9000-90343,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,9,27,6/28/2008,2008,6,28,,1,9000-90344,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,9,27,6/28/2008,2008,6,28,,1,9000-90345,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,9,27,6/29/2008,2008,6,29,,1,9000-90346,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,9,27,6/29/2008,2008,6,29,,1,9000-90347,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,9,27,7/1/2008,2008,7,1,,1,9000-90348,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/6/2008,2008,7,6,,R,9000-90348,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,6,21,5/11/2009,2009,5,11,,R,9000-90348,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,6,21,5/12/2009,2009,5,12,,R,9000-90348,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,6,21,5/12/2009,2009,5,12,,R,9000-90348,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,6,21,5/17/2009,2009,5,17,,R,9000-90348,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/9/2009,2009,6,9,,R,9000-90348,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,9,27,7/1/2008,2008,7,1,,1,9000-90349,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/11/2008,2008,7,11,,R,9000-90349,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,7,23,5/24/2009,2009,5,24,,R,9000-90349,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,9,27,7/1/2008,2008,7,1,,1,9000-90350,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,9,27,6/29/2008,2008,6,29,,1,9000-90375,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,9,27,6/29/2008,2008,6,29,,1,9000-90376,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/11/2008,2008,7,11,,R,9000-90376,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/13/2009,2009,6,13,,R,9000-90376,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,9,27,6/26/2009,2009,6,26,,R,9000-90376,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,9,27,6/29/2008,2008,6,29,,1,9000-90377,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,9,27,7/1/2008,2008,7,1,,1,9000-90378,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,12,33,8/11/2008,2008,8,11,,R,9000-90378,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,9,27,7/1/2008,2008,7,1,,1,9000-90379,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/8/2008,2008,7,8,,R,9000-90379,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/8/2008,2008,7,8,,R,9000-90379,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/11/2008,2008,7,11,,R,9000-90379,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/14/2008,2008,7,14,,R,9000-90379,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,9,27,7/1/2008,2008,7,1,,1,9000-90380,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,9,27,7/3/2008,2008,7,3,,R,9000-90380,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/8/2008,2008,7,8,,R,9000-90380,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/14/2008,2008,7,14,,R,9000-90380,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,7/20/2008,2008,7,20,,R,9000-90380,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,7/22/2008,2008,7,22,,R,9000-90380,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/12/2009,2009,6,12,,R,9000-90380,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/16/2009,2009,6,16,,R,9000-90380,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,9,27,6/30/2009,2009,6,30,,R,9000-90380,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/12/2009,2009,7,12,,R,9000-90380,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/15/2009,2009,7,15,,R,9000-90380,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/7/2010,2010,6,7,,R,9000-90380,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,9,27,7/1/2008,2008,7,1,,1,9000-90381,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,9,27,7/2/2008,2008,7,2,,R,9000-90381,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/11/2008,2008,7,11,,R,9000-90381,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,12,33,8/10/2008,2008,8,10,,R,9000-90381,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,6,21,5/12/2009,2009,5,12,,R,9000-90381,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,6,21,5/15/2009,2009,5,15,,R,9000-90381,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,9,27,6/26/2009,2009,6,26,,R,9000-90381,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,9,27,7/1/2008,2008,7,1,,1,9000-90382,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/8/2008,2008,7,8,,R,9000-90382,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,9,27,6/23/2009,2009,6,23,,R,9000-90382,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,9,27,7/2/2008,2008,7,2,,1,9000-90383,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/14/2008,2008,7,14,,R,9000-90383,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,6,21,5/11/2009,2009,5,11,,R,9000-90383,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/17/2009,2009,6,17,,R,9000-90383,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/6/2009,2009,7,6,,R,9000-90383,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,9,27,7/2/2008,2008,7,2,,1,9000-90384,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,7/20/2008,2008,7,20,,R,9000-90384,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,7/21/2008,2008,7,21,,R,9000-90384,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,7/24/2008,2008,7,24,,R,9000-90384,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/12/2009,2009,6,12,,R,9000-90384,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/16/2009,2009,6,16,,R,9000-90384,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/17/2009,2009,6,17,,R,9000-90384,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/6/2009,2009,7,6,,R,9000-90384,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,9,27,7/2/2008,2008,7,2,,1,9000-90385,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/6/2008,2008,7,6,,R,9000-90385,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/14/2008,2008,7,14,,R,9000-90385,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/17/2008,2008,7,17,,R,9000-90385,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/19/2008,2008,7,19,,R,9000-90385,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,7/26/2008,2008,7,26,,R,9000-90385,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,8/2/2008,2008,8,2,,R,9000-90385,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/20/2009,2009,6,20,,R,9000-90385,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/9/2009,2009,7,9,,R,9000-90385,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/10/2009,2009,7,10,,R,9000-90385,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/12/2009,2009,7,12,,R,9000-90385,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/15/2009,2009,7,15,,R,9000-90385,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/18/2009,2009,7,18,,R,9000-90385,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,9,27,7/2/2008,2008,7,2,,1,9000-90386,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,6,21,5/11/2009,2009,5,11,,R,9000-90386,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/7/2009,2009,6,7,,R,9000-90386,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/12/2009,2009,7,12,,R,9000-90386,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,7/20/2009,2009,7,20,,R,9000-90386,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,7/23/2009,2009,7,23,,R,9000-90386,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,7/27/2009,2009,7,27,,R,9000-90386,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/12/2010,2010,6,12,,R,9000-90386,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,9,27,7/3/2008,2008,7,3,,1,9000-90404,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,9,27,7/3/2008,2008,7,3,,1,9000-90405,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/16/2009,2009,6,16,,R,9000-90405,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,9,27,7/3/2008,2008,7,3,,1,9000-90406,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/11/2008,2008,7,11,,R,9000-90406,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/17/2008,2008,7,17,,R,9000-90406,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,7/21/2008,2008,7,21,,R,9000-90406,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,7/25/2008,2008,7,25,,R,9000-90406,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,9,27,7/3/2008,2008,7,3,,1,9000-90407,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/6/2008,2008,7,6,,R,9000-90407,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/8/2008,2008,7,8,,R,9000-90407,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/11/2008,2008,7,11,,R,9000-90407,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,7/21/2008,2008,7,21,,R,9000-90407,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,7/30/2008,2008,7,30,,R,9000-90407,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,7,23,5/28/2009,2009,5,28,,R,9000-90407,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,9,27,6/30/2009,2009,6,30,,R,9000-90407,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,9,27,7/3/2009,2009,7,3,,R,9000-90407,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/12/2009,2009,7,12,,R,9000-90407,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,6,21,5/17/2010,2010,5,17,,R,9000-90407,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,7,23,5/25/2010,2010,5,25,,R,9000-90407,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/10/2010,2010,6,10,,R,9000-90407,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/12/2010,2010,6,12,,R,9000-90407,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/12/2010,2010,6,12,,R,9000-90407,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/17/2010,2010,6,17,,R,9000-90407,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,9,27,7/3/2010,2010,7,3,,R,9000-90407,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/9/2010,2010,7,9,,R,9000-90407,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,7/22/2010,2010,7,22,,R,9000-90407,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,9,27,7/3/2008,2008,7,3,,1,9000-90408,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,9,27,7/3/2008,2008,7,3,,1,9000-90409,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,9,27,7/3/2008,2008,7,3,,1,9000-90410,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/6/2008,2008,7,6,,R,9000-90410,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,8/2/2008,2008,8,2,,R,9000-90410,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,9,27,7/3/2008,2008,7,3,,1,9000-90411,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,12,33,8/7/2008,2008,8,7,,R,9000-90411,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/16/2009,2009,6,16,,R,9000-90411,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,7,23,5/23/2010,2010,5,23,,R,9000-90411,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/13/2010,2010,6,13,,R,9000-90411,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,9,27,7/3/2008,2008,7,3,,1,9000-90412,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,9,27,7/3/2008,2008,7,3,,1,9000-90413,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,9,27,7/3/2008,2008,7,3,,1,9000-90414,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,9,27,7/4/2008,2008,7,4,,1,9000-90423,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/8/2008,2008,7,8,,R,9000-90423,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,12,33,8/7/2008,2008,8,7,,R,9000-90423,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,9,27,7/4/2008,2008,7,4,,1,9000-90424,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,6,21,5/11/2009,2009,5,11,,R,9000-90424,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,7,23,5/22/2011,2011,5,22,,R,9000-90424,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/6/2008,2008,7,6,,1,9000-90448,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/6/2008,2008,7,6,,1,9000-90449,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/10/2009,2009,6,10,,R,9000-90449,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/15/2010,2010,7,15,,R,9000-90449,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/16/2010,2010,7,16,,R,9000-90449,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,6,21,5/21/2011,2011,5,21,,R,9000-90449,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/16/2011,2011,6,16,,R,9000-90449,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,9,27,6/20/2011,2011,6,20,,R,9000-90449,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/6/2008,2008,7,6,,1,9000-90450,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/6/2008,2008,7,6,,1,9000-90451,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/6/2008,2008,7,6,,1,9000-90452,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/12/2009,2009,6,12,,R,9000-90452,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/13/2009,2009,6,13,,R,9000-90452,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/10/2009,2009,7,10,,R,9000-90452,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/6/2008,2008,7,6,,1,9000-90453,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,7/30/2008,2008,7,30,,R,9000-90453,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/8/2009,2009,6,8,,R,9000-90453,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/9/2009,2009,6,9,,R,9000-90453,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,12,33,8/4/2009,2009,8,4,,R,9000-90453,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,6,21,5/16/2010,2010,5,16,,R,9000-90453,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,9,27,6/26/2010,2010,6,26,,R,9000-90453,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
