band,original_band,other_bands,event_type,event_date,event_day,event_month,event_year,iso_country,iso_subdivision,lat_dd,lon_dd,coordinates_precision_code,band_type_code,species_name,species_id,bird_status,extra_info_code,age_code,sex_code,permit,band_status_code,how_obtained_code,who_obtained_code,reporting_method,present_condition,min_age_at_enc,record_source,record_id,species_scientific_name
B34833292753,B34833292753,,E,07/08/2018,08,07,2018,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,3.08,R,-31967779,Selasphorus platycercus
B34833292753,B34833292753,,E,07/20/2020,20,07,2020,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,5.08,R,12513526,Selasphorus platycercus
B34833292823,B34833292823,,B,05/31/2016,31,05,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,0,,,,,0.00,B,-17935872,Selasphorus platycercus
B34833292823,B34833292823,,E,06/08/2016,08,06,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,,97,23,14,07,1.00,R,-31968599,Selasphorus platycercus
B34833292833,B34833292833,,B,05/31/2016,31,05,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,0,,,,,,B,-17935873,Selasphorus platycercus
B34833292833,B34833292833,,E,06/08/2016,08,06,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,,97,23,14,07,1.00,R,-31967410,Selasphorus platycercus
B34833292999,B34833292999,,B,08/20/2015,20,08,2015,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,,B,-18227688,Selasphorus platycercus
B34833292999,B34833292999,,E,06/07/2017,07,06,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,5,P3735013,,66,23,14,07,3.00,R,-31969357,Selasphorus platycercus
B34833397003,B34833397003,,B,06/10/2014,10,06,2014,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,0,,,,,0.00,B,-18182529,Selasphorus platycercus
B34833397003,B34833397003,,E,07/01/2015,01,07,2015,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,,97,23,14,07,2.08,R,-31968602,Selasphorus platycercus
B34833397003,B34833397003,,E,06/29/2017,29,06,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,,66,23,14,07,4.00,R,-31968170,Selasphorus platycercus
B34833397063,B34833397063,,B,06/11/2014,11,06,2014,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,0,,,,,,B,-18182525,Selasphorus platycercus
B34833397063,B34833397063,,E,06/07/2016,07,06,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,4,P3735013,,97,23,14,07,3.00,R,-31813212,Selasphorus platycercus
B34833397143,B34833397143,,B,07/17/2013,17,07,2013,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,,B,-16640633,Selasphorus platycercus
B34833397143,B34833397143,,E,06/18/2016,18,06,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,97,23,14,07,4.00,R,-31967406,Selasphorus platycercus
B34833397244,B34833397244,,B,07/14/2013,14,07,2013,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,0,,,,,,B,-18184586,Selasphorus platycercus
B34833397244,B34833397244,,E,05/31/2016,31,05,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,,97,23,14,07,3.92,R,-31813216,Selasphorus platycercus
B34833397244,B34833397244,,E,07/21/2016,21,07,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,18,1,4,P3735013,,97,23,14,07,4.08,R,-31813206,Selasphorus platycercus
B34833397244,B34833397244,,E,06/06/2017,06,06,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,4,P3735013,,66,23,14,07,5.00,R,15093780,Selasphorus platycercus
B34833397328,B34833397328,,B,07/05/2013,05,07,2013,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,,B,-16640635,Selasphorus platycercus
B34833397328,B34833397328,,E,07/22/2016,22,07,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,18,1,5,P3735013,,97,23,14,07,4.08,R,-31967387,Selasphorus platycercus
B34833397563,B34833397563,,B,07/04/2013,04,07,2013,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,,B,-18182546,Selasphorus platycercus
B34833397563,B34833397563,,E,06/06/2017,06,06,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,5,P3735013,,66,23,14,07,5.00,R,-31969366,Selasphorus platycercus
B34833397649,B34833397649,,B,07/11/2014,11,07,2014,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,,B,-14915928,Selasphorus platycercus
B34833397649,B34833397649,,E,06/01/2016,01,06,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,97,23,14,07,3.00,R,-31813214,Selasphorus platycercus
B34833397703,B34833397703,,B,07/11/2014,11,07,2014,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,0,,,,,,B,-18180464,Selasphorus platycercus
B34833397703,B34833397703,,E,06/04/2018,04,06,2018,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,,66,23,14,07,5.00,R,-31967803,Selasphorus platycercus
B34833397703,B34833397703,,E,06/07/2019,07,06,2019,US,US-CO,38.95194,-106.98833,0,11,Broad-tailed Hummingbird,4320,3,75,1,4,P3735013,,66,23,14,07,6.00,R,15093834,Selasphorus platycercus
B34833397727,B34833397727,,B,07/11/2014,11,07,2014,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,0.00,B,-18180466,Selasphorus platycercus
B34833397727,B34833397727,,E,06/08/2016,08,06,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,97,23,14,07,3.00,R,-31967408,Selasphorus platycercus
B34833397804,B34833397804,,B,07/06/2014,06,07,2014,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,2,4,P3735013,0,,,,,,B,-18059186,Selasphorus platycercus
B34833397804,B34833397804,,E,08/04/2016,04,08,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,97,23,14,07,2.17,R,-31967379,Selasphorus platycercus
B34833913313,B34833913313,B51833751593; ,B,07/13/2020,13,07,2020,US,US-CO,37.77500,-108.09167,1,11,Broad-tailed Hummingbird,4320,3,00,1,5,P1716506,0,,,,,,B,16199286,Selasphorus platycercus
B51833751593,B34833913313,B34833913313; ,B,05/24/2022,24,05,2022,US,US-CO,37.77500,-108.09167,1,11,Broad-tailed Hummingbird,4320,3,00,1,5,P1716506,1,,,,,,B,18719464,Selasphorus platycercus
B34833913313,B34833913313,B51833751593; ,E,05/24/2022,24,05,2022,US,US-CO,37.77500,-108.09167,1,11,Broad-tailed Hummingbird,4320,3,00,1,5,P1716506,,66,23,14,08,2.92,R,18725140,Selasphorus platycercus
B34833955065,B34833955065,,B,05/31/2017,31,05,2017,US,US-CO,38.05833,-107.67500,1,11,Broad-tailed Hummingbird,4320,3,00,1,5,P7725945,0,,,,,,B,-15802880,Selasphorus platycercus
B34833955065,B34833955065,,E,06/01/2017,01,06,2017,US,US-CO,38.05833,-107.67500,1,11,Broad-tailed Hummingbird,4320,3,00,1,5,P7725945,,66,23,14,07,1.00,R,-31865444,Selasphorus platycercus
B34933020032,B34933020032,B00933126003; ,B,07/06/2004,06,07,2004,US,US-CO,40.30667,-105.84278,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,0,,,,,,B,-36989471,Selasphorus platycercus
B00933126003,B34933020032,B34933020032; ,B,08/01/2007,01,08,2007,US,US-CO,40.30667,-105.84278,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,1,,,,,,B,-36972976,Selasphorus platycercus
B34933020032,B34933020032,B00933126003; ,E,08/01/2007,01,08,2007,US,US-CO,40.30833,-105.84167,1,11,,4320,,,,,,,66,23,14,08,4.17,E,-12423990,Selasphorus platycercus
B34933021791,B34933021791,B36833304398; ,B,06/18/2004,18,06,2004,US,US-CO,40.43139,-105.50250,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,0,,,,,0.00,B,-36985733,Selasphorus platycercus
B34933021791,B34933021791,B36833304398; ,E,07/10/2009,10,07,2009,US,US-CO,40.42500,-105.50833,1,11,BROAD-TAIL HUMMER,4320,,,,,,,66,23,14,08,6.08,E,-8824860,Selasphorus platycercus
B36833304398,B34933021791,B34933021791; ,B,07/10/2009,10,07,2009,US,US-CO,40.43139,-105.50250,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,1,,,,,0.00,B,-36978497,Selasphorus platycercus
B34933021874,B34933021874,B70933273493; ,B,06/16/2004,16,06,2004,US,US-CO,40.43139,-105.50250,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,0,,,,,,B,-75827646,Selasphorus platycercus
B34933021874,B34933021874,B70933273493; ,E,06/16/2008,16,06,2008,US,US-CO,40.42500,-105.50833,1,11,BROAD-TAIL HUMMER,4320,,,,,,,66,23,14,08,5.00,E,-12355300,Selasphorus platycercus
B70933273493,B34933021874,B34933021874; ,B,06/16/2008,16,06,2008,US,US-CO,40.43139,-105.50250,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,1,,,,,,B,-36966877,Selasphorus platycercus
B34933660834,B34933660834,,B,06/13/2003,13,06,2003,US,US-CO,40.41667,-105.58333,10,11,Broad-tailed Hummingbird,4320,3,00,1,4,P1719717,0,,,,,,B,-36974613,Selasphorus platycercus
B34933660834,B34933660834,,E,06/28/2003,28,06,2003,US,US-CO,40.41667,-105.58333,10,11,,4320,,,,,,,00,21,06,05,1.00,E,-9288473,Selasphorus platycercus
B34933706824,B34933706824,B70933271659; ,B,07/30/2004,30,07,2004,US,US-CO,40.41667,-105.58333,10,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3723353,0,,,,,,B,-55741235,Selasphorus platycercus
B70933271659,B34933706824,B34933706824; ,B,07/09/2008,09,07,2008,US,US-CO,40.35083,-105.58861,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P2722447,1,,,,,,B,-36983036,Selasphorus platycercus
B34933706824,B34933706824,B70933271659; ,E,07/09/2008,09,07,2008,US,US-CO,40.35833,-105.59167,1,11,,4320,,,,,,,66,23,14,08,5.08,E,-12318357,Selasphorus platycercus
B34933707357,B34933707357,,B,06/18/2004,18,06,2004,US,US-CO,40.41667,-105.58333,10,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3723353,0,,,,,,B,-55741246,Selasphorus platycercus
B34933707357,B34933707357,,E,06/01/2005,01,06,2005,US,US-CO,40.41667,-105.58333,10,11,,4320,,,,,,,66,23,07,07,2.00,E,-9158112,Selasphorus platycercus
B35833422394,B35833422394,B00833010868; ,B,06/23/2011,23,06,2011,US,US-CO,40.43139,-105.50250,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,0,,,,,,B,-60504002,Selasphorus platycercus
B00833010868,B35833422394,B35833422394; ,B,07/12/2012,12,07,2012,US,US-CO,40.43139,-105.50250,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,1,,,,,,B,-59570636,Selasphorus platycercus
B35833422394,B35833422394,B00833010868; ,E,07/12/2012,12,07,2012,US,US-CO,40.43139,-105.50250,0,11,,4320,,,,,,,66,23,14,08,2.08,E,-8712206,Selasphorus platycercus
B35833425155,B35833425155,B50833450774; ,B,06/08/2011,08,06,2011,US,US-CO,40.35083,-105.58861,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,0,,,,,,B,-36983435,Selasphorus platycercus
B35833425155,B35833425155,B50833450774; ,E,07/17/2014,17,07,2014,US,US-CO,40.35083,-105.58861,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,,66,23,14,08,4.08,R,-32271341,Selasphorus platycercus
B50833450774,B35833425155,B35833425155; ,B,07/17/2014,17,07,2014,US,US-CO,40.35083,-105.58861,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,1,,,,,,B,-36988927,Selasphorus platycercus
B35833497703,B35833497703,B00833006856; ,B,08/28/2010,28,08,2010,US,US-CO,40.35083,-105.58861,0,11,Broad-tailed Hummingbird,4320,3,00,2,5,P2722447,0,,,,,,B,-60550445,Selasphorus platycercus
B35833497703,B35833497703,B00833006856; ,E,05/30/2012,30,05,2012,US,US-CO,40.35083,-105.58861,0,11,,4320,,,,,,,66,23,14,08,1.92,E,-8925430,Selasphorus platycercus
B00833006856,B35833497703,B35833497703; ,B,05/30/2012,30,05,2012,US,US-CO,40.35083,-105.58861,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,1,,,,,,B,-60028336,Selasphorus platycercus
B35833726103,B35833726103,,B,06/19/2013,19,06,2013,US,US-CO,40.34167,-105.57500,1,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3723353,0,,,,,,B,-36970135,Selasphorus platycercus
B35833726103,B35833726103,,E,06/15/2023,15,06,2023,US,US-CO,40.34291,-105.57350,0,11,BROAD-TAILED HUMMINGBIRD,4320,,,,,P3723353,,66,23,07,07,11.00,E,1065871,Selasphorus platycercus
B35933078513,B35933078513,,B,08/24/2001,24,08,2001,US,US-CO,40.41667,-105.58333,10,11,Broad-tailed Hummingbird,4320,3,00,2,5,P3723353,0,,,,,,B,-36985883,Selasphorus platycercus
B35933078513,B35933078513,,E,08/20/2004,20,08,2004,US,US-CO,40.41667,-105.58333,10,11,,4320,,,,,,,66,23,01,07,3.17,E,-9202053,Selasphorus platycercus
B35933476393,B35933476393,,B,08/25/2002,25,08,2002,US,US-CO,40.41667,-105.58333,10,11,Broad-tailed Hummingbird,4320,3,00,2,5,P3723353,0,,,,,0.00,B,-75761383,Selasphorus platycercus
B35933476393,B35933476393,,E,08/03/2003,03,08,2003,US,US-CO,40.41667,-105.58333,10,11,,4320,,,,,,,66,21,07,07,1.17,E,-11351107,Selasphorus platycercus
B36833307153,B36833307153,B55833790400; ,B,08/09/2009,09,08,2009,US,US-CO,40.43139,-105.50250,0,11,Broad-tailed Hummingbird,4320,3,00,2,4,P2722447,0,,,,,0.00,B,-61854541,Selasphorus platycercus
B36833307153,B36833307153,B55833790400; ,E,07/05/2010,05,07,2010,US,US-CO,40.42500,-105.52500,1,11,BROAD-TAILED HUMMINGBIRD,4320,,,,,,,66,23,14,08,1.08,E,-8776040,Selasphorus platycercus
B55833790400,B36833307153,B36833307153; ,B,07/05/2010,05,07,2010,US,US-CO,40.42861,-105.52111,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P2722447,1,,,,,0.00,B,-61249516,Selasphorus platycercus
B36933754106,B36933754106,,B,09/01/1998,01,09,1998,US,US-CO,40.41667,-105.58333,10,11,Broad-tailed Hummingbird,4320,3,00,2,0,P9988778,0,,,,,,B,-36975929,Selasphorus platycercus
B36933754106,B36933754106,,E,06/05/2000,05,06,2000,US,US-CO,40.41667,-105.58333,10,11,,4320,,,,,,,66,23,06,07,2.00,E,-12717067,Selasphorus platycercus
B36933764026,B36933764026,,B,06/04/2018,04,06,2018,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,5,P3735013,0,,,,,0.00,B,-14912318,Selasphorus platycercus
B36933764026,B36933764026,,E,07/07/2018,07,07,2018,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,1.08,R,-31967780,Selasphorus platycercus
B36933764026,B36933764026,,E,06/07/2019,07,06,2019,US,US-CO,38.95194,-106.98833,0,11,Broad-tailed Hummingbird,4320,3,75,1,5,P3735013,,66,23,14,07,2.00,R,15093848,Selasphorus platycercus
B36933764034,B36933764034,,B,06/04/2018,04,06,2018,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,4,P3735013,0,,,,,,B,-14912319,Selasphorus platycercus
B36933764034,B36933764034,,E,07/11/2018,11,07,2018,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,,66,23,14,07,1.08,R,-31967767,Selasphorus platycercus
B36933764186,B36933764186,,B,06/06/2018,06,06,2018,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,5,P3735013,0,,,,,0.00,B,-14912324,Selasphorus platycercus
B36933764186,B36933764186,,E,07/05/2018,05,07,2018,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,1.08,R,-31966630,Selasphorus platycercus
B36933764273,B36933764273,,B,06/04/2018,04,06,2018,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,4,P3735013,0,,,,,,B,-14912331,Selasphorus platycercus
B36933764273,B36933764273,,E,05/30/2020,30,05,2020,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,,66,23,14,07,2.92,R,12513440,Selasphorus platycercus
B36933764507,B36933764507,,B,05/15/2018,15,05,2018,US,US-CO,38.86111,-107.64722,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,,B,-14914156,Selasphorus platycercus
B36933764507,B36933764507,,E,05/17/2019,17,05,2019,US,US-CO,38.86111,-107.64722,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,1.92,R,-32298772,Selasphorus platycercus
B36933764903,B36933764903,,B,07/04/2018,04,07,2018,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,,B,-14912306,Selasphorus platycercus
B36933764903,B36933764903,,E,06/08/2019,08,06,2019,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,5,P3735013,,66,23,14,07,2.00,R,15093860,Selasphorus platycercus
B36933764983,B36933764983,,B,07/04/2018,04,07,2018,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,0.00,B,-14910550,Selasphorus platycercus
B36933764983,B36933764983,,E,05/27/2021,27,05,2021,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,3.92,R,15093926,Selasphorus platycercus
B36933764983,B36933764983,,E,08/04/2021,04,08,2021,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,4.17,R,15094072,Selasphorus platycercus
B36933764983,B36933764983,,E,08/02/2022,02,08,2022,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,5.17,R,17673074,Selasphorus platycercus
B36933764983,B36933764983,,E,08/13/2022,13,08,2022,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,5.17,R,17673056,Selasphorus platycercus
B40833186476,B40833186476,B44833914964; ,B,07/11/2013,11,07,2013,US,US-CO,37.77500,-108.09167,1,11,Broad-tailed Hummingbird,4320,3,00,1,4,P1716506,0,,,,,0.00,B,-53781705,Selasphorus platycercus
B44833914964,B40833186476,B40833186476; ,B,05/25/2016,25,05,2016,US,US-CO,37.77500,-108.09167,1,11,Broad-tailed Hummingbird,4320,3,00,1,4,P1716506,1,,,,,,B,-16085877,Selasphorus platycercus
B40833186476,B40833186476,B44833914964; ,E,05/25/2016,25,05,2016,US,US-CO,37.77500,-108.09167,1,11,Broad-tailed Hummingbird,4320,3,00,1,4,P1716506,,66,23,14,08,3.92,R,-31894366,Selasphorus platycercus
B40833947893,B40833947893,,B,08/13/2019,13,08,2019,US,US-CO,38.95194,-106.98833,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,,B,10692058,Selasphorus platycercus
B40833947893,B40833947893,,E,07/15/2020,15,07,2020,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,2.08,R,12513496,Selasphorus platycercus
B40933667439,B40933667439,B36833360926; ,B,06/13/2006,13,06,2006,US,US-CO,40.43139,-105.50250,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P2722447,0,,,,,,B,-60538634,Selasphorus platycercus
B36833360926,B40933667439,B40933667439; ,B,05/14/2009,14,05,2009,US,US-CO,40.43139,-105.50250,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P2722447,1,,,,,,B,-61765107,Selasphorus platycercus
B40933667439,B40933667439,B36833360926; ,E,05/14/2009,14,05,2009,US,US-CO,40.42500,-105.50833,1,11,BROAD-TAIL HUMMER,4320,,,,,,,66,23,14,08,3.92,E,-8860013,Selasphorus platycercus
B42833400200,B42833400200,,B,07/23/2021,23,07,2021,US,US-CO,38.90611,-106.99333,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,0,,,,,,B,15327262,Selasphorus platycercus
B42833400200,B42833400200,,E,07/01/2022,01,07,2022,US,US-CO,38.90611,-106.99333,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,,66,23,14,07,2.08,R,17673054,Selasphorus platycercus
B42933067433,B42933067433,,B,06/20/1978,20,06,1978,US,US-CO,40.58333,-106.08333,10,11,Broad-tailed Hummingbird,4320,3,00,0,0,P3733333,0,,,,,,B,-36980061,Selasphorus platycercus
B42933067433,B42933067433,,E,07/24/1979,24,07,1979,US,US-CO,40.58333,-105.91667,10,11,,4320,,,,,,,00,22,01,05,1.08,E,-11895912,Selasphorus platycercus
B42933426842,B42933426842,B11933759683; ,B,07/27/1988,27,07,1988,US,US-CO,38.91667,-106.91667,10,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,,B,-36978565,Selasphorus platycercus
B11933759683,B42933426842,B42933426842; ,B,08/09/1988,09,08,1988,US,US-CO,38.91667,-106.91667,10,11,Broad-tailed Hummingbird,4320,3,00,6,5,P9993769,1,,,,,,B,-62344804,Selasphorus platycercus
B42933426842,B42933426842,B11933759683; ,E,08/09/1988,09,08,1988,US,US-CO,38.91667,-106.91667,10,11,,4320,,,,,,,66,23,01,08,1.17,E,-11516103,Selasphorus platycercus
B42933640616,B42933640616,,B,06/28/1979,28,06,1979,US,US-CO,38.91667,-106.91667,10,11,Broad-tailed Hummingbird,4320,3,08,1,5,P9993769,0,,,,,,B,-75831828,Selasphorus platycercus
B42933640616,B42933640616,,E,06/12/1982,12,06,1982,US,US-CO,38.91667,-106.91667,10,11,,4320,,,,,,,66,23,01,07,4.00,E,-10251468,Selasphorus platycercus
B42933640694,B42933640694,,B,07/03/1979,03,07,1979,US,US-CO,38.91667,-106.91667,10,11,Broad-tailed Hummingbird,4320,3,08,1,5,P9993769,0,,,,,,B,-36981940,Selasphorus platycercus
B42933640694,B42933640694,,E,06/05/1980,05,06,1980,US,US-CO,38.91667,-106.91667,10,11,,4320,,,,,,,66,23,01,07,2.00,E,-11895907,Selasphorus platycercus
B42933640694,B42933640694,,E,06/07/1982,07,06,1982,US,US-CO,38.91667,-106.91667,10,11,,4320,,,,,,,66,22,01,07,4.00,E,-11895906,Selasphorus platycercus
B42933640694,B42933640694,,E,06/18/1983,18,06,1983,US,US-CO,38.91667,-106.91667,10,11,,4320,,,,,,,66,23,01,07,5.00,E,-10251467,Selasphorus platycercus
B43833014061,B43833014061,,B,06/17/2016,17,06,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,0.00,B,-17730270,Selasphorus platycercus
B43833014061,B43833014061,,E,07/21/2016,21,07,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,18,1,5,P3735013,,97,23,14,07,1.08,R,-31968568,Selasphorus platycercus
B43833014144,B43833014144,,B,06/08/2016,08,06,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,0,,,,,,B,-17876731,Selasphorus platycercus
B43833014144,B43833014144,,E,05/30/2017,30,05,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,18,1,4,P3735013,,97,23,14,07,1.92,R,-31968202,Selasphorus platycercus
B43833014144,B43833014144,,E,06/07/2017,07,06,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,4,P3735013,,66,23,14,07,2.00,R,17673042,Selasphorus platycercus
B43833014308,B43833014308,,B,06/07/2016,07,06,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,0,,,,,,B,-17876745,Selasphorus platycercus
B43833014308,B43833014308,,E,06/29/2016,29,06,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,,97,23,14,07,1.00,R,-31968578,Selasphorus platycercus
B43833014463,B43833014463,,B,06/07/2016,07,06,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,0,,,,,0.00,B,-17876751,Selasphorus platycercus
B43833014463,B43833014463,,E,07/21/2016,21,07,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,18,1,4,P3735013,,97,23,14,07,1.08,R,-31968566,Selasphorus platycercus
B43833014463,B43833014463,,E,06/03/2018,03,06,2018,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,,66,23,14,07,3.00,R,-31968960,Selasphorus platycercus
B43833014470,B43833014470,,B,06/07/2016,07,06,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,0,,,,,0.00,B,-17876752,Selasphorus platycercus
B43833014470,B43833014470,,E,07/11/2016,11,07,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,18,1,4,P3735013,,97,23,14,07,1.08,R,-31968571,Selasphorus platycercus
B43833014470,B43833014470,,E,06/08/2017,08,06,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,4,P3735013,,66,23,14,07,2.00,R,15093788,Selasphorus platycercus
B43833014783,B43833014783,,B,07/11/2016,11,07,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,18,1,4,P3735013,0,,,,,0.00,B,-17728288,Selasphorus platycercus
B43833014783,B43833014783,,E,05/31/2017,31,05,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,,97,23,14,07,1.92,R,-31967019,Selasphorus platycercus
