"","gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","latitude","longitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue","elevation_geonames"
"70",4838137479,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD:OBS1758854444","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus platycercus","","SPECIES","Selasphorus platycercus (Swainson, 1827)","Selasphorus platycercus","","MX","Campamento La Cumbre","Oaxaca","PRESENT",3,"e2e717bf-551a-4917-bdc9-4fa0f342c530",17.193453,-96.63984,NA,NA,NA,NA,NA,NA,"2/5/1983",5,2,1983,2476844,2476844,"HUMAN_OBSERVATION","CLO","EBIRD","OBS1758854444","","",NA,"CC_BY_4_0","","obsr1455403",NA,"","25:03.6","","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED",2898
"71",4835158396,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD:OBS1913062257","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus platycercus","","SPECIES","Selasphorus platycercus (Swainson, 1827)","Selasphorus platycercus","","MX","Las Joyas Biosphere Reserve-163","Jalisco","PRESENT",1,"e2e717bf-551a-4917-bdc9-4fa0f342c530",19.632914,-104.32931,NA,NA,NA,NA,NA,NA,"1/19/1991",19,1,1991,2476844,2476844,"HUMAN_OBSERVATION","CLO","EBIRD","OBS1913062257","","",NA,"CC_BY_4_0","","obsr26628",NA,"","42:33.8","","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED",1742
"72",4835069500,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD:OBS1913058443","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus platycercus","","SPECIES","Selasphorus platycercus (Swainson, 1827)","Selasphorus platycercus","","MX","La Michilia-113","Durango","PRESENT",1,"e2e717bf-551a-4917-bdc9-4fa0f342c530",23.38742,-104.24722,NA,NA,NA,NA,NA,NA,"1/17/1985",17,1,1985,2476844,2476844,"HUMAN_OBSERVATION","CLO","EBIRD","OBS1913058443","","",NA,"CC_BY_4_0","","obsr26628",NA,"","42:33.8","","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED",2492
"73",4832807476,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD:OBS1913058296","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus platycercus","","SPECIES","Selasphorus platycercus (Swainson, 1827)","Selasphorus platycercus","","MX","Nevado el Colima pine-90","Jalisco","PRESENT",3,"e2e717bf-551a-4917-bdc9-4fa0f342c530",19.569757,-103.61644,NA,NA,NA,NA,NA,NA,"2/19/1984",19,2,1984,2476844,2476844,"HUMAN_OBSERVATION","CLO","EBIRD","OBS1913058296","","",NA,"CC_BY_4_0","","obsr26628",NA,"","13:15.4","","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED",3919
"74",4816743332,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD:OBS1913057880","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus platycercus","","SPECIES","Selasphorus platycercus (Swainson, 1827)","Selasphorus platycercus","","MX","Gavino's pine-oak-77","Ciudad de México","PRESENT",1,"e2e717bf-551a-4917-bdc9-4fa0f342c530",19.132372,-99.20613,NA,NA,NA,NA,NA,NA,"2/4/1984",4,2,1984,2476844,2476844,"HUMAN_OBSERVATION","CLO","EBIRD","OBS1913057880","","",NA,"CC_BY_4_0","","obsr26628",NA,"","26:31.2","","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED",3166
"75",4763018985,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD:OBS1788896044","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus platycercus","","SPECIES","Selasphorus platycercus (Swainson, 1827)","Selasphorus platycercus","","MX","PN Volcán Nevado de Colima--Camino Microondas","Jalisco","PRESENT",2,"e2e717bf-551a-4917-bdc9-4fa0f342c530",19.534513,-103.52827,NA,NA,NA,NA,NA,NA,"2/15/2004",15,2,2004,2476844,2476844,"HUMAN_OBSERVATION","CLO","EBIRD","OBS1788896044","","",NA,"CC_BY_4_0","","obsr1483398",NA,"","40:56.1","","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED",2098
"76",4657942918,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD:OBS1913061143","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus platycercus","","SPECIES","Selasphorus platycercus (Swainson, 1827)","Selasphorus platycercus","","MX","Nevado el Colima pine-oak-91","Jalisco","PRESENT",1,"e2e717bf-551a-4917-bdc9-4fa0f342c530",19.607353,-103.567184,NA,NA,NA,NA,NA,NA,"2/20/1984",20,2,1984,2476844,2476844,"HUMAN_OBSERVATION","CLO","EBIRD","OBS1913061143","","",NA,"CC_BY_4_0","","obsr26628",NA,"","42:33.8","","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED",2655
"77",4655532020,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD:OBS1939644883","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus platycercus","","SPECIES","Selasphorus platycercus (Swainson, 1827)","Selasphorus platycercus","","MX","MX-CHIH—Divisadero & Posada Barrancas","Chihuahua","PRESENT",2,"e2e717bf-551a-4917-bdc9-4fa0f342c530",27.184353,-108.155464,NA,NA,NA,NA,NA,NA,"3/13/2001",13,3,2001,2476844,2476844,"HUMAN_OBSERVATION","CLO","EBIRD","OBS1939644883","","",NA,"CC_BY_4_0","","obsr140008",NA,"","03:45.5","","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED",2344
"78",4643422351,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD:OBS1913058273","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus platycercus","","SPECIES","Selasphorus platycercus (Swainson, 1827)","Selasphorus platycercus","","MX","Suchil-71","Durango","PRESENT",1,"e2e717bf-551a-4917-bdc9-4fa0f342c530",23.584017,-104.02673,NA,NA,NA,NA,NA,NA,"1/23/1984",23,1,1984,2476844,2476844,"HUMAN_OBSERVATION","CLO","EBIRD","OBS1913058273","","",NA,"CC_BY_4_0","","obsr26628",NA,"","26:54.3","","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED",2165
"79",4389301311,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD:OBS1641159318","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus platycercus","","SPECIES","Selasphorus platycercus (Swainson, 1827)","Selasphorus platycercus","","MX","volcan de colima","Jalisco","PRESENT",NA,"e2e717bf-551a-4917-bdc9-4fa0f342c530",19.51282,-103.6161,NA,NA,NA,NA,NA,NA,"2/20/2000",20,2,2000,2476844,2476844,"HUMAN_OBSERVATION","CLO","EBIRD","OBS1641159318","","",NA,"CC_BY_4_0","","obsr577670",NA,"","41:15.2","","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED",3840
"80",4365072795,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD:OBS1648661451","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus platycercus","","SPECIES","Selasphorus platycercus (Swainson, 1827)","Selasphorus platycercus","","MX","Reserva Ecológica Sierra de San Juan--Cerro de San Juan","Nayarit","PRESENT",NA,"e2e717bf-551a-4917-bdc9-4fa0f342c530",21.495632,-104.93263,NA,NA,NA,NA,NA,NA,"2/21/2006",21,2,2006,2476844,2476844,"HUMAN_OBSERVATION","CLO","EBIRD","OBS1648661451","","",NA,"CC_BY_4_0","","obsr178743",NA,"","39:19.8","","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED",1553
"81",4169280129,"f6cc0fcc-1605-4bd4-bbea-dd12f697a2ba","9246ffb7e9a57a1dbe55c6966703b680","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus platycercus","","SPECIES","Selasphorus platycercus (Swainson, 1827)","Selasphorus platycercus","(Swainson, 1827)","MX","CONTRERAS, LOS DINAMOS","Ciudad de mexico","PRESENT",1,"ff90b050-c256-11db-b71b-b8a03c50a862",19.29528,-99.24,80,NA,NA,NA,NA,NA,"12/22/1992",22,12,1992,2476844,2476844,"PRESERVED_SPECIMEN","IBUNAM","CNAV","22975","","",NA,"CC_BY_4_0","Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)","P. Escalante",NA,"","44:49.0","","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",2539
"82",4169262160,"f6cc0fcc-1605-4bd4-bbea-dd12f697a2ba","e4ce5f2d143d86dcf2ad25514800338b","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus platycercus","","SPECIES","Selasphorus platycercus (Swainson, 1827)","Selasphorus platycercus","(Swainson, 1827)","MX","11 Km NE Huitzilac, Fierro del Toro","Morelos","PRESENT",1,"ff90b050-c256-11db-b71b-b8a03c50a862",19.0873,-99.194,90,NA,NA,NA,NA,NA,"11/17/2004",17,11,2004,2476844,2476844,"PRESERVED_SPECIMEN","IBUNAM","CNAV","26844","","",NA,"CC_BY_4_0","Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)","John Klicka; G. M. Spellman; P. C. Pulgarin; Marco Antonio Gurrola Hidalgo",NA,"","55:36.5","","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",3066
"83",4169234661,"f6cc0fcc-1605-4bd4-bbea-dd12f697a2ba","5abb94cc4d3c31c88465e382e9e9f13f","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus platycercus","","SPECIES","Selasphorus platycercus (Swainson, 1827)","Selasphorus platycercus","(Swainson, 1827)","MX","13 km NE Paraíso, Arroyo Grande","Guerrero","PRESENT",1,"ff90b050-c256-11db-b71b-b8a03c50a862",17.41667,-100.11667,100,NA,NA,NA,NA,NA,"1/23/1986",23,1,1986,2476844,2476844,"PRESERVED_SPECIMEN","IBUNAM","CNAV","7240","","",NA,"CC_BY_4_0","Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)","",NA,"","50:40.6","","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",1699
"84",4169213243,"f6cc0fcc-1605-4bd4-bbea-dd12f697a2ba","efce26667129a708f03d9b3847be78ee","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus platycercus","","SPECIES","Selasphorus platycercus (Swainson, 1827)","Selasphorus platycercus","(Swainson, 1827)","MX","Contreras, 4o Dinamo","Ciudad de mexico","PRESENT",1,"ff90b050-c256-11db-b71b-b8a03c50a862",19.265,-99.29333,90,NA,NA,NA,NA,NA,"1/12/1994",12,1,1994,2476844,2476844,"PRESERVED_SPECIMEN","IBUNAM","CNAV","21769","","",NA,"CC_BY_4_0","Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)","Ernesto Diaz Islas",NA,"","52:22.0","","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",3127
"85",4168704353,"f2fa6ed4-b488-4628-9818-3599facca32f","8f90f6b382327b69f10741baebfc1b78","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus platycercus","platycercus","SUBSPECIES","Selasphorus platycercus platycercus","Selasphorus platycercus subsp. platycercus","(Swainson, 1827)","MX","LOS JARILLOS, 6 KM S ZACUALPAN (ESTADO DE MEXICO)","Guerrero","PRESENT",NA,"ff90b050-c256-11db-b71b-b8a03c50a862",18.65,-99.783333,90,NA,1200,1200,0,0,"12/6/1986",6,12,1986,6178803,2476844,"PRESERVED_SPECIMEN","FC-UNAM","MZFC-AV","6107","","NO DISPONIBLE",NA,"CC_BY_4_0","Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)","MORALES PEREZ JE",NA,"","56:28.9","","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;INSTITUTION_MATCH_NONE",2547
"86",4168703668,"f2fa6ed4-b488-4628-9818-3599facca32f","e7646e5ab011457651676bfddd4f79a5","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus platycercus","","SPECIES","Selasphorus platycercus (Swainson, 1827)","Selasphorus platycercus","(Swainson, 1827)","MX","2 KM AL   DE   ELOXOCHITLAN","Hidalgo","PRESENT",NA,"ff90b050-c256-11db-b71b-b8a03c50a862",20.743333,-98.811667,80,NA,0,0,0,0,"3/27/1991",27,3,1991,2476844,2476844,"PRESERVED_SPECIMEN","FC-UNAM","MZFC-AV","9535","","NO DISPONIBLE",NA,"CC_BY_4_0","Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)","NAVARRO SIGUENZA AG",NA,"","56:23.7","","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;INSTITUTION_MATCH_NONE",1933
"87",4168701302,"f2fa6ed4-b488-4628-9818-3599facca32f","20d01a02c8461f04ba4fe46409c650dc","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus platycercus","platycercus","SUBSPECIES","Selasphorus platycercus platycercus","Selasphorus platycercus subsp. platycercus","(Swainson, 1827)","MX","KM 26.5 CARRETERA TAXCO-IXCATEOPAN","Guerrero","PRESENT",NA,"ff90b050-c256-11db-b71b-b8a03c50a862",18.51,-99.756667,90,NA,1100,1100,0,0,"12/16/1986",16,12,1986,6178803,2476844,"PRESERVED_SPECIMEN","FC-UNAM","MZFC-AV","6109","","NO DISPONIBLE",NA,"CC_BY_4_0","Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)","MORALES PEREZ JE",NA,"","56:15.3","","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;INSTITUTION_MATCH_NONE",2131
"88",4168698041,"f2fa6ed4-b488-4628-9818-3599facca32f","55a82155936215ff7853c260cb99caf7","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus platycercus","platycercus","SUBSPECIES","Selasphorus platycercus platycercus","Selasphorus platycercus subsp. platycercus","(Swainson, 1827)","MX","KM 64.5 CARRETERA MéXICO-CUERNAVACA","Morelos","PRESENT",NA,"ff90b050-c256-11db-b71b-b8a03c50a862",19.023333,-99.16,90,NA,1217.5,1217.5,0,0,"11/26/1981",26,11,1981,6178803,2476844,"PRESERVED_SPECIMEN","FC-UNAM","MZFC-AV","2407","","NO DISPONIBLE",NA,"CC_BY_4_0","Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)","MARQUEZ CONTRERAS OI",NA,"","56:28.6","","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;INSTITUTION_MATCH_NONE",2456
"89",4168695164,"f2fa6ed4-b488-4628-9818-3599facca32f","b0ee7b45134d171fde88f59a94b7ec87","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus platycercus","platycercus","SUBSPECIES","Selasphorus platycercus platycercus","Selasphorus platycercus subsp. platycercus","(Swainson, 1827)","MX","OMILTEMI, CHAYOTILLO","Guerrero","PRESENT",NA,"ff90b050-c256-11db-b71b-b8a03c50a862",17.565,-99.733333,90,NA,1150,1150,0,0,"2/2/1985",2,2,1985,6178803,2476844,"PRESERVED_SPECIMEN","FC-UNAM","MZFC-AV","4730","","NO DISPONIBLE",NA,"CC_BY_4_0","Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)","NAVARRO SIGUENZA AG",NA,"","56:21.2","","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;INSTITUTION_MATCH_NONE",2355
"90",4168692280,"f2fa6ed4-b488-4628-9818-3599facca32f","d66efded90d48c14572e5873e1774bff","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus platycercus","platycercus","SUBSPECIES","Selasphorus platycercus platycercus","Selasphorus platycercus subsp. platycercus","(Swainson, 1827)","MX","4 KM S TRES CUMBRES","Morelos","PRESENT",NA,"ff90b050-c256-11db-b71b-b8a03c50a862",19.025,-99.233333,90,NA,1310.64,1310.64,0,0,"11/3/1972",3,11,1972,6178803,2476844,"PRESERVED_SPECIMEN","ROM","ROMO","115590","","NO DISPONIBLE",NA,"CC_BY_4_0","Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)","BARLOW JC",NA,"","56:30.3","","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",2565
"91",4168692271,"f2fa6ed4-b488-4628-9818-3599facca32f","eace2df1041be76436b3524ea567ec04","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus platycercus","platycercus","SUBSPECIES","Selasphorus platycercus platycercus","Selasphorus platycercus subsp. platycercus","(Swainson, 1827)","MX","10 KM NE CUERNAVACA","Morelos","PRESENT",NA,"ff90b050-c256-11db-b71b-b8a03c50a862",18.968333,-99.155,90,NA,1295.4,1295.4,0,0,"11/26/1971",26,11,1971,6178803,2476844,"PRESERVED_SPECIMEN","ROM","ROMO","112166","","NO DISPONIBLE",NA,"CC_BY_4_0","Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)","BARLOW JC",NA,"","56:30.8","","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",1587
"92",4168690229,"f2fa6ed4-b488-4628-9818-3599facca32f","86029303d54849ec9e086aed59d2f80a","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus platycercus","platycercus","SUBSPECIES","Selasphorus platycercus platycercus","Selasphorus platycercus subsp. platycercus","(Swainson, 1827)","MX","2 KM SW HUITZILAC","Morelos","PRESENT",NA,"ff90b050-c256-11db-b71b-b8a03c50a862",19.008333,-99.285,90,NA,1417.32,1417.32,0,0,"11/17/1971",17,11,1971,6178803,2476844,"PRESERVED_SPECIMEN","ROM","ROMO","112074","","NO DISPONIBLE",NA,"CC_BY_4_0","Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)","BARLOW JC",NA,"","56:19.2","","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",2425
"93",4168683736,"f2fa6ed4-b488-4628-9818-3599facca32f","d529a39c6ec1dcd507514bfa583a143f","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus platycercus","","SPECIES","Selasphorus platycercus (Swainson, 1827)","Selasphorus platycercus","(Swainson, 1827)","MX","5 MI E DE WADLEY (VILLAGE)","San luis potosi","PRESENT",NA,"ff90b050-c256-11db-b71b-b8a03c50a862",23.613333,-100.891667,70,NA,NA,NA,NA,NA,"2/27/1951",27,2,1951,2476844,2476844,"PRESERVED_SPECIMEN","LSU","LSUMZ","16872","","NO DISPONIBLE",NA,"CC_BY_4_0","Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)","GUERRERO L",NA,"","56:22.5","","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;AMBIGUOUS_INSTITUTION",2575
"94",4168662788,"f2fa6ed4-b488-4628-9818-3599facca32f","a533570bc562aea17c693d8a4e0707dd","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus platycercus","","SPECIES","Selasphorus platycercus (Swainson, 1827)","Selasphorus platycercus","(Swainson, 1827)","MX","4.5MI VIA ROAD WEST OF PASO DE CORTEZ","Mexico","PRESENT",NA,"ff90b050-c256-11db-b71b-b8a03c50a862",19.083333,-98.578333,90,NA,0,0,0,0,"11/9/1958",9,11,1958,2476844,2476844,"PRESERVED_SPECIMEN","JFBM","BMNH","14783","","NO DISPONIBLE",NA,"CC_BY_4_0","Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)","WARNER DW",NA,"","56:30.4","","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION",3139
"95",4168633045,"2c77f896-e068-4837-8a55-d6b7d94c3b0d","bef49de3eeef2954706c6468f5a71f7a","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus platycercus","platycercus","SUBSPECIES","Selasphorus platycercus platycercus","Selasphorus platycercus subsp. platycercus","(Swainson, 1827)","MX","El Resumidero, Mpio. Coalcomán (Aserradero), 23km E Coalcomán","Michoacan de ocampo","PRESENT",1,"ff90b050-c256-11db-b71b-b8a03c50a862",18.807222,-102.952778,90,NA,2400,0,0,0,"12/15/1982",15,12,1982,6178803,2476844,"PRESERVED_SPECIMEN","FC-UNAM","MZFC-AV","2970","","NO DISPONIBLE",NA,"CC_BY_4_0","Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)","M. Mejía Z.",NA,"","04:00.6","","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE",2438
"96",4168632954,"2c77f896-e068-4837-8a55-d6b7d94c3b0d","885dda9956e14e3afcc40819e5277e84","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus platycercus","","SPECIES","Selasphorus platycercus (Swainson, 1827)","Selasphorus platycercus","(Swainson, 1827)","MX","Cerro de Tancítaro","Michoacan de ocampo","PRESENT",1,"ff90b050-c256-11db-b71b-b8a03c50a862",19.323333,-102.375,90,NA,2200,0,0,0,"11/18/1989",18,11,1989,2476844,2476844,"PRESERVED_SPECIMEN","FC-UNAM","MZFC-AV","8705","","NO DISPONIBLE",NA,"CC_BY_4_0","Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)","A. G. Navarro S.",NA,"","03:52.6","","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE",2106
