"","band","band_status","year","age","sex","site","site_recap","location"
"6670","6000-53733","1",2005,"AHY","F","MP1","MP1","east"
"6671","6000-53733","R",2006,"AHY","F","MP1","MP1","east"
"6672","6000-53734","1",2005,"AHY","F","MP1","MP1","east"
"6673","6000-53735","1",2005,"AHY","F","MP1","MP1","east"
"6674","6000-53736","1",2005,"AHY","F","MP1","MP1","east"
"6675","6000-53737","1",2005,"AHY","F","MP1","MP1","east"
"6676","6000-53739","1",2005,"AHY","F","MP1","MP1","east"
"6677","6000-53739","R",2008,"AHY","F","MP1","MP1","east"
"6678","6000-53739","R",2010,"AHY","F","MP1","MP1","east"
"6679","6000-53740","1",2005,"AHY","F","MP1","MP1","east"
"6680","6000-53743","1",2005,"HY","M","MP1","MP1","east"
"6681","6000-53744","1",2005,"HY","M","MP1","MP1","east"
"6682","6000-53745","1",2005,"HY","M","MP1","MP1","east"
"6683","6000-53746","1",2005,"AHY","M","MCGC","MCGC","east"
"6684","6000-53747","1",2005,"AHY","M","MCGC","MCGC","east"
"6685","6000-53749","1",2005,"HY","F","MP1","MP1","east"
"6686","6000-53749","R",2008,"HY","F","MP1","MP1","east"
"6687","6000-53751","1",2005,"HY","F","MP1","MP1","east"
"6688","6000-53751","R",2007,"HY","F","MP1","HPK1","east"
"6689","6000-53753","1",2005,"HY","M","MP1","MP1","east"
"6690","6000-53757","1",2005,"HY","M","GNMTN","GNMTN","west"
"6691","6000-53761","1",2005,"AHY","F","MP1","MP1","east"
"6692","6000-53763","1",2005,"AHY","F","MP1","MP1","east"
"6693","6000-53764","1",2005,"AHY","F","MP1","MP1","east"
"6694","6000-53765","1",2005,"AHY","F","MP1","MP1","east"
"6695","6000-53766","1",2005,"AHY","F","MP1","MP1","east"
"6696","6000-53770","1",2005,"AHY","F","HOLZ","HOLZ","west"
"6697","6000-53772","1",2005,"HY","F","GNMTN","GNMTN","west"
"6698","6000-53773","1",2005,"AHY","F","GNMTN","GNMTN","west"
"6699","6000-53773","R",2006,"AHY","F","GNMTN","GNMTN","west"
"6700","6000-53773","R",2007,"AHY","F","GNMTN","GNMTN","west"
"6701","6000-53773","R",2007,"AHY","F","GNMTN","HOLZ","west"
"6702","6000-53773","R",2008,"AHY","F","GNMTN","GNMTN","west"
"6703","6000-53773","R",2009,"AHY","F","GNMTN","GNMTN","west"
"6704","6000-53773","R",2010,"AHY","F","GNMTN","GNMTN","west"
"6705","6000-53777","1",2005,"HY","F","MCGC","MCGC","east"
"6706","6000-53778","1",2005,"AHY","F","MCGC","MCGC","east"
"6707","6000-53779","1",2005,"HY","M","MCGC","MCGC","east"
"6708","6000-53780","1",2005,"AHY","F","MCGC","MCGC","east"
"6709","6000-53780","R",2006,"AHY","F","MCGC","MCGC","east"
"6710","6000-53781","1",2005,"HY","F","MCGC","MCGC","east"
"6711","6000-53782","1",2005,"AHY","F","MP1","MP1","east"
"6712","6000-53782","R",2006,"AHY","F","MP1","MP1","east"
"6713","6000-53782","R",2007,"AHY","F","MP1","MP1","east"
"6714","6000-53783","1",2005,"AHY","F","MP1","MP1","east"
"6715","6000-53783","R",2006,"AHY","F","MP1","MP1","east"
"6716","6000-53784","1",2005,"AHY","F","MP1","MP1","east"
"6717","6000-53785","1",2005,"AHY","F","MP1","MP1","east"
"6718","6000-53786","1",2005,"AHY","F","MP1","MP1","east"
"6719","6000-53787","1",2005,"AHY","F","MP1","MP1","east"
"6720","6000-53788","1",2005,"HY","F","MP1","MP1","east"
"6721","6000-53789","1",2005,"AHY","F","MP1","MP1","east"
"6722","6000-53790","1",2005,"AHY","F","MP1","MP1","east"
"6723","6000-53794","1",2005,"HY","M","MP1","MP1","east"
"6724","6000-53796","1",2005,"HY","M","MP1","MP1","east"
"6725","6000-53797","1",2005,"HY","M","MP1","MP1","east"
"6726","6000-53798","1",2005,"HY","M","MP1","MP1","east"
"6727","6000-53799","1",2005,"HY","M","MCGC","MCGC","east"
"6728","6000-53800","1",2005,"HY","M","MCGC","MCGC","east"
"6729","6000-53801","1",2005,"AHY","F","MP1","MP1","east"
"6730","6000-53802","1",2005,"AHY","F","MP1","MP1","east"
"6731","6000-53803","1",2005,"AHY","F","MP1","MP1","east"
"6732","6000-53804","1",2005,"AHY","F","MP1","MP1","east"
"6733","6000-53805","1",2005,"HY","M","MCGC","MCGC","east"
"6734","6000-53806","1",2005,"AHY","F","MCGC","MCGC","east"
"6735","6000-53806","R",2006,"AHY","F","MCGC","MCGC","east"
"6736","6000-53806","R",2007,"AHY","F","MCGC","MCGC","east"
"6737","6000-53807","1",2005,"AHY","F","MCGC","MCGC","east"
"6738","6000-53808","1",2005,"AHY","F","GNMTN","GNMTN","west"
"6739","6000-53809","1",2005,"AHY","F","HOLZ","HOLZ","west"
"6740","6000-53809","R",2007,"AHY","F","HOLZ","HOLZ","west"
"6741","6000-53809","R",2008,"AHY","F","HOLZ","HOLZ","west"
"6742","6000-53810","1",2005,"AHY","M","MCGC","MCGC","east"
"6743","6000-53812","1",2005,"AHY","F","HOLZ","HOLZ","west"
"6744","6000-53813","1",2005,"AHY","F","MP1","MP1","east"
"6745","6000-53813","R",2008,"AHY","F","MP1","MP1","east"
"6746","6000-53814","1",2005,"HY","F","MP1","MP1","east"
"6747","6000-53814","R",2006,"HY","F","MP1","MP1","east"
"6748","6000-53814","R",2008,"HY","F","MP1","MP1","east"
"6749","6000-53815","1",2005,"AHY","F","MP1","MP1","east"
"6750","6000-53816","1",2005,"AHY","F","MP1","MP1","east"
"6751","6000-53816","R",2007,"AHY","F","MP1","MP1","east"
"6752","6000-53816","R",2008,"AHY","F","MP1","MP1","east"
"6753","6000-53816","R",2009,"AHY","F","MP1","MP1","east"
"6754","6000-53816","R",2010,"AHY","F","MP1","MP1","east"
"6755","6000-53817","1",2005,"AHY","F","MP1","MP1","east"
"6756","6000-53818","1",2005,"AHY","F","MP1","MP1","east"
"6757","6000-53818","R",2009,"AHY","F","MP1","MP1","east"
"6758","6000-53819","1",2005,"AHY","F","MP1","MP1","east"
"6759","6000-53820","1",2005,"AHY","F","MP1","MP1","east"
"6760","6000-53821","1",2005,"AHY","F","MCGC","MCGC","east"
"6761","6000-53822","1",2005,"HY","F","MCGC","MCGC","east"
"6762","6000-53823","1",2005,"HY","F","MCGC","MCGC","east"
"6763","6000-53824","1",2005,"AHY","F","MCGC","MCGC","east"
"6764","6000-53825","1",2005,"AHY","F","MCGC","MCGC","east"
"6765","6000-53826","1",2005,"HY","F","MCGC","MCGC","east"
"6766","6000-53827","1",2005,"AHY","F","MCGC","MCGC","east"
"6767","6000-53828","1",2005,"AHY","F","MP1","MP1","east"
"6768","6000-53829","1",2005,"AHY","F","MP1","MP1","east"
"6769","6000-53830","1",2005,"AHY","F","MP1","MP1","east"
"6770","6000-53831","1",2005,"AHY","F","MP1","MP1","east"
"6771","6000-53832","1",2005,"AHY","F","MP1","MP1","east"
"6772","6000-53833","1",2005,"AHY","F","MP1","MP1","east"
"6773","6000-53834","1",2005,"AHY","F","MP1","MP1","east"
"6774","6000-53835","1",2005,"AHY","F","MP1","MP1","east"
"6775","6000-53835","R",2006,"AHY","F","MP1","MP1","east"
"6776","6000-53836","1",2005,"AHY","F","MP1","MP1","east"
"6777","6000-53837","1",2005,"AHY","F","MP1","MP1","east"
"6778","6000-53837","R",2007,"AHY","F","MP1","MP1","east"
"6779","6000-53837","R",2008,"AHY","F","MP1","MP1","east"
"6780","6000-53837","R",2011,"AHY","F","MP1","MP1","east"
"6781","6000-53838","1",2005,"AHY","F","MP1","MP1","east"
"6782","6000-53839","1",2005,"HY","F","MP1","MP1","east"
"6783","6000-53839","R",2007,"HY","F","MP1","MP1","east"
"6784","6000-53840","1",2005,"AHY","F","MP1","MP1","east"
"6785","6000-53841","1",2005,"HY","F","MP1","MP1","east"
"6786","6000-53842","1",2005,"AHY","F","MP1","MP1","east"
"6787","6000-53843","1",2005,"HY","F","MP1","MP1","east"
"6788","6000-53843","R",2006,"HY","F","MP1","MP1","east"
"6789","6000-53843","R",2007,"HY","F","MP1","HPK1","east"
"6790","6000-53844","1",2005,"AHY","F","MP1","MP1","east"
"6791","6000-53845","1",2005,"AHY","F","MP1","MP1","east"
"6792","6000-53846","1",2005,"AHY","F","MP1","MP1","east"
"6793","6000-53847","1",2005,"AHY","F","MP1","MP1","east"
"6794","6000-53847","R",2006,"AHY","F","MP1","MP1","east"
"6795","6000-53848","1",2005,"AHY","F","MP1","MP1","east"
"6796","6000-53849","1",2005,"HY","F","MP1","MP1","east"
"6797","6000-53851","1",2005,"AHY","M","MCGC","MCGC","east"
"6798","6000-53852","1",2005,"HY","M","MP1","MP1","east"
"6799","6000-53853","1",2005,"HY","M","MP1","MP1","east"
"6800","6000-53854","1",2005,"HY","M","MCGC","MCGC","east"
"6801","6000-53855","1",2005,"HY","M","MCGC","MCGC","east"
"6802","6000-53856","1",2005,"HY","M","MP1","MP1","east"
"6803","6000-53856","R",2006,"HY","M","MP1","MP1","east"
"6804","6000-53857","1",2005,"HY","M","MP1","MP1","east"
"6805","6000-53858","1",2005,"HY","M","MP1","MP1","east"
"6806","6000-53859","1",2005,"AHY","M","MP1","MP1","east"
"6807","6000-53860","1",2005,"HY","M","MP1","MP1","east"
"6808","6000-53861","1",2005,"HY","F","MP1","MP1","east"
"6809","6000-53862","1",2005,"AHY","F","HPE","HPE","east"
"6810","6000-53863","1",2005,"AHY","F","HPE","HPE","east"
"6811","6000-53865","1",2005,"AHY","F","HPE","HPE","east"
"6812","6000-53866","1",2005,"AHY","F","HPE","HPE","east"
"6813","6000-53867","1",2005,"HY","M","MCGC","MCGC","east"
"6814","6000-53867","R",2006,"HY","M","MCGC","MCGC","east"
"6815","6000-53867","R",2006,"HY","M","MCGC","CC3","east"
"6816","6000-53868","1",2005,"HY","F","MCGC","MCGC","east"
"6817","6000-53869","1",2005,"AHY","F","MP1","MP1","east"
"6818","6000-53870","1",2005,"AHY","F","MP1","MP1","east"
"6819","6000-53871","1",2005,"HY","M","MP1","MP1","east"
"6820","6000-53872","1",2005,"HY","M","MP1","MP1","east"
"6821","6000-53873","1",2005,"HY","M","MCGC","MCGC","east"
"6822","6000-53874","1",2005,"HY","M","MCGC","MCGC","east"
"6823","6000-53875","1",2005,"HY","M","MP1","MP1","east"
"6824","6000-53876","1",2005,"HY","M","MP1","MP1","east"
"6825","6000-53877","1",2005,"HY","M","MP1","MP1","east"
"6826","6000-53878","1",2005,"HY","F","MP1","MP1","east"
"6827","6000-53878","R",2006,"HY","F","MP1","MP1","east"
"6828","6000-53879","1",2005,"HY","M","MP1","MP1","east"
"6829","6000-53880","1",2005,"HY","M","MP1","MP1","east"
"6830","6000-53881","1",2005,"HY","M","MP1","MP1","east"
"6831","6000-53882","1",2005,"AHY","F","MP1","MP1","east"
"6832","6000-53883","1",2005,"HY","M","MP1","MP1","east"
"6833","6000-53884","1",2005,"HY","F","MP1","MP1","east"
"6834","6000-53885","1",2005,"HY","F","MP1","MP1","east"
"6835","6000-53886","1",2005,"AHY","F","MP1","MP1","east"
"6836","6000-53887","1",2005,"AHY","F","MP1","MP1","east"
"6837","6000-53887","R",2007,"AHY","F","MP1","MP1","east"
"6838","6000-53887","R",2010,"AHY","F","MP1","MP1","east"
"6839","6000-53887","R",2011,"AHY","F","MP1","MP1","east"
"6840","6000-53888","1",2005,"AHY","F","GNMTN","GNMTN","west"
"6841","6000-53889","1",2005,"HY","F","GNMTN","GNMTN","west"
"6842","6000-53890","1",2005,"AHY","F","MCGC","MCGC","east"
"6843","6000-53890","R",2006,"AHY","F","MCGC","MCGC","east"
"6844","6000-53890","R",2007,"AHY","F","MCGC","MCGC","east"
"6845","6000-53890","R",2008,"AHY","F","MCGC","MCGC","east"
"6846","6000-53891","1",2005,"AHY","F","MCGC","MCGC","east"
"6847","6000-53892","1",2005,"HY","F","MCGC","MCGC","east"
"6848","6000-53892","R",2006,"HY","F","MCGC","MCGC","east"
"6849","6000-53892","R",2007,"HY","F","MCGC","MCGC","east"
"6850","6000-53893","1",2005,"AHY","F","MCGC","MCGC","east"
"6851","6000-53894","1",2005,"HY","F","MP1","MP1","east"
"6852","6000-53895","1",2005,"HY","F","MP1","MP1","east"
"6853","6000-53896","1",2005,"HY","F","MP1","MP1","east"
"6854","6000-53897","1",2005,"AHY","F","MP1","MP1","east"
"6855","6000-53897","R",2006,"AHY","F","MP1","MP1","east"
"6856","6000-53897","R",2007,"AHY","F","MP1","MP1","east"
"6857","6000-53898","1",2005,"HY","F","MP1","MP1","east"
"6858","6000-53899","1",2005,"AHY","F","MP1","MP1","east"
"6859","6000-53899","R",2006,"AHY","F","MP1","MP1","east"
"6860","6000-53899","R",2007,"AHY","F","MP1","MP1","east"
"6861","6000-53900","1",2005,"AHY","F","MP1","MP1","east"
"6862","6000-53901","1",2005,"HY","F","MP1","MP1","east"
"6863","6000-53901","R",2006,"HY","F","MP1","MP1","east"
"6864","6000-53901","R",2007,"HY","F","MP1","MP1","east"
"6865","6000-53902","1",2005,"HY","F","MP1","MP1","east"
"6866","6000-53902","R",2006,"HY","F","MP1","MP1","east"
"6867","6000-53902","R",2007,"HY","F","MP1","MP1","east"
"6868","6000-53902","R",2009,"HY","F","MP1","MP1","east"
"6869","6000-53903","1",2005,"AHY","F","MP1","MP1","east"
"6870","6000-53904","1",2005,"HY","F","MP1","MP1","east"
"6871","6000-53905","1",2005,"AHY","F","MP1","MP1","east"
"6872","6000-53906","1",2005,"AHY","F","MP1","MP1","east"
"6873","6000-53907","1",2005,"AHY","F","MP1","MP1","east"
"6874","6000-53908","1",2005,"AHY","F","MP1","MP1","east"
"6875","6000-53908","R",2008,"AHY","F","MP1","MP1","east"
"6876","6000-53909","1",2005,"AHY","F","HPE","HPE","east"
"6877","6000-53909","R",2007,"AHY","F","HPE","MP1","east"
"6878","6000-53910","1",2005,"HY","F","HPE","HPE","east"
"6879","6000-53911","1",2005,"AHY","F","HPE","HPE","east"
"6880","6000-53912","1",2005,"AHY","F","HPE","HPE","east"
"6881","6000-53913","1",2005,"HY","F","GNMTN","GNMTN","west"
"6882","6000-53914","1",2005,"AHY","F","HPE","HPE","east"
"6883","6000-53915","1",2005,"AHY","F","HPE","HPE","east"
"6884","6000-53916","1",2005,"HY","M","MP1","MP1","east"
"6885","6000-53917","1",2005,"HY","M","MP1","MP1","east"
"6886","6000-53918","1",2005,"HY","F","MCGC","MCGC","east"
"6887","6000-53918","R",2006,"HY","F","MCGC","CC3","east"
"6888","6000-53918","R",2006,"HY","F","MCGC","MCGC","east"
"6889","6000-53918","R",2008,"HY","F","MCGC","CC2","east"
"6890","6000-53919","1",2005,"HY","M","MP1","MP1","east"
"6891","6000-53920","1",2005,"HY","M","MP1","MP1","east"
"6892","6000-53922","1",2005,"HY","M","KV1","KV1","west"
"6893","6000-53923","1",2005,"HY","M","MCGC","MCGC","east"
"6894","6000-53925","1",2005,"HY","M","MP1","MP1","east"
"6895","6000-53926","1",2005,"HY","M","MP1","MP1","east"
"6896","6000-53927","1",2005,"HY","M","MP1","MP1","east"
"6897","6000-53928","1",2005,"HY","M","MP1","MP1","east"
"6898","6000-53929","1",2005,"HY","M","MP1","MP1","east"
"6899","6000-53930","1",2005,"HY","M","MP1","MP1","east"
"6900","6000-53931","1",2005,"HY","M","MP1","MP1","east"
"6901","6000-53933","1",2005,"HY","M","MP1","MP1","east"
"6902","6000-53936","1",2005,"HY","M","MP1","MP1","east"
"6903","6000-53937","1",2005,"AHY","M","MP1","MP1","east"
"6904","6000-53938","1",2005,"HY","M","GNMTN","GNMTN","west"
"6905","6000-53939","1",2005,"HY","M","MCGC","MCGC","east"
"6906","6000-53940","1",2005,"HY","M","MCGC","MCGC","east"
"6907","6000-53941","1",2005,"HY","M","CC2","CC2","east"
"6908","6000-53942","1",2005,"HY","M","MP1","MP1","east"
"6909","6000-53943","1",2005,"HY","M","MP1","MP1","east"
"6910","6000-53944","1",2005,"HY","M","MP1","MP1","east"
"6911","6000-53945","1",2005,"HY","M","MP1","MP1","east"
"6912","6000-53946","1",2005,"HY","M","MP1","MP1","east"
"6913","6000-53947","1",2005,"HY","M","MP1","MP1","east"
"6914","6000-53948","1",2005,"HY","M","HPE","HPE","east"
"6915","6000-53949","1",2005,"HY","F","MCGC","MCGC","east"
"6916","6000-53949","R",2006,"HY","F","MCGC","MCGC","east"
"6917","6000-53950","1",2005,"HY","M","MCGC","MCGC","east"
"6918","6000-53951","1",2005,"HY","M","MCGC","MCGC","east"
"6919","6000-53952","1",2005,"HY","M","MCGC","MCGC","east"
"6920","6000-53953","1",2005,"HY","M","MP1","MP1","east"
"6921","6000-53954","1",2005,"HY","M","MP1","MP1","east"
"6922","6000-53955","1",2005,"HY","M","GNMTN","GNMTN","west"
"6923","6000-53956","1",2005,"HY","M","MCGC","MCGC","east"
"6924","6000-53957","1",2005,"HY","F","MCGC","MCGC","east"
"6925","6000-53957","R",2006,"HY","F","MCGC","MCGC","east"
"6926","6000-53958","1",2005,"AHY","F","GNMTN","GNMTN","west"
"6927","6000-53958","R",2006,"AHY","F","GNMTN","GNMTN","west"
"6928","6000-53959","1",2005,"AHY","F","HOLZ","HOLZ","west"
"6929","6000-53959","R",2006,"AHY","F","HOLZ","HOLZ","west"
"6930","6000-53959","R",2007,"AHY","F","HOLZ","HOLZ","west"
"6931","6000-53959","R",2007,"AHY","F","HOLZ","GNMTN","west"
"6932","6000-53960","1",2006,"AHY","M","MCGC","MCGC","east"
"6933","6000-53961","1",2005,"HY","F","CC2","CC2","east"
"6934","6000-53962","1",2005,"HY","F","CC2","CC2","east"
"6935","6000-53963","1",2005,"HY","F","MP1","MP1","east"
"6936","6000-53964","1",2005,"AHY","F","MP1","MP1","east"
"6937","6000-53965","1",2005,"HY","F","MP1","MP1","east"
"6938","6000-53966","1",2005,"AHY","F","MP1","MP1","east"
"6939","6000-53966","R",2007,"AHY","F","MP1","HPK1","east"
"6940","6000-53967","1",2005,"AHY","F","MP1","MP1","east"
"6941","6000-53968","1",2005,"HY","F","MP1","MP1","east"
"6942","6000-53969","1",2005,"AHY","F","MP1","MP1","east"
"6943","6000-53969","R",2007,"AHY","F","MP1","MP1","east"
"6944","6000-53970","1",2005,"AHY","F","MP1","MP1","east"
"6945","6000-53971","1",2005,"HY","F","MP1","MP1","east"
"6946","6000-53972","1",2005,"HY","F","HPE","HPE","east"
"6947","6000-53973","1",2005,"AHY","F","HPE","HPE","east"
"6948","6000-53974","1",2005,"HY","M","MP1","MP1","east"
"6949","6000-53975","1",2005,"AHY","F","HPE","HPE","east"
"6950","6000-53976","1",2005,"AHY","F","MCGC","MCGC","east"
"6951","6000-53985","1",2005,"HY","F","MP1","MP1","east"
"6952","6000-53986","1",2005,"AHY","F","MP1","MP1","east"
"6953","6000-53987","1",2005,"HY","F","MP1","MP1","east"
"6954","6000-53987","R",2006,"HY","F","MP1","MP1","east"
"6955","6000-53988","1",2005,"AHY","F","HPE","HPE","east"
"6956","6000-53989","1",2005,"HY","F","MP1","MP1","east"
"6957","6000-53992","1",2006,"AHY","M","MP1","MP1","east"
"6958","6000-53993","1",2006,"AHY","M","MP1","MP1","east"
"6959","6000-53994","1",2006,"AHY","M","MP1","MP1","east"
"6960","6000-53995","1",2006,"AHY","M","MP1","MP1","east"
"6961","6000-53995","R",2007,"AHY","M","MP1","MP1","east"
"6962","6000-80901","1",2005,"HY","M","MP1","MP1","east"
"6963","6000-80902","1",2005,"HY","F","MP1","MP1","east"
"6964","6000-80903","1",2005,"HY","F","HPE","HPE","east"
"6965","6000-80904","1",2005,"HY","F","MP1","MP1","east"
"6966","6000-80905","1",2005,"HY","F","MP1","MP1","east"
"6967","6000-80906","1",2005,"HY","F","HPE","HPE","east"
"6968","6000-80907","1",2006,"AHY","F","MCGC","MCGC","east"
"6969","6000-80908","1",2006,"AHY","F","MP1","MP1","east"
"6970","6000-80908","R",2007,"AHY","F","MP1","MP1","east"
"6971","6000-80909","1",2006,"AHY","F","MP1","MP1","east"
"6972","6000-80910","1",2006,"AHY","F","MP1","MP1","east"
"6973","6000-80910","R",2007,"AHY","F","MP1","HPK1","east"
"6974","6000-80911","1",2006,"AHY","F","MP1","MP1","east"
"6975","6000-80912","1",2006,"AHY","F","MP1","MP1","east"
"6976","6000-80913","1",2006,"AHY","F","MP1","MP1","east"
"6977","6000-80914","1",2006,"AHY","F","MP1","MP1","east"
"6978","6000-80915","1",2006,"AHY","F","MP1","MP1","east"
"6979","6000-80916","1",2006,"AHY","F","MP1","MP1","east"
"6980","6000-80916","R",2007,"AHY","F","MP1","MP1","east"
"6981","6000-80917","1",2006,"AHY","F","MP1","MP1","east"
"6982","6000-80917","R",2008,"AHY","F","MP1","MP1","east"
"6983","6000-80917","R",2009,"AHY","F","MP1","MP1","east"
"6984","6000-80917","R",2011,"AHY","F","MP1","MP1","east"
"6985","6000-80918","1",2006,"AHY","F","MP1","MP1","east"
"6986","6000-80918","R",2008,"AHY","F","MP1","MP1","east"
"6987","6000-80919","1",2006,"AHY","F","MP1","MP1","east"
"6988","6000-80920","1",2006,"AHY","F","CC3","CC3","east"
"6989","6000-80920","R",2007,"AHY","F","CC3","CC3","east"
"6990","6000-80921","1",2006,"AHY","F","CC3","CC3","east"
"6991","6000-80922","1",2006,"AHY","F","CC3","CC3","east"
"6992","6000-80923","1",2006,"AHY","F","CC3","CC3","east"
"6993","6000-80924","1",2006,"AHY","F","CC3","CC3","east"
"6994","6000-80924","R",2006,"AHY","F","CC3","MCGC","east"
"6995","6000-80924","R",2008,"AHY","F","CC3","MCGC","east"
"6996","6000-80924","R",2010,"AHY","F","CC3","MCGC","east"
"6997","6000-80925","1",2006,"AHY","F","CC3","CC3","east"
"6998","6000-80926","1",2006,"AHY","F","CC3","CC3","east"
"6999","6000-80927","1",2006,"AHY","F","MCGC","MCGC","east"
"7000","6000-80928","1",2006,"AHY","F","CC3","CC3","east"
"7001","6000-80929","1",2006,"AHY","F","CC3","CC3","east"
"7002","6000-80930","1",2006,"AHY","F","CC3","CC3","east"
"7003","6000-80931","1",2006,"AHY","F","CC3","CC3","east"
"7004","6000-80932","1",2006,"AHY","F","MP1","MP1","east"
"7005","6000-80933","1",2006,"AHY","F","MCGC","MCGC","east"
"7006","6000-80933","R",2007,"AHY","F","MCGC","MCGC","east"
"7007","6000-80933","R",2008,"AHY","F","MCGC","MCGC","east"
"7008","6000-80934","1",2006,"AHY","F","MCGC","MCGC","east"
"7009","6000-80934","R",2007,"AHY","F","MCGC","MCGC","east"
"7010","6000-80935","1",2006,"AHY","F","MCGC","MCGC","east"
"7011","6000-80936","1",2006,"AHY","F","MCGC","MCGC","east"
"7012","6000-80938","1",2006,"AHY","F","MCGC","MCGC","east"
"7013","6000-80939","1",2006,"AHY","F","MCGC","MCGC","east"
"7014","6000-80939","R",2007,"AHY","F","MCGC","MCGC","east"
"7015","6000-80940","1",2006,"AHY","F","MCGC","MCGC","east"
"7016","6000-80941","1",2006,"AHY","F","MCGC","MCGC","east"
"7017","6000-80942","1",2006,"AHY","F","MCGC","MCGC","east"
"7018","6000-80942","R",2007,"AHY","F","MCGC","MCGC","east"
"7019","6000-80943","1",2006,"AHY","F","MCGC","MCGC","east"
"7020","6000-80945","1",2006,"AHY","F","CC3","CC3","east"
"7021","6000-80945","R",2006,"AHY","F","CC3","MCGC","east"
"7022","6000-80946","1",2006,"AHY","F","CC3","CC3","east"
"7023","6000-80947","1",2006,"AHY","F","CC3","CC3","east"
"7024","6000-80948","1",2006,"AHY","F","MCGC","MCGC","east"
"7025","6000-80949","1",2006,"AHY","F","MCGC","MCGC","east"
"7026","6000-80950","1",2006,"AHY","F","MP1","MP1","east"
"7027","6000-80950","R",2008,"AHY","F","MP1","MP1","east"
