"band","band_status","recap_yr","sex","site_orig","r01","r02","r03","r04","r05","r06","r07","r08","r09","r10","r11","r12","r13","r14","r15","r16","r17","comments"
"9100-23070","R",2012,"M","MCGC","6/10, 3.21","","","","","","","","","","","","","","","","",""
"4100-59504","R",2012,"F","MCGC","6/10, 3.54","","","","","","","","","","","","","","","","",""
"9100-23167","R",2012,"M","MCGC","6/12, 3.3","","","","","","","","","","","","","","","","",""
"9100-23016","R",2012,"M","MCGC","6/12, 3.4","","","","","","","","","","","","","","","","",""
"4100-59169","R",2012,"F","MCGC","6/12, 3.2","","","","","","","","","","","","","","","","",""
"9100-23120","R",2012,"F","MCGC","6/12, 4","","","","","","","","","","","","","","","","",""
"4100-08998","R",2012,"F","MCGC","6/12, 3.5","","","","","","","","","","","","","","","","",""
"4100-58634","R",2012,"F","MCGC","6/12, 3.5","","","","","","","","","","","","","","","","",""
"4100-59928","R",2012,"M","MCGC","6/12, 3.3","","","","","","","","","","","","","","","","",""
"9100-23006","R",2012,"M","MCGC","6/12, 3","","","","","","","","","","","","","","","","",""
"9100-22890","R",2012,"M","MCGC","6/12, 3.3","","","","","","","","","","","","","","","","",""
"4100-59696","R",2012,"F","MCGC","6/12, 3.3","","","","","","","","","","","","","","","","",""
"9100-22907","R",2012,"F","MCGC","6/12, 4","","","","","","","","","","","","","","","","",""
"9000-90869","R",2012,"F","MCGC","6/12, 3.3","","","","","","","","","","","","","","","","",""
"4100-58865","R",2012,"F","MCGC","6/12, 4.1","","","","","","","","","","","","","","","","",""
"4100-59171","R",2012,"F","MCGC","6/12, 3.3","","","","","","","","","","","","","","","","",""
"9100-22903","R",2012,"F","MCGC","6/12, 3.5","","","","","","","","","","","","","","","","",""
"9100-23190","R",2012,"M","MCGC","6/12, 3.1","","","","","","","","","","","","","","","","",""
"3100-42325","R",2012,"F","MCGC","6/12, 3.5","","","","","","","","","","","","","","","","",""
"4100-59460","R",2012,"F","MCGC","6/12, 3.5","","","","","","","","","","","","","","","","",""
"9100-23284","R",2012,"F","MCGC","6/12, 3.5","","","","","","","","","","","","","","","","",""
"9100-23123","R",2012,"F","MCGC","6/12, 3.6","","","","","","","","","","","","","","","","",""
"9100-23281","R",2012,"F","MCGC","6/12, 3.2","","","","","","","","","","","","","","","","",""
"9100-23100","R",2012,"F","MCGC","6/12, 3.8","","","","","","","","","","","","","","","","",""
"4100-59762","R",2012,"M","MCGC","6/12, 3","","","","","","","","","","","","","","","","",""
"9100-23233","R",2012,"M","MCGC","6/12, 3.3","","","","","","","","","","","","","","","","",""
"4100-59649","R",2012,"F","MCGC","6/12, 3.6","","","","","","","","","","","","","","","","",""
"9100-23284","R",2012,"F","MCGC","6/12, 3.3","","","","","","","","","","","","","","","","",""
"4100-58634","R",2012,"F","MCGC","6/12, 3.3","","","","","","","","","","","","","","","","",""
"4100-59624","R",2012,"F","MCGC","6/12, 3.45","","","","","","","","","","","","","","","","",""
"9100-23284","R",2012,"F","MCGC","6/12, 3.29","","","","","","","","","","","","","","","","",""
"4100-08725","R",2012,"F","MCGC","6/12, 3.6","","","","","","","","","","","","","","","","",""
"9111-12257","R",2012,"F","MCGC","6/12, 3.76","","","","","","","","","","","","","","","","",""
"4100-08554","R",2012,"F","MCGC","6/12, 3.86","","","","","","","","","","","","","","","","",""
"3100-42214","R",2012,"F","MCGC","6/12, ","","","","","","","","","","","","","","","","",""
"4100-58582","R",2012,"F","MCGC","6/12, ","","","","","","","","","","","","","","","","",""
"9100-22919","R",2012,"F","MCGC","6/12, 0.28125","","","","","","","","","","","","","","","","",""
"3100-42850","R",2012,"F","MCGC","6/12, 3.63","","","","","","","","","","","","","","","","",""
"3100-42195","R",2012,"F","MCGC","6/12, 3.2","","","","","","","","","","","","","","","","",""
"9100-23227","R",2012,"M","MCGC","6/12, 2.9","","","","","","","","","","","","","","","","",""
"4100-08809","R",2012,"F","MCGC","6/12, 4.11","","","","","","","","","","","","","","","","",""
"4100-58585","R",2012,"F","MCGC","6/12, 3.58","","","","","","","","","","","","","","","","",""
"4100-59791","R",2012,"M","MCGC","6/12, 3.29","","","","","","","","","","","","","","","","",""
"9100-22984","R",2012,"F","MCGC","6/12, 3.66","","","","","","","","","","","","","","","","",""
"9100-23363","R",2012,"F","MCGC","6/12, 3.39","","","","","","","","","","","","","","","","","again"
"9100-23098","R",2012,"M","MCGC","6/12, 3.29","","","","","","","","","","","","","","","","",""
"4100-58644","R",2012,"F","MCGC","6/12, 3.43","","","","","","","","","","","","","","","","",""
"9100-23266","R",2012,"F","MCGC","6/12, E7+, 4.55","","","","","","","","","","","","","","","","",""
"4100-58606","R",2012,"F","MCGC","6/12, 3.57","","","","","","","","","","","","","","","","",""
"4100-59200","R",2012,"F","MCGC","6/12, 3.04","","","","","","","","","","","","","","","","",""
"9100-22805","R",2012,"M","MCGC","6/12, 2.89","","","","","","","","","","","","","","","","",""
"3100-42713","R",2012,"F","MCGC","6/12, 3.99","","","","","","","","","","","","","","","","",""
"9100-23287","R",2012,"F","MCGC","6/12, 3.5","","","","","","","","","","","","","","","","",""
"3100-42325","R",2012,"F","MCGC","6/12, 3.2","","","","","","","","","","","","","","","","",""
"4100-59879","R",2012,"F","MCGC","6/13, 3.3","","","","","","","","","","","","","","","","",""
"3100-42460","R",2012,"F","MCGC","6/16, 3.3","","","","","","","","","","","","","","","","",""
"4100-58572","R",2012,"F","MCGC","6/16, 3.5","","","","","","","","","","","","","","","","",""
"4100-59206","R",2012,"M","MCGC","6/16, 3.3","","","","","","","","","","","","","","","","",""
"9000-23006","R",2012,"M","MCGC","6/16, 3.1","","","","","","","","","","","","","","","","",""
"4100-08723","R",2012,"F","MCGC","6/16, 4.3","","","","","","","","","","","","","","","","",""
"9100-22916","R",2012,"F","MCGC","6/16, 3.5","","","","","","","","","","","","","","","","",""
"4100-59347","R",2012,"F","MCGC","6/16, E6, 3.9","","","","","","","","","","","","","","","","",""
"9100-23120","R",2012,"F","MCGC","6/16, 3.8","","","","","","","","","","","","","","","","",""
"4100-59815","R",2012,"F","MCGC","6/16, 3.1","","","","","","","","","","","","","","","","",""
"9100-23284","R",2012,"F","MCGC","6/16, E6-, 4","","","","","","","","","","","","","","","","",""
"4100-59507","R",2012,"F","MCGC","6/16, 3.4","","","","","","","","","","","","","","","","",""
"9100-23125","R",2012,"F","MCGC","6/16, E6+, 4.3","","","","","","","","","","","","","","","","",""
"9100-22981","R",2012,"F","MCGC","6/16, E6-, 3.9","","","","","","","","","","","","","","","","",""
"4100-59911","R",2012,"F","MCGC","6/16, 3.7","","","","","","","","","","","","","","","","",""
"9100-22907","R",2012,"F","MCGC","6/16, E6-, 3.9","","","","","","","","","","","","","","","","",""
"9100-23064","R",2012,"M","MCGC","6/16, 3.5","","","","","","","","","","","","","","","","",""
"3100-42097","R",2012,"F","MCGC","6/16, 3.7","","","","","","","","","","","","","","","","",""
"9100-23364","R",2012,"F","MCGC","6/16, 3.6","","","","","","","","","","","","","","","","",""
"9100-23117","R",2012,"F","MCGC","6/16, 3.8","","","","","","","","","","","","","","","","",""
"4100-08998","R",2012,"F","MCGC","6/16, 3.5","","","","","","","","","","","","","","","","",""
"9100-23232","R",2012,"M","MCGC","6/16, 3.2","","","","","","","","","","","","","","","","",""
"4100-59238","R",2012,"M","MCGC","6/16, 3.4","","","","","","","","","","","","","","","","",""
"9100-22905","R",2012,"F","MCGC","6/16, 3.6","","","","","","","","","","","","","","","","",""
"9100-23196","R",2012,"M","MCGC","6/16, 3.1","","","","","","","","","","","","","","","","",""
"4100-59206","R",2012,"M","MCGC","6/16, 3.3","","","","","","","","","","","","","","","","",""
"9100-23176","R",2012,"F","MCGC","6/16, 3.3","","","","","","","","","","","","","","","","",""
"4100-08326","R",2012,"F","MCGC","6/16, E6, 3.5","","","","","","","","","","","","","","","","",""
"3100-42825","R",2012,"F","MCGC","6/16, 3.5","","","","","","","","","","","","","","","","",""
"4100-59170","R",2012,"F","MCGC","6/16, 3.7","","","","","","","","","","","","","","","","",""
"3100-42713","R",2012,"F","MCGC","6/16, 4","","","","","","","","","","","","","","","","",""
"9100-23016","R",2012,"M","MCGC","6/16, 3.3","","","","","","","","","","","","","","","","",""
"4100-59452","R",2012,"F","MCGC","6/18, 3.7","","","","","","","","","","","","","","","","",""
"4100-59532","R",2012,"F","MCGC","6/18, 3.8","","","","","","","","","","","","","","","","",""
"9100-23371","R",2012,"F","MCGC","6/18, E8, 4","","","","","","","","","","","","","","","","",""
"4100-59576","R",2012,"F","MCGC","6/18, 3.6","","","","","","","","","","","","","","","","",""
"9100-23283","R",2012,"F","MCGC","6/18, E9, 4.5","","","","","","","","","","","","","","","","",""
"9100-23108","R",2012,"F","MCGC","6/18, E8, 4.2","","","","","","","","","","","","","","","","",""
"4100-08998","R",2012,"F","MCGC","6/18, 3.9","","","","","","","","","","","","","","","","",""
"3100-42192","R",2012,"F","MCGC","6/18, 3.6","","","","","","","","","","","","","","","","",""
"9100-23282","R",2012,"F","MCGC","6/18, 4","","","","","","","","","","","","","","","","",""
"9100-22905","R",2012,"F","MCGC","6/18, 3.3","","","","","","","","","","","","","","","","",""
"9100-23117","R",2012,"F","MCGC","6/18, 3.7","","","","","","","","","","","","","","","","",""
"3100-42512","R",2012,"F","MCGC","6/18, 3.8","","","","","","","","","","","","","","","","",""
"9100-22805","R",2012,"M","MCGC","6/18, 3","","","","","","","","","","","","","","","","",""
"9100-22891","R",2012,"M","MCGC","6/18, 3.5","","","","","","","","","","","","","","","","",""
"9100-23363","R",2012,"F","MCGC","6/18, 3.4","","","","","","","","","","","","","","","","",""
"9100-23034","R",2012,"M","MCGC","6/18, 3.3","","","","","","","","","","","","","","","","",""
"4100-08590","R",2012,"F","MCGC","6/18, 3.3","","","","","","","","","","","","","","","","",""
"9100-22913","R",2012,"F","MCGC","6/18, 3.4","","","","","","","","","","","","","","","","",""
"9100-23176","R",2012,"M","MCGC","6/18, 3.3","","","","","","","","","","","","","","","","",""
"4100-59203","R",2012,"M","MCGC","6/18, 3.5","","","","","","","","","","","","","","","","",""
"4100-59357","R",2012,"F","MCGC","6/18, 3.9","","","","","","","","","","","","","","","","",""
"4100-59431","R",2012,"F","MCGC","6/18, 3.8","","","","","","","","","","","","","","","","",""
"4100-59270","R",2012,"M","MCGC","6/18, 3.3","","","","","","","","","","","","","","","","",""
"9100-23387","R",2012,"F","MCGC","6/18, E7, 4.5","","","","","","","","","","","","","","","","",""
"9100-22964","R",2012,"F","MCGC","6/18, 3.4","","","","","","","","","","","","","","","","",""
"9100-22915","R",2012,"F","MCGC","6/18, 3.7","","","","","","","","","","","","","","","","",""
"9100-23193","R",2012,"M","MCGC","6/18, 3.43","","","","","","","","","","","","","","","","",""
"4100-59238","R",2012,"M","MCGC","6/18, 3.26","","","","","","","","","","","","","","","","",""
"4100-59206","R",2012,"M","MCGC","6/18, 3.21","","","","","","","","","","","","","","","","",""
"9100-23287","R",2012,"F","MCGC","6/18, 3.66","","","","","","","","","","","","","","","","",""
"9100-23116","R",2012,"F","MCGC","6/18, 3.62","","","","","","","","","","","","","","","","",""
"9100-23016","R",2012,"M","MCGC","6/18, 3.13","","","","","","","","","","","","","","","","",""
"3100-41930","R",2012,"F","MCGC","6/18, E6, 3.62","","","","","","","","","","","","","","","","",""
"4100-59243","R",2012,"M","MCGC","6/18, 3.3","","","","","","","","","","","","","","","","",""
"4100-59436","R",2012,"F","MCGC","6/18, E6, 3.86","","","","","","","","","","","","","","","","",""
"9100-90940","R",2012,"F","MCGC","6/18, 3.56","","","","","","","","","","","","","","","","",""
"4100-59067","R",2012,"M","MCGC","6/18, 3.26","","","","","","","","","","","","","","","","",""
"4100-59678","R",2012,"F","MCGC","6/18, 3.4","","","","","","","","","","","","","","","","",""
"4100-59205","R",2012,"M","MCGC","6/18, 3.23","","","","","","","","","","","","","","","","",""
"9100-23119","R",2012,"F","MCGC","6/20, 3.3","","","","","","","","","","","","","","","","",""
"9100-23366","R",2012,"F","MCGC","6/20, 3.7","","","","","","","","","","","","","","","","",""
"4100-59304","R",2012,"F","MCGC","6/20, 3.3","","","","","","","","","","","","","","","","",""
"4100-59438","R",2012,"F","MCGC","6/20, 3.5","","","","","","","","","","","","","","","","",""
"9100-23116","R",2012,"F","MCGC","6/20, 3.6","","","","","","","","","","","","","","","","",""
"4100-08761","R",2012,"F","MCGC","6/20, 3.7","","","","","","","","","","","","","","","","",""
"4100-59169","R",2012,"F","MCGC","6/20, 3.3","","","","","","","","","","","","","","","","",""
"9000-91054","R",2012,"F","MCGC","6/20, 3.5","","","","","","","","","","","","","","","","",""
"9100-23120","R",2012,"F","MCGC","6/20, 3.5","","","","","","","","","","","","","","","","",""
"9100-23188","R",2012,"M","MCGC","6/20, 3.4","","","","","","","","","","","","","","","","",""
"9100-23284","R",2012,"F","MCGC","6/20, 3.5","","","","","","","","","","","","","","","","",""
"4100-59329","R",2012,"F","MCGC","6/20, 3.5","","","","","","","","","","","","","","","","",""
"4100-59700","R",2012,"F","MCGC","6/20, 3.9","","","","","","","","","","","","","","","","",""
"4100-59206","R",2012,"M","MCGC","6/20, 3.2","","","","","","","","","","","","","","","","",""
"9100-23210","R",2012,"M","MCGC","6/20, 3.4","","","","","","","","","","","","","","","","",""
"9100-23117","R",2012,"F","MCGC","6/20, 3.3","","","","","","","","","","","","","","","","",""
"4100-59303","R",2012,"F","MCGC","6/20, E6-, 3.6","","","","","","","","","","","","","","","","",""
"9100-22890","R",2012,"M","MCGC","6/20, 3.4","","","","","","","","","","","","","","","","",""
"4100-59799","R",2012,"M","MCGC","6/20, 3","","","","","","","","","","","","","","","","",""
"9100-23233","R",2012,"M","MCGC","6/20, 3.3","","","","","","","","","","","","","","","","",""
"4100-08723","R",2012,"F","MCGC","6/20, 3.6","","","","","","","","","","","","","","","","",""
"4100-59728","R",2012,"F","MCGC","6/20, 3.7","","","","","","","","","","","","","","","","",""
"9100-23435","R",2012,"F","MCGC","6/20, 3.4","","","","","","","","","","","","","","","","",""
"4100-59524","R",2012,"F","MCGC","6/20, 3","","","","","","","","","","","","","","","","",""
"9100-23314","R",2012,"M","MCGC","6/20, 3.3","","","","","","","","","","","","","","","","",""
"9100-23313","R",2012,"M","MCGC","6/20, 3.2","","","","","","","","","","","","","","","","",""
"9100-23365","R",2012,"F","MCGC","6/20, 3.8","","","","","","","","","","","","","","","","",""
"9100-23016","R",2012,"M","MCGC","6/20, 3.1","","","","","","","","","","","","","","","","",""
"9100-23284","R",2012,"F","MCGC","6/20, 3.4","","","","","","","","","","","","","","","","",""
"4100-59327","R",2012,"F","MCGC","6/20, 3.9","","","","","","","","","","","","","","","","",""
"9100-23390","R",2012,"F","MCGC","6/20, 3.2","","","","","","","","","","","","","","","","",""
"9000-90869","R",2012,"F","MCGC","6/20, 3.47","","","","","","","","","","","","","","","","",""
"9100-23388","R",2012,"F","MCGC","6/20, 3.48","","","","","","","","","","","","","","","","",""
"9100-22964","R",2012,"F","MCGC","6/20, 3.33","","","","","","","","","","","","","","","","",""
"4100-59504","R",2012,"F","MCGC","6/20, 3.19","","","","","","","","","","","","","","","","",""
"4100-08137","R",2012,"F","MCGC","6/20, 3.73","","","","","","","","","","","","","","","","",""
"4100-59309","R",2012,"F","MCGC","6/20, 3.28","","","","","","","","","","","","","","","","",""
"4100-59238","R",2012,"M","MCGC","6/20, 3.11","","","","","","","","","","","","","","","","",""
"9100-22986","R",2012,"F","MCGC","6/20, 3.52","","","","","","","","","","","","","","","","",""
"9100-23026","R",2012,"M","MCGC","6/20, 2.95","","","","","","","","","","","","","","","","",""
"4100-58606","R",2012,"F","MCGC","6/20, 3.36","","","","","","","","","","","","","","","","",""
"9100-22963","R",2012,"F","MCGC","6/20, 3.89","","","","","","","","","","","","","","","","",""
"4100-08996","R",2012,"F","MCGC","6/20, 3.19","","","","","","","","","","","","","","","","",""
"3100-42110","R",2012,"F","MCGC","6/20, 2.97","","","","","","","","","","","","","","","","",""
"4100-58572","R",2012,"F","MCGC","6/20, 3.66","","","","","","","","","","","","","","","","",""
"9100-22907","R",2012,"F","MCGC","6/20, 3.75","","","","","","","","","","","","","","","","",""
"9100-23233","R",2012,"M","MCGC","6/20, 3.43","","","","","","","","","","","","","","","","",""
"4100-59911","R",2012,"F","MCGC","6/20, 3.37","","","","","","","","","","","","","","","","",""
"9100-23451","R",2012,"F","MCGC","6/20, 3.43","","","","","","","","","","","","","","","","",""
"9100-23292","R",2012,"F","MCGC","6/20, 3.8","","","","","","","","","","","","","","","","",""
"4100-59452","R",2012,"F","CC3","6/20, 3.33","","","","","","","","","","","","","","","","",""
"4100-08444","R",2012,"F","CC3","6/20, 3.41","","","","","","","","","","","","","","","","",""
"4100-08351","R",2012,"F","CC3","6/20, 3.3","","","","","","","","","","","","","","","","",""
"4100-08199","R",2012,"F","CC3","6/20, 3.3","","","","","","","","","","","","","","","","",""
"4100-08554","R",2012,"F","CC3","6/20, 3.89","","","","","","","","","","","","","","","","",""
"4100-59277","R",2012,"F","CC3","6/20, 3.35","","","","","","","","","","","","","","","","",""
"4100-59436","R",2012,"F","CC3","6/20, 3.8","","","","","","","","","","","","","","","","","band to left leg"
"9100-23234","R",2012,"M","CC3","6/20, 3.18","","","","","","","","","","","","","","","","",""
"4100-59748","R",2012,"F","MCGC","6/22, E6, 3.6","","","","","","","","","","","","","","","","",""
"9100-23373","R",2012,"F","MCGC","6/22, 4.6","","","","","","","","","","","","","","","","",""
"9100-23264","R",2012,"F","MCGC","6/22, 3.9","","","","","","","","","","","","","","","","",""
"9100-23227","R",2012,"M","MCGC","6/22, 3.1","","","","","","","","","","","","","","","","",""
"9100-23016","R",2012,"M","MCGC","6/22, 3.2","","","","","","","","","","","","","","","","",""
"4100-59624","R",2012,"F","MCGC","6/22, 3.4","","","","","","","","","","","","","","","","",""
"9100-23228","R",2012,"M","MCGC","6/22, 3.2","","","","","","","","","","","","","","","","",""
"4100-08590","R",2012,"F","MCGC","6/22, 3.3","","","","","","","","","","","","","","","","",""
"9100-23266","R",2012,"F","MCGC","6/22, 3.4","","","","","","","","","","","","","","","","",""
"9100-23365","R",2012,"F","MCGC","6/22, 3.4","","","","","","","","","","","","","","","","",""
"4100-59200","R",2012,"F","MCGC","6/22, 3.34","","","","","","","","","","","","","","","","",""
"4100-08996","R",2012,"F","MCGC","6/22, 3.06","","","","","","","","","","","","","","","","",""
"4100-59679","R",2012,"F","MCGC","6/22, 3.44","","","","","","","","","","","","","","","","",""
"9100-23113","R",2012,"F","MCGC","6/22, 3.34","","","","","","","","","","","","","","","","",""
"9100-23026","R",2012,"M","MCGC","6/22, 3.06","","","","","","","","","","","","","","","","",""
"9100-23363","R",2012,"F","MCGC","6/22, 3.44","","","","","","","","","","","","","","","","",""
"9100-22960","R",2012,"F","MCGC","6/22, 3.16","","","","","","","","","","","","","","","","",""
"9100-23218","R",2012,"M","MCGC","6/22, 3.36","","","","","","","","","","","","","","","","",""
"9100-23280","R",2012,"F","MCGC","6/22, 3.51","","","","","","","","","","","","","","","","",""
"4100-59532","R",2012,"F","MCGC","6/22, 3.56","","","","","","","","","","","","","","","","",""
"9100-23066","R",2012,"M","MCGC","6/22, 4.59","","","","","","","","","","","","","","","","",""
"4100-58684","R",2012,"F","MCGC","6/22, E9+, 3.58","","","","","","","","","","","","","","","","",""
"9100-23386","R",2012,"F","MCGC","6/22, 3.58","","","","","","","","","","","","","","","","",""
"9100-23232","R",2012,"M","MCGC","6/22, 3.11","","","","","","","","","","","","","","","","",""
"9100-23390","R",2012,"F","MCGC","6/22, 3.25","","","","","","","","","","","","","","","","",""
"3100-42850","R",2012,"F","MCGC","6/26, 3.6","","","","","","","","","","","","","","","","",""
"4100-59370","R",2012,"F","MCGC","6/26, 3.9","","","","","","","","","","","","","","","","",""
"4100-59460","R",2012,"F","MCGC","6/26, 3.4","","","","","","","","","","","","","","","","",""
"3100-41878","R",2012,"F","MCGC","6/26, 3.8","","","","","","","","","","","","","","","","",""
"9100-23371","R",2012,"F","MCGC","6/26, 3.56","","","","","","","","","","","","","","","","",""
"9100-22915","R",2012,"F","MCGC","6/26, 3.5","","","","","","","","","","","","","","","","",""
"9100-23453","R",2012,"F","MCGC","6/26, 3.9","","","","","","","","","","","","","","","","",""
"9100-23210","R",2012,"M","MCGC","6/26, 3.5","","","","","","","","","","","","","","","","",""
"9100-23109","R",2012,"F","MCGC","6/26, 3.7","","","","","","","","","","","","","","","","",""
"9100-23121","R",2012,"F","MCGC","6/26, 3.2","","","","","","","","","","","","","","","","",""
"9100-23170","R",2012,"F","MCGC","6/26, 3.2","","","","","","","","","","","","","","","","",""
"9100-23295","R",2012,"M","MCGC","6/26, 3.6","","","","","","","","","","","","","","","","",""
"9100-23448","R",2012,"F","MCGC","6/26, 3.2","","","","","","","","","","","","","","","","",""
"9100-23233","R",2012,"M","MCGC","6/26, 3.3","","","","","","","","","","","","","","","","",""
"9100-22984","R",2012,"F","MCGC","6/26, 3.7","","","","","","","","","","","","","","","","",""
"9100-23526","R",2012,"F","MCGC","6/26, E8, 4.2","","","","","","","","","","","","","","","","",""
"3100-42511","R",2012,"F","MCGC","6/26, 4","","","","","","","","","","","","","","","","",""
"9100-23284","R",2012,"F","MCGC","6/26, 3.5","","","","","","","","","","","","","","","","",""
"4100-59351","R",2012,"F","MCGC","6/26, 3.2","","","","","","","","","","","","","","","","",""
"9000-91054","R",2012,"F","MCGC","6/26, E6-, 3.7","","","","","","","","","","","","","","","","","E6-; band to left leg"
"9100-23526","R",2012,"F","MCGC","7/3, 3.6","","","","","","","","","","","","","","","","",""
"9100-23371","R",2012,"F","MCGC","7/3, 3.3","","","","","","","","","","","","","","","","",""
"9100-22984","R",2012,"F","MCGC","7/3, 3.6","","","","","","","","","","","","","","","","",""
"9100-23120","R",2012,"F","MCGC","7/3, 3.5","","","","","","","","","","","","","","","","",""
"9100-23283","R",2012,"F","MCGC","7/3, 3.4","","","","","","","","","","","","","","","","",""
"9100-23113","R",2012,"F","MCGC","7/3, 3.4","","","","","","","","","","","","","","","","",""
"9100-23517","R",2012,"M","MCGC","7/3, 3.3","","","","","","","","","","","","","","","","",""
"4100-59370","R",2012,"F","MCGC","7/3, 3.5","","","","","","","","","","","","","","","","",""
"9100-22963","R",2012,"F","MCGC","7/3, 3.2","","","","","","","","","","","","","","","","",""
"9100-22905","R",2012,"F","MCGC","7/3, 3.2","","","","","","","","","","","","","","","","",""
"4100-59439","R",2012,"F","MCGC","7/3, 3.5","","","","","","","","","","","","","","","","",""
"4100-59030","R",2012,"F","MCGC","7/3, 3.5","","","","","","","","","","","","","","","","",""
"4100-59650","R",2012,"F","MCGC","7/3, 3.6","","","","","","","","","","","","","","","","",""
"9100-23125","R",2012,"F","MCGC","7/3, 3.15","","","","","","","","","","","","","","","","",""
"9100-23494","R",2012,"F","MCGC","7/3, 3.46","","","","","","","","","","","","","","","","",""
"9100-23447","R",2012,"F","MCGC","7/3, 3.7","","","","","","","","","","","","","","","","",""
"4100-59329","R",2012,"F","MCGC","7/3, 3.4","","","","","","","","","","","","","","","","",""
"9100-23448","R",2012,"F","MCGC","7/3, 3.3","","","","","","","","","","","","","","","","",""
"9100-23074","R",2012,"M","MCGC","7/4, 3.3","","","","","","","","","","","","","","","","",""
"4100-59370","R",2012,"F","MCGC","7/4, 3.7","","","","","","","","","","","","","","","","",""
"9100-23066","R",2012,"M","MCGC","7/4, 3.5","","","","","","","","","","","","","","","","",""
"4100-58589","R",2012,"F","MCGC","7/4, 3.8","","","","","","","","","","","","","","","","",""
"4100-59169","R",2012,"F","MCGC","7/4, 3.3","","","","","","","","","","","","","","","","",""
"9100-23450","R",2012,"F","MCGC","7/4, 3.9","","","","","","","","","","","","","","","","",""
"9100-23371","R",2012,"F","MCGC","7/4, 3.5","","","","","","","","","","","","","","","","",""
"4100-08127","R",2012,"F","MCGC","7/4, 3.9","","","","","","","","","","","","","","","","",""
"9100-23228","R",2012,"M","MCGC","7/4, 3.2","","","","","","","","","","","","","","","","",""
"9100-23526","R",2012,"F","MCGC","7/4, 3.3","","","","","","","","","","","","","","","","",""
"4100-59699","R",2012,"F","MCGC","7/4, 3.9","","","","","","","","","","","","","","","","",""
"4100-59908","R",2012,"F","MCGC","7/4, 3.5","","","","","","","","","","","","","","","","",""
"9100-23282","R",2012,"F","MCGC","7/4, 3.6","","","","","","","","","","","","","","","","",""
"9100-23115","R",2012,"F","MCGC","7/4, 3.8","","","","","","","","","","","","","","","","",""
"9100-23385","R",2012,"F","MCGC","7/5, 3.54","","","","","","","","","","","","","","","","",""
"9100-23370","R",2012,"F","MCGC","7/5, 3.44","","","","","","","","","","","","","","","","",""
"4100-59303","R",2012,"F","MCGC","7/5, 3.53","","","","","","","","","","","","","","","","",""
"9100-23328","R",2012,"M","MCGC","7/5, 3.4","","","","","","","","","","","","","","","","",""
"9100-23026","R",2012,"M","MCGC","7/5, 3.04","","","","","","","","","","","","","","","","",""
"9100-23388","R",2012,"F","MCGC","7/5, 3.36","","","","","","","","","","","","","","","","",""
"9100-23289","R",2012,"F","MCGC","7/5, 3.3","","","","","","","","","","","","","","","","",""
"9100-23228","R",2012,"M","MCGC","7/5, 3.3","","","","","","","","","","","","","","","","",""
"9100-23120","R",2012,"F","MCGC","7/5, 3.3","","","","","","","","","","","","","","","","",""
"9100-23537","R",2012,"F","MCGC","7/5, 3.3","","","","","","","","","","","","","","","","",""
"4100-59439","R",2012,"F","MCGC","7/5, 3.5","","","","","","","","","","","","","","","","",""
"4100-59067","R",2012,"M","MCGC","7/5, 3.13","","","","","","","","","","","","","","","","",""
"9100-23453","R",2012,"F","MCGC","7/5, 3.37","","","","","","","","","","","","","","","","",""
"9100-23386","R",2012,"F","MCGC","7/5, 3.17","","","","","","","","","","","","","","","","",""
"9100-23125","R",2012,"F","MCGC","7/5, 3.25","","","","","","","","","","","","","","","","",""
"9100-23535","R",2012,"F","MCGC","7/5, 2.95","","","","","","","","","","","","","","","","",""
"9100-23223","R",2012,"M","MCGC","7/5, 3.37","","","","","","","","","","","","","","","","",""
"9100-23283","R",2012,"F","MCGC","7/5, 3.48","","","","","","","","","","","","","","","","",""
"4100-08127","R",2012,"F","MCGC","7/5, 3.52","","","","","","","","","","","","","","","","",""
"9100-23124","R",2012,"F","MCGC","7/5, 3.32","","","","","","","","","","","","","","","","",""
"4100-59165","R",2012,"F","MCGC","7/5, 3.08","","","","","","","","","","","","","","","","",""
"9100-23018","R",2012,"F","MCGC","7/5, 3.31","","","","","","","","","","","","","","","","",""
"9100-23173","R",2012,"M","MCGC","7/5, 3.19","","","","","","","","","","","","","","","","",""
"9100-23542","R",2012,"M","MCGC","7/5, 3.8","","","","","","","","","","","","","","","","",""
"9100-23232","R",2012,"F","MCGC","7/5, 3.08","","","","","","","","","","","","","","","","",""
"4100-59347","R",2012,"M","MCGC","7/5, E8, 4","","","","","","","","","","","","","","","","",""
"4100-59327","R",2012,"F","MCGC","7/5, 3.79","","","","","","","","","","","","","","","","",""
"9100-22891","R",2012,"M","MCGC","7/5, 3.49","","","","","","","","","","","","","","","","",""
"3100-41981","R",2012,"F","MCGC","7/5, 3.8","","","","","","","","","","","","","","","","","band removed, spider web injury"
"9100-23395","R",2012,"F","MCGC","7/5, ","","","","","","","","","","","","","","","","","6.2 mm band"
"4100-59524","R",2012,"F","MCGC","7/7, 3.5","","","","","","","","","","","","","","","","",""
"9100-22963","R",2012,"F","MCGC","7/7, 3.4","","","","","","","","","","","","","","","","",""
"9100-23124","R",2012,"F","MCGC","7/7, 3","","","","","","","","","","","","","","","","",""
"9100-23234","R",2012,"M","MCGC","7/7, 3.3","","","","","","","","","","","","","","","","",""
"4100-59067","R",2012,"M","MCGC","7/7, 3","","","","","","","","","","","","","","","","",""
