"","site","date","year","month","day","dayl","prcp","srad","swe","tmax","tmin","vp"
"1265","s2",2002-06-19,2002,6,19,47629.8,12.34,387.4,0,31.75,14.88,1388.46
"1266","s2",2002-06-20,2002,6,20,47632.4,0,485.13,0,29.69,14.89,1308.27
"1267","s2",2002-06-21,2002,6,21,47633.52,0,472.97,0,29.67,15.42,1373.46
"1268","s2",2002-06-22,2002,6,22,47633.15,0,425.82,0,28.75,16.41,1552.01
"1269","s2",2002-06-23,2002,6,23,47631.3,0,473.71,0,30.23,16.06,1424.95
"1270","s2",2002-06-24,2002,6,24,47627.96,8.2,350.89,0,30.58,16.32,1674.21
"1271","s2",2002-06-25,2002,6,25,47623.14,24.16,356.8,0,30.48,15.91,1660.49
"1272","s2",2002-06-26,2002,6,26,47616.84,1.85,477.46,0,28.56,14.42,1440.1
"1273","s2",2002-06-27,2002,6,27,47609.07,0,484.35,0,29.59,15.11,1495.47
"1274","s2",2002-06-28,2002,6,28,47599.82,6.3,351.27,0,29.67,15.62,1748.08
"1275","s2",2002-06-29,2002,6,29,47589.11,9.98,356.78,0,28.88,14.72,1666.08
"1276","s2",2002-06-30,2002,6,30,47576.95,0,463.35,0,28.23,14.95,1577.33
"1277","s2",2002-07-01,2002,7,1,47563.33,0,451.28,0,28.31,15.55,1654.49
"1278","s2",2002-07-02,2002,7,2,47548.28,28.97,354.82,0,29.38,15.53,1763.64
"1279","s2",2002-07-03,2002,7,3,47531.79,27.07,372.82,0,29.85,14.97,1701.37
"1280","s2",2002-07-04,2002,7,4,47513.88,0,453.23,0,27.64,15.08,1713.53
"1281","s2",2002-07-05,2002,7,5,47494.56,1.94,447.37,0,27.65,15.37,1745.78
"1282","s2",2002-07-06,2002,7,6,47473.84,9.85,327,0,27.38,15.56,1766.98
"1283","s2",2002-07-07,2002,7,7,47451.73,26.06,302.59,0,26.27,15.74,1787.18
"1284","s2",2002-07-08,2002,7,8,47428.25,7.79,326.51,0,27,15.38,1746.5
"1285","s2",2002-07-09,2002,7,9,47403.41,19.74,338.3,0,27.35,15.14,1719.82
"1286","s2",2002-07-10,2002,7,10,47377.23,18.27,329.07,0,26.95,15.25,1732.06
"1287","s2",2002-07-11,2002,7,11,47349.72,21.6,312.51,0,26.04,15.26,1733.68
"1288","s2",2002-07-12,2002,7,12,47320.89,6.75,320.75,0,26.37,15.25,1732.59
"1289","s2",2002-07-13,2002,7,13,47290.77,20.64,334.26,0,27.11,15.32,1739.47
"1290","s2",2002-07-14,2002,7,14,47259.37,0,411.69,0,26.44,15.91,1806.87
"1291","s2",2002-07-15,2002,7,15,47226.71,6.6,253.47,0,24.22,16.09,1828.09
"1292","s2",2002-07-16,2002,7,16,47192.8,9.21,321.16,0,26.12,15.32,1739.81
"1293","s2",2002-07-17,2002,7,17,47157.67,6.74,319.38,0,26.4,15.74,1787.13
"1294","s2",2002-07-18,2002,7,18,47121.34,0,420.88,0,26.22,15.86,1800.78
"1295","s2",2002-07-19,2002,7,19,47083.82,14.02,324.04,0,25.86,15.33,1741.24
"1296","s2",2002-07-20,2002,7,20,47045.13,3.93,323.22,0,25.55,15.2,1726.75
"1297","s2",2002-07-21,2002,7,21,47005.3,6.79,332.66,0,26.28,15.54,1764.45
"1298","s2",2002-07-22,2002,7,22,46964.34,27.52,345.01,0,26.98,15.64,1775.95
"1299","s2",2002-07-23,2002,7,23,46922.28,10.7,318.88,0,25.52,15.56,1766.76
"1300","s2",2002-07-24,2002,7,24,46879.13,0,454.89,0,25.86,15.07,1711.87
"1301","s2",2002-07-25,2002,7,25,46834.93,0,490.77,0,26.83,14.76,1677.8
"1302","s2",2002-07-26,2002,7,26,46789.68,10.85,383.72,0,28.09,15,1704.3
"1303","s2",2002-07-27,2002,7,27,46743.42,0,528.73,0,27.63,13.97,1595.05
"1304","s2",2002-07-28,2002,7,28,46696.16,5.43,381.77,0,27.75,14.9,1693.28
"1305","s2",2002-07-29,2002,7,29,46647.92,6.2,367.18,0,26.28,14.48,1647.87
"1306","s2",2002-07-30,2002,7,30,46598.74,17.15,369.44,0,26.52,14.61,1662.05
"1307","s2",2002-07-31,2002,7,31,46548.62,7.47,389.63,0,27.17,14.12,1610.02
"1308","s2",2002-08-01,2002,8,1,46497.59,6.92,356.88,0,25.58,14.47,1646.6
"1309","s2",2002-08-02,2002,8,2,46445.68,0,477.1,0,26.12,15.02,1706.39
"1310","s2",2002-08-03,2002,8,3,46392.91,10.76,402.92,0,27.16,13.53,1549.17
"1311","s2",2002-08-04,2002,8,4,46339.29,0,519.79,0,26.33,13.62,1559.18
"1312","s2",2002-08-05,2002,8,5,46284.85,2.36,383.81,0,26.08,13.68,1565.29
"1313","s2",2002-08-06,2002,8,6,46229.62,0,523.99,0,26.92,13.87,1584.03
"1314","s2",2002-08-07,2002,8,7,46173.61,8.5,401.7,0,27.68,13.87,1584.68
"1315","s2",2002-08-08,2002,8,8,46116.84,0,515.02,0,27.11,14.32,1630.97
"1316","s2",2002-08-09,2002,8,9,46059.34,11.88,390.58,0,28.17,14.85,1688.09
"1317","s2",2002-08-10,2002,8,10,46001.14,0,517.52,0,27.42,14.37,1636.13
"1318","s2",2002-08-11,2002,8,11,45942.24,5.76,397.73,0,27.52,13.78,1575.34
"1319","s2",2002-08-12,2002,8,12,45882.67,21.12,382,0,27.45,14.57,1658.34
"1320","s2",2002-08-13,2002,8,13,45822.45,0,470.08,0,26.08,14.85,1687.58
"1321","s2",2002-08-14,2002,8,14,45761.6,16.58,376.68,0,27.85,15.03,1707.47
"1322","s2",2002-08-15,2002,8,15,45700.15,5.72,377.61,0,28.01,15.05,1709.49
"1323","s2",2002-08-16,2002,8,16,45638.11,0,492.93,0,27.89,15.35,1743.33
"1324","s2",2002-08-17,2002,8,17,45575.51,0,502.04,0,27.9,14.94,1698.03
"1325","s2",2002-08-18,2002,8,18,45512.35,0,477.96,0,28.15,16,1816.75
"1326","s2",2002-08-19,2002,8,19,45448.67,4.7,380.03,0,28.27,14.87,1689.81
"1327","s2",2002-08-20,2002,8,20,45384.48,3.82,366.78,0,27.31,14.71,1672.54
"1328","s2",2002-08-21,2002,8,21,45319.8,4.54,345.09,0,26.94,15.41,1749.96
"1329","s2",2002-08-22,2002,8,22,45254.65,3.23,350.58,0,27.24,15.36,1743.93
"1330","s2",2002-08-23,2002,8,23,45189.05,0,478.67,0,26.9,14.67,1669.05
"1331","s2",2002-08-24,2002,8,24,45123.01,0,463.41,0,26.71,15.04,1708.7
"1332","s2",2002-08-25,2002,8,25,45056.56,0,483.46,0,27.48,14.99,1703.45
"1333","s2",2002-08-26,2002,8,26,44989.7,0,486.15,0,27.89,15.26,1733.04
"1334","s2",2002-08-27,2002,8,27,44922.47,0,512.03,0,28.26,14.5,1650.57
"1335","s2",2002-08-28,2002,8,28,44854.88,0,500.18,0,27.82,14.58,1658.39
"1336","s2",2002-08-29,2002,8,29,44786.93,0,506.7,0,28.37,14.7,1671.73
"1337","s2",2002-08-30,2002,8,30,44718.66,1.84,482.17,0,27.13,14.63,1663.94
"1338","s2",2002-08-31,2002,8,31,44650.07,8.95,324.87,0,25.67,14.97,1701.62
"1339","s2",2002-09-01,2002,9,1,44581.19,5.91,334,0,26.26,15.1,1715.01
"1340","s2",2002-09-02,2002,9,2,44512.02,12.77,330.17,0,26.2,15.25,1732.06
"1341","s2",2002-09-03,2002,9,3,44442.59,3.85,348.17,0,26.95,15.1,1715.57
"1342","s2",2002-09-04,2002,9,4,44372.91,4.09,309.14,0,25.24,15.3,1737.89
"1343","s2",2002-09-05,2002,9,5,44302.99,13.68,369.76,0,27.99,14.93,1697.06
"1344","s2",2002-09-06,2002,9,6,44232.85,8.55,331.77,0,26.03,15.12,1717.2
"1345","s2",2002-09-07,2002,9,7,44162.51,11.94,319.25,0,26.35,15.95,1811.72
"1346","s2",2002-09-08,2002,9,8,44091.99,0,471.28,0,27.75,15.7,1782.66
"1347","s2",2002-09-09,2002,9,9,44021.28,0,483.6,0,28.61,15.95,1811.26
"1348","s2",2002-09-10,2002,9,10,43950.42,9.29,351.07,0,28.53,16.42,1866.85
"1349","s2",2002-09-11,2002,9,11,43879.41,24.8,314.39,0,26.16,16.04,1822.35
"1350","s2",2002-09-12,2002,9,12,43808.27,31.29,300.5,0,25.5,16.02,1819.14
"1351","s2",2002-09-13,2002,9,13,43737.01,6.04,296.66,0,24.79,15.59,1769.94
"1352","s2",2002-09-14,2002,9,14,43665.65,12.88,308.19,0,25.78,16.08,1827.02
"1353","s2",2002-09-15,2002,9,15,43594.2,6.64,295.18,0,24.86,15.81,1795.22
"1354","s2",2002-09-16,2002,9,16,43522.67,0,440.44,0,26.25,15.73,1786.77
"1355","s2",2002-09-17,2002,9,17,43451.08,0,463.94,0,26.82,15.44,1753.16
"1356","s2",2002-09-18,2002,9,18,43379.44,0,487.21,0,27.71,15.33,1740.68
"1357","s2",2002-09-19,2002,9,19,43307.77,0,463.46,0,27.33,15.87,1801.73
"1358","s2",2002-09-20,2002,9,20,43236.08,0,449.68,0,27.21,16.22,1842.55
"1359","s2",2002-09-21,2002,9,21,43164.39,0.94,477.9,0,27.11,15.1,1715.39
"1360","s2",2002-09-22,2002,9,22,43092.7,0,507.29,0,27.14,13.86,1583.05
"1361","s2",2002-09-23,2002,9,23,43021.03,0,523.21,0,25.69,11.84,1387.3
"1362","s2",2002-09-24,2002,9,24,42949.39,0,528.09,0,25.99,11.74,1378.02
"1363","s2",2002-09-25,2002,9,25,42877.8,2.58,385.46,0,26.12,12.33,1432.61
"1364","s2",2002-09-26,2002,9,26,42806.27,3.07,240.82,0,20.35,13.39,1535.88
"1365","s2",2002-09-27,2002,9,27,42734.82,2.22,255.89,0,21.87,14.41,1640.43
"1366","s2",2002-09-28,2002,9,28,42663.46,0,425.38,0,24.84,14.9,1693.38
"1367","s2",2002-09-29,2002,9,29,42592.2,0,407.93,0,24.99,15.59,1770.8
"1368","s2",2002-09-30,2002,9,30,42521.06,0,451.72,0,26.01,15.06,1711.1
"1369","s2",2002-10-01,2002,10,1,42450.05,4.48,364.98,0,27.52,14.82,1685.26
"1370","s2",2002-10-02,2002,10,2,42379.18,0,466.93,0,27.05,15.22,1728.96
"1371","s2",2002-10-03,2002,10,3,42308.48,0,495.14,0,27.62,14.42,1641.85
"1372","s2",2002-10-04,2002,10,4,42237.95,6.83,359.46,0,27.45,14.75,1676.96
"1373","s2",2002-10-05,2002,10,5,42167.61,4.66,329.86,0,25.97,15.03,1707.53
"1374","s2",2002-10-06,2002,10,6,42097.47,0,424.22,0,25.47,15.14,1720.01
"1375","s2",2002-10-07,2002,10,7,42027.55,0,476.01,0,26.56,14.06,1603.64
"1376","s2",2002-10-08,2002,10,8,41957.87,0,476.82,0,26.84,14.17,1615.57
"1377","s2",2002-10-09,2002,10,9,41888.44,0,483.31,0,27.13,14.03,1601.17
"1378","s2",2002-10-10,2002,10,10,41819.27,0,462.75,0,26.6,14.41,1641.06
"1379","s2",2002-10-11,2002,10,11,41750.38,0,452.31,0,25.96,14.18,1616.42
"1380","s2",2002-10-12,2002,10,12,41681.79,3.79,353.65,0,26.91,13.92,1589.28
"1381","s2",2002-10-13,2002,10,13,41613.52,0,460.45,0,27.08,14.47,1647.34
"1382","s2",2002-10-14,2002,10,14,41545.57,0,491.08,0,27.59,13.22,1519.08
"1383","s2",2002-10-15,2002,10,15,41477.97,0,488.12,0,27.91,13.36,1532.86
"1384","s2",2002-10-16,2002,10,16,41410.74,0,487.72,0,28.4,13.54,1550.69
"1385","s2",2002-10-17,2002,10,17,41343.88,0,479.74,0,27.84,13.34,1530.79
"1386","s2",2002-10-18,2002,10,18,41277.42,0,475.03,0,27.77,13.39,1535.09
"1387","s2",2002-10-19,2002,10,19,41211.38,26.96,327.33,0,25.88,13.42,1538.2
"1388","s2",2002-10-20,2002,10,20,41145.78,0,472.1,0,26.37,12.11,1411.89
"1389","s2",2002-10-21,2002,10,21,41080.62,0,465.96,0,26.76,12.59,1456.97
"1390","s2",2002-10-22,2002,10,22,41015.94,0,449.41,0,26.89,13.39,1535.88
"1391","s2",2002-10-23,2002,10,23,40951.75,0,436.05,0,26.39,13.52,1548.87
"1392","s2",2002-10-24,2002,10,24,40888.06,2.98,311.6,0,26.11,14.07,1604.57
"1393","s2",2002-10-25,2002,10,25,40824.91,13.44,175,0,20.58,14.78,1680.55
"1394","s2",2002-10-26,2002,10,26,40762.3,0,378.36,0,24.91,14.47,1647.06
"1395","s2",2002-10-27,2002,10,27,40700.25,0,397.55,0,25.61,14.24,1622.56
"1396","s2",2002-10-28,2002,10,28,40638.8,0,416.9,0,26.6,14.18,1616.21
"1397","s2",2002-10-29,2002,10,29,40577.95,0,429.25,0,26.3,13.21,1517.21
"1398","s2",2002-10-30,2002,10,30,40517.73,0,461.77,0,27.2,12.07,1408.22
"1399","s2",2002-10-31,2002,10,31,40458.15,4.41,341.9,0,27.5,12.33,1432.73
"1400","s2",2002-11-01,2002,11,1,40399.25,0,415.31,0,26.99,13.98,1595.82
"1401","s2",2002-11-02,2002,11,2,40341.03,0,405.6,0,26.51,13.94,1591.51
"1402","s2",2002-11-03,2002,11,3,40283.53,43.46,165.66,0,20.41,14.54,1654.23
"1403","s2",2002-11-04,2002,11,4,40226.76,0,268.49,0,21.76,14.52,1652.55
"1404","s2",2002-11-05,2002,11,5,40170.75,22.88,276.73,0,25.02,14.14,1611.83
"1405","s2",2002-11-06,2002,11,6,40115.51,11.69,149.56,0,19.68,14.5,1650.49
"1406","s2",2002-11-07,2002,11,7,40061.06,0,407.24,0,22.65,10.69,1284.97
"1407","s2",2002-11-08,2002,11,8,40007.44,0,437.46,0,25.56,11.62,1367.3
"1408","s2",2002-11-09,2002,11,9,39954.66,0,422.85,0,26.19,12.78,1475.9
"1409","s2",2002-11-10,2002,11,10,39902.74,0,439.8,0,26.84,12.23,1423.62
"1410","s2",2002-11-11,2002,11,11,39851.71,0,452.21,0,27.14,11.54,1359.46
"1411","s2",2002-11-12,2002,11,12,39801.59,0,414.06,0,25.8,12.49,1447.59
"1412","s2",2002-11-13,2002,11,13,39752.4,0,354.19,0,22,11.74,1377.92
"1413","s2",2002-11-14,2002,11,14,39704.15,2.62,217.06,0,19.44,11.59,1364.14
"1414","s2",2002-11-15,2002,11,15,39656.89,0,335.88,0,20.95,11.62,1367.44
"1415","s2",2002-11-16,2002,11,16,39610.62,0,433.32,0,22.89,9.22,1164.86
"1416","s2",2002-11-17,2002,11,17,39565.36,0,456.12,0,21.3,6.42,962.52
"1417","s2",2002-11-18,2002,11,18,39521.15,0,473.66,0,23.09,6.34,957.01
"1418","s2",2002-11-19,2002,11,19,39478,0,478.99,0,24.27,6.5,967.84
"1419","s2",2002-11-20,2002,11,20,39435.93,0,464.57,0,23.59,7.01,1002.07
"1420","s2",2002-11-21,2002,11,21,39394.97,0,447.61,0,22.43,7.14,1011.04
"1421","s2",2002-11-22,2002,11,22,39355.13,0,456.97,0,21.55,5.55,906.17
"1422","s2",2002-11-23,2002,11,23,39316.43,0,455.89,0,21.03,4.97,870.12
"1423","s2",2002-11-24,2002,11,24,39278.9,0,466.56,0,22.39,4.72,855.33
"1424","s2",2002-11-25,2002,11,25,39242.56,0,455.44,0,22.82,5.67,913.71
"1425","s2",2002-11-26,2002,11,26,39207.42,0,436.88,0,22.8,6.79,986.89
"1426","s2",2002-11-27,2002,11,27,39173.51,0,358.08,0,20.37,8.79,1131.37
"1427","s2",2002-11-28,2002,11,28,39140.84,0,352.33,0,21.27,9.83,1213.74
"1428","s2",2002-11-29,2002,11,29,39109.43,0,363.62,0,22.47,10.45,1264.62
"1429","s2",2002-11-30,2002,11,30,39079.3,0,401.24,0,24.39,10.21,1244.48
"1430","s2",2002-12-01,2002,12,1,39050.47,0,416.71,0,25.33,9.93,1221.69
"1431","s2",2002-12-02,2002,12,2,39022.95,0,426.53,0,26.07,9.7,1202.59
"1432","s2",2002-12-03,2002,12,3,38996.76,0,396.38,0,25.18,10.59,1276.33
"1433","s2",2002-12-04,2002,12,4,38971.91,0,409.68,0,24.78,9.17,1160.76
"1434","s2",2002-12-05,2002,12,5,38948.42,0,408,0,24.35,8.74,1127.41
"1435","s2",2002-12-06,2002,12,6,38926.3,0,408.47,0,23.76,7.86,1062.39
"1436","s2",2002-12-07,2002,12,7,38905.57,0,377.4,0,22.16,8.21,1087.59
"1437","s2",2002-12-08,2002,12,8,38886.24,0,391.89,0,23.41,8.42,1103
"1438","s2",2002-12-09,2002,12,9,38868.32,0,414.59,0,24.02,7.35,1025.43
"1439","s2",2002-12-10,2002,12,10,38851.83,0,424.25,0,23.88,6.39,959.95
"1440","s2",2002-12-11,2002,12,11,38836.76,0,415.79,0,23.55,6.66,978.21
"1441","s2",2002-12-12,2002,12,12,38823.14,0,391.6,0,21.46,6.36,958.09
"1442","s2",2002-12-13,2002,12,13,38810.96,0,355.01,0,20.2,7.12,1009.5
"1443","s2",2002-12-14,2002,12,14,38800.24,0,304.07,0,19.39,8.58,1115.17
"1444","s2",2002-12-15,2002,12,15,38790.99,0,388.17,0,20.85,5.67,913.43
"1445","s2",2002-12-16,2002,12,16,38783.21,0,421.99,0,22.68,4.85,863.01
"1446","s2",2002-12-17,2002,12,17,38776.9,0,425.9,0,22.65,4.4,836.27
"1447","s2",2002-12-18,2002,12,18,38772.07,0,427.78,0,23.55,4.93,867.84
"1448","s2",2002-12-19,2002,12,19,38768.72,0,423.37,0,23.18,4.96,869.6
"1449","s2",2002-12-20,2002,12,20,38766.86,0,411.31,0,22.18,5,872.03
"1450","s2",2002-12-21,2002,12,21,38766.48,0,417.36,0,23.37,5.49,902.03
"1451","s2",2002-12-22,2002,12,22,38767.59,0,400.17,0,23.16,6.51,968.12
"1452","s2",2002-12-23,2002,12,23,38770.18,0,370.64,0,21.64,7.02,1002.47
"1453","s2",2002-12-24,2002,12,24,38774.26,0,394.61,0,21.63,5.66,912.63
"1454","s2",2002-12-25,2002,12,25,38779.81,0,386.74,0,21.75,6.29,953.69
"1455","s2",2002-12-26,2002,12,26,38786.85,0,350.99,0,20.85,7.52,1037.48
"1456","s2",2002-12-27,2002,12,27,38795.35,0,361.34,0,21.82,7.81,1058.15
"1457","s2",2002-12-28,2002,12,28,38805.33,0,339.84,0,21.29,8.39,1100.93
"1458","s2",2002-12-29,2002,12,29,38816.76,0,371.4,0,22.06,7.41,1029.85
"1459","s2",2002-12-30,2002,12,30,38829.65,0,385.47,0,23.55,7.87,1063.07
"1460","s2",2002-12-31,2002,12,31,38843.98,0,411.72,0,23.88,6.46,948.2
